gate,net_ID,CC0,CC1,CO,is_trojan
g1119,3070,78,47,4551,1
g112,7079,88,54,7647,1
g1120,5916,5,40,7606,1
g1121,6582,17,51,7438,1
g1122,1468,24,9,1668,0
g1123,2239,11,5769,2564,0
g1124,4603,41,6,4155,1
g1125,7217,106,140,9193,1
g1126,1903,6,110404,60,0
g1127,3982,517,319,4840,1
g1128,6706,53,18,9094,1
g1129,3344,298,313,4426,1
g113,699,5,42,1970,0
g1130,1916,3,14,1773,0
g1131,4723,41,11,4948,1
g1132,5859,40,6,3817,1
g1133,2340,19,4,3360,1
g1134,6804,52,42,4153,1
g1135,982,139,46,2251,0
g1136,1905,5,6649,9,0
g1137,6002,40,5,7606,1
g1138,4777,7,83,3949,1
g1139,6092,40,11,3472,1
g114,7233,122,88,9123,1
g1140,7388,88,211,3694,1
g1141,1390,3678,4,17,0
g1142,4244,693,1391,10361,1
g1143,2474,47,13,3902,1
g1144,1280,19,4,3484,0
g1145,6659,86,24,3851,1
g1146,166,3,1714,836,0
g1147,7354,183,217,8744,1
g1148,5804,5,39,7550,1
g1149,8263,2324,2339,5913,1
g115,208,3,20,3377,0
g1150,576,48710,6,61768,0
g1151,6089,40,11,7547,1
g1152,7422,211,245,5183,1
g1153,7791,1717,1704,3357,1
g1154,6229,45,11,7005,1
g1155,1140,2718,4,95,0
g1156,4434,20,5,3614,1
g1157,734,41,11,2131,0
g1158,2264,17,16,49,0
g1159,7788,642,657,3313,1
g116,3649,29,29679,47596,1
g1160,6713,89,20,5374,1
g1161,7918,43,5,3480,1
g1162,6855,69,35,4084,1
g1163,3802,48,4472,4149,1
g1164,199,3,18,2494,0
g1165,2695,44,111,3867,1
g1166,2897,19,7,3404,1
g1167,3308,100,59,4632,1
g1168,3321,222,207,4458,1
g1169,6974,45,112,9461,1
g117,5225,70,105,3411,1
g1170,6141,7,84,5387,1
g1171,2980,26,78,4124,1
g1172,6499,82,14,7401,1
g1173,3835,91,15178,4270,1
g1174,882,23,92,2208,0
g1175,957,26,139,2400,0
g1176,4656,5,40,3411,1
g1177,2563,20,77,3424,1
g1178,1127,552,75,3245,0
g1179,3985,9233,447,17691,1
g118,589,19,4,1804,0
g1180,8257,7295,7294,9728,1
g1181,7331,97,171,6529,1
g1182,5073,29,64,4937,1
g1183,115,4,4005,0,0
g1184,1601,7,5034,6579,0
g1185,2215,13,97,1677,0
g1186,6142,7,83,7604,1
g1187,2044,12,3490,3,0
g1188,2094,11,1426,891,0
g1189,1718,5,45,1773,0
g119,1001,78,107,2364,0
g1190,7630,368,689,10912,1
g1191,6289,45,11,5383,1
g1192,3539,16,29694,4345,1
g1193,2981,26,83,4383,1
g1194,7097,88,54,6496,1
g1195,7061,88,54,3854,1
g1196,1195,2,2,1695,0
g1197,565,6493,4,103985,0
g1198,5658,5,39,6955,1
g1199,5830,5,39,6611,1
g12,4338,1589,1574,4403,1
g120,1991,5,1139,897,0
g1200,2782,62,175,4042,1
g1201,8062,28,761,3291,1
g1202,2534,59,13,4080,1
g1203,6328,6,80,7605,1
g1204,1231,2,2,3378,0
g1205,6727,23,92,5371,1
g1206,4203,2008,5803,25357,1
g1207,6777,15,167,7415,1
g1208,1358,19,4,1797,0
g1209,2398,29,14,3341,1
g121,8220,74,109,3342,1
g1210,5030,53,18,4783,1
g1211,5741,5,40,3555,1
g1212,4193,309,1090,7928,1
g1213,5263,21,138,4046,1
g1214,7445,115,378,4004,1
g1215,4959,53,18,4902,1
g1216,5844,5,39,4114,1
g1217,5471,379,414,5595,1
g1218,1502,440,78,3247,0
g1219,6943,37,104,7574,1
g122,4123,1300,2083,12288,1
g1220,7588,462,428,9982,1
g1221,7016,39,106,6937,1
g1222,3005,16,64,4649,1
g1223,1968,7,556,1720,0
g1224,1554,8,4005,9,0
g1225,5729,40,6,5428,1
g1226,1374,89,4,1668,0
g1227,127,4,6737,0,0
g1228,5784,39,5,7238,1
g1229,5857,40,6,4665,1
g123,4035,692,657,13242,1
g1230,2383,6,46,3612,1
g1231,526,7,1358,72,0
g1232,4425,7384,29249,22447,1
g1233,5925,41,6,6724,1
g1234,5229,91,56,5453,1
g1235,2637,50,69,4119,1
g1236,1655,5,371,1732,0
g1237,3707,290,37,3502,1
g1238,3815,43257,61,4357,1
g1239,5941,41,6,3595,1
g124,2810,107,343,3653,1
g1240,4831,46,11,4824,1
g1241,8146,30,1551,3290,1
g1242,3536,11,29141,4351,1
g1243,4106,288,273,3927,1
g1244,3044,26,103,4693,1
g1245,791,46,11,2135,0
g1246,1172,2,2,1785,0
g1247,4095,33,128,3812,1
g1248,7862,546,301,3359,1
g1249,3862,329,134,4165,1
g125,1325,19,4,2536,0
g1250,6772,86,20,6585,1
g1251,3052,6,73,4718,1
g1252,5398,180,215,3414,1
g1253,4620,5,40,3368,1
g1254,7979,21,795,3298,1
g1255,6410,83,15,3767,1
g1256,3186,55,158,4576,1
g1257,2997,14,78,3734,1
g1258,5459,531,566,4109,1
g1259,4478,5,40,4293,1
g126,2928,9,66,3739,1
g1260,7872,9975,1001,3358,1
g1261,5220,52,87,5739,1
g1262,2849,357,598,3821,1
g1263,4879,7,83,3992,1
g1264,2455,6,58,3522,1
g1265,6100,40,11,7279,1
g1266,5817,40,6,6724,1
g1267,1895,5,6550,9,0
g1268,6697,17,51,5377,1
g1269,998,70,89,2218,0
g127,6110,7,83,6455,1
g1270,1659,5,106,1732,0
g1271,974,55,65,2122,0
g1272,3902,93,19809,4266,1
g1273,7168,39,243,8896,1
g1274,3847,42,33916,4375,1
g1275,1680,5,3690,12,0
g1276,1063,236,533,2061,0
g1277,1198,2,2,2524,0
g1278,3636,29682,37,4324,1
g1279,489,20,5,1784,0
g128,7934,7,8770,3313,1
g1280,5643,43,6,9169,1
g1281,183,3,18,1756,0
g1282,1304,45,4,1720,0
g1283,6323,7,82,4621,1
g1284,3048,6,69,4659,1
g1285,3955,53131,133,4228,1
g1286,3246,112,66,4419,1
g1287,4072,186,171,6311,1
g1288,310,3,3348,5051,0
g1289,4822,46,11,4891,1
g129,6923,104,29,3531,1
g1290,7996,6,10057,3313,1
g1291,4495,41,6,3799,1
g1292,6784,16,171,4103,1
g1293,8043,7,829,3313,1
g1294,877,89,20,1955,0
g1295,1040,134,169,2163,0
g1296,363,3,3323,3246,0
g1297,8125,43,64,3276,1
g1298,3874,29195,94,23824,1
g1299,4158,744,715,10339,1
g13,3556,20,8994,4339,1
g130,5552,19,4,3575,1
g1300,5376,127,162,3872,1
g1301,6658,7,122,6528,1
g1302,2603,36,51,4230,1
g1303,7917,11,20,3349,1
g1304,1908,3,14,1683,0
g1305,2075,12,3303,3,0
g1306,3535,20,29149,4341,1
g1307,5283,42,198,4256,1
g1308,4249,3218,2960,7890,1
g1309,1753,5,4012,10,0
g131,6593,52,18,7645,1
g1310,5354,60,247,4580,1
g1311,7975,6,3167,3314,1
g1312,2497,6,85,3890,1
g1313,1124,19,4,2502,0
g1314,2420,42,30,3543,1
g1315,256,3,20,3357,0
g1316,4594,5,40,3994,1
g1317,1085,6038,4,2578,0
g1318,7480,366,230,9069,1
g1319,650,41,6,1846,0
g132,1128,5036,4,6569,0
g1320,6728,96,29,7582,1
g1321,5462,436,401,4744,1
g1322,4771,7,85,3409,1
g1323,8246,306,321,3312,1
g1324,7109,34,239,4594,1
g1325,7430,223,257,7388,1
g1326,529,9,720,70,0
g1327,7894,783,497,3359,1
g1328,4135,129,50,3795,1
g1329,4457,19,4,3377,1
g133,7991,6,281,3313,1
g1330,6858,59,25,4603,1
g1331,3222,120,105,4464,1
g1332,4896,84,15,4897,1
g1333,874,53,18,2375,0
g1334,1560,6,3307,9,0
g1335,7687,693,2119,6918,1
g1336,6955,49,83,5345,1
g1337,1447,958,5,1635,0
g1338,2865,28,16,3652,1
g1339,1206,2,2,1777,0
g134,5903,41,6,7648,1
g1340,6891,18,105,5376,1
g1341,7133,113,92,7678,1
g1342,1232,50,13,1762,0
g1343,5013,48,28,4709,1
g1344,4624,5,40,3411,1
g1345,4753,86,8,3837,1
g1346,1785,5,103925,6563,0
g1347,4819,46,11,3988,1
g1348,2069,12,3717,3,0
g1349,8199,22844,22843,3359,1
g135,3055,20,92,4699,1
g1350,1349,331,4,1710,0
g1351,4270,19,4,3994,1
g1352,590,20,5,1900,0
g1353,2808,144,165,3811,1
g1354,1671,6,3574,9,0
g1355,6881,168,33,5361,1
g1356,2473,47,13,3515,1
g1357,6417,16,84,5480,1
g1358,1860,5,107,1685,0
g1359,3376,144,239,4380,1
g136,4283,23,8,4145,1
g1360,3600,11,2017,3528,1
g1361,8251,808,793,3311,1
g1362,7773,3121,3102,3360,1
g1363,3806,21279,61,4356,1
g1364,3071,75,29,4111,1
g1365,1256,1806,4,853,0
g1366,3412,647,632,4102,1
g1367,7118,117,83,5462,1
g1368,1417,7,2529,2553,0
g1369,4809,46,11,3904,1
g137,7761,1811,3801,5211,1
g1370,4040,322,307,11202,1
g1371,6764,15,167,9052,1
g1372,6837,69,35,9013,1
g1373,2286,492,523,1753,0
g1374,5312,111,76,5614,1
g1375,6010,39,5,5389,1
g1376,8044,7,1549,3313,1
g1377,4412,1246,1884,12206,1
g1378,5308,107,142,4388,1
g1379,4382,2190,15456,27641,1
g138,1871,5,6661,9,0
g1380,3182,56,93,3617,1
g1381,7026,106,39,7572,1
g1382,3304,93,108,4631,1
g1383,3569,16,5499,4015,1
g1384,622,41,6,2217,0
g1385,8069,14,142,3305,1
g1386,7213,88,113,4228,1
g1387,6121,7,82,7604,1
g1388,2150,13,5035,6572,0
g1389,6761,15,166,9036,1
g139,7162,88,122,5306,1
g1390,698,41,6,2183,0
g1391,2653,87,102,3673,1
g1392,7330,57,246,5337,1
g1393,3741,13,58804,4405,1
g1394,6456,49,20,7680,1
g1395,8233,23,57,3360,1
g1396,3557,8995,21,16678,1
g1397,1682,5,3805,12,0
g1398,5669,40,6,6497,1
g1399,1698,5,83,1750,0
g14,4355,2483,1818,7855,1
g140,7523,391,324,10370,1
g1400,1222,2,2,1785,0
g1401,2029,14,4052,3,0
g1402,6074,41,11,9169,1
g1403,2236,11,5830,2564,0
g1404,5175,77,42,4256,1
g1405,800,7,128,1968,0
g1406,7071,88,54,7715,1
g1407,386,3,864,888,0
g1408,4814,46,11,3751,1
g1409,6001,39,5,7280,1
g141,7266,93,173,9261,1
g1410,5086,53,34,4868,1
g1411,5988,39,5,6457,1
g1412,4887,7,83,4291,1
g1413,8155,85,100,3376,1
g1414,2517,64,13,3883,1
g1415,4907,15,84,3839,1
g1416,5907,40,6,7018,1
g1417,5188,23,180,4170,1
g1418,2103,13,5431,79,0
g1419,733,41,11,2255,0
g142,3404,390,375,4194,1
g1420,344,3,5038,6570,0
g1421,6354,7,83,6455,1
g1422,7670,251,815,9634,1
g1423,1673,6,3401,9,0
g1424,4910,84,15,3883,1
g1425,2397,6,46,3909,1
g1426,2948,34,27,4170,1
g1427,742,7,85,2046,0
g1428,2853,369,604,3796,1
g1429,6902,18,104,9042,1
g143,215,3,2530,2557,0
g1430,4520,5,40,3757,1
g1431,4258,6868,8757,23650,1
g1432,3758,22,557,3834,1
g1433,2172,12,3549,5054,0
g1434,8074,28,73,3291,1
g1435,3615,20,2025,3836,1
g1436,5813,40,6,9105,1
g1437,1808,5,2535,2568,0
g1438,7159,149,81,4547,1
g1439,3074,40,25,4640,1
g144,8136,29,6550,3290,1
g1440,3000,14,72,3499,1
g1441,1976,7,116,1730,0
g1442,285,3,597,1669,0
g1443,2725,134,119,3499,1
g1444,2218,9,15,2704,0
g1445,3108,47,32,4252,1
g1446,707,5,40,2226,0
g1447,862,41,22,2053,0
g1448,2916,9,26,3439,1
g1449,5033,17,52,4281,1
g145,1768,5,686,127,0
g1450,3078,74,28,3720,1
g1451,3439,2640,2625,30850,1
g1452,5783,40,5,5389,1
g1453,1295,3878,4,3245,0
g1454,435,52,67,3343,1
g1455,8206,24,39,3766,1
g1456,1902,6,12983,97500,0
g1457,3146,53,68,4666,1
g1458,1176,409,374,1752,0
g1459,1405,4053,4,17,0
g146,3514,213,198,3386,1
g1460,8001,7,216,3312,1
g1461,1538,1884,9,7561,0
g1462,4093,135,325,6198,1
g1463,5536,21,4,6477,1
g1464,2643,50,69,4058,1
g1465,5418,194,229,4895,1
g1466,5891,41,6,3470,1
g1467,1148,12988,4,97508,0
g1468,5948,5,39,3777,1
g1469,3214,145,130,4594,1
g147,1115,799,74,3245,0
g1470,7947,6,26517,3314,1
g1471,1578,7,94,1683,0
g1472,7345,196,78,7533,1
g1473,6524,57,23,3759,1
g1474,710,41,6,2090,0
g1475,1881,5,6914,9,0
g1476,6308,6,81,7506,1
g1477,2190,13,2527,2560,0
g1478,7151,150,83,9189,1
g1479,6488,81,14,6569,1
g148,4015,4486,562,3780,1
g1480,3919,1801,87,3769,1
g1481,423,2635,2650,3342,1
g1482,3560,20,3205,4322,1
g1483,5198,107,35,4798,1
g1484,1226,30,10,1737,0
g1485,4126,172,336,6161,1
g1486,4742,41,11,3797,1
g1487,1628,6,3397,5060,0
g1488,2821,223,208,3624,1
g1489,7607,793,759,8540,1
g149,2531,64,13,3780,1
g1490,63,3,6736,0,0
g1491,3967,24005,282,4079,1
g1492,6152,7,83,6455,1
g1493,6025,41,11,7645,1
g1494,481,3241,3174,3361,1
g1495,1453,1162,5,1635,0
g1496,564,25978,4,84500,0
g1497,3783,62,23893,4356,1
g1498,970,61,96,2236,0
g1499,4142,309,327,9141,1
g15,942,42,77,2429,0
g150,7734,1126,3527,9040,1
g1500,3187,30,166,4225,1
g1501,86,3,7293,0,0
g1502,7471,262,228,11234,1
g1503,2559,29,28,4163,1
g1504,402,73,763,3246,1
g1505,1739,5,3375,10,0
g1506,5230,57,92,5609,1
g1507,4083,464,1105,13242,1
g1508,5809,41,6,4664,1
g1509,7307,161,127,8808,1
g151,1924,3,14,1765,0
g1510,6506,82,14,7188,1
g1511,1493,81,79,3247,0
g1512,3193,54,97,3763,1
g1513,2984,16,68,3497,1
g1514,6246,45,11,6977,1
g1515,1237,30,15,1742,0
g1516,5293,56,192,5218,1
g1517,7361,81,338,8821,1
g1518,2113,13,164,637,0
g1519,7126,108,89,5428,1
g152,1419,7,23,66,0
g1520,3164,90,75,4301,1
g1521,948,108,39,2107,0
g1522,5387,57,268,3705,1
g1523,382,3,799,888,0
g1524,3515,8942,8935,4047,1
g1525,6068,41,11,6572,1
g1526,1488,64,9,1715,0
g1527,5223,53,88,3946,1
g1528,7417,232,165,6986,1
g1529,5276,115,52,5457,1
g153,4628,5,40,4324,1
g1530,7898,7236,19876,10647,1
g1531,4400,13791,13806,10404,1
g1532,4975,53,18,4034,1
g1533,5775,40,5,7606,1
g1534,5923,40,6,7450,1
g1535,6699,17,51,7438,1
g1536,5994,40,6,7241,1
g1537,7976,7,1734,3313,1
g1538,1236,2681,11,117,0
g1539,1235,9747,11,100736,0
g154,7470,227,261,10467,1
g1540,247,3,38,763,0
g1541,6570,17,52,3543,1
g1542,1159,19,4,1787,0
g1543,4339,2489,2482,5288,1
g1544,5252,33,194,4607,1
g1545,3334,95,329,4639,1
g1546,2565,22,81,3893,1
g1547,3633,20,15090,4397,1
g1548,6740,20,54,6621,1
g1549,2895,19,7,3469,1
g155,4356,1819,6199,8941,1
g1550,2059,11,7257,3,0
g1551,3939,14357,187,4172,1
g1552,3531,16,5516,4181,1
g1553,2870,77,62,4088,1
g1554,7992,6,16951,3313,1
g1555,4211,500,1669,10554,1
g1556,4688,41,6,4335,1
g1557,3103,40,55,4369,1
g1558,3671,29133,41,4320,1
g1559,4547,41,6,3991,1
g156,1667,5,86,1732,0
g1560,4810,46,11,5023,1
g1561,2428,6,54,4098,1
g1562,2061,9,15,1767,0
g1563,635,5,40,2048,0
g1564,5127,26,61,5665,1
g1565,4364,4766,16701,12138,1
g1566,5847,40,6,5429,1
g1567,1932,3,14,1763,0
g1568,4562,41,6,4836,1
g1569,2341,20,5,3375,1
g157,1559,8,3319,9,0
g1570,4767,7,83,3755,1
g1571,2342,20,5,3759,1
g1572,6418,85,14,7597,1
g1573,5422,361,326,5596,1
g1574,2605,123,23,3935,1
g1575,7335,88,140,8934,1
g1576,1894,5,6560,9,0
g1577,6748,52,35,9094,1
g1578,7968,7,141,3312,1
g1579,4074,794,809,16982,1
g158,3669,27060,28,4333,1
g1580,4091,76,222,4124,1
g1581,6602,52,18,7437,1
g1582,1340,598,4,1668,0
g1583,1712,5,71,1736,0
g1584,7706,757,1924,10314,1
g1585,5787,42,5,6457,1
g1586,1059,128,379,2018,0
g1587,7346,79,197,9447,1
g1588,7080,90,56,6406,1
g1589,1266,800,4,909,0
g159,7106,53,57,3857,1
g1590,832,83,14,2039,0
g1591,1018,44,139,2376,0
g1592,788,12,47,2140,0
g1593,2139,12,12984,97494,0
g1594,2280,13,107167,3297,0
g1595,1911,3,14,1683,0
g1596,4990,19,54,4279,1
g1597,1180,301,11,505,0
g1598,3795,62,307,3598,1
g1599,567,12988,4,97490,0
g16,307,3,3276,5051,0
g160,999,36,159,2110,0
g1600,7617,606,433,10638,1
g1601,7050,45,224,8902,1
g1602,8038,6,1348,3314,1
g1603,5548,19,4,5409,1
g1604,1284,2531,4,2574,0
g1605,8229,2200,2165,3342,1
g1606,6332,6,81,7508,1
g1607,6345,6,80,6683,1
g1608,511,9,55,1758,0
g1609,2872,40,25,3639,1
g161,4384,141,1882,7944,1
g1610,3387,410,395,4339,1
g1611,8023,6,6107,3316,1
g1612,7058,53,87,4575,1
g1613,1627,6,3470,5060,0
g1614,2269,45,18,21,0
g1615,3686,29,968,3918,1
g1616,2234,11,5883,2564,0
g1617,490,21,4,1783,0
g1618,2922,22,7,3373,1
g1619,391,3,1143,888,0
g162,7115,23,207,7056,1
g1620,1077,6,3236,3417,0
g1621,4931,7,88,3474,1
g1622,3125,41,56,4683,1
g1623,5597,41,6,7645,1
g1624,7001,70,57,4763,1
g1625,5911,41,6,7647,1
g1626,755,7,85,1895,0
g1627,7796,547,532,3340,1
g1628,3680,29,287,4104,1
g1629,6709,85,20,4099,1
g163,3285,209,194,3956,1
g1630,2645,128,23,3722,1
g1631,4761,7,83,3779,1
g1632,4971,53,18,4133,1
g1633,3354,217,137,3983,1
g1634,6322,6,83,7505,1
g1635,1638,6,1667,845,0
g1636,2923,8,23,3531,1
g1637,5247,117,75,5578,1
g1638,7957,6,1362,3313,1
g1639,1580,7,94,1683,0
g164,5582,5,39,7606,1
g1640,5983,5,42,4623,1
g1641,5105,133,25,3569,1
g1642,7100,32,227,8958,1
g1643,494,19,8,1762,0
g1644,5662,5,39,7606,1
g1645,292,3,876,1656,0
g1646,6905,18,104,6804,1
g1647,7666,860,554,10140,1
g1648,583,204590,9,6559,0
g1649,1700,5,3735,12,0
g165,2421,35,20,3325,1
g1650,547,124,9,682,0
g1651,3041,11,84,3502,1
g1652,2327,66,51,3864,1
g1653,120,4,3901,0,0
g1654,1634,6,1748,845,0
g1655,3844,62,40698,4299,1
g1656,2211,13,85,1672,0
g1657,6695,17,52,6445,1
g1658,6930,46,80,8959,1
g1659,8168,496,782,3360,1
g166,2850,416,501,3677,1
g1660,4808,46,11,4629,1
g1661,870,53,18,2181,0
g1662,7232,87,121,9097,1
g1663,3794,1280,47,3984,1
g1664,7049,27,185,5367,1
g1665,4428,15779,11743,19293,1
g1666,3488,11,23843,4406,1
g1667,8232,871,875,3343,1
g1668,4953,19,54,3462,1
g1669,4349,436,1599,5541,1
g167,2736,82,107,4005,1
g1670,2686,43,82,3587,1
g1671,5517,1084,1062,4447,1
g1672,4991,55,20,4754,1
g1673,6562,17,51,4611,1
g1674,8245,216,231,3312,1
g1675,4195,131,334,4242,1
g1676,7637,256,677,8150,1
g1677,6588,17,51,9136,1
g1678,6693,17,51,9096,1
g1679,6004,44,6,4663,1
g168,7296,197,130,6332,1
g1680,6857,15,135,6822,1
g1681,8050,14,4458,3306,1
g1682,5277,33,235,4730,1
g1683,8004,7,1041,3312,1
g1684,6773,21,87,6584,1
g1685,2243,9,15,3360,0
g1686,1526,11,2530,2549,0
g1687,5892,5,42,5389,1
g1688,6812,19,106,9113,1
g1689,7148,87,121,7524,1
g169,5256,57,127,5734,1
g1690,8065,14,158,3305,1
g1691,6961,47,81,9252,1
g1692,6374,12,87,9037,1
g1693,4643,41,6,3991,1
g1694,5885,40,6,5428,1
g1695,6490,83,15,4613,1
g1696,6178,7,84,9042,1
g1697,4076,748,1814,13623,1
g1698,3894,163,9137,4196,1
g1699,2157,11,4438,5075,0
g17,2793,86,291,3829,1
g170,2438,6,54,3787,1
g1700,1484,62,9,1715,0
g1701,197,3,18,1674,0
g1702,7293,171,137,6564,1
g1703,3664,971,41,3815,1
g1704,7384,183,149,7462,1
g1705,2955,34,19,3435,1
g1706,7813,2166,2201,3341,1
g1707,968,67,102,2079,0
g1708,5680,5,41,5389,1
g1709,1143,19,4,1786,0
g171,3016,61,12,4707,1
g1710,8191,2624,2639,30849,1
g1711,675,5,40,1970,0
g1712,6033,40,11,7450,1
g1713,341,3,5038,6569,0
g1714,7432,218,252,5176,1
g1715,911,19,107,2127,0
g1716,7103,32,302,8903,1
g1717,5132,70,35,3612,1
g1718,7543,379,261,3858,1
g1719,7110,34,275,6428,1
g172,1568,8,3309,3255,0
g1720,3675,13,5804,4018,1
g1721,461,24051,24066,3358,1
g1722,3797,27387,47,4314,1
g1723,3339,248,228,5258,1
g1724,6132,7,82,6455,1
g1725,4842,46,11,3405,1
g1726,4026,448,66886,3970,1
g1727,7561,246,536,7809,1
g1728,4683,41,6,4836,1
g1729,4794,86,8,4034,1
g173,3063,79,53,4356,1
g1730,7615,604,385,7226,1
g1731,4227,3412,3422,11494,1
g1732,6941,111,44,6860,1
g1733,2966,11,69,3925,1
g1734,6664,85,33,4699,1
g1735,885,19,95,1999,0
g1736,7754,3992,5062,7079,1
g1737,1377,4051,4,17,0
g1738,2744,116,69,3662,1
g1739,6696,53,18,7645,1
g174,5815,41,6,7239,1
g1740,77,3,3367,0,0
g1741,7882,1382,1397,3342,1
g1742,7409,206,114,7114,1
g1743,6351,6,80,6456,1
g1744,5589,40,6,7646,1
g1745,1799,5,4450,5081,0
g1746,3100,38,53,3475,1
g1747,2370,8,23,3795,1
g1748,2292,139,174,1763,0
g1749,6140,7,82,7236,1
g175,107,4,6555,0,0
g1750,7125,70,84,6570,1
g1751,751,7,83,2175,0
g1752,2798,245,106,3512,1
g1753,3058,26,105,4674,1
g1754,771,46,11,1838,0
g1755,2777,168,78,3837,1
g1756,7767,19,4,3434,1
g1757,8189,2976,2961,25213,1
g1758,129,4,6969,0,0
g1759,3431,578,832,3803,1
g176,4800,86,8,4336,1
g1760,3349,422,407,4675,1
g1761,5622,5,42,6723,1
g1762,3635,28988,28,4333,1
g1763,6787,16,172,4612,1
g1764,4849,46,11,4831,1
g1765,3807,3016,52,4145,1
g1766,2537,64,13,4080,1
g1767,2330,20,5,3638,1
g1768,7507,325,291,4337,1
g1769,3877,14216,92,4268,1
g177,7165,32,250,6692,1
g1770,3057,20,92,3728,1
g1771,8187,2031,2046,17382,1
g1772,3326,121,295,4544,1
g1773,2423,6,63,3754,1
g1774,7406,167,236,9381,1
g1775,4360,3185,11723,12254,1
g1776,5157,47,82,3715,1
g1777,7096,53,87,5341,1
g1778,368,3,3727,3246,0
g1779,584,5,412429,6557,0
g178,6212,45,11,7444,1
g1780,3730,13,21249,4329,1
