gate,net_ID,CC0,CC1,CO,is_trojan
g1067,1678,5,5,67,0
g1068,1839,5,5,28,0
g1069,1837,5,5,47,0
g107,2660,2,2,242,0
g1070,1835,5,5,49,0
g1071,1833,6,6,27,0
g1072,1831,5,5,44,0
g1073,1829,5,5,59,0
g1074,1827,6,6,52,0
g1075,1825,5,5,42,0
g1076,1824,6,6,46,0
g1077,1822,5,5,44,0
g1078,1820,5,5,42,0
g1079,1818,5,5,28,0
g108,2661,2,2,242,0
g1080,1817,9,9,58,0
g1081,1815,5,5,28,0
g1082,1813,5,5,57,0
g1083,1811,5,5,28,0
g1084,1809,5,5,59,0
g1085,1807,5,5,57,0
g1086,1805,7,7,46,0
g1087,1803,9,9,52,0
g1088,1801,5,5,44,0
g1089,1800,7,7,43,0
g109,2662,2,2,242,0
g1090,1798,5,5,28,0
g1091,1796,6,6,58,0
g1092,1794,5,5,28,0
g1093,1792,5,5,57,0
g1094,1790,5,5,28,0
g1095,1788,5,5,53,0
g1096,1787,5,5,46,0
g1097,1786,5,5,48,0
g1098,1785,5,5,50,0
g1099,1784,5,5,51,0
g11,2581,33,6,38,0
g110,2663,2,2,242,0
g1100,1783,5,5,48,0
g1101,1782,5,5,48,0
g1102,1781,5,5,43,0
g1103,1780,5,5,43,0
g1104,1779,5,5,46,0
g1105,1778,5,5,53,0
g1106,1777,5,5,45,0
g1107,1776,5,5,45,0
g1108,1666,13,4,32,0
g1109,1664,7,133,153,0
g111,2664,2,2,242,0
g1110,1663,3,7,257,0
g1111,1662,3,7,257,0
g1112,1661,3,7,257,0
g1113,1660,3,7,257,0
g1114,1659,3,7,257,0
g1115,1658,3,7,257,0
g1116,1657,3,7,257,0
g1117,1656,3,7,257,0
g1118,1655,3,7,257,0
g1119,1654,3,7,257,0
g112,2665,2,2,242,0
g1120,1653,3,7,257,0
g1121,1652,3,7,257,0
g1122,1651,3,7,257,0
g1123,1650,9,3,14,0
g1124,1649,3,7,257,0
g1125,1648,3,7,257,0
g1126,1647,3,7,257,0
g1127,1646,3,7,257,0
g1128,1645,3,7,257,0
g1129,1644,3,7,257,0
g113,2666,2,2,242,0
g1130,1643,3,7,139,0
g1131,1642,3,7,139,0
g1132,1641,3,7,257,0
g1133,1640,3,7,139,0
g1134,1639,9,5,140,0
g1135,1638,13,6,129,0
g1136,1637,14,72,133,0
g1137,1636,11,6,131,0
g1138,1635,10,5,139,0
g1139,1634,14,19,2826,0
g114,2667,2,2,242,0
g1140,1633,11,6,138,0
g1141,1632,13,118,134,0
g1142,1631,13,20,134,0
g1143,1630,14,63,133,0
g1144,1629,10,5,139,0
g1145,1677,13,4,231,0
g1146,1676,8,3,9,0
g1147,1675,9,3,9,0
g1148,1674,11,4,9,0
g1149,1673,10,3,9,0
g115,2668,2,2,242,0
g1150,1672,10,3,9,0
g1151,1671,10,3,9,0
g1152,1670,9,3,9,0
g1153,1669,9,3,9,0
g1154,1668,12,3,56,0
g1155,1667,11,3,40,0
g1156,1665,3,12,33,0
g1157,1628,6,3,26,0
g1158,1624,13,4,12,0
g1159,1621,2,7,258,0
g116,2669,2,2,242,0
g1160,1620,3,7,257,0
g1161,1619,3,7,257,0
g1162,1618,3,7,257,0
g1163,1617,3,7,257,0
g1164,1616,3,7,257,0
g1165,1615,3,7,139,0
g1166,1614,3,7,257,0
g1167,1613,3,7,257,0
g1168,1612,2,7,258,0
g1169,1611,2,7,258,0
g117,2670,2,2,242,0
g1170,1610,2,7,258,0
g1171,1609,8,5,134,0
g1172,1608,988,2,1852,0
g1173,1607,903,541,1937,0
g1174,1606,8,2,139,0
g1175,1605,73,3,87,0
g1176,1604,2,7,140,0
g1177,1603,2,7,140,0
g1178,1602,2,7,258,0
g1179,1601,2,7,258,0
g118,2687,2,2,242,0
g1180,1600,2,7,258,0
g1181,1599,2,7,258,0
g1182,1598,2,7,258,0
g1183,1597,2,7,258,0
g1184,1596,2,7,258,0
g1185,1595,2,7,258,0
g1186,1594,2,7,258,0
g1187,1593,2,7,258,0
g1188,1592,2,7,140,0
g1189,1591,2,7,258,0
g119,2672,2,2,242,0
g1190,1590,2,7,258,0
g1191,1589,2,7,258,0
g1192,1588,2,7,140,0
g1193,1587,2,7,258,0
g1194,1586,2,7,258,0
g1195,1585,2,7,258,0
g1196,1584,2,7,258,0
g1197,1583,2,7,258,0
g1198,1582,2,7,258,0
g1199,1581,2,7,258,0
g12,209,8,63,0,0
g120,2673,2,2,242,0
g1200,1580,2,7,258,0
g1201,1579,2,7,258,0
g1202,1578,2,7,258,0
g1203,1627,2,5,5,0
g1204,1626,12,3,36,0
g1205,1625,13,4,20,0
g1206,1623,3,12,13,0
g1207,1622,11,3,14,0
g1208,1577,5,5,42,0
g1209,1575,5,5,26,0
g121,2674,2,2,242,0
g1210,1572,81,49,15,0
g1211,1562,7,4,26,0
g1212,1560,5,5,26,0
g1213,1558,5,5,26,0
g1214,1555,5,5,52,0
g1215,1553,5,5,43,0
g1216,1552,5,5,43,0
g1217,1550,5,5,57,0
g1218,1547,5,5,55,0
g1219,1544,5,5,43,0
g122,2675,2,2,242,0
g1220,1542,5,5,51,0
g1221,1541,5,5,137,0
g1222,1540,7,5,135,0
g1223,1539,3,6,7,0
g1224,1538,6,3,141,0
g1225,1537,6,153,141,0
g1226,1536,6,524,2834,0
g1227,1535,6,117,141,0
g1228,1534,5,56,142,0
g1229,1533,7,19,140,0
g123,2676,2,2,242,0
g1230,1532,5,113,142,0
g1231,1531,6,62,141,0
g1232,1530,7,197,140,0
g1233,1529,7,71,140,0
g1234,1528,5,5,137,0
g1235,1527,7,40,16,0
g1236,1526,6,137,141,0
g1237,1525,5,5,137,0
g1238,1524,5,5,144,0
g1239,1523,5,5,144,0
g124,2677,2,2,242,0
g1240,1522,5,5,144,0
g1241,1521,5,5,137,0
g1242,1520,7,18,2833,0
g1243,1519,5,5,137,0
g1244,1518,5,5,144,0
g1245,1517,4,4,145,0
g1246,1516,4,4,145,0
g1247,1515,4,4,145,0
g1248,1514,4,4,145,0
g1249,1513,99,7,187,0
g125,2678,2,2,242,0
g1250,1512,3,3,47,0
g1251,1511,3,3,50,0
g1252,1510,3,3,30,0
g1253,1509,3,3,30,0
g1254,1508,3,3,50,0
g1255,1507,3,3,48,0
g1256,1506,3,3,30,0
g1257,1505,3,3,30,0
g1258,1504,3,3,30,0
g1259,1503,3,3,30,0
g126,2679,2,2,242,0
g1260,1502,3,3,55,0
g1261,1501,3,3,59,0
g1262,1500,3,3,30,0
g1263,1576,4,4,43,0
g1264,1574,4,4,27,0
g1265,1573,48,80,16,0
g1266,1571,3,3,26,0
g1267,1570,3,3,26,0
g1268,1569,5,3,13,0
g1269,1568,5,5,53,0
g127,2680,2,2,242,0
g1270,1567,7,3,36,0
g1271,1566,6,2,37,0
g1272,1565,4,2,13,0
g1273,1564,5,5,26,0
g1274,1563,6,2,17,0
g1275,1561,3,6,4,0
g1276,1559,4,4,27,0
g1277,1557,4,4,27,0
g1278,1556,4,4,53,0
g1279,1554,4,4,44,0
g128,2681,2,2,242,0
g1280,1551,4,4,44,0
g1281,1549,4,4,58,0
g1282,1548,5,5,48,0
g1283,1546,4,4,56,0
g1284,1545,4,4,44,0
g1285,1543,4,4,52,0
g1286,1499,5,5,42,0
g1287,1497,5,5,20,0
g1288,1495,5,5,26,0
g1289,1493,5,5,20,0
g129,2682,2,2,242,0
g1290,1491,5,5,20,0
g1291,1489,5,5,20,0
g1292,1487,5,5,47,0
g1293,1485,5,5,42,0
g1294,1477,5,5,40,0
g1295,1475,5,5,26,0
g1296,1473,5,5,20,0
g1297,1471,5,5,20,0
g1298,1469,5,5,40,0
g1299,1466,5,5,45,0
g13,207,7,12,0,0
g130,2683,2,2,242,0
g1300,1464,5,5,20,0
g1301,1462,5,5,20,0
g1302,1460,29,29,118,0
g1303,1459,884,884,1956,0
g1304,1458,900,900,1940,0
g1305,1457,986,986,1854,0
g1306,1456,3,3,61,0
g1307,1455,3,3,50,0
g1308,1454,3,3,69,0
g1309,1453,3,3,71,0
g131,2684,2,2,242,0
g1310,1452,3,3,48,0
g1311,1451,3,3,50,0
g1312,1450,3,3,71,0
g1313,1449,3,3,71,0
g1314,1448,3,3,71,0
g1315,1447,3,3,68,0
g1316,1446,3,3,68,0
g1317,1445,3,3,68,0
g1318,1444,3,3,55,0
g1319,1443,3,3,50,0
g132,2685,2,2,242,0
g1320,1442,3,3,50,0
g1321,1441,3,3,69,0
g1322,1440,3,3,68,0
g1323,1439,3,3,49,0
g1324,1438,3,3,61,0
g1325,1437,3,3,59,0
g1326,1436,3,3,45,0
g1327,1435,3,3,64,0
g1328,1434,3,3,47,0
g1329,1433,3,3,53,0
g133,2686,2,2,242,0
g1330,1432,3,3,59,0
g1331,1431,3,3,50,0
g1332,1430,3,3,55,0
g1333,1429,3,3,52,0
g1334,1428,3,3,45,0
g1335,1427,3,3,51,0
g1336,1426,3,3,46,0
g1337,1425,3,3,44,0
g1338,1424,3,3,46,0
g1339,1423,3,3,46,0
g134,2671,2,2,242,0
g1340,1422,3,3,47,0
g1341,1421,3,3,49,0
g1342,1420,3,3,44,0
g1343,1419,3,3,69,0
g1344,1498,4,4,43,0
g1345,1496,4,4,21,0
g1346,1494,4,4,27,0
g1347,1492,4,4,21,0
g1348,1490,4,4,21,0
g1349,1488,4,4,21,0
g135,2688,2,2,242,0
g1350,1486,4,4,48,0
g1351,1484,4,4,43,0
g1352,1483,5,5,50,0
g1353,1482,3,3,55,0
g1354,1481,3,3,50,0
g1355,1480,3,3,30,0
g1356,1479,3,3,47,0
g1357,1478,3,3,52,0
g1358,1476,4,4,41,0
g1359,1474,4,4,27,0
g136,2689,2,2,242,0
g1360,1472,4,4,21,0
g1361,1470,4,4,21,0
g1362,1468,4,4,41,0
g1363,1467,5,5,45,0
g1364,1465,4,4,46,0
g1365,1463,4,4,21,0
g1366,1461,4,4,21,0
g1367,1417,66,8,220,0
g1368,1409,2,523,2838,0
g1369,1408,3,89,144,0
g137,2690,2,2,242,0
g1370,1407,2,213,145,0
g1371,1406,2,18,145,0
g1372,1405,7,38,49,0
g1373,1404,2,4,147,0
g1374,1403,2,194,2838,0
g1375,1402,2,540,2838,0
g1376,1401,2,210,145,0
g1377,1399,2,228,145,0
g1378,1398,2,162,145,0
g1379,1397,2,112,145,0
g138,2691,2,2,242,0
g1380,1396,2,55,145,0
g1381,1395,2,61,145,0
g1382,1394,3,136,144,0
g1383,1393,2,4,140,0
g1384,1392,2,4,140,0
g1385,1391,4,2,19,0
g1386,1390,2,227,145,0
g1387,1389,2,152,145,0
g1388,1388,2,365,2838,0
g1389,1387,2,4,147,0
g139,2692,2,2,242,0
g1390,1386,2,4,147,0
g1391,1418,5,3,14,0
g1392,1416,7,65,16,0
g1393,1415,4,2,14,0
g1394,1414,2,5,15,0
g1395,1413,4,2,39,0
g1396,1412,4,2,14,0
g1397,1411,4,2,21,0
g1398,1410,5,3,20,0
g1399,1383,3,70,144,0
g14,2580,4,616,3,0
g140,2693,2,2,242,0
g1400,1382,2,4,140,0
g1401,1381,2,4,140,0
g1402,1380,2,4,147,0
g1403,1379,2,4,140,0
g1404,1378,2,4,140,0
g1405,1377,2,4,140,0
g1406,1376,2,4,140,0
g1407,1375,3,194,2837,0
g1408,1374,3,18,144,0
g1409,1373,2,4,140,0
g141,2694,2,2,242,0
g1410,1372,2,4,147,0
g1411,1371,3,206,144,0
g1412,1370,2,4,140,0
g1413,1369,2,4,140,0
g1414,1368,2,4,147,0
g1415,1367,3,208,144,0
g1416,1366,3,17,2837,0
g1417,1365,2,4,147,0
g1418,1364,2,4,140,0
g1419,1363,3,522,2837,0
g142,2695,2,2,242,0
g1420,1362,3,196,144,0
g1421,1361,3,116,144,0
g1422,1360,2,4,140,0
g1423,1359,3,161,144,0
g1424,1358,2,4,140,0
g1425,1357,2,4,147,0
g1426,1356,3,537,2837,0
g1427,1355,3,207,144,0
g1428,1354,3,2,144,0
g1429,1353,3,2,144,0
g143,2696,2,2,242,0
g1430,1385,3,2,14,0
g1431,1384,3,2,7,0
g1432,1352,33,6,253,0
g1433,1351,32,6,254,0
g1434,1350,32,6,24,0
g1435,1349,32,6,49,0
g1436,1348,52,47,16,0
g1437,1347,2,2,13,0
g1438,1346,208,194,58,0
g1439,1345,2,2,13,0
g144,2697,2,2,242,0
g1440,1344,2,2,13,0
g1441,1343,225,205,56,0
g1442,1342,2,2,13,0
g1443,1341,53,87,46,0
g1444,1340,2,2,13,0
g1445,1339,901,898,56,0
g1446,1338,226,204,52,0
g1447,1337,2,2,13,0
g1448,1336,27,37,58,0
g1449,1335,2,2,21,0
g145,2698,2,2,242,0
g1450,1334,2,2,16,0
g1451,1333,2,2,19,0
g1452,1332,2,2,19,0
g1453,1331,2,2,19,0
g1454,1330,2,2,19,0
g1455,1329,2,2,11,0
g1456,1328,10,3,11,0
g1457,1327,11,11,11,0
g1458,1326,9,4,11,0
g1459,1325,7,8,11,0
g146,2699,2,2,242,0
g1460,1324,2,2,43,0
g1461,1323,2,2,43,0
g1462,1322,2,2,29,0
g1463,1321,2,2,29,0
g1464,1320,2,2,48,0
g1465,1319,2,2,23,0
g1466,1318,2,2,56,0
g1467,1317,2,2,48,0
g1468,1316,2,2,23,0
g1469,1315,2,2,58,0
g147,2700,2,2,242,0
g1470,1314,2,2,43,0
g1471,1313,2,2,43,0
g1472,1312,2,2,23,0
g1473,1311,2,2,23,0
g1474,1310,2,2,52,0
g1475,1309,2,2,50,0
g1476,1308,2,2,23,0
g1477,1307,2,2,56,0
g1478,1306,2,2,35,0
g1479,1305,2,2,33,0
g148,2701,2,2,242,0
g1480,1304,2,2,35,0
g1481,1303,2,2,35,0
g1482,1302,2,2,33,0
g1483,1301,2,2,38,0
g1484,1300,2,2,40,0
g1485,1299,2,2,48,0
g1486,1298,2,2,48,0
g1487,1297,2,2,58,0
g1488,1296,2,2,44,0
g1489,1295,2,2,50,0
g149,2702,2,2,242,0
g1490,1294,2,2,50,0
g1491,1293,2,2,48,0
g1492,1292,3,5,17,0
g1493,1291,54,28,16,0
g1494,1290,2,2,16,0
g1495,1289,49,67,17,0
g1496,1288,48,37,16,0
g1497,1287,2,2,41,0
g1498,1286,2,2,13,0
g1499,1285,16,16,52,0
g15,2579,3,192,5,0
g150,208,6,94,0,0
g1500,1284,987,984,58,0
g1501,1283,150,134,48,0
g1502,1282,978,882,56,0
g1503,1281,2,2,13,0
g1504,1280,110,114,58,0
g1505,1279,59,68,56,0
g1506,1278,521,15,56,0
g1507,1277,363,520,58,0
g1508,1276,160,159,56,0
g1509,1275,211,206,46,0
g151,2514,2,558,4,0
g1510,1274,192,192,52,0
g1511,1273,538,535,58,0
g1512,1272,2,2,16,0
g1513,1271,2,2,8,0
g1514,1270,2,2,19,0
g1515,1269,2,2,19,0
g1516,1268,2,2,19,0
g1517,1267,2,2,19,0
g1518,1266,2,2,19,0
g1519,1265,7,4,11,0
g152,2513,556,4,6,0
g1520,1264,10,8,11,0
g1521,1263,10,4,11,0
g1522,1262,6,3,11,0
g1523,1261,2,2,54,0
g1524,1260,2,2,29,0
g1525,1259,2,2,23,0
g1526,1258,2,2,23,0
g1527,1257,2,2,46,0
g1528,1256,2,2,29,0
g1529,1255,2,2,29,0
g153,219,7,61,0,0
g1530,1254,2,2,29,0
g1531,1253,2,2,23,0
g1532,1252,2,2,45,0
g1533,1251,2,2,29,0
g1534,1250,2,2,29,0
g1535,1249,2,2,58,0
g1536,1248,2,2,58,0
g1537,1247,2,2,38,0
g1538,1246,2,2,56,0
g1539,1245,2,2,43,0
g154,2637,545,177,17,0
g1540,1244,2,2,43,0
g1541,1243,2,2,44,0
g1542,1242,2,2,58,0
g1543,1241,2,2,58,0
g1544,1240,2,2,48,0
g1545,1239,2,2,50,0
g1546,1238,2,2,48,0
g1547,1237,9,9,204,0
g1548,2609,180,175,18,0
g1549,2623,42,221,14,0
g155,218,7,65,0,0
g1550,2624,206,186,18,0
g1551,265,134,139,59,0
g1552,264,73,227,125,0
g1553,263,134,114,90,0
g1554,2625,175,175,18,0
g1555,262,48,152,156,0
g1556,261,178,72,174,0
g1557,260,71,177,133,0
g1558,259,65,133,133,0
g1559,258,65,47,243,0
g156,217,7,67,0,0
g1560,257,46,64,220,0
g1561,256,106,106,204,0
g1562,255,105,105,88,0
g1563,254,44,81,240,0
g1564,253,86,87,222,0
g1565,252,86,85,180,0
g1566,251,86,41,149,0
g1567,250,40,85,150,0
g1568,249,70,70,240,0
g1569,248,69,69,124,0
g157,2512,363,176,199,0
g1570,247,62,62,259,0
g1571,246,61,61,132,0
g1572,245,38,39,197,0
g1573,244,46,47,189,0
g1574,243,19,37,217,0
g1575,242,19,45,217,0
g1576,241,43,43,150,0
g1577,240,43,43,150,0
g1578,239,43,43,150,0
g1579,238,19,45,265,0
g158,2511,3,189,4,0
g1580,237,19,45,217,0
g1581,236,27,53,209,0
g1582,235,26,51,236,0
g1583,234,18,43,303,0
g1584,233,18,43,236,0
g1585,232,18,18,236,0
g1586,231,26,26,284,0
g1587,230,26,26,236,0
g1588,229,18,18,292,0
g1589,228,18,18,244,0
g159,2510,3,200,4,0
g1590,227,26,26,236,0
g1591,226,26,26,236,0
g1592,225,18,18,244,0
g1593,2619,46,51,17,0
g1594,2618,36,47,17,0
g1595,2620,27,53,17,0
g1596,278,30,35,34,0
g1597,277,34,29,34,0
g1598,276,21,47,42,0
g1599,275,46,20,24,0
g16,2578,580,178,39,0
g160,2509,3,189,4,0
g1600,274,16,69,47,0
g1601,273,34,15,82,0
g1602,272,39,13,31,0
g1603,271,34,15,82,0
g1604,270,7,66,90,0
g1605,269,7,34,90,0
g1606,268,7,33,90,0
g1607,267,7,33,56,0
g1608,266,7,33,90,0
g1609,2606,86,52,47,0
g161,220,3,235,0,0
g1610,2605,133,149,49,0
g1611,737,66,113,67,0
g1612,736,96,155,84,0
g1613,2604,205,210,47,0
g1614,2603,203,225,53,0
g1615,735,106,156,133,0
g1616,734,113,273,139,0
g1617,733,112,172,144,0
g1618,2602,204,224,57,0
g1619,732,122,154,194,0
g162,2507,176,176,17,0
g1620,731,132,112,280,0
g1621,2601,193,207,59,0
g1622,730,84,246,328,0
g1623,729,111,171,150,0
g1624,728,160,83,414,0
g1625,727,82,159,239,0
g1626,726,140,156,272,0
g1627,725,107,121,145,0
g1628,2600,158,159,57,0
g1629,724,88,195,324,0
g163,2506,187,207,17,0
g1630,723,118,81,280,0
g1631,722,80,117,186,0
g1632,721,88,110,233,0
g1633,720,109,87,234,0
g1634,719,78,79,137,0
g1635,2599,113,109,59,0
g1636,718,51,155,361,0
g1637,717,42,148,279,0
g1638,716,85,120,434,0
g1639,715,112,90,166,0
g164,2505,222,43,13,0
g1640,714,112,92,169,0
g1641,713,109,85,167,0
g1642,712,43,77,173,0
g1643,711,42,121,219,0
g1644,710,42,119,214,0
g1645,709,40,115,212,0
g1646,708,112,50,404,0
g1647,707,49,111,212,0
g1648,706,44,108,208,0
g1649,705,96,91,161,0
g165,2504,176,181,17,0
g1650,704,107,79,136,0
g1651,703,47,111,209,0
g1652,702,46,42,126,0
g1653,2598,67,58,57,0
g1654,699,107,41,320,0
g1655,697,52,36,146,0
g1656,701,42,105,210,0
g1657,700,38,111,177,0
g1658,696,91,66,102,0
g1659,698,40,106,175,0
g166,2588,2,11,5,0
g1660,694,71,71,269,0
g1661,692,70,70,257,0
g1662,690,71,71,262,0
g1663,688,20,45,148,0
g1664,2597,36,26,59,0
g1665,695,48,95,191,0
g1666,693,70,70,253,0
g1667,691,69,69,247,0
g1668,689,70,70,250,0
g1669,684,49,41,291,0
g167,2503,9,21,7,0
g1670,687,30,96,138,0
g1671,686,35,90,133,0
g1672,685,16,65,164,0
g1673,683,40,48,283,0
g1674,682,62,38,77,0
g1675,681,44,39,283,0
g1676,679,47,41,286,0
g1677,676,48,41,267,0
g1678,674,70,70,218,0
g1679,680,38,43,278,0
g168,2502,4,20,12,0
g1680,678,40,46,280,0
g1681,677,19,51,114,0
g1682,675,40,47,246,0
g1683,673,69,69,212,0
g1684,672,28,19,96,0
g1685,669,19,37,302,0
g1686,668,9,27,106,0
g1687,667,28,39,303,0
g1688,666,27,39,266,0
g1689,665,37,18,67,0
g169,2501,4,22,12,0
g1690,671,21,61,94,0
g1691,670,16,67,99,0
g1692,664,40,37,248,0
g1693,662,45,37,184,0
g1694,660,61,61,162,0
g1695,658,56,55,259,0
g1696,656,26,39,300,0
g1697,655,50,50,266,0
g1698,663,36,39,245,0
g1699,654,51,51,272,0
g17,2577,180,2,17,0
g170,214,7,20,0,0
g1700,661,36,44,129,0
g1701,659,60,60,163,0
g1702,657,54,55,232,0
g1703,653,51,51,269,0
g1704,651,19,50,312,0
g1705,650,20,52,322,0
g1706,649,20,53,285,0
g1707,648,18,57,321,0
g1708,647,20,53,319,0
g1709,646,27,35,146,0
g171,2500,9,16,23,0
g1710,652,8,40,77,0
g1711,645,46,46,109,0
g1712,642,35,29,199,0
g1713,640,19,51,274,0
g1714,639,19,51,307,0
g1715,638,17,35,267,0
g1716,637,23,49,298,0
g1717,644,45,45,110,0
g1718,636,36,36,245,0
g1719,643,9,36,76,0
g172,2499,3,31,4,0
g1720,641,28,34,195,0
g1721,631,19,32,210,0
g1722,630,20,46,282,0
g1723,629,21,46,263,0
g1724,635,18,27,298,0
g1725,634,18,25,305,0
g1726,633,18,26,163,0
g1727,632,18,26,287,0
g1728,628,21,15,145,0
g1729,626,30,30,87,0
g173,2498,14,14,20,0
g1730,624,33,33,305,0
g1731,622,33,33,339,0
g1732,620,33,33,345,0
g1733,618,32,32,342,0
g1734,616,34,34,189,0
g1735,627,14,20,141,0
g1736,625,29,29,83,0
g1737,615,36,35,251,0
g1738,623,32,32,288,0
g1739,621,32,32,291,0
g174,2497,3,15,29,0
g1740,619,32,32,249,0
g1741,617,31,31,285,0
g1742,614,12,24,149,0
g1743,613,16,35,157,0
g1744,612,17,23,308,0
g1745,611,16,23,297,0
g1746,610,16,23,173,0
g1747,609,15,22,315,0
g1748,608,16,39,165,0
g1749,605,19,19,355,0
g175,2496,5,19,27,0
g1750,603,26,26,302,0
g1751,601,19,19,353,0
g1752,599,19,19,319,0
g1753,2596,15,15,53,0
g1754,597,26,26,129,0
g1755,607,18,18,137,0
g1756,606,18,18,263,0
g1757,604,18,18,298,0
g1758,602,25,25,198,0
g1759,600,18,18,305,0
g176,215,7,20,0,0
g1760,598,18,18,302,0
g1761,596,19,15,210,0
g1762,591,18,8,115,0
g1763,589,23,17,264,0
g1764,587,16,15,188,0
g1765,585,14,27,215,0
g1766,584,13,29,229,0
g1767,595,14,18,151,0
g1768,594,14,16,267,0
g1769,593,14,15,182,0
g177,2495,11,128,35,0
g1770,592,14,15,306,0
g1771,590,7,17,78,0
g1772,588,16,22,265,0
g1773,586,14,15,178,0
g1774,580,22,21,182,0
g1775,578,20,20,289,0
g1776,576,17,17,264,0
g1777,575,17,17,299,0
g1778,574,17,17,303,0
g1779,573,17,17,306,0
g178,2494,8,113,36,0
g1780,583,17,17,95,0
g1781,582,14,16,209,0
g1782,581,13,14,303,0
g1783,579,20,21,172,0
g1784,577,19,19,204,0
g1785,572,9,7,108,0
g1786,570,8,21,323,0
g1787,569,8,21,312,0
g1788,568,8,21,188,0
g1789,567,8,21,329,0
g179,2704,22,177,597,0
g1790,566,7,13,314,0
g1791,565,7,13,186,0
g1792,564,7,13,190,0
g1793,563,6,12,311,0
g1794,562,14,18,273,0
g1795,561,9,17,316,0
g1796,560,9,17,304,0
g1797,559,8,13,275,0
g1798,571,6,8,106,0
g1799,558,10,10,85,0
g18,2575,35,3,584,0
g180,2493,3,32,4,0
g1800,556,14,12,244,0
g1801,554,15,15,227,0
g1802,552,9,15,160,0
g1803,551,8,13,217,0
g1804,550,9,17,321,0
g1805,549,9,17,180,0
g1806,548,12,12,304,0
g1807,547,11,11,101,0
g1808,546,12,12,308,0
g1809,545,12,12,269,0
g181,2492,5,19,29,0
g1810,544,12,12,311,0
g1811,543,13,13,210,0
g1812,542,12,12,143,0
g1813,557,9,9,59,0
g1814,555,11,13,144,0
g1815,553,14,14,141,0
g1816,541,9,7,200,0
g1817,539,7,13,314,0
g1818,538,7,13,218,0
g1819,537,7,13,154,0
g182,2491,18,36,17,0
g1820,536,4,9,110,0
g1821,535,7,13,276,0
g1822,534,7,13,186,0
g1823,533,6,14,282,0
g1824,532,7,15,280,0
g1825,531,7,13,190,0
g1826,530,6,14,321,0
g1827,529,6,14,317,0
g1828,528,7,13,310,0
g1829,527,6,14,197,0
g183,2490,125,21,649,0
g1830,526,6,14,193,0
g1831,540,6,8,191,0
g1832,523,9,7,341,0
g1833,521,11,11,198,0
g1834,519,9,7,324,0
g1835,517,11,11,339,0
g1836,515,11,11,333,0
g1837,513,11,11,322,0
g1838,511,6,11,167,0
g1839,510,8,12,149,0
g184,2489,108,12,55,0
g1840,509,6,11,224,0
g1841,508,6,13,285,0
g1842,507,14,13,210,0
g1843,506,14,13,179,0
g1844,505,10,10,102,0
g1845,525,6,8,169,0
g1846,524,11,13,212,0
g1847,522,6,8,310,0
g1848,520,10,10,187,0
g1849,518,6,8,315,0
g185,2488,11,176,37,0
g1850,516,10,10,306,0
g1851,514,10,10,271,0
g1852,512,10,10,311,0
g1853,504,6,6,113,0
g1854,502,6,6,283,0
g1855,500,8,8,287,0
g1856,498,8,17,167,0
g1857,497,5,13,156,0
