gate,net_ID,CC0,CC1,CO,is_trojan
g296,537,8,526,12,0
g297,536,8,2134,12,0
g298,535,8,4278,12,0
g299,534,8,8566,12,0
g3,100,2,2,0,0
g30,730,9,91,114,0
g300,533,8,17142,12,0
g301,532,8,34294,12,0
g302,531,8,68598,12,0
g303,530,8,137206,12,0
g304,529,8,274422,12,0
g305,528,8,548854,12,0
g306,527,3,37,65,0
g307,526,8,1097718,12,0
g308,525,8,1062,12,0
g309,524,3,37,65,0
g31,98,3,160,0,0
g310,523,3,37,65,0
g311,522,3,37,65,0
g312,521,3,37,65,0
g313,520,3,37,65,0
g314,519,3,37,65,0
g315,518,3,37,65,0
g316,517,3,37,65,0
g317,516,3,37,65,0
g318,515,3,37,65,0
g319,514,3,37,65,0
g32,97,3,118,0,0
g320,513,3,37,65,0
g321,512,3,37,65,0
g322,511,3,37,65,0
g323,510,3,37,65,0
g324,509,3,37,19,0
g325,508,3,37,19,0
g326,507,3,37,65,0
g327,506,3,37,65,0
g328,505,3,37,65,0
g329,160,3,16,20018,0
g33,95,3,76,0,0
g330,503,12,30,57,0
g331,499,5,8581,15,0
g332,498,5,53,63,0
g333,497,5,53,63,0
g334,496,5,53,63,0
g335,495,5,53,63,0
g336,494,5,53,63,0
g337,493,5,53,63,0
g338,492,5,53,63,0
g339,491,5,53,63,0
g34,96,3,118,0,0
g340,490,5,53,63,0
g341,489,5,53,63,0
g342,488,5,53,63,0
g343,487,5,273,15,0
g344,486,5,53,63,0
g345,485,5,53,63,0
g346,484,5,53,63,0
g347,483,5,53,63,0
g348,482,5,53,63,0
g349,481,13,104,168,0
g35,135,3,23,7,0
g350,480,5,139,15,0
g351,479,5,541,15,0
g352,478,5,1077,15,0
g353,477,5,53,17,0
g354,476,3,37,65,0
g355,475,5,274437,15,0
g356,474,5,2195458,15,0
g357,473,5,17157,15,0
g358,472,5,53,63,0
g359,471,5,53,63,0
g36,729,4,167,119,0
g360,470,5,53,63,0
g361,469,5,4293,15,0
g362,468,5,137221,15,0
g363,467,5,68613,15,0
g364,466,5,1097733,15,0
g365,465,5,34309,15,0
g366,464,5,2149,15,0
g367,463,5,548869,15,0
g368,462,5,53,63,0
g369,461,4,36,8,0
g37,728,4,163,114,0
g370,460,5,53,17,0
g371,459,42,7,167,0
g372,458,3,37,25,0
g373,457,145,4,50,0
g374,504,15,4,24,0
g375,502,29,11,58,0
g376,501,56,3,24,0
g377,500,8,3,88,0
g378,114,3,50,0,0
g379,110,3,125,0,0
g38,727,4,158,114,0
g380,111,3,51,0,0
g381,112,3,51,0,0
g382,113,3,30,0,0
g383,109,3,83,0,0
g384,456,4,1274,18760,0
g385,455,4,34,20000,0
g386,454,4,2554,17480,0
g387,453,4,10231,9803,0
g388,452,4,74,19960,0
g389,450,12,98,197,0
g39,726,18,40,10,0
g390,445,53,7,27,0
g391,443,34,8,22,0
g392,442,4,5114,14920,0
g393,441,4,314,19720,0
g394,440,4,154,19880,0
g395,439,5,162,91,0
g396,438,4,13,20021,0
g397,437,4,634,19400,0
g398,451,11,3,28,0
g399,449,97,11,98,0
g4,101,2,2,0,0
g40,137,3,112,29,0
g400,448,47,3,50,0
g401,447,5,50,64,0
g402,446,6,52,10,0
g403,444,7,33,23,0
g404,435,28,4,69,0
g405,433,3,122,3,0
g406,432,3,48,3,0
g407,431,3,80,3,0
g408,430,5,91,145,0
g409,429,3,48,3,0
g41,75,3,92,0,0
g410,428,3,47,3,0
g411,436,49,5,73,0
g412,434,3,27,3,0
g413,426,8,46,81,0
g414,423,8,45,31,0
g415,421,29,6,27,0
g416,418,5,28,109,0
g417,417,7,96,102,0
g418,427,7,45,73,0
g419,425,45,7,82,0
g42,61,3,92,0,0
g420,424,48,5,14,0
g421,422,44,7,25,0
g422,420,5,28,28,0
g423,419,9,3,20025,0
g424,416,45,4,52,0
g425,415,17150,4,22,0
g426,414,45,4,52,0
g427,413,93,4,15,0
g428,412,4286,4,22,0
g429,411,93,4,15,0
g43,62,3,92,0,0
g430,410,119,4,19,0
g431,409,45,4,52,0
g432,408,45,4,52,0
g433,407,93,4,15,0
g434,406,1097726,4,22,0
g435,405,45,4,52,0
g436,404,45,4,52,0
g437,403,93,4,15,0
g438,402,93,4,15,0
g439,401,2195451,4,22,0
g44,63,3,92,0,0
g440,400,93,4,15,0
g441,399,132,4,22,0
g442,398,1070,4,22,0
g443,397,45,4,52,0
g444,396,93,4,15,0
g445,395,45,4,52,0
g446,394,45,4,52,0
g447,393,45,4,52,0
g448,392,41,4,56,0
g449,391,161,4,19,0
g45,64,3,92,0,0
g450,390,93,4,15,0
g451,389,45,4,52,0
g452,388,45,4,52,0
g453,387,45,4,52,0
g454,386,274430,4,22,0
g455,385,93,4,15,0
g456,384,93,4,15,0
g457,383,93,4,15,0
g458,382,93,4,15,0
g459,381,34302,4,22,0
g46,65,3,92,0,0
g460,380,93,4,15,0
g461,379,93,4,15,0
g462,378,93,4,15,0
g463,377,534,4,22,0
g464,376,45,4,52,0
g465,375,2142,4,22,0
g466,374,266,4,22,0
g467,373,137214,4,22,0
g468,372,168,4,126,0
g469,371,77,4,6,0
g47,66,3,92,0,0
g470,370,96,4,131,0
g471,369,45,4,52,0
g472,368,45,4,52,0
g473,367,45,4,52,0
g474,366,45,4,6,0
g475,365,45,4,52,0
g476,364,163,4,126,0
g477,363,45,4,6,0
g478,362,44,4,6,0
g479,361,24,4,6,0
g48,67,3,92,0,0
g480,360,2,2,100,0
g481,359,2195389,10,66,0
g482,358,2,2,54,0
g483,357,2,2,100,0
g484,356,17088,11,66,0
g485,355,2,2,54,0
g486,354,2544,11,17490,0
g487,353,70,9,66,0
g488,352,2,2,100,0
g489,351,204,11,66,0
g49,68,3,92,0,0
g490,350,137152,11,66,0
g491,349,624,11,19410,0
g492,348,2,2,100,0
g493,347,1008,11,66,0
g494,346,548800,11,66,0
g495,345,472,11,66,0
g496,344,12,104,274,0
g497,343,2,2,100,0
g498,342,2080,11,66,0
g499,341,274368,11,66,0
g5,102,2,2,0,0
g50,69,3,92,0,0
g500,340,24,9,20010,0
g501,339,304,11,19730,0
g502,338,10221,10,9813,0
g503,337,2,2,100,0
g504,336,68544,11,66,0
g505,335,1097664,11,66,0
g506,334,2,2,100,0
g507,333,2,2,100,0
g508,332,2,2,100,0
g509,331,2,2,100,0
g51,70,3,92,0,0
g510,330,34240,11,66,0
g511,329,8,167,269,0
g512,328,2,2,100,0
g513,327,8512,11,66,0
g514,326,2,2,100,0
g515,325,2,2,100,0
g516,324,2,2,100,0
g517,323,2,2,100,0
g518,322,2,2,100,0
g519,321,64,11,19970,0
g52,71,3,92,0,0
g520,320,1264,11,18770,0
g521,319,144,11,19890,0
g522,318,5104,11,14930,0
g523,317,2,2,100,0
g524,316,2,2,100,0
g525,315,2,2,100,0
g526,314,2,2,100,0
g527,313,4224,11,66,0
g528,312,68606,4,22,0
g529,311,93,4,15,0
g53,72,3,92,0,0
g530,310,45,4,52,0
g531,309,93,4,15,0
g532,308,93,4,15,0
g533,307,19991,7,43,0
g534,306,8574,4,22,0
g535,305,45,4,52,0
g536,304,93,4,15,0
g537,303,2,2,37,0
g538,302,93,4,15,0
g539,301,548862,4,22,0
g54,73,3,92,0,0
g540,300,65,4,45,0
g541,299,119,4,6,0
g542,298,113,4,140,0
g543,297,2,2,62,0
g544,296,2,2,60,0
g545,295,2,2,95,0
g546,294,2,2,95,0
g547,293,2,2,49,0
g548,292,2,2,28,0
g549,736,103,11,275,0
g55,74,3,92,0,0
g550,735,166,7,270,0
g551,192,163,7,279,0
g552,762,11,97,175,0
g553,193,7,96,179,0
g554,746,6,19990,44,0
g555,203,18072,5,1962,0
g556,202,15513,6,4521,0
g557,201,15354,5,4680,0
g558,200,1917,5,18117,0
g559,199,158,7,19876,0
g56,80,3,92,0,0
g560,198,10235,4,9799,0
g561,197,638,4,19396,0
g562,196,1278,4,18756,0
g563,195,2558,4,17476,0
g564,194,5118,4,14916,0
g565,745,9,10220,9814,0
g566,744,10,5103,14931,0
g567,235,5,10216,9818,0
g568,234,5097,9,14937,0
g569,743,10,2543,17491,0
g57,724,11,73,3,0
g570,233,5097,6,14937,0
g571,232,5,5096,14938,0
g572,231,2537,9,17497,0
g573,742,10,1263,18771,0
g574,230,2537,6,17497,0
g575,229,5,2536,17498,0
g576,228,1257,9,18777,0
g577,741,10,623,19411,0
g578,227,1257,6,18777,0
g579,226,5,1256,18778,0
g58,723,11,157,3,0
g580,225,617,9,19417,0
g581,740,10,303,19731,0
g582,224,617,6,19417,0
g583,223,5,616,19418,0
g584,222,297,9,19737,0
g585,739,10,143,19891,0
g586,221,297,6,19737,0
g587,220,5,296,19738,0
g588,219,137,9,19897,0
g589,738,10,63,19971,0
g59,722,11,115,3,0
g590,218,137,6,19897,0
g591,217,5,136,19898,0
g592,216,57,9,19977,0
g593,737,8,23,20011,0
g594,215,57,6,19977,0
g595,214,5,56,19978,0
g596,213,17,7,20017,0
g597,212,158,4,19876,0
g598,211,318,4,19716,0
g599,210,5118,4,14916,0
g6,103,2,2,0,0
g60,721,11,115,3,0
g600,209,17,4,20017,0
g601,208,38,4,19996,0
g602,207,1278,4,18756,0
g603,206,2558,4,17476,0
g604,205,78,4,19956,0
g605,204,638,4,19396,0
g606,747,9,2195388,67,0
g607,748,10,1097663,67,0
g608,291,5,2195384,71,0
g609,290,1097657,9,73,0
g61,720,15,109,32,0
g610,749,10,548799,67,0
g611,289,1097657,6,1097798,0
g612,288,5,1097656,77,0
g613,287,548793,9,73,0
g614,750,10,274367,67,0
g615,286,548793,6,548940,0
g616,285,5,548792,77,0
g617,284,274361,9,73,0
g618,751,10,137151,67,0
g619,283,274361,6,274508,0
g62,719,4,175,114,0
g620,282,5,274360,77,0
g621,281,137145,9,73,0
g622,752,10,68543,67,0
g623,280,137145,6,137292,0
g624,279,5,137144,77,0
g625,278,68537,9,73,0
g626,753,10,34239,67,0
g627,277,68537,6,68684,0
g628,276,5,68536,77,0
g629,275,34233,9,73,0
g63,718,4,180,114,0
g630,754,10,17087,67,0
g631,274,34233,6,34380,0
g632,273,5,34232,77,0
g633,272,17081,9,73,0
g634,755,10,8511,67,0
g635,271,17081,6,17228,0
g636,270,5,17080,77,0
g637,269,8505,9,73,0
g638,756,10,4223,67,0
g639,268,8505,6,8652,0
g64,717,4,108,119,0
g640,267,5,8504,77,0
g641,266,4217,9,73,0
g642,757,10,2079,67,0
g643,265,4217,6,4364,0
g644,264,5,4216,77,0
g645,263,2073,9,73,0
g646,758,10,1007,67,0
g647,262,2073,6,2220,0
g648,261,5,2072,77,0
g649,260,1001,9,73,0
g65,716,12,39,16,0
g650,759,10,471,67,0
g651,259,1001,6,1148,0
g652,258,5,1000,77,0
g653,257,465,9,73,0
g654,760,10,203,67,0
g655,256,465,6,612,0
g656,255,5,464,77,0
g657,254,197,9,73,0
g658,761,8,69,67,0
g659,253,197,6,344,0
g66,715,14,20,10,0
g660,252,5,196,77,0
g661,251,63,7,73,0
g662,250,274430,4,274439,0
g663,249,63,4,210,0
g664,248,68606,4,68615,0
g665,247,1097726,4,1097729,0
g666,246,137214,4,137223,0
g667,245,34302,4,34311,0
g668,244,132,4,141,0
g669,243,8574,4,8583,0
g67,78,3,92,0,0
g670,242,17150,4,17159,0
g671,241,2142,4,2151,0
g672,240,266,4,275,0
g673,239,1070,4,1079,0
g674,238,534,4,543,0
g675,237,548862,4,548871,0
g676,236,4286,4,4295,0
g677,585,105,14,167,0
g678,709,151,9,121,0
g68,79,3,92,0,0
g69,93,3,64,0,0
g7,104,2,2,0,0
g70,76,3,92,0,0
g71,77,3,92,0,0
g72,725,154,3,118,0
g73,147,3,44,53,0
g74,148,3,44,53,0
g75,149,3,44,53,0
g76,150,3,44,53,0
g77,151,3,44,53,0
g78,152,3,44,53,0
g79,153,3,44,53,0
g8,105,2,2,0,0
g80,141,3,44,53,0
g81,142,3,44,53,0
g82,139,3,44,53,0
g83,130,3,2195450,0,0
g84,140,3,44,53,0
g85,116,3,131,0,0
g86,117,3,265,0,0
g87,118,3,533,0,0
g88,119,3,1069,0,0
g89,138,3,44,53,0
g9,106,2,2,0,0
g90,120,3,2141,0,0
g91,121,3,4285,0,0
g92,122,3,8573,0,0
g93,123,3,17149,0,0
g94,124,3,34301,0,0
g95,125,3,68605,0,0
g96,126,3,137213,0,0
g97,127,3,274429,0,0
g98,128,3,548861,0,0
g99,129,3,1097725,0,0
