gate,net_ID,CC0,CC1,CO,is_trojan
g1093,2089,6,867,17,0
g1094,2088,6,867,17,0
g1095,2087,6,867,17,0
g1096,2086,6,867,17,0
g1097,2085,6,867,17,0
g1098,2084,6,867,17,0
g1099,2083,6,867,17,0
g11,270,3,665,0,0
g110,173,3,226,0,0
g1100,2082,6,867,17,0
g1101,2081,6,867,17,0
g1102,2080,6,867,17,0
g1103,2079,6,867,17,0
g1104,2078,6,867,17,0
g1105,2077,6,867,17,0
g1106,2076,6,867,17,0
g1107,2075,6,867,17,0
g1108,2074,6,867,17,0
g1109,2073,6,867,17,0
g111,174,3,226,0,0
g1110,2072,6,867,17,0
g1111,2071,6,867,17,0
g1112,2070,6,867,17,0
g1113,2069,6,867,17,0
g1114,2068,6,867,17,0
g1115,2067,6,867,17,0
g1116,2066,6,867,17,0
g1117,2065,6,867,17,0
g1118,2064,6,867,17,0
g1119,2063,6,867,17,0
g112,175,3,226,0,0
g1120,2062,6,867,17,0
g1121,2061,6,867,17,0
g1122,2060,6,867,17,0
g1123,2059,6,867,17,0
g1124,2058,6,867,17,0
g1125,2057,6,867,17,0
g1126,2056,8,868,17,0
g1127,2055,6,867,17,0
g1128,2054,8,868,17,0
g1129,2053,6,867,17,0
g113,176,3,226,0,0
g1130,2052,6,867,17,0
g1131,2051,6,867,17,0
g1132,2050,6,867,17,0
g1133,2049,6,867,17,0
g1134,2048,6,867,17,0
g1135,2047,6,867,17,0
g1136,2046,6,867,17,0
g1137,2045,6,867,17,0
g1138,2044,6,867,17,0
g1139,2043,6,867,17,0
g114,177,3,226,0,0
g1140,2042,6,867,17,0
g1141,2041,6,867,17,0
g1142,2040,6,867,17,0
g1143,2039,6,867,17,0
g1144,2038,6,867,17,0
g1145,2037,6,867,17,0
g1146,2036,6,867,17,0
g1147,2035,6,867,17,0
g1148,2034,6,867,17,0
g1149,2033,6,867,17,0
g115,178,3,226,0,0
g1150,2032,6,867,17,0
g1151,2031,6,867,17,0
g1152,2030,6,867,17,0
g1153,2029,6,867,17,0
g1154,2028,6,867,17,0
g1155,2027,6,867,17,0
g1156,2026,6,867,17,0
g1157,2025,6,867,17,0
g1158,2024,6,867,17,0
g1159,2023,6,867,17,0
g116,179,3,226,0,0
g1160,2022,6,867,17,0
g1161,2021,6,867,17,0
g1162,2020,6,867,17,0
g1163,2019,6,867,17,0
g1164,2018,6,867,17,0
g1165,2017,6,867,17,0
g1166,2016,8,868,17,0
g1167,2015,6,867,17,0
g1168,2014,6,867,17,0
g1169,2013,8,868,17,0
g117,180,3,226,0,0
g1170,2012,8,868,17,0
g1171,2011,6,867,17,0
g1172,2010,6,867,17,0
g1173,2009,6,867,17,0
g1174,2008,6,867,17,0
g1175,2007,6,867,17,0
g1176,2006,8,868,17,0
g1177,2005,6,867,17,0
g1178,2004,6,867,17,0
g1179,2003,8,868,17,0
g118,181,3,226,0,0
g1180,2002,6,867,17,0
g1181,2001,6,867,17,0
g1182,2000,6,867,17,0
g1183,1999,6,867,17,0
g1184,1998,6,867,17,0
g1185,1997,6,867,17,0
g1186,1996,6,867,17,0
g1187,1995,6,867,17,0
g1188,1994,6,867,17,0
g1189,1993,6,867,17,0
g119,182,3,226,0,0
g1190,1992,8,868,17,0
g1191,1991,6,867,17,0
g1192,1990,6,867,17,0
g1193,1989,6,867,17,0
g1194,1988,6,867,17,0
g1195,1987,6,867,17,0
g1196,1986,6,867,17,0
g1197,1985,6,867,17,0
g1198,1984,6,867,17,0
g1199,1983,6,867,17,0
g12,271,3,665,0,0
g120,183,3,226,0,0
g1200,1982,6,867,17,0
g1201,1981,6,867,17,0
g1202,1980,6,867,17,0
g1203,1979,6,867,17,0
g1204,1978,6,867,17,0
g1205,1977,6,867,17,0
g1206,1880,6,867,17,0
g1207,1879,6,867,17,0
g1208,1878,6,867,17,0
g1209,1877,6,867,17,0
g121,184,3,226,0,0
g1210,1876,6,867,17,0
g1211,1875,6,867,17,0
g1212,1874,6,867,17,0
g1213,1873,6,867,17,0
g1214,1872,6,867,17,0
g1215,1871,6,867,17,0
g1216,1870,6,867,17,0
g1217,1869,6,867,17,0
g1218,1868,6,867,17,0
g1219,1867,6,867,17,0
g122,185,3,226,0,0
g1220,1866,6,867,17,0
g1221,1865,6,867,17,0
g1222,1864,6,867,17,0
g1223,1863,430,6,20,0
g1224,1862,654,6,22,0
g1225,1861,430,6,20,0
g1226,1860,654,6,22,0
g1227,1859,430,6,20,0
g1228,1858,654,6,22,0
g1229,1857,430,6,20,0
g123,186,3,226,0,0
g1230,1856,430,6,20,0
g1231,1855,654,6,22,0
g1232,1854,654,6,22,0
g1233,1853,430,6,20,0
g1234,1852,430,6,20,0
g1235,1851,654,6,22,0
g1236,1850,654,6,22,0
g1237,1849,654,6,22,0
g1238,1848,430,6,20,0
g1239,1847,430,6,20,0
g124,187,3,226,0,0
g1240,1846,654,6,22,0
g1241,1845,654,6,22,0
g1242,1844,430,6,20,0
g1243,1843,430,6,20,0
g1244,1842,430,6,20,0
g1245,1841,654,6,22,0
g1246,1840,430,6,20,0
g1247,1839,430,6,20,0
g1248,1838,654,6,22,0
g1249,1837,430,6,20,0
g125,188,3,226,0,0
g1250,1836,430,6,20,0
g1251,1835,654,6,22,0
g1252,1834,430,6,22,0
g1253,1833,654,6,22,0
g1254,1832,430,6,20,0
g1255,1831,430,6,20,0
g1256,1830,654,6,22,0
g1257,1829,654,6,22,0
g1258,1828,430,6,20,0
g1259,1827,430,6,22,0
g126,189,3,226,0,0
g1260,1826,430,6,20,0
g1261,1825,654,6,22,0
g1262,1824,430,6,20,0
g1263,1823,430,6,20,0
g1264,1822,654,6,22,0
g1265,1821,430,6,20,0
g1266,1820,430,6,20,0
g1267,1819,430,6,20,0
g1268,1818,430,6,20,0
g1269,1817,430,6,20,0
g127,190,3,226,0,0
g1270,1816,430,6,20,0
g1271,1815,430,6,20,0
g1272,1814,654,6,22,0
g1273,1813,654,6,22,0
g1274,1812,654,6,22,0
g1275,1811,654,6,22,0
g1276,1810,654,6,22,0
g1277,1809,654,6,22,0
g1278,1808,654,6,22,0
g1279,1807,654,6,22,0
g128,191,3,226,0,0
g1280,1806,654,6,22,0
g1281,1805,430,6,20,0
g1282,1804,654,6,22,0
g1283,1803,430,6,20,0
g1284,1802,654,6,22,0
g1285,1801,654,6,22,0
g1286,1800,430,6,20,0
g1287,1799,654,6,22,0
g1288,1798,654,6,22,0
g1289,1797,654,6,22,0
g129,192,3,226,0,0
g1290,1796,654,6,22,0
g1291,1795,430,6,20,0
g1292,1794,654,6,22,0
g1293,1793,654,6,22,0
g1294,1792,654,6,22,0
g1295,1791,654,6,22,0
g1296,1790,654,6,22,0
g1297,1789,654,6,22,0
g1298,1788,654,6,22,0
g1299,1787,430,6,20,0
g13,272,3,665,0,0
g130,193,3,226,0,0
g1300,1786,654,6,22,0
g1301,1785,654,6,29,0
g1302,1784,654,6,29,0
g1303,1783,654,6,22,0
g1304,1782,430,6,22,0
g1305,1781,654,6,22,0
g1306,1780,430,6,22,0
g1307,1779,430,6,20,0
g1308,1778,430,6,20,0
g1309,1777,430,6,20,0
g131,194,3,226,0,0
g1310,1776,654,6,22,0
g1311,1775,654,6,22,0
g1312,1774,430,6,20,0
g1313,1773,430,6,20,0
g1314,1772,430,6,20,0
g1315,1771,654,6,22,0
g1316,1770,654,6,22,0
g1317,1769,652,6,25,0
g1318,1768,430,6,20,0
g1319,1767,430,6,20,0
g132,195,3,226,0,0
g1320,1766,430,6,20,0
g1321,1765,430,6,20,0
g1322,1764,653,6,28,0
g1323,1763,430,6,20,0
g1324,1762,654,6,22,0
g1325,1761,430,6,20,0
g1326,1760,430,6,20,0
g1327,1759,654,6,22,0
g1328,1758,654,6,22,0
g1329,1757,430,6,20,0
g133,196,3,439,0,0
g1330,1756,654,6,22,0
g1331,1755,430,6,20,0
g1332,1754,430,6,20,0
g1333,1753,654,6,22,0
g1334,1752,655,6,22,0
g1335,1751,430,6,20,0
g1336,1750,654,6,22,0
g1337,1749,430,6,20,0
g1338,1748,654,6,22,0
g1339,1747,654,6,22,0
g134,197,3,439,0,0
g1340,1746,430,6,20,0
g1341,1745,430,6,20,0
g1342,1744,654,6,22,0
g1343,1743,430,6,20,0
g1344,1742,430,6,20,0
g1345,1741,430,6,20,0
g1346,1740,430,6,20,0
g1347,1739,654,6,22,0
g1348,1738,430,6,20,0
g1349,1737,654,6,22,0
g135,198,3,439,0,0
g1350,1736,430,6,20,0
g1351,1976,13,12,246,0
g1352,1975,11,13,459,0
g1353,1974,11,13,685,0
g1354,1973,11,13,685,0
g1355,1972,11,13,459,0
g1356,1971,11,13,461,0
g1357,1970,11,13,685,0
g1358,1969,11,13,685,0
g1359,1968,13,12,248,0
g136,199,3,439,0,0
g1360,1967,11,13,459,0
g1361,1966,13,12,246,0
g1362,1965,13,12,246,0
g1363,1964,11,13,685,0
g1364,1963,13,12,246,0
g1365,1962,13,12,246,0
g1366,1961,11,13,685,0
g1367,1960,13,12,246,0
g1368,1959,13,12,246,0
g1369,1958,11,13,685,0
g137,200,3,439,0,0
g1370,1957,13,12,246,0
g1371,1956,13,12,246,0
g1372,1955,13,12,246,0
g1373,1954,11,13,685,0
g1374,1953,13,12,246,0
g1375,1952,13,12,246,0
g1376,1951,13,12,246,0
g1377,1950,11,13,685,0
g1378,1949,11,13,685,0
g1379,1948,13,12,246,0
g138,201,3,439,0,0
g1380,1947,13,12,246,0
g1381,1946,11,13,685,0
g1382,1945,13,12,246,0
g1383,1944,13,12,246,0
g1384,1943,13,12,246,0
g1385,1942,11,13,685,0
g1386,1941,13,12,246,0
g1387,1940,13,12,246,0
g1388,1939,11,13,685,0
g1389,1938,13,12,246,0
g139,202,3,439,0,0
g1390,1937,13,12,246,0
g1391,1936,11,13,459,0
g1392,1935,13,12,246,0
g1393,1934,11,13,685,0
g1394,1933,13,12,246,0
g1395,1932,13,12,246,0
g1396,1931,13,12,246,0
g1397,1930,11,13,685,0
g1398,1929,13,12,246,0
g1399,1928,11,13,459,0
g14,273,3,665,0,0
g140,203,3,439,0,0
g1400,1927,11,13,685,0
g1401,1926,13,12,246,0
g1402,1925,13,12,246,0
g1403,1924,13,12,246,0
g1404,1923,11,13,685,0
g1405,1922,11,13,685,0
g1406,1921,11,13,685,0
g1407,1920,11,13,685,0
g1408,1919,11,13,685,0
g1409,1918,11,13,685,0
g141,204,3,439,0,0
g1410,1917,11,13,685,0
g1411,1916,13,12,248,0
g1412,1915,11,13,685,0
g1413,1914,11,13,685,0
g1414,1913,11,13,685,0
g1415,1912,11,13,685,0
g1416,1911,11,13,686,0
g1417,1910,11,13,461,0
g1418,1909,11,13,459,0
g1419,1908,11,13,459,0
g142,205,3,439,0,0
g1420,1907,11,13,459,0
g1421,1906,11,13,690,0
g1422,1905,11,13,459,0
g1423,1904,11,13,459,0
g1424,1903,11,13,459,0
g1425,1902,11,13,459,0
g1426,1901,11,13,459,0
g1427,1900,11,13,459,0
g1428,1899,11,13,459,0
g1429,1898,11,13,685,0
g143,206,3,439,0,0
g1430,1897,11,13,459,0
g1431,1896,11,13,459,0
g1432,1895,11,13,459,0
g1433,1894,11,13,685,0
g1434,1893,11,13,459,0
g1435,1892,11,13,459,0
g1436,1891,11,13,459,0
g1437,1890,11,13,459,0
g1438,1889,11,13,459,0
g1439,1888,11,13,459,0
g144,207,3,439,0,0
g1440,1887,11,13,459,0
g1441,1886,11,13,459,0
g1442,1885,11,13,459,0
g1443,1884,11,13,459,0
g1444,1883,11,13,685,0
g1445,1882,11,13,459,0
g1446,1881,11,13,459,0
g1447,1689,217,6,22,0
g1448,1688,217,6,20,0
g1449,1687,217,6,20,0
g145,208,3,439,0,0
g1450,1686,217,6,20,0
g1451,1685,217,6,20,0
g1452,1684,217,6,20,0
g1453,1683,217,6,20,0
g1454,1682,217,6,20,0
g1455,1681,217,6,20,0
g1456,1680,217,6,20,0
g1457,1679,217,6,20,0
g1458,1678,217,6,20,0
g1459,1677,217,6,20,0
g146,209,3,439,0,0
g1460,1676,217,6,20,0
g1461,1675,217,6,20,0
g1462,1674,217,6,20,0
g1463,1673,217,6,20,0
g1464,1672,217,6,20,0
g1465,1671,217,6,20,0
g1466,1670,217,6,20,0
g1467,1735,7,856,251,0
g1468,1734,7,856,251,0
g1469,1733,7,856,251,0
g147,210,3,439,0,0
g1470,1732,7,856,251,0
g1471,1731,7,856,251,0
g1472,1730,7,856,251,0
g1473,1729,7,856,251,0
g1474,1728,7,856,251,0
g1475,1727,7,856,251,0
g1476,1726,7,856,251,0
g1477,1725,7,856,251,0
g1478,1724,7,856,251,0
g1479,1723,863,5,21,0
g148,211,3,439,0,0
g1480,1722,863,5,21,0
g1481,1721,863,5,21,0
g1482,1720,863,5,21,0
g1483,1719,863,5,21,0
g1484,1718,863,5,21,0
g1485,1717,863,5,21,0
g1486,1716,863,5,21,0
g1487,1715,863,5,21,0
g1488,1714,863,5,21,0
g1489,1713,863,5,21,0
g149,212,3,439,0,0
g1490,1712,863,5,21,0
g1491,1711,863,5,21,0
g1492,1710,863,5,21,0
g1493,1709,863,5,21,0
g1494,1708,863,5,21,0
g1495,1707,863,5,21,0
g1496,1706,863,5,21,0
g1497,1705,863,5,21,0
g1498,1704,863,5,21,0
g1499,1703,863,5,21,0
g15,274,3,665,0,0
g150,213,3,439,0,0
g1500,1702,863,5,21,0
g1501,1701,863,5,21,0
g1502,1700,863,5,21,0
g1503,1699,863,5,21,0
g1504,1698,863,5,21,0
g1505,1697,863,5,21,0
g1506,1696,863,5,21,0
g1507,1695,863,5,21,0
g1508,1694,864,7,21,0
g1509,1693,864,7,21,0
g151,214,3,439,0,0
g1510,1692,863,5,21,0
g1511,1691,644,5,32,0
g1512,1690,427,5,23,0
g1513,1649,217,6,20,0
g1514,1648,217,6,20,0
g1515,1647,4,209,237,0
g1516,1646,217,6,20,0
g1517,1645,4,426,237,0
g1518,1644,217,6,20,0
g1519,1643,217,6,20,0
g152,215,3,439,0,0
g1520,1642,217,6,20,0
g1521,1641,217,6,20,0
g1522,1640,217,6,20,0
g1523,1639,217,6,20,0
g1524,1638,217,6,20,0
g1525,1637,217,6,20,0
g1526,1636,217,6,20,0
g1527,1635,217,6,20,0
g1528,1634,217,6,20,0
g1529,1633,217,6,20,0
g153,216,3,439,0,0
g1530,1632,217,6,22,0
g1531,1631,217,6,20,0
g1532,1630,217,6,22,0
g1533,1629,217,6,22,0
g1534,1628,217,6,20,0
g1535,1627,217,6,20,0
g1536,1626,217,6,20,0
g1537,1625,217,6,20,0
g1538,1624,217,6,20,0
g1539,1623,217,6,20,0
g154,217,3,439,0,0
g1540,1622,217,6,20,0
g1541,1621,217,6,20,0
g1542,1620,217,6,20,0
g1543,1619,217,6,20,0
g1544,1618,217,6,20,0
g1545,1617,217,6,20,0
g1546,1616,217,6,20,0
g1547,1615,217,6,20,0
g1548,1614,217,6,20,0
g1549,1613,217,6,20,0
g155,218,3,439,0,0
g1550,1612,217,6,20,0
g1551,1611,217,6,20,0
g1552,1610,217,6,20,0
g1553,1609,217,6,20,0
g1554,1608,217,6,20,0
g1555,1607,217,6,20,0
g1556,1606,217,6,20,0
g1557,1605,217,6,20,0
g1558,1604,217,6,20,0
g1559,1669,7,856,251,0
g156,219,3,439,0,0
g1560,1668,7,856,251,0
g1561,1667,7,856,251,0
g1562,1666,7,856,251,0
g1563,1665,7,856,251,0
g1564,1664,7,856,251,0
g1565,1663,7,856,251,0
g1566,1662,7,856,251,0
g1567,1661,7,856,251,0
g1568,1660,7,856,251,0
g1569,1659,7,856,251,0
g157,220,3,439,0,0
g1570,1658,7,856,251,0
g1571,1657,7,865,253,0
g1572,1656,7,865,253,0
g1573,1655,7,856,251,0
g1574,1654,7,856,251,0
g1575,1653,7,856,251,0
g1576,1652,7,856,251,0
g1577,1651,7,856,251,0
g1578,1650,7,856,251,0
g1579,694,852,6,255,0
g158,221,3,439,0,0
g1580,693,852,6,32,0
g1581,1601,422,14,241,0
g1582,1603,5,851,33,0
g1583,1602,214,5,23,0
g1584,692,5,10,467,0
g1585,691,5,10,693,0
g1586,1597,205,10,241,0
g1587,1600,4,12,254,0
g1588,1599,9,4,468,0
g1589,1598,9,4,441,0
g159,222,3,439,0,0
g1590,1596,634,6,42,0
g1591,1594,417,6,33,0
g1592,1592,5,437,250,0
g1593,1595,5,633,43,0
g1594,1593,5,416,34,0
g1595,1590,8,421,247,0
g1596,1589,8,211,258,0
g1597,1591,206,4,31,0
g1598,1588,218,9,450,0
g1599,1585,202,7,35,0
g16,275,3,665,0,0
g160,223,3,439,0,0
g1600,1587,8,217,451,0
g1601,1586,6,201,36,0
g1602,1584,3,13,447,0
g1603,1583,38,5,199,0
g1604,1582,3,6,240,0
g1605,1581,3,13,234,0
g1606,1580,5,20,671,0
g1607,1579,5,20,671,0
g1608,1578,5,20,671,0
g1609,1577,3,13,447,0
g161,224,3,439,0,0
g1610,1576,3,13,447,0
g1611,1575,3,13,234,0
g1612,1574,5,20,671,0
g1613,1573,3,13,447,0
g1614,1572,3,13,234,0
g1615,1571,3,13,447,0
g1616,1570,5,20,671,0
g1617,1569,3,13,447,0
g1618,1568,3,13,447,0
g1619,1567,9,20,672,0
g162,225,3,439,0,0
g1620,1566,5,20,671,0
g1621,1565,3,13,447,0
g1622,1564,3,13,447,0
g1623,1563,3,13,447,0
g1624,1562,3,13,447,0
g1625,1561,5,20,671,0
g1626,1560,3,13,447,0
g1627,1559,5,20,671,0
g1628,1558,3,13,234,0
g1629,1557,3,14,449,0
g163,226,3,439,0,0
g1630,1556,3,13,234,0
g1631,1555,3,14,449,0
g1632,1554,5,20,671,0
g1633,1553,5,20,671,0
g1634,1552,3,13,447,0
g1635,1551,5,20,671,0
g1636,1550,3,13,447,0
g1637,1549,5,22,672,0
g1638,1548,3,13,447,0
g1639,1547,3,14,449,0
g164,227,3,439,0,0
g1640,1546,5,20,671,0
g1641,1545,3,13,447,0
g1642,1544,3,14,449,0
g1643,1543,5,20,671,0
g1644,1542,3,13,447,0
g1645,1541,3,13,447,0
g1646,1540,5,20,671,0
g1647,1539,5,20,671,0
g1648,1538,5,20,671,0
g1649,1537,3,14,236,0
g165,228,3,439,0,0
g1650,1536,3,13,447,0
g1651,1535,3,13,447,0
g1652,1534,3,13,234,0
g1653,1533,3,13,447,0
g1654,1532,3,13,234,0
g1655,1531,3,13,447,0
g1656,1530,3,13,447,0
g1657,1529,3,13,234,0
g1658,1528,5,20,671,0
g1659,1527,3,13,234,0
g166,229,3,439,0,0
g1660,1526,5,20,671,0
g1661,1525,3,13,234,0
g1662,1524,5,20,671,0
g1663,1523,3,13,234,0
g1664,1522,3,13,447,0
g1665,1521,3,13,234,0
g1666,1520,3,13,234,0
g1667,1519,5,20,671,0
g1668,1518,3,13,447,0
g1669,1517,3,13,447,0
g167,230,3,439,0,0
g1670,1516,3,13,234,0
g1671,1515,3,14,236,0
g1672,1514,3,14,236,0
g1673,1513,5,20,671,0
g1674,1512,3,13,234,0
g1675,1511,5,20,671,0
g1676,1510,5,20,671,0
g1677,1509,3,13,234,0
g1678,1508,5,20,671,0
g1679,1507,5,20,671,0
g168,231,3,439,0,0
g1680,1506,3,13,234,0
g1681,1505,5,20,671,0
g1682,1504,5,20,671,0
g1683,1503,3,13,234,0
g1684,1502,3,13,234,0
g1685,1501,3,13,447,0
g1686,1500,3,13,234,0
g1687,1499,3,13,447,0
g1688,1498,3,13,234,0
g1689,1497,5,20,671,0
g169,232,3,439,0,0
g1690,1496,3,13,234,0
g1691,1495,3,13,234,0
g1692,1494,5,20,671,0
g1693,1493,3,13,234,0
g1694,1492,3,13,234,0
g1695,1491,3,13,234,0
g1696,1490,3,13,234,0
g1697,1489,5,20,671,0
g1698,1488,3,13,234,0
g1699,1487,3,13,447,0
g17,276,3,665,0,0
g170,233,3,439,0,0
g1700,1486,3,13,234,0
g1701,1485,3,13,447,0
g1702,1484,3,13,234,0
g1703,1483,3,13,234,0
g1704,1482,5,20,671,0
g1705,1481,5,20,671,0
g1706,1480,3,13,447,0
g1707,1479,3,14,236,0
g1708,1478,3,13,447,0
g1709,1477,3,13,447,0
g171,234,3,439,0,0
g1710,1476,3,13,234,0
g1711,1475,3,13,447,0
g1712,1474,3,13,234,0
g1713,1473,5,20,671,0
g1714,1472,3,13,234,0
g1715,1471,3,13,234,0
g1716,1470,162,5,75,0
g1717,1469,3,13,447,0
g1718,1468,3,13,234,0
g1719,1467,3,13,234,0
g172,235,3,439,0,0
g1720,1466,3,13,234,0
g1721,1465,3,13,234,0
g1722,1464,5,20,671,0
g1723,1463,3,13,234,0
g1724,1462,5,20,671,0
g1725,1461,3,13,234,0
g1726,1460,5,20,671,0
g1727,1459,3,13,447,0
g1728,1458,3,13,234,0
g1729,1457,3,13,447,0
g173,236,3,439,0,0
g1730,1456,3,13,234,0
g1731,1455,3,13,234,0
g1732,1454,5,20,671,0
g1733,1453,3,13,234,0
g1734,1452,3,13,234,0
g1735,1451,5,20,671,0
g1736,1450,3,13,234,0
g1737,1449,3,13,447,0
g1738,1448,5,20,671,0
g1739,1447,3,13,234,0
g174,237,3,439,0,0
g1740,1446,3,13,234,0
g1741,1445,3,13,447,0
g1742,1444,5,20,671,0
g1743,1443,3,13,234,0
g1744,1442,3,13,234,0
g1745,1441,3,13,234,0
g1746,1440,3,13,447,0
g1747,1439,3,13,447,0
g1748,1438,5,20,671,0
g1749,1437,3,13,234,0
g175,238,3,439,0,0
g1750,1436,3,13,447,0
g1751,1435,3,13,234,0
g1752,1434,10,21,673,0
g1753,1433,3,13,447,0
g1754,1432,3,13,234,0
g1755,1431,3,13,447,0
g1756,1430,5,20,671,0
g1757,1429,5,20,671,0
g1758,1428,3,13,447,0
g1759,1427,5,20,671,0
g176,239,3,439,0,0
g1760,1426,5,20,671,0
g1761,1425,5,20,671,0
g1762,1424,3,13,447,0
g1763,1423,10,21,673,0
g1764,1422,6,19,671,0
g1765,1421,5,20,671,0
g1766,1420,3,13,234,0
g1767,1419,3,13,234,0
g1768,1418,3,13,447,0
g1769,1417,5,20,671,0
g177,240,3,439,0,0
g1770,1416,5,20,671,0
g1771,1415,5,20,671,0
g1772,1414,5,20,671,0
g1773,1413,5,20,671,0
g1774,1412,3,13,447,0
g1775,1411,3,13,447,0
g1776,1410,3,13,447,0
g1777,1409,5,20,671,0
g1778,1408,3,13,447,0
g1779,1407,3,13,447,0
g178,241,3,439,0,0
g1780,1406,5,20,671,0
g1781,1405,3,13,447,0
g1782,1404,5,20,671,0
g1783,1403,3,13,447,0
g1784,1402,5,20,671,0
g1785,1401,3,13,447,0
g1786,1400,3,13,447,0
g1787,1399,3,13,447,0
g1788,1398,3,13,447,0
g1789,1397,5,20,671,0
g179,242,3,439,0,0
g1790,1396,3,13,447,0
g1791,1395,3,13,234,0
g1792,1394,5,20,671,0
g1793,1393,3,13,234,0
g1794,1392,3,13,234,0
g1795,1391,5,20,671,0
g1796,1390,3,13,447,0
g1797,1389,3,6,240,0
g1798,1388,3,6,461,0
g1799,1387,3,6,240,0
g18,277,3,665,0,0
g180,243,3,439,0,0
g1800,1386,3,6,455,0
g1801,1385,3,6,455,0
g1802,1384,3,6,455,0
g1803,1383,3,6,240,0
g1804,1382,3,6,240,0
g1805,1381,3,6,455,0
g1806,1380,4,103,134,0
g1807,1379,3,6,240,0
g1808,1378,3,6,240,0
g1809,1377,3,6,461,0
g181,244,3,439,0,0
g1810,1376,4,50,187,0
g1811,1375,4,22,215,0
g1812,1374,3,6,461,0
g1813,1373,3,6,461,0
g1814,1372,3,6,240,0
g1815,1371,3,6,240,0
g1816,1370,3,6,240,0
g1817,1369,3,6,461,0
g1818,1368,3,6,455,0
g1819,1367,3,6,455,0
g182,245,3,439,0,0
g1820,1366,3,6,240,0
g1821,1365,3,6,240,0
g1822,1364,3,6,461,0
g1823,1363,3,6,240,0
g1824,1362,3,6,240,0
g1825,1361,3,6,461,0
g1826,1360,3,6,240,0
g1827,1359,3,6,240,0
g1828,1358,3,6,461,0
g1829,1357,644,5,240,0
g183,246,3,439,0,0
g1830,1356,9,21,674,0
g1831,1355,3,6,240,0
g1832,1354,3,6,461,0
g1833,1353,3,6,240,0
g1834,1352,3,6,461,0
g1835,1351,3,6,461,0
g1836,1350,3,6,461,0
g1837,1349,3,6,461,0
g1838,1348,3,6,251,0
g1839,1347,3,6,240,0
g184,247,3,439,0,0
g1840,1346,3,6,240,0
g1841,1345,3,6,251,0
g1842,1344,3,6,455,0
g1843,1343,3,6,455,0
g1844,1342,3,6,240,0
g1845,1341,3,6,455,0
g1846,1340,3,6,240,0
