gate,net_ID,CC0,CC1,CO,is_trojan
g1269,1866,10,544688,80,0
g127,195,3,18718083935470726,0,0
g1270,545,1089450,6,1089625,0
g1271,544,5,1089449,90,0
g1272,543,544682,9,86,0
g1273,1865,10,272304,80,0
g1274,542,544682,6,544857,0
g1275,541,5,544681,90,0
g1276,540,272298,9,86,0
g1277,1864,10,136112,80,0
g1278,539,272298,6,272473,0
g1279,538,5,272297,90,0
g128,324,3,14,41,0
g1280,537,136106,9,86,0
g1281,1863,10,68016,80,0
g1282,536,136106,6,136281,0
g1283,535,5,136105,90,0
g1284,534,68010,9,86,0
g1285,1862,10,33968,80,0
g1286,533,68010,6,68185,0
g1287,532,5,68009,90,0
g1288,531,33962,9,86,0
g1289,1861,10,16944,80,0
g129,325,3,33,27,0
g1290,530,33962,6,34137,0
g1291,529,5,33961,90,0
g1292,528,16938,9,86,0
g1293,1860,10,8432,80,0
g1294,527,16938,6,17113,0
g1295,526,5,16937,90,0
g1296,525,8426,9,86,0
g1297,1859,10,4176,80,0
g1298,524,8426,6,8601,0
g1299,523,5,8425,90,0
g13,289,2,2,0,0
g130,326,3,57,33,0
g1300,522,4170,9,86,0
g1301,1858,10,2048,80,0
g1302,521,4170,6,4345,0
g1303,520,5,4169,90,0
g1304,519,2042,9,86,0
g1305,1857,10,984,80,0
g1306,518,2042,6,2217,0
g1307,517,5,2041,90,0
g1308,516,978,9,86,0
g1309,1856,10,452,80,0
g131,196,3,42,0,0
g1310,515,978,6,1153,0
g1311,514,5,977,90,0
g1312,513,446,9,86,0
g1313,1855,10,186,80,0
g1314,512,446,6,621,0
g1315,511,5,445,90,0
g1316,510,180,9,86,0
g1317,1854,19,52,80,0
g1318,509,180,6,355,0
g1319,508,5,179,90,0
g132,197,3,47,0,0
g1320,507,48,15,84,0
g1321,1853,24,31,89,0
g1322,506,9,63,90,0
g1323,505,50,15,98,0
g1324,1852,24,32,89,0
g1325,504,9,64,104,0
g1326,503,50,15,98,0
g1327,1851,24,32,89,0
g1328,502,9,64,104,0
g1329,501,50,15,98,0
g133,198,3,47,0,0
g1330,1850,24,32,89,0
g1331,500,9,64,104,0
g1332,499,50,15,98,0
g1333,1849,24,32,89,0
g1334,498,9,64,104,0
g1335,497,50,15,98,0
g1336,1848,24,32,87,0
g1337,496,9,64,104,0
g1338,495,50,15,96,0
g1339,1847,24,32,89,0
g134,199,3,46,0,0
g1340,494,9,64,102,0
g1341,493,50,15,98,0
g1342,1846,24,32,89,0
g1343,492,9,64,104,0
g1344,491,50,15,98,0
g1345,1845,24,32,87,0
g1346,490,9,64,104,0
g1347,489,50,15,96,0
g1348,1844,24,32,89,0
g1349,488,9,64,102,0
g135,200,3,47,0,0
g1350,487,50,15,98,0
g1351,1843,24,32,89,0
g1352,486,9,64,104,0
g1353,485,50,15,98,0
g1354,1842,24,32,89,0
g1355,484,9,62,104,0
g1356,483,48,15,98,0
g1357,1841,24,31,87,0
g1358,482,9,63,104,0
g1359,481,50,15,96,0
g136,201,3,47,0,0
g1360,1840,22,30,89,0
g1361,480,9,64,102,0
g1362,1839,14,22,89,0
g1363,479,50,13,98,0
g1364,1838,8,14,86,0
g1365,478,7,54,104,0
g1366,477,15,8,105,0
g1367,476,16,8,105,0
g1368,475,16,8,105,0
g1369,474,16,8,105,0
g137,202,3,47,0,0
g1370,473,16,8,105,0
g1371,472,16,8,103,0
g1372,471,15,8,103,0
g1373,470,16,8,105,0
g1374,469,16,8,105,0
g1375,468,16,8,103,0
g1376,467,16,8,105,0
g1377,466,16,8,105,0
g1378,465,16,8,105,0
g1379,464,16,8,103,0
g138,203,3,47,0,0
g1380,463,16,8,95,0
g1381,462,40,6,118,0
g1382,460,5,49,108,0
g1383,459,5,49,108,0
g1384,458,5,49,108,0
g1385,457,5,49,106,0
g1386,456,5,49,106,0
g1387,455,5,49,108,0
g1388,454,5,47,94,0
g1389,453,5,49,106,0
g139,204,3,47,0,0
g1390,452,5,49,108,0
g1391,451,5,47,108,0
g1392,450,5,49,108,0
g1393,449,5,49,108,0
g1394,448,5,49,108,0
g1395,447,5,49,108,0
g1396,446,5,49,106,0
g1397,461,5,39,95,0
g1398,445,13,8,155,0
g1399,444,13,8,153,0
g14,290,2,2,0,0
g140,205,3,47,0,0
g1400,443,13,8,155,0
g1401,442,13,8,155,0
g1402,441,13,8,153,0
g1403,440,13,8,153,0
g1404,439,13,8,155,0
g1405,438,13,8,155,0
g1406,437,13,8,153,0
g1407,436,8,7,92,0
g1408,435,13,8,145,0
g1409,434,12,8,141,0
g141,206,3,47,0,0
g1410,433,12,8,155,0
g1411,432,13,8,155,0
g1412,431,13,8,155,0
g1413,430,13,8,155,0
g1414,429,8716286,4,8716291,0
g1415,428,69730294,4,69730301,0
g1416,427,17850955900,4,17850955907,0
g1417,426,278921184,4,278921191,0
g1418,425,136190,4,136197,0
g1419,424,142807647210,4,142807647219,0
g142,207,3,47,0,0
g1420,423,584940122983458,4,584940122983465,0
g1421,422,272382,4,272389,0
g1422,421,30,4,104,0
g1423,420,285615294424,4,285615294431,0
g1424,419,8510,4,8517,0
g1425,418,292470061491728,4,292470061491735,0
g1426,417,73117515372930,4,73117515372939,0
g1427,416,71403823604,4,71403823611,0
g1428,415,4254,4,4261,0
g1429,414,4462738974,4,4462738979,0
g143,208,3,47,0,0
g1430,413,4358142,4,4358149,0
g1431,412,2126,4,2133,0
g1432,411,4679520983867682,4,4679520983867687,0
g1433,410,1142461177700,4,1142461177707,0
g1434,409,130,4,139,0
g1435,408,12,5,143,0
g1436,407,34,4,121,0
g1437,406,12,5,129,0
g1438,405,35,4,122,0
g1439,404,13,5,144,0
g144,209,3,47,0,0
g1440,403,13,5,144,0
g1441,402,35,4,122,0
g1442,401,35,4,122,0
g1443,400,13,5,142,0
g1444,399,35,4,122,0
g1445,398,13,5,144,0
g1446,397,35,4,122,0
g1447,396,35,4,120,0
g1448,395,13,5,144,0
g1449,394,35,4,120,0
g145,210,3,47,0,0
g1450,393,13,5,142,0
g1451,392,35,4,120,0
g1452,391,35,4,120,0
g1453,390,571230588850,4,571230588855,0
g1454,389,139460590,4,139460599,0
g1455,388,17022,4,17029,0
g1456,387,2339760491933840,4,2339760491933847,0
g1457,386,8,4,126,0
g1458,385,544766,4,544773,0
g1459,384,8925477948,4,8925477957,0
g146,211,3,46,0,0
g1460,383,17432572,4,17432579,0
g1461,382,9139689421614,4,9139689421623,0
g1462,381,530,4,537,0
g1463,380,264,4,271,0
g1464,379,34046,4,34053,0
g1465,378,1169880245966918,4,1169880245966927,0
g1466,377,9359041967735364,4,9359041967735365,0
g1467,376,146235030745864,4,146235030745869,0
g1468,375,36558757686464,4,36558757686471,0
g1469,374,18279378843232,4,18279378843237,0
g147,212,3,96,0,0
g1470,373,4569844710806,4,4569844710813,0
g1471,372,34865146,4,34865153,0
g1472,371,557842370,4,557842377,0
g1473,370,2179070,4,2179077,0
g1474,369,1115684742,4,1115684749,0
g1475,368,2284922355402,4,2284922355409,0
g1476,367,2231369486,4,2231369493,0
g1477,366,68094,4,68101,0
g1478,365,1089534,4,1089541,0
g1479,364,35701911802,4,35701911807,0
g148,213,3,100,0,0
g1480,363,1062,4,1069,0
g1481,362,35,4,122,0
g1482,361,13,5,144,0
g1483,360,13,5,144,0
g1484,359,13,5,144,0
g1485,358,13,5,142,0
g1486,357,35,4,122,0
g1487,356,13,5,144,0
g1488,355,35,4,122,0
g1489,354,13,5,142,0
g149,214,3,107,0,0
g1490,353,35,4,122,0
g1491,352,34,4,107,0
g1492,351,13,5,144,0
g1493,1837,121,255,80,0
g1494,1836,119,250,82,0
g1495,832,117,251,84,0
g1496,1835,117,245,80,0
g1497,831,247,116,88,0
g1498,830,115,246,86,0
g1499,1834,115,240,80,0
g15,291,2,2,0,0
g150,215,3,112,0,0
g1500,829,242,114,90,0
g1501,828,113,241,84,0
g1502,1833,113,235,80,0
g1503,827,237,112,88,0
g1504,826,111,236,84,0
g1505,1832,111,230,82,0
g1506,825,232,110,88,0
g1507,824,109,231,84,0
g1508,1831,109,225,82,0
g1509,823,227,108,88,0
g151,216,3,115,0,0
g1510,822,107,226,86,0
g1511,1830,107,220,82,0
g1512,821,222,106,90,0
g1513,820,105,221,86,0
g1514,1829,105,215,82,0
g1515,819,217,104,90,0
g1516,818,103,216,86,0
g1517,1828,103,210,82,0
g1518,817,212,102,90,0
g1519,816,101,211,86,0
g152,217,3,122,0,0
g1520,1827,101,205,82,0
g1521,815,207,100,90,0
g1522,814,99,206,86,0
g1523,1826,99,200,82,0
g1524,813,202,98,90,0
g1525,812,97,201,86,0
g1526,1825,97,195,82,0
g1527,811,197,96,90,0
g1528,810,95,196,86,0
g1529,1824,95,190,80,0
g153,218,3,127,0,0
g1530,809,192,94,90,0
g1531,808,93,191,86,0
g1532,1823,93,185,80,0
g1533,807,187,92,90,0
g1534,806,91,186,84,0
g1535,1822,91,180,80,0
g1536,805,182,90,88,0
g1537,804,89,181,84,0
g1538,1821,89,175,82,0
g1539,803,177,88,88,0
g154,219,3,130,0,0
g1540,802,87,176,84,0
g1541,1820,87,170,82,0
g1542,801,172,86,88,0
g1543,800,85,171,86,0
g1544,1819,85,165,80,0
g1545,799,167,84,90,0
g1546,798,83,166,86,0
g1547,1818,83,160,80,0
g1548,797,162,82,90,0
g1549,796,81,161,84,0
g155,220,3,135,0,0
g1550,1817,81,155,80,0
g1551,795,157,80,88,0
g1552,794,79,156,84,0
g1553,1816,79,150,80,0
g1554,793,152,78,88,0
g1555,792,77,151,84,0
g1556,1815,77,145,82,0
g1557,791,147,76,88,0
g1558,790,75,146,84,0
g1559,1814,75,140,82,0
g156,221,3,142,0,0
g1560,789,142,74,88,0
g1561,788,73,141,86,0
g1562,1813,73,135,80,0
g1563,787,137,72,90,0
g1564,786,71,136,86,0
g1565,1812,71,130,82,0
g1566,785,132,70,90,0
g1567,784,69,131,84,0
g1568,1811,69,125,82,0
g1569,783,127,68,88,0
g157,222,3,147,0,0
g1570,782,67,126,86,0
g1571,1810,67,120,82,0
g1572,781,122,66,90,0
g1573,780,65,121,86,0
g1574,1809,65,115,80,0
g1575,779,117,64,90,0
g1576,778,63,116,86,0
g1577,1808,63,110,82,0
g1578,777,112,62,90,0
g1579,776,61,111,84,0
g158,223,3,152,0,0
g1580,1807,61,105,82,0
g1581,775,107,60,88,0
g1582,774,59,106,86,0
g1583,1806,59,100,82,0
g1584,773,102,58,90,0
g1585,772,57,101,86,0
g1586,1805,57,95,82,0
g1587,771,97,56,90,0
g1588,770,55,96,86,0
g1589,1804,55,90,80,0
g159,224,3,157,0,0
g1590,769,92,54,90,0
g1591,768,53,91,86,0
g1592,1803,53,85,80,0
g1593,767,87,52,90,0
g1594,766,51,86,84,0
g1595,1802,51,80,82,0
g1596,765,82,50,88,0
g1597,764,49,81,84,0
g1598,1801,49,75,82,0
g1599,763,77,48,88,0
g16,292,2,2,0,0
g160,225,3,160,0,0
g1600,762,47,76,86,0
g1601,1800,47,70,82,0
g1602,761,72,46,90,0
g1603,760,45,71,86,0
g1604,1799,45,65,82,0
g1605,759,67,44,90,0
g1606,758,43,66,86,0
g1607,1798,43,60,80,0
g1608,757,62,42,90,0
g1609,756,41,61,86,0
g161,226,3,165,0,0
g1610,1797,41,55,80,0
g1611,755,57,40,90,0
g1612,754,39,56,84,0
g1613,1796,39,50,82,0
g1614,753,52,38,88,0
g1615,752,37,51,84,0
g1616,1795,37,45,82,0
g1617,751,47,36,88,0
g1618,750,35,46,86,0
g1619,1794,35,40,80,0
g162,227,3,172,0,0
g1620,749,42,34,90,0
g1621,748,33,41,86,0
g1622,1793,33,35,82,0
g1623,747,37,32,90,0
g1624,746,31,36,84,0
g1625,1792,31,30,82,0
g1626,745,32,30,88,0
g1627,744,29,31,86,0
g1628,1791,29,25,80,0
g1629,743,27,28,90,0
g163,228,3,177,0,0
g1630,742,27,26,86,0
g1631,1790,28,21,80,0
g1632,741,22,26,90,0
g1633,740,25,21,84,0
g1634,739,17,24,84,0
g1635,1789,34,27,89,0
g1636,738,17,28,91,0
g1637,737,18,25,98,0
g1638,1788,34,27,87,0
g1639,736,18,28,105,0
g164,229,3,182,0,0
g1640,735,18,25,96,0
g1641,1787,34,27,87,0
g1642,734,18,28,103,0
g1643,733,18,25,96,0
g1644,1786,34,27,87,0
g1645,732,18,28,103,0
g1646,731,18,25,96,0
g1647,1785,34,27,87,0
g1648,730,18,28,103,0
g1649,729,18,25,96,0
g165,230,3,187,0,0
g1650,1784,34,27,89,0
g1651,728,18,28,103,0
g1652,727,18,25,98,0
g1653,1783,34,27,87,0
g1654,726,18,28,105,0
g1655,725,18,25,96,0
g1656,1782,34,27,89,0
g1657,724,18,28,103,0
g1658,723,18,25,98,0
g1659,1781,34,27,89,0
g166,231,3,190,0,0
g1660,722,18,28,105,0
g1661,721,18,25,98,0
g1662,1780,34,27,89,0
g1663,720,18,28,105,0
g1664,719,18,25,98,0
g1665,1779,34,27,89,0
g1666,718,18,28,105,0
g1667,717,18,25,98,0
g1668,1778,33,26,87,0
g1669,716,18,27,105,0
g167,232,3,197,0,0
g1670,715,17,24,96,0
g1671,1777,31,27,89,0
g1672,714,17,28,103,0
g1673,713,18,22,98,0
g1674,1776,23,27,89,0
g1675,712,15,28,105,0
g1676,711,18,14,98,0
g1677,1775,14,21,89,0
g1678,710,7,23,105,0
g1679,709,9,17,123,0
g168,233,3,202,0,0
g1680,707,9,17,124,0
g1681,705,9,17,122,0
g1682,703,9,17,124,0
g1683,701,9,17,122,0
g1684,699,9,16,122,0
g1685,697,9,17,124,0
g1686,695,9,17,119,0
g1687,708,16,8,105,0
g1688,706,16,8,108,0
g1689,704,16,8,108,0
g169,234,3,207,0,0
g1690,702,16,8,108,0
g1691,700,16,8,106,0
g1692,698,15,8,108,0
g1693,696,16,8,104,0
g1694,694,16,8,95,0
g1695,693,9,17,122,0
g1696,691,9,17,124,0
g1697,689,9,17,124,0
g1698,687,9,16,110,0
g1699,685,9,17,124,0
g17,293,2,2,0,0
g170,235,3,210,0,0
g1700,683,9,17,122,0
g1701,681,9,17,122,0
g1702,1774,7,11,88,0
g1703,692,16,8,106,0
g1704,690,16,8,108,0
g1705,688,16,8,106,0
g1706,686,15,8,108,0
g1707,684,16,8,106,0
g1708,682,16,8,108,0
g1709,680,16,8,106,0
g171,236,3,217,0,0
g1710,679,6,17,117,0
g1711,678,6,17,115,0
g1712,677,6,17,117,0
g1713,676,6,17,117,0
g1714,675,6,17,115,0
g1715,674,6,17,115,0
g1716,673,6,17,114,0
g1717,672,6,17,106,0
g1718,671,13,6,115,0
g1719,669,6,16,114,0
g172,237,3,222,0,0
g1720,668,6,17,117,0
g1721,667,6,17,117,0
g1722,666,6,17,117,0
g1723,665,6,16,102,0
g1724,664,6,17,115,0
g1725,663,6,17,115,0
g1726,670,5,12,98,0
g1727,662,12,5,118,0
g1728,661,13,5,121,0
g1729,660,13,5,121,0
g173,238,3,225,0,0
g1730,659,13,5,121,0
g1731,658,13,5,119,0
g1732,657,13,5,118,0
g1733,656,13,5,121,0
g1734,655,13,5,119,0
g1735,654,13,5,119,0
g1736,653,12,5,106,0
g1737,652,13,5,110,0
g1738,651,8,4,102,0
g1739,650,13,5,121,0
g174,239,3,230,0,0
g1740,649,13,5,121,0
g1741,648,13,5,119,0
g1742,647,13,5,119,0
g1743,1145,16,8,52,0
g1744,1147,6,75,45,0
g1745,1144,6,51,45,0
g1746,2044,2,2,43,1
g1747,2045,7,3048,44,1
g1748,2043,1898,6,1194,1
g1749,2042,1707,6,1385,1
g175,240,3,235,0,0
g1750,2041,175,7,2917,1
g1751,2040,1149,6,1943,1
g1752,2039,141,6,2951,1
g1753,2038,33,6,3059,1
g1754,2037,1531,5,1561,1
g1755,2036,382,5,2710,1
g1756,2035,22,5,3070,1
g1757,2034,766,5,2326,1
g1758,2033,94,5,2998,1
g1759,2032,190,5,2902,1
g176,241,3,240,0,0
g1760,2031,10,5,3082,1
g1761,2030,46,5,3046,1
g1762,331,4,12,32,1
g1763,328,4,12,32,1
g1764,329,4,12,32,1
g1765,330,4,11,30,1
g1766,327,3,7,30,1
g1767,332,4,12,32,1
g1768,333,4,12,32,1
g1769,334,4,12,30,1
g177,242,3,247,0,0
g1770,339,4,12,32,1
g1771,336,4,12,32,1
g1772,337,4,12,30,1
g1773,338,4,12,32,1
g1774,335,4,12,32,1
g1775,340,4,12,32,1
g1776,341,4,12,32,1
g1777,342,4,11,32,1
g1778,2029,5,3,#INF,1
g1779,347,4,189,2903,1
g178,243,3,252,0,0
g1780,348,4,381,2711,1
g1781,344,4,21,3071,1
g1782,350,4,1530,1562,1
g1783,345,4,45,3047,1
g1784,349,4,765,2327,1
g1785,2028,5,3,#INF,1
g1786,2027,5,3,#INF,1
g1787,346,4,93,2999,1
g1788,2026,5,3,#INF,1
g1789,2025,5,3,#INF,1
g179,244,3,255,0,0
g1790,2024,5,3,#INF,1
g1791,2023,5,3,#INF,1
g1792,2022,5,3,#INF,1
g1793,2021,5,3,#INF,1
g1794,2020,5,3,#INF,1
g1795,2019,5,3,#INF,1
g1796,2018,5,3,#INF,1
g1797,343,4,9,3083,1
g1798,2017,5,3,#INF,1
g1799,2016,5,3,#INF,1
g18,294,2,2,0,0
g180,245,3,260,0,0
g1800,2015,5,3,#INF,1
g1801,2014,5,3,#INF,1
g1802,2013,4,2,41,1
g1803,2012,4,2,48,1
g1804,2011,4,2,48,1
g1805,2010,4,2,45,1
g1806,2009,4,2,48,1
g1807,2008,4,2,48,1
g1808,2007,4,2,46,1
g1809,2006,4,2,48,1
g181,246,3,265,0,0
g1810,2005,4,2,47,1
g1811,2004,4,2,48,1
g1812,2003,4,2,48,1
g1813,2002,4,2,46,1
g1814,2001,4,2,48,1
g1815,2000,4,2,48,1
g1816,1999,4,2,48,1
