gate,net_ID,CC0,CC1,CO,is_trojan
g1134,2182,5,288,162031,0
g1135,2181,5,1163,485483,0
g1136,2180,5,1163,404620,0
g1137,2179,5,438,323757,0
g1138,2178,5,1163,81168,0
g1139,2177,5,1163,242894,0
g114,136,3,966097,414437,0
g1140,2176,5,1163,162031,0
g1141,2175,5,1163,566340,0
g1142,2174,5,1163,323757,0
g1143,2173,23042,12,32,0
g1144,2172,23006,10,43,0
g1145,2171,37,27,38,0
g1146,2170,157,12,33,0
g1147,2169,107,14,27,0
g1148,2168,52,27,27,0
g1149,2167,3,23066,3,0
g115,137,3,897116,414437,0
g1150,2166,3,69063,15,0
g1151,2165,3,69058,25,0
g1152,2164,3,69052,25,0
g1153,2163,3,69046,25,0
g1154,2162,3,27,3,0
g1155,2161,3,69034,25,0
g1156,2160,52,552005,51,0
g1157,2159,52,620986,51,0
g1158,2158,52,345062,51,0
g1159,2157,52,689967,51,0
g116,138,3,828135,414437,0
g1160,2156,52,483024,51,0
g1161,2155,52,414043,51,0
g1162,2154,4,23021,69044,0
g1163,2153,52,276081,51,0
g1164,2152,52,207100,51,0
g1165,2259,45,4,454,0
g1166,2258,41,3,23009,0
g1167,2257,6,552319,621543,0
g1168,2255,6,483285,552494,0
g1169,2253,6,138080,207202,0
g117,139,3,759154,414437,0
g1170,2251,6,414241,483431,0
g1171,2249,6,345207,414382,0
g1172,2247,6,276158,345314,0
g1173,2245,6,207124,276265,0
g1174,2243,6,966565,1035891,0
g1175,2241,7,69046,138153,0
g1176,2239,6,1035609,1104954,0
g1177,2237,6,897531,966842,0
g1178,2235,6,828482,897774,0
g1179,2233,6,759448,828725,0
g118,140,3,690173,414437,0
g1180,2231,6,690404,759662,0
g1181,2229,6,621370,690613,0
g1182,2227,6,1104643,1174004,0
g1183,2131,814,7,654,0
g1184,2129,69031,32,28,0
g1185,2128,8,69033,3,0
g1186,2127,10,323095,80835,0
g1187,2126,10,161546,80835,0
g1188,2125,23063,11,6,0
g1189,2124,10,80769,80835,0
g119,141,3,621192,414437,0
g1190,2123,69043,34,28,0
g1191,2122,9,69034,207199,0
g1192,2121,69060,34,18,0
g1193,2120,69055,34,28,0
g1194,2119,69049,34,28,0
g1195,2118,10,84,401,0
g1196,2117,10,171,401,0
g1197,2116,10,39,401,0
g1198,2115,24,24,6,0
g1199,2114,3,182,3,0
g12,39,2,2,0,0
g120,142,3,552211,414437,0
g1200,2113,3,43,3,0
g1201,2112,15,36,25,0
g1202,2111,38,20,23012,0
g1203,2110,6,23041,38,0
g1204,2109,21,36,44,0
g1205,2108,6,156,39,0
g1206,2107,8,106,33,0
g1207,2106,21,51,33,0
g1208,2105,15,62,25,0
g1209,2104,15,57,25,0
g121,143,3,483230,414437,0
g1210,2103,15,52,25,0
g1211,2102,5,23071,39,0
g1212,2101,5,23035,48,0
g1213,2100,5,186,40,0
g1214,2099,47,552004,56,0
g1215,2098,47,620985,56,0
g1216,2097,47,689966,56,0
g1217,2096,47,207099,56,0
g1218,2095,47,276080,56,0
g1219,2094,47,414042,56,0
g122,144,3,1035141,483500,0
g1220,2093,47,345061,56,0
g1221,2092,47,483023,56,0
g1222,2091,5,66,60,0
g1223,2090,5,136,36,0
g1224,2089,4,23045,69044,0
g1225,2088,4,92130,69044,0
g1226,2087,4,46075,69044,0
g1227,2086,5,81,49,0
g1228,2151,23017,3,69048,0
g1229,2150,621362,5,690621,0
g123,145,3,966160,483500,0
g1230,2149,69038,6,138161,0
g1231,2148,138072,5,207210,0
g1232,2147,690396,5,759670,0
g1233,2146,154,6,382,0
g1234,2145,196,6,397,0
g1235,2144,566,6,553,0
g1236,2143,359,6,467,0
g1237,2142,671,6,598,0
g1238,2141,608,6,569,0
g1239,2140,508,6,529,0
g124,146,3,897179,483500,0
g1240,2139,401,6,482,0
g1241,2138,713,6,614,0
g1242,2137,54,6,342,0
g1243,2136,771,6,638,0
g1244,2135,301,6,442,0
g1245,2134,259,6,427,0
g1246,2133,466,6,513,0
g1247,2132,96,6,357,0
g1248,2130,6,813,493,0
g1249,2084,69034,5,138165,0
g125,147,3,828198,483500,0
g1250,2076,21,38,109,0
g1251,2075,23,1518666,80,0
g1252,2074,5,38,406,0
g1253,2073,5,83,406,0
g1254,2072,5,170,406,0
g1255,2071,5,23124,12,0
g1256,2070,4,161567,80841,0
g1257,2069,5,161545,80840,0
g1258,2068,4,323116,80841,0
g1259,2067,5,323094,80840,0
g126,148,3,759217,483500,0
g1260,2066,10,69,30,0
g1261,2065,4,69049,207204,0
g1262,2064,5,116,305,0
g1263,2063,5,116,162031,0
g1264,2062,5,116,81168,0
g1265,2061,5,116,485483,0
g1266,2060,5,116,404620,0
g1267,2059,5,116,323757,0
g1268,2058,5,116,242894,0
g1269,2057,5,115,566340,0
g127,149,3,690236,483500,0
g1270,2056,5,69079,57,0
g1271,2055,5,69085,57,0
g1272,2054,5,69091,57,0
g1273,2053,28,69042,34,0
g1274,2052,28,69048,34,0
g1275,2051,28,69054,34,0
g1276,2050,28,69059,24,0
g1277,2049,4,80790,80841,0
g1278,2048,9,344,567159,0
g1279,2047,9,344,405439,0
g128,150,3,621255,483500,0
g1280,2046,5,69096,47,0
g1281,2045,4,138092,207205,0
g1282,2044,4,276175,207205,0
g1283,2043,4,552338,207205,0
g1284,2042,23,1449685,80,0
g1285,2041,23,1035412,80,0
g1286,2040,23,483022,80,0
g1287,2039,23,897450,80,0
g1288,2038,23,414041,80,0
g1289,2037,23,1242742,80,0
g129,151,3,552274,483500,0
g1290,2036,23,1656628,80,0
g1291,2035,23,828469,80,0
g1292,2034,23,276079,80,0
g1293,2033,23,1173761,80,0
g1294,2032,23,759488,80,0
g1295,2031,23,207098,80,0
g1296,2030,23,1242355,80,0
g1297,2029,23,345060,80,0
g1298,2028,23,689965,80,0
g1299,2027,23,1587647,80,0
g13,40,2,2,0,0
g130,152,3,1104175,552549,0
g1300,2026,23,1380704,80,0
g1301,2025,23,966431,80,0
g1302,2024,23,1173374,80,0
g1303,2023,23,620984,80,0
g1304,2022,23,1311723,80,0
g1305,2021,9,344,324576,0
g1306,2020,23,1104393,80,0
g1307,2019,23,552003,80,0
g1308,2018,4,69032,7,0
g1309,2017,5,23062,12,0
g131,153,3,1035194,552549,0
g1310,2016,9,344,243713,0
g1311,2015,9,344,162850,0
g1312,2014,18,23,12,0
g1313,2013,23014,17,69051,0
g1314,2012,9,344,81987,0
g1315,2011,5,80768,80840,0
g1316,2010,9,344,1124,0
g1317,2009,9,328,567116,0
g1318,2008,3,41,396,0
g1319,2007,3,86,10,0
g132,154,3,966213,552549,0
g1320,2006,3,180,10,0
g1321,2005,3,366,10,0
g1322,2004,3,738,10,0
g1323,2003,3,1482,10,0
g1324,2002,3,2970,10,0
g1325,2001,3,5946,10,0
g1326,2000,3,11898,10,0
g1327,1999,3,23802,10,0
g1328,1998,3,47610,10,0
g1329,1997,3,95223,10,0
g133,155,3,897232,552549,0
g1330,1996,9,259,566953,0
g1331,1995,9,288,981,0
g1332,1994,9,288,81844,0
g1333,1993,9,288,162707,0
g1334,1992,9,288,243570,0
g1335,1991,9,288,324433,0
g1336,1990,9,288,405296,0
g1337,1989,9,288,486159,0
g1338,1988,9,288,567016,0
g1339,1987,9,304,81886,0
g134,156,3,828251,552549,0
g1340,1986,9,304,162749,0
g1341,1985,9,304,243612,0
g1342,1984,9,304,324475,0
g1343,1983,9,304,405338,0
g1344,1982,9,304,567058,0
g1345,1981,9,328,1081,0
g1346,1980,9,328,81944,0
g1347,1979,9,328,162807,0
g1348,1978,9,328,243670,0
g1349,1977,9,328,324533,0
g135,157,3,759270,552549,0
g1350,1976,9,328,486259,0
g1351,2085,138068,4,207214,0
g1352,2083,4,69033,138166,0
g1353,2082,18,3,92071,0
g1354,2081,458,5,521,0
g1355,2080,88,5,365,0
g1356,2079,500,5,537,0
g1357,2078,46,5,350,0
g1358,2077,37,20,47,0
g1359,1975,21,24,105,0
g136,158,3,690289,552549,0
g1360,1973,9,304,1023,0
g1361,1972,10,79,30,0
g1362,1971,9,328,405396,0
g1363,1970,9,157,404984,0
g1364,1969,9,87,404821,0
g1365,1968,9,243,243465,0
g1366,1967,9,304,486201,0
g1367,1966,10,138111,207194,0
g1368,1965,10,276228,207194,0
g1369,1964,10,552459,207194,0
g137,159,3,621308,552549,0
g1370,1963,9,344,486302,0
g1371,1962,9,259,486096,0
g1372,1961,40,17,6,0
g1373,1960,179,11,6,0
g1374,1959,9,32,364,0
g1375,1958,9,32,81227,0
g1376,1957,9,32,162090,0
g1377,1956,9,32,242953,0
g1378,1955,9,32,323816,0
g1379,1954,9,32,404679,0
g138,160,3,1173226,621619,0
g1380,1953,9,32,485542,0
g1381,1952,9,32,566399,0
g1382,1951,9,47,406,0
g1383,1950,9,47,81269,0
g1384,1949,9,47,162132,0
g1385,1948,9,47,242995,0
g1386,1947,9,47,323858,0
g1387,1946,9,47,404721,0
g1388,1945,9,47,485584,0
g1389,1944,9,47,566441,0
g139,161,3,1104245,621619,0
g1390,1943,9,72,464,0
g1391,1942,9,72,81327,0
g1392,1941,9,72,162190,0
g1393,1940,9,72,243053,0
g1394,1939,9,72,323916,0
g1395,1938,9,72,404779,0
g1396,1937,9,72,485642,0
g1397,1936,9,72,566499,0
g1398,1935,9,87,506,0
g1399,1934,9,87,81369,0
g14,41,2,2,0,0
g140,162,3,1035264,621619,0
g1400,1933,9,87,162232,0
g1401,1932,9,87,243095,0
g1402,1931,9,87,323958,0
g1403,1930,9,243,876,0
g1404,1929,9,87,485684,0
g1405,1928,9,87,566541,0
g1406,1927,9,117,569,0
g1407,1926,9,117,81432,0
g1408,1925,9,117,162295,0
g1409,1924,9,117,243158,0
g141,163,3,966283,621619,0
g1410,1923,9,117,324021,0
g1411,1922,9,117,404884,0
g1412,1921,9,117,485747,0
g1413,1920,9,117,566604,0
g1414,1919,9,132,611,0
g1415,1918,10,74,30,0
g1416,1917,9,132,81474,0
g1417,1916,9,132,162337,0
g1418,1915,9,132,243200,0
g1419,1914,9,132,324063,0
g142,164,3,897302,621619,0
g1420,1913,9,132,404926,0
g1421,1912,9,132,485789,0
g1422,1911,9,132,566646,0
g1423,1910,9,157,669,0
g1424,1909,9,157,81532,0
g1425,1908,9,157,162395,0
g1426,1907,9,157,243258,0
g1427,1906,9,157,324121,0
g1428,1905,22,22,23028,0
g1429,1904,9,157,485847,0
g143,165,3,828321,621619,0
g1430,1903,9,157,566704,0
g1431,1902,9,172,711,0
g1432,1901,9,172,81574,0
g1433,1900,9,172,162437,0
g1434,1899,9,172,243300,0
g1435,1898,9,172,324163,0
g1436,1897,9,172,405026,0
g1437,1896,9,172,485889,0
g1438,1895,9,172,566746,0
g1439,1894,9,203,776,0
g144,166,3,759340,621619,0
g1440,1893,9,203,81639,0
g1441,1892,9,203,162502,0
g1442,1891,9,203,243365,0
g1443,1890,9,203,324228,0
g1444,1889,9,203,405091,0
g1445,1888,9,203,485954,0
g1446,1887,9,203,566811,0
g1447,1886,9,219,818,0
g1448,1885,9,219,81681,0
g1449,1884,9,219,162544,0
g145,167,3,690359,621619,0
g1450,1883,9,219,243407,0
g1451,1882,9,219,324270,0
g1452,1881,9,219,405133,0
g1453,1880,9,219,485996,0
g1454,1879,9,219,566853,0
g1455,1878,10,35,30,0
g1456,1877,9,243,81739,0
g1457,1876,9,243,162602,0
g1458,1875,9,243,324328,0
g1459,1874,9,243,405191,0
g146,168,3,1242260,690668,0
g1460,1873,9,243,486054,0
g1461,1872,9,243,566911,0
g1462,1871,10,12,25,0
g1463,1870,9,259,918,0
g1464,1869,9,259,81781,0
g1465,1868,9,259,162644,0
g1466,1867,9,259,243507,0
g1467,1866,9,259,324370,0
g1468,1865,9,259,405233,0
g1469,1974,23,20,57,0
g147,169,3,1173279,690668,0
g1470,1862,3,287,81850,0
g1471,1861,3,327,567122,0
g1472,1860,3,327,486265,0
g1473,1859,3,327,405402,0
g1474,1858,3,327,324539,0
g1475,1857,3,327,162813,0
g1476,1856,3,327,81950,0
g1477,1855,3,327,1087,0
g1478,1854,5,49,25,0
g1479,1853,5,138110,207199,0
g148,170,3,1104298,690668,0
g1480,1852,5,276227,207199,0
g1481,1851,5,552458,207199,0
g1482,1850,5,59,18,0
g1483,1849,5,256,12,0
g1484,1848,4,422,402,0
g1485,1847,5,28,30,0
g1486,1846,5,68,35,0
g1487,1845,5,52,35,0
g1488,1844,5,73,35,0
g1489,1843,4,47,36,0
g149,171,3,1035317,690668,0
g1490,1842,4,56,36,0
g1491,1841,3,303,567064,0
g1492,1840,4,61,36,0
g1493,1839,4,51,36,0
g1494,1838,4,1716,21364,0
g1495,1837,4,3412,19672,0
g1496,1836,4,13588,9489,0
g1497,1835,4,27156,113,0
g1498,1834,4,217105,113,0
g1499,1833,4,444,22640,0
g15,42,2,2,0,0
g150,172,3,966336,690668,0
g1500,1832,4,6804,16273,0
g1501,1831,4,108564,113,0
g1502,1830,4,72,23012,0
g1503,1829,4,868,22212,0
g1504,1828,4,54292,113,0
g1505,1827,4,126,22958,0
g1506,1826,4,232,22852,0
g1507,1825,5,270,486100,0
g1508,1824,5,270,566957,0
g1509,1823,5,299,985,0
g151,173,3,897355,690668,0
g1510,1822,5,299,81848,0
g1511,1821,5,270,324374,0
g1512,1820,5,299,162711,0
g1513,1819,5,299,243574,0
g1514,1818,5,299,405300,0
g1515,1817,5,299,486163,0
g1516,1816,5,299,567020,0
g1517,1815,5,315,81890,0
g1518,1814,5,315,162753,0
g1519,1813,5,315,324479,0
g152,174,3,828374,690668,0
g1520,1812,5,315,405342,0
g1521,1811,5,339,1085,0
g1522,1810,5,339,81948,0
g1523,1809,5,339,243674,0
g1524,1808,5,339,405400,0
g1525,1807,5,339,567120,0
g1526,1806,5,315,486205,0
g1527,1805,5,355,1128,0
g1528,1804,5,355,162854,0
g1529,1803,5,355,324580,0
g153,175,3,759393,690668,0
g1530,1802,5,355,486306,0
g1531,1801,5,83,81331,0
g1532,1800,5,355,567163,0
g1533,1799,5,214,405095,0
g1534,1798,5,355,405443,0
g1535,1797,5,270,922,0
g1536,1796,5,339,486263,0
g1537,1795,5,168,404988,0
g1538,1794,5,339,324537,0
g1539,1793,5,355,243717,0
g154,176,3,1311304,759731,0
g1540,1792,5,168,81536,0
g1541,1791,5,254,486058,0
g1542,1790,5,339,162811,0
g1543,1789,5,355,81991,0
g1544,1788,5,143,243204,0
g1545,1787,5,315,567062,0
g1546,1786,5,143,81478,0
g1547,1785,5,143,615,0
g1548,1784,5,183,324167,0
g1549,1783,5,299,324437,0
g155,177,3,1242323,759731,0
g1550,1782,5,214,566815,0
g1551,1781,5,98,162236,0
g1552,1780,5,83,566503,0
g1553,1779,5,44,368,0
g1554,1778,5,44,81231,0
g1555,1777,5,44,162094,0
g1556,1776,5,44,242957,0
g1557,1775,5,44,323820,0
g1558,1774,5,44,404683,0
g1559,1773,5,44,485546,0
g156,178,3,1173342,759731,0
g1560,1772,5,44,566403,0
g1561,1771,5,58,410,0
g1562,1770,5,58,81273,0
g1563,1769,5,58,162136,0
g1564,1768,5,58,242999,0
g1565,1767,5,58,323862,0
g1566,1766,5,58,404725,0
g1567,1765,5,58,485588,0
g1568,1764,5,58,566445,0
g1569,1763,5,83,468,0
g157,179,3,1104361,759731,0
g1570,1762,5,315,243616,0
g1571,1761,5,83,162194,0
g1572,1760,5,83,243057,0
g1573,1759,5,254,880,0
g1574,1758,5,83,323920,0
g1575,1757,5,83,404783,0
g1576,1756,5,83,485646,0
g1577,1755,5,230,566857,0
g1578,1754,5,98,510,0
g1579,1753,5,98,81373,0
g158,180,3,1035380,759731,0
g1580,1752,5,98,243099,0
g1581,1751,5,98,323962,0
g1582,1750,5,98,404825,0
g1583,1749,5,98,485688,0
g1584,1748,5,98,566545,0
g1585,1747,5,128,573,0
g1586,1746,5,128,81436,0
g1587,1745,5,128,162299,0
g1588,1744,5,128,243162,0
g1589,1743,5,128,324025,0
g159,181,3,966399,759731,0
g1590,1742,5,128,404888,0
g1591,1741,5,128,485751,0
g1592,1740,5,128,566608,0
g1593,1739,5,143,162341,0
g1594,1738,5,315,1027,0
g1595,1737,5,143,324067,0
g1596,1736,5,143,404930,0
g1597,1735,5,143,485793,0
g1598,1734,5,143,566650,0
g1599,1733,5,168,673,0
g16,43,2,2,0,0
g160,182,3,897418,759731,0
g1600,1732,5,168,162399,0
g1601,1731,5,168,243262,0
g1602,1730,5,168,324125,0
g1603,1729,5,168,485851,0
g1604,1728,5,168,566708,0
g1605,1727,5,183,715,0
g1606,1726,5,183,81578,0
g1607,1725,5,183,162441,0
g1608,1724,5,230,243411,0
g1609,1723,5,183,243304,0
g161,183,3,828437,759731,0
g1610,1722,5,183,405030,0
g1611,1721,5,183,485893,0
g1612,1720,5,183,566750,0
g1613,1719,5,214,780,0
g1614,1718,5,214,81643,0
g1615,1717,5,214,162506,0
g1616,1716,5,214,243369,0
g1617,1715,5,214,324232,0
g1618,1714,5,214,485958,0
g1619,1713,5,230,822,0
g162,184,3,1380338,828780,0
g1620,1712,5,230,81685,0
g1621,1711,5,230,162548,0
g1622,1710,5,230,324274,0
g1623,1709,5,230,405137,0
g1624,1708,5,230,486000,0
g1625,1707,5,270,405237,0
g1626,1706,5,254,81743,0
g1627,1705,5,254,162606,0
g1628,1704,5,254,243469,0
g1629,1703,5,254,324332,0
g163,185,3,1311357,828780,0
g1630,1702,5,254,405195,0
g1631,1701,5,254,566915,0
g1632,1700,5,270,81785,0
g1633,1699,5,270,162648,0
g1634,1698,5,270,243511,0
g1635,1697,4,110,402,0
g1636,1696,4,215,402,0
g1637,1695,5,78,35,0
g1638,1694,3,303,405344,0
g1639,1693,73,4,3,0
g164,186,3,1242376,828780,0
g1640,1692,5,178,12,0
g1641,1691,3,258,486102,0
g1642,1690,3,258,566959,0
g1643,1689,3,287,987,0
g1644,1688,3,287,162713,0
g1645,1687,3,287,243576,0
g1646,1686,3,287,324439,0
g1647,1685,3,287,486165,0
g1648,1684,3,287,567022,0
g1649,1683,3,303,1029,0
g165,187,3,1173395,828780,0
g1650,1682,3,303,243618,0
g1651,1864,454,4,525,0
g1652,1863,80764,4,80844,0
g1653,1681,23009,16,69056,0
g1654,1679,53,13,23083,0
g1655,1670,28,69027,32,0
g1656,1669,38,7,399,0
g1657,1668,3,303,486207,0
g1658,1667,3,131,162343,0
g1659,1666,3,303,324481,0
g166,188,3,1104414,828780,0
g1660,1665,3,31,370,0
g1661,1664,3,31,81233,0
g1662,1663,3,31,162096,0
g1663,1662,3,31,242959,0
g1664,1661,3,86,81375,0
g1665,1660,3,31,323822,0
g1666,1659,3,31,404685,0
g1667,1658,3,31,485548,0
g1668,1657,3,31,566405,0
g1669,1656,3,46,412,0
g167,189,3,1035433,828780,0
g1670,1655,3,46,81275,0
g1671,1654,3,303,162755,0
g1672,1653,3,156,566710,0
g1673,1652,3,46,162138,0
g1674,1651,3,46,243001,0
g1675,1650,3,46,323864,0
g1676,1649,3,46,404727,0
g1677,1648,3,46,485590,0
g1678,1647,3,46,566447,0
g1679,1646,3,71,470,0
g168,190,3,966452,828780,0
g1680,1645,3,71,81333,0
g1681,1644,3,71,162196,0
g1682,1643,3,71,243059,0
g1683,1642,3,71,323922,0
g1684,1641,3,71,404785,0
g1685,1640,3,71,485648,0
g1686,1639,3,71,566505,0
g1687,1638,3,86,512,0
g1688,1637,3,86,162238,0
g1689,1636,3,86,243101,0
g169,191,3,897471,828780,0
g1690,1635,3,86,323964,0
g1691,1634,3,86,404827,0
g1692,1633,3,86,485690,0
g1693,1632,3,303,81892,0
g1694,1631,3,86,566547,0
g1695,1630,3,116,575,0
g1696,1629,3,116,81438,0
g1697,1628,3,116,162301,0
g1698,1627,3,116,243164,0
g1699,1626,3,116,324027,0
g17,44,2,2,0,0
g170,192,3,1449387,897848,0
g1700,1625,3,116,404890,0
g1701,1624,3,116,485753,0
g1702,1623,3,116,566610,0
g1703,1622,3,131,617,0
g1704,1621,3,131,81480,0
g1705,1620,3,131,243206,0
g1706,1619,3,131,324069,0
g1707,1618,3,131,404932,0
g1708,1617,3,131,485795,0
g1709,1616,3,131,566652,0
g171,193,3,1380406,897848,0
g1710,1615,3,156,675,0
g1711,1614,3,156,81538,0
g1712,1613,3,156,162401,0
g1713,1612,3,156,243264,0
g1714,1611,3,156,324127,0
g1715,1610,3,156,404990,0
g1716,1609,3,156,485853,0
g1717,1608,3,171,717,0
g1718,1607,3,171,81580,0
g1719,1606,3,171,162443,0
g172,194,3,1311425,897848,0
g1720,1605,3,171,243306,0
g1721,1604,3,171,324169,0
g1722,1603,3,171,405032,0
g1723,1602,3,171,485895,0
g1724,1601,3,171,566752,0
g1725,1600,3,287,405302,0
g1726,1599,3,202,782,0
g1727,1598,3,202,81645,0
g1728,1597,3,202,162508,0
g1729,1596,3,202,243371,0
g173,195,3,1242444,897848,0
g1730,1595,3,202,324234,0
g1731,1594,3,202,405097,0
g1732,1593,3,202,485960,0
g1733,1592,3,202,566817,0
g1734,1591,3,218,824,0
g1735,1590,3,218,81687,0
g1736,1589,3,218,162550,0
g1737,1588,3,218,243413,0
g1738,1587,3,218,324276,0
g1739,1586,3,218,405139,0
g174,196,3,1173463,897848,0
g1740,1585,3,218,486002,0
g1741,1584,3,218,566859,0
g1742,1583,3,242,882,0
g1743,1582,3,242,81745,0
g1744,1581,3,242,162608,0
g1745,1580,3,242,243471,0
g1746,1579,3,242,324334,0
g1747,1578,3,242,405197,0
g1748,1577,3,242,486060,0
g1749,1576,3,242,566917,0
g175,197,3,1104482,897848,0
g1750,1575,3,258,924,0
g1751,1574,3,258,81787,0
g1752,1573,3,258,162650,0
g1753,1572,3,258,243513,0
g1754,1571,3,258,324376,0
g1755,1570,3,258,405239,0
g1756,1569,3,343,486308,0
g1757,1568,3,343,324582,0
g1758,1567,3,343,1130,0
g1759,1566,3,343,81993,0
g176,198,3,1035501,897848,0
g1760,1565,3,343,243719,0
g1761,1564,3,343,405445,0
g1762,1563,3,343,567165,0
g1763,1562,3,343,162856,0
g1764,1561,3,327,243676,0
g1765,1560,5,46063,72,0
g1766,1559,4,11,31,0
g1767,1558,11,1380582,92,0
g1768,1557,16,21,23034,0
g1769,1556,11,828192,92,0
g177,199,3,966520,897848,0
g1770,1555,11,2071059,92,0
g1771,1554,11,1104392,92,0
g1772,1553,11,1518665,92,0
g1773,1552,11,1449684,92,0
g1774,1551,11,2278278,92,0
g1775,1550,11,2140040,92,0
g1776,1549,11,1173373,92,0
g1777,1548,11,759211,92,0
g1778,1547,11,897449,92,0
g1779,1546,11,689964,92,0
g178,200,3,1518421,966897,0
g1780,1545,11,2002078,92,0
g1781,1544,11,1173639,92,0
g1782,1543,11,1380703,92,0
g1783,1542,8,224,59,0
g1784,1541,11,1242620,92,0
g1785,1540,11,621249,92,0
g1786,1539,11,690230,92,0
g1787,1538,11,1035411,92,0
