gate,net_ID,CC0,CC1,CO,is_trojan
g1235,1858,9,224,11,0
g1236,1857,9,224,11,0
g1237,1856,9,224,11,0
g1238,1855,9,454,9,0
g1239,1854,9,224,9,0
g124,2705,6,473,727,0
g1240,1853,9,224,11,0
g1241,1852,9,224,9,0
g1242,1851,9,454,9,0
g1243,1850,9,224,11,0
g1244,1849,9,224,11,0
g1245,2046,16,10,961,0
g1246,2045,909,4,44,0
g1247,2044,14,4,493,0
g1248,2043,19,5,262,0
g1249,2042,216,28,256,0
g125,2704,6,473,712,0
g1250,1848,5,474,15,0
g1251,1847,5,474,15,0
g1252,1846,5,474,13,0
g1253,1845,5,474,15,0
g1254,1844,5,474,15,0
g1255,1843,5,474,15,0
g1256,1842,5,474,15,0
g1257,1841,5,474,15,0
g1258,1840,5,474,15,0
g1259,1839,5,474,13,0
g126,2703,6,473,727,0
g1260,1838,5,474,15,0
g1261,1837,5,474,15,0
g1262,1836,5,474,15,0
g1263,1835,5,474,13,0
g1264,1834,5,474,15,0
g1265,1833,5,474,13,0
g1266,1832,5,474,13,0
g1267,1831,5,474,13,0
g1268,1830,5,474,13,0
g1269,1829,5,474,13,0
g127,2702,6,473,727,0
g1270,1828,5,474,15,0
g1271,1827,5,474,15,0
g1272,1826,5,474,13,0
g1273,1825,5,474,15,0
g1274,1824,5,474,15,0
g1275,1823,5,474,13,0
g1276,1822,5,474,13,0
g1277,1821,5,474,15,0
g1278,1820,5,474,13,0
g1279,1819,5,474,13,0
g128,2701,6,473,728,0
g1280,1818,5,474,15,0
g1281,1817,5,474,15,0
g1282,1816,5,474,13,0
g1283,1815,5,474,13,0
g1284,1814,5,474,15,0
g1285,1813,5,474,15,0
g1286,1812,5,474,13,0
g1287,1811,5,474,13,0
g1288,1810,5,474,15,0
g1289,1809,5,474,13,0
g129,2700,6,473,727,0
g1290,1808,5,474,13,0
g1291,1807,5,474,13,0
g1292,1806,5,474,13,0
g1293,1805,5,474,15,0
g1294,1804,5,474,13,0
g1295,1803,5,474,15,0
g1296,1802,5,474,13,0
g1297,1801,5,474,15,0
g1298,1800,5,474,15,0
g1299,1799,5,474,15,0
g13,2935,12,474,721,0
g130,2699,6,473,728,0
g1300,1798,5,474,15,0
g1301,1797,5,474,15,0
g1302,1796,5,474,13,0
g1303,1795,5,474,13,0
g1304,1794,5,474,13,0
g1305,1793,5,474,15,0
g1306,1792,5,474,15,0
g1307,1791,5,474,13,0
g1308,1790,5,474,13,0
g1309,1789,5,474,15,0
g131,2698,6,473,727,0
g1310,1788,3,223,15,0
g1311,1787,3,223,15,0
g1312,1786,3,223,15,0
g1313,1785,3,223,17,0
g1314,1784,3,223,17,0
g1315,1783,3,223,15,0
g1316,1782,3,223,15,0
g1317,1781,3,223,15,0
g1318,1780,3,223,17,0
g1319,1779,3,223,15,0
g132,2697,6,473,727,0
g1320,1778,3,453,15,0
g1321,1777,3,223,15,0
g1322,1776,3,453,17,0
g1323,1775,3,223,17,0
g1324,1774,3,223,15,0
g1325,1773,3,223,17,0
g1326,1772,3,223,17,0
g1327,1771,3,223,17,0
g1328,1770,3,223,17,0
g1329,1769,3,223,17,0
g133,2696,5,1153,729,0
g1330,1768,3,223,17,0
g1331,1767,3,223,17,0
g1332,1766,3,223,17,0
g1333,1765,3,223,17,0
g1334,1764,3,223,15,0
g1335,1763,3,223,17,0
g1336,1762,3,453,17,0
g1337,1761,3,223,15,0
g1338,1760,3,223,17,0
g1339,1759,3,223,17,0
g134,2695,5,1153,728,0
g1340,1758,3,453,15,0
g1341,1757,3,223,17,0
g1342,1756,3,223,17,0
g1343,1755,3,223,17,0
g1344,1754,3,223,15,0
g1345,1753,3,223,17,0
g1346,1752,3,453,15,0
g1347,1751,3,223,17,0
g1348,1750,3,223,15,0
g1349,1749,3,453,15,0
g135,2694,5,1153,728,0
g1350,1748,3,453,17,0
g1351,1747,3,223,17,0
g1352,1746,3,223,17,0
g1353,1745,3,453,15,0
g1354,1744,3,223,17,0
g1355,1743,3,223,17,0
g1356,1742,3,223,17,0
g1357,1741,3,223,17,0
g1358,1740,3,453,15,0
g1359,1739,3,453,17,0
g136,2693,5,1153,728,0
g1360,1738,3,453,17,0
g1361,1737,3,453,15,0
g1362,1736,3,453,17,0
g1363,1735,3,453,17,0
g1364,1734,3,453,17,0
g1365,1733,3,453,17,0
g1366,1732,3,453,17,0
g1367,1731,3,453,15,0
g1368,1730,3,453,17,0
g1369,1729,3,453,17,0
g137,2692,5,1153,713,0
g1370,1728,3,453,15,0
g1371,1727,3,453,17,0
g1372,1726,3,453,15,0
g1373,1725,3,453,17,0
g1374,1724,3,453,15,0
g1375,1723,3,453,17,0
g1376,1722,3,453,15,0
g1377,1721,3,453,17,0
g1378,1720,3,453,17,0
g1379,1719,3,453,15,0
g138,2691,5,1153,728,0
g1380,1718,3,453,17,0
g1381,1717,3,453,15,0
g1382,959,12,5,1187,0
g1383,960,12,5,1187,0
g1384,1714,680,5,500,0
g1385,958,680,5,500,0
g1386,954,1141,6,45,0
g1387,955,1141,6,54,0
g1388,956,5,1140,46,0
g1389,1712,3,453,17,0
g139,2690,5,1153,729,0
g1390,1711,3,453,17,0
g1391,1710,3,453,17,0
g1392,1709,3,453,17,0
g1393,1708,3,453,17,0
g1394,1707,3,453,17,0
g1395,1706,3,453,15,0
g1396,1705,3,453,15,0
g1397,1704,3,453,15,0
g1398,1703,3,453,15,0
g1399,1702,3,453,17,0
g14,2908,12,474,721,0
g140,2689,5,1153,728,0
g1400,1701,3,453,15,0
g1401,1700,3,453,17,0
g1402,1699,3,453,17,0
g1403,1698,3,453,17,0
g1404,1697,3,453,15,0
g1405,1696,3,453,17,0
g1406,1695,3,453,15,0
g1407,1694,3,453,17,0
g1408,1693,3,453,15,0
g1409,1692,3,453,15,0
g141,2688,5,1153,714,0
g1410,1691,3,453,15,0
g1411,1690,3,223,17,0
g1412,1689,3,453,15,0
g1413,1688,3,453,15,0
g1414,1687,3,223,17,0
g1415,1686,3,223,15,0
g1416,1685,3,453,15,0
g1417,1684,3,223,17,0
g1418,1683,3,223,15,0
g1419,1682,3,223,17,0
g142,2687,5,1157,721,0
g1420,1681,3,223,17,0
g1421,1680,3,223,15,0
g1422,1679,3,223,17,0
g1423,1678,3,223,17,0
g1424,1677,3,223,17,0
g1425,1676,3,223,15,0
g1426,1675,3,223,17,0
g1427,1674,3,223,15,0
g1428,1673,3,223,17,0
g1429,1672,3,453,17,0
g143,2686,5,1153,728,0
g1430,1671,3,223,17,0
g1431,1670,3,223,17,0
g1432,1669,3,453,17,0
g1433,1668,3,223,15,0
g1434,1667,3,223,17,0
g1435,1666,3,453,15,0
g1436,1665,3,223,17,0
g1437,1664,5,243,13,0
g1438,1663,5,243,13,0
g1439,1662,5,243,15,0
g144,2685,5,1153,728,0
g1440,1661,5,243,13,0
g1441,1660,5,243,15,0
g1442,1659,5,243,15,0
g1443,1658,5,243,13,0
g1444,1657,5,243,13,0
g1445,1656,5,243,13,0
g1446,1655,5,243,15,0
g1447,1654,5,243,13,0
g1448,1653,5,243,15,0
g1449,1652,5,243,13,0
g145,2684,5,1153,728,0
g1450,1651,5,243,15,0
g1451,1650,5,243,15,0
g1452,1649,5,243,15,0
g1453,1648,5,243,15,0
g1454,1647,5,243,15,0
g1455,1646,5,243,15,0
g1456,1645,5,243,15,0
g1457,1644,5,243,15,0
g1458,1643,5,243,13,0
g1459,1642,5,243,15,0
g146,2895,6,945,720,0
g1460,1641,5,243,13,0
g1461,1640,5,243,15,0
g1462,1639,5,243,15,0
g1463,1638,5,243,15,0
g1464,1637,5,243,15,0
g1465,1636,5,243,13,0
g1466,1635,5,243,15,0
g1467,1634,5,243,13,0
g1468,1633,5,243,13,0
g1469,1632,5,243,15,0
g147,2683,5,1153,728,0
g1470,1631,5,243,15,0
g1471,1630,5,243,15,0
g1472,1629,5,243,15,0
g1473,1628,5,243,15,0
g1474,1627,5,243,15,0
g1475,1626,5,243,15,0
g1476,1625,5,243,15,0
g1477,1624,5,243,15,0
g1478,1623,5,243,15,0
g1479,1622,5,243,13,0
g148,2682,5,1153,728,0
g1480,1621,5,243,15,0
g1481,1620,5,243,13,0
g1482,1619,5,243,15,0
g1483,1618,5,243,15,0
g1484,1617,5,243,13,0
g1485,1616,5,243,15,0
g1486,1615,5,243,15,0
g1487,1614,5,243,15,0
g1488,1613,5,243,13,0
g1489,1612,5,243,15,0
g149,2681,5,1153,713,0
g1490,1611,5,243,13,0
g1491,1610,5,243,15,0
g1492,1609,5,243,15,0
g1493,1608,5,243,15,0
g1494,1607,5,243,13,0
g1495,1606,5,243,15,0
g1496,1605,5,243,15,0
g1497,1604,9,4,272,0
g1498,1603,4,15,967,0
g1499,1602,17,215,267,0
g15,2948,12,474,707,0
g150,2680,5,1153,728,0
g1500,1601,931,7,34,0
g1501,1600,931,7,34,0
g1502,1599,931,7,32,0
g1503,1598,931,7,34,0
g1504,1597,931,7,31,0
g1505,1596,931,7,31,0
g1506,1595,931,7,31,0
g1507,1594,931,7,31,0
g1508,1593,453,9,28,0
g1509,1592,453,9,30,0
g151,2679,5,1157,733,0
g1510,1591,453,9,30,0
g1511,1590,453,9,30,0
g1512,1589,223,6,30,0
g1513,1588,223,6,30,0
g1514,1587,223,6,30,0
g1515,1586,223,6,30,0
g1516,1585,905,13,48,0
g1517,1716,10,239,274,0
g1518,1715,4,11,1188,0
g1519,1713,4,679,501,0
g152,2678,5,1153,729,0
g1520,957,1139,4,47,0
g1521,1584,1135,8,51,0
g1522,1581,675,8,505,0
g1523,1578,220,5,18,0
g1524,953,220,5,18,0
g1525,1583,7,1134,52,0
g1526,1582,5,904,56,0
g1527,1580,7,674,277,0
g1528,1579,909,6,53,0
g1529,1577,4,219,19,0
g153,2677,5,1153,728,0
g1530,951,14,5,473,0
g1531,952,14,5,473,0
g1532,949,13,10,243,0
g1533,950,13,10,243,0
g1534,1574,450,8,18,0
g1535,948,450,8,18,0
g1536,1572,233,9,280,0
g1537,1571,11,670,971,0
g1538,1576,4,13,474,0
g1539,1575,9,12,244,0
g154,2676,5,1153,714,0
g1540,1573,7,449,19,0
g1541,1570,215,10,23,0
g1542,1568,1130,6,56,0
g1543,1566,670,6,281,0
g1544,1564,445,6,23,0
g1545,1569,9,214,24,0
g1546,1567,5,1129,57,0
g1547,1565,5,669,282,0
g1548,1563,9,210,272,0
g1549,1562,9,445,478,0
g155,2675,5,1157,733,0
g1550,1561,5,241,508,0
g1551,1560,4,11,249,0
g1552,1559,206,8,32,0
g1553,1558,7,205,33,0
g1554,1557,206,8,276,0
g1555,1556,7,205,253,0
g1556,1554,238,9,685,0
g1557,1553,236,7,465,0
g1558,1552,5,1161,966,0
g1559,1555,201,6,37,0
g156,2674,5,1153,728,0
g1560,1551,38,5,200,0
g1561,1550,162,5,76,0
g1562,1549,5,965,948,0
g1563,1548,5,965,948,0
g1564,1547,5,965,948,0
g1565,1546,5,965,948,0
g1566,1545,3,24,478,0
g1567,1544,5,485,958,0
g1568,1543,3,24,480,0
g1569,1542,5,255,957,0
g157,2673,5,1153,728,0
g1570,1541,5,485,960,0
g1571,1540,3,24,480,0
g1572,1539,5,485,960,0
g1573,1538,5,485,960,0
g1574,1537,3,24,480,0
g1575,1536,3,24,250,0
g1576,1535,5,255,957,0
g1577,1534,3,24,250,0
g1578,1533,5,255,957,0
g1579,1532,3,24,250,0
g158,2672,5,1153,728,0
g1580,1531,5,255,957,0
g1581,1530,3,24,250,0
g1582,1529,3,6,730,0
g1583,1528,3,6,730,0
g1584,1527,3,6,736,0
g1585,1526,3,6,730,0
g1586,1525,3,6,730,0
g1587,1524,3,6,736,0
g1588,1523,3,6,730,0
g1589,1522,3,6,736,0
g159,2671,5,1157,721,0
g1590,1521,3,6,730,0
g1591,1520,3,6,730,0
g1592,1519,3,6,736,0
g1593,1518,3,6,267,0
g1594,1517,3,6,736,0
g1595,1516,3,6,736,0
g1596,1515,3,6,736,0
g1597,1514,3,6,736,0
g1598,1513,3,6,736,0
g1599,1512,3,6,730,0
g16,2934,12,474,721,0
g160,2897,6,945,732,0
g1600,1511,3,6,730,0
g1601,1510,3,6,267,0
g1602,1509,3,6,267,0
g1603,1508,3,6,730,0
g1604,1507,3,6,736,0
g1605,1506,3,6,736,0
g1606,1505,3,6,730,0
g1607,1504,3,6,730,0
g1608,1503,3,6,730,0
g1609,1502,3,6,736,0
g161,2670,5,1153,728,0
g1610,1501,3,6,730,0
g1611,1500,3,6,730,0
g1612,1499,3,6,736,0
g1613,1498,3,6,736,0
g1614,1497,3,6,736,0
g1615,1496,3,6,730,0
g1616,1495,3,6,736,0
g1617,1494,3,6,736,0
g1618,1493,3,6,730,0
g1619,1492,238,5,230,0
g162,2669,5,1153,728,0
g1620,1490,3,6,736,0
g1621,1489,3,6,736,0
g1622,1488,3,6,730,0
g1623,1487,3,6,736,0
g1624,1486,3,6,730,0
g1625,1485,3,6,730,0
g1626,1484,3,6,730,0
g1627,1483,3,6,736,0
g1628,1482,3,6,736,0
g1629,1481,3,6,736,0
g163,2668,5,1153,713,0
g1630,1480,3,6,730,0
g1631,1479,3,6,736,0
g1632,1478,3,6,736,0
g1633,1477,3,6,736,0
g1634,1476,3,6,736,0
g1635,1475,3,6,730,0
g1636,1474,3,6,730,0
g1637,1473,3,6,730,0
g1638,1472,3,6,736,0
g1639,1471,3,6,730,0
g164,2667,5,1153,728,0
g1640,1470,3,6,730,0
g1641,1469,3,6,736,0
g1642,1468,3,6,736,0
g1643,1467,3,6,267,0
g1644,1466,3,6,730,0
g1645,1465,3,6,730,0
g1646,1464,3,6,730,0
g1647,1463,3,6,730,0
g1648,1462,4,50,188,0
g1649,1461,3,6,736,0
g165,2896,6,945,732,0
g1650,1460,3,6,736,0
g1651,1459,4,103,135,0
g1652,1458,4,22,216,0
g1653,1457,3,6,730,0
g1654,1456,21,18,932,0
g1655,1455,4,7,231,0
g1656,1454,2,16,251,0
g1657,1453,2,16,251,0
g1658,1452,21,18,932,0
g1659,1451,21,18,932,0
g166,2894,6,945,720,0
g1660,1450,21,18,941,0
g1661,1449,21,18,941,0
g1662,1448,21,18,941,0
g1663,1447,21,18,942,0
g1664,1446,21,18,944,0
g1665,1445,2,16,481,0
g1666,1444,21,18,932,0
g1667,1443,2,16,481,0
g1668,1442,2,16,251,0
g1669,1441,2,16,251,0
g167,2666,5,1153,728,0
g1670,1440,21,18,944,0
g1671,1439,2,16,481,0
g1672,1438,21,18,941,0
g1673,1437,2,16,479,0
g1674,1436,21,18,944,0
g1675,1435,7,233,465,0
g1676,1434,7,233,231,0
g1677,1433,696,5,465,0
g1678,1491,4,237,231,0
g1679,1432,459,4,28,0
g168,2665,5,1153,728,0
g1680,1431,1177,4,23,0
g1681,1430,1177,4,23,0
g1682,1429,229,4,27,0
g1683,1428,459,4,30,0
g1684,1427,1177,4,23,0
g1685,1426,1177,4,23,0
g1686,1425,459,4,28,0
g1687,1424,229,4,27,0
g1688,1423,1177,4,23,0
g1689,1422,459,4,28,0
g169,2664,5,1153,728,0
g1690,1421,229,4,27,0
g1691,1420,229,4,29,0
g1692,1419,1177,4,23,0
g1693,1418,459,4,30,0
g1694,1417,459,4,30,0
g1695,1416,459,4,28,0
g1696,1415,1177,4,23,0
g1697,1414,1176,4,23,0
g1698,1413,1177,4,23,0
g1699,1412,229,4,27,0
g17,2907,12,474,721,0
g170,2663,5,1153,728,0
g1700,1411,459,4,28,0
g1701,1410,459,4,30,0
g1702,1409,1177,4,23,0
g1703,1408,1177,4,23,0
g1704,1407,1177,4,23,0
g1705,1406,459,4,28,0
g1706,1405,459,4,30,0
g1707,1404,229,4,29,0
g1708,1403,229,4,29,0
g1709,1402,229,4,27,0
g171,2662,5,1153,728,0
g1710,1401,229,4,29,0
g1711,1400,229,4,29,0
g1712,1399,229,4,27,0
g1713,1398,1177,4,23,0
g1714,1397,1177,4,23,0
g1715,1396,229,4,29,0
g1716,1395,459,4,28,0
g1717,1394,229,4,27,0
g1718,1393,1177,4,23,0
g1719,1392,459,4,30,0
g172,2661,5,1153,728,0
g1720,1391,1177,4,23,0
g1721,1390,459,4,30,0
g1722,1389,459,4,30,0
g1723,1388,229,4,27,0
g1724,1387,1176,4,23,0
g1725,1386,459,4,28,0
g1726,1385,1177,4,23,0
g1727,1384,1177,4,23,0
g1728,1383,459,4,30,0
g1729,1382,1177,4,23,0
g173,2660,5,1153,713,0
g1730,1381,459,4,30,0
g1731,1380,459,4,30,0
g1732,1379,229,4,27,0
g1733,1378,1177,4,23,0
g1734,1377,229,4,29,0
g1735,1376,229,4,29,0
g1736,1375,459,4,30,0
g1737,1374,459,4,28,0
g1738,1373,229,4,29,0
g1739,1372,459,4,28,0
g174,2659,5,1153,728,0
g1740,1371,229,4,29,0
g1741,1370,1177,4,23,0
g1742,1369,1177,4,23,0
g1743,1368,1176,4,23,0
g1744,1367,1177,4,23,0
g1745,1366,1177,4,23,0
g1746,1365,1176,4,23,0
g1747,1364,459,4,28,0
g1748,1363,229,4,27,0
g1749,1362,229,4,29,0
g175,2658,5,1153,728,0
g1750,1361,459,4,28,0
g1751,1360,459,4,28,0
g1752,1359,459,4,30,0
g1753,1358,1177,4,23,0
g1754,1357,229,4,27,0
g1755,1356,229,4,27,0
g1756,1355,459,4,30,0
g1757,1354,459,4,30,0
g1758,1353,229,4,29,0
g1759,1352,229,4,29,0
g176,2657,5,1153,729,0
g1760,1351,229,4,29,0
g1761,1350,459,4,28,0
g1762,1349,1177,4,23,0
g1763,1348,459,4,30,0
g1764,1347,229,4,29,0
g1765,1346,229,4,27,0
g1766,1345,1177,4,23,0
g1767,1344,229,4,27,0
g1768,1343,1176,4,23,0
g1769,1342,1177,4,23,0
g177,2656,5,1153,728,0
g1770,1341,1177,4,23,0
g1771,1340,229,4,27,0
g1772,1339,229,4,29,0
g1773,1338,1177,4,23,0
g1774,1337,1177,4,23,0
g1775,1336,459,4,28,0
g1776,1335,1177,4,23,0
g1777,1334,459,4,28,0
g1778,1333,1177,4,23,0
g1779,1332,459,4,28,0
g178,2655,5,1153,728,0
g1780,1331,229,4,29,0
g1781,1330,1177,4,23,0
g1782,1329,1176,4,23,0
g1783,1328,229,4,27,0
g1784,1327,459,4,30,0
g1785,1326,229,4,29,0
g1786,1325,459,4,28,0
g1787,1324,229,4,27,0
g1788,1323,229,4,29,0
g1789,1322,1177,4,23,0
g179,2654,5,1153,728,0
g1790,1321,229,4,29,0
g1791,1320,459,4,30,0
g1792,1319,229,4,29,0
g1793,1318,1177,4,23,0
g1794,1317,229,4,29,0
g1795,1316,229,4,29,0
g1796,1315,229,4,29,0
g1797,1314,26,4,212,0
g1798,1313,1177,4,23,0
g1799,1312,229,4,29,0
g18,2906,12,474,721,0
g180,2653,5,1153,734,0
g1800,1311,229,4,29,0
g1801,1310,459,4,30,0
g1802,1309,229,4,29,0
g1803,1308,1178,4,23,0
g1804,1307,1177,4,23,0
g1805,1306,1177,4,23,0
g1806,1305,229,4,29,0
g1807,1304,459,4,28,0
g1808,1303,459,4,28,0
g1809,1302,1177,4,23,0
g181,2652,5,1153,728,0
g1810,1301,1178,4,23,0
g1811,1300,229,4,29,0
g1812,1299,459,4,28,0
g1813,1298,459,4,28,0
g1814,1297,1177,4,23,0
g1815,1296,229,4,29,0
g1816,1295,459,4,30,0
g1817,1294,1177,4,23,0
g1818,1293,229,4,29,0
g1819,1292,229,4,29,0
g182,2651,5,1153,728,0
g1820,1291,459,4,30,0
g1821,1290,107,4,131,0
g1822,1289,459,4,30,0
g1823,1288,229,4,29,0
g1824,1287,229,4,29,0
g1825,1286,1177,4,23,0
g1826,1285,1177,4,23,0
g1827,1284,229,4,29,0
