gate,net_ID,CC0,CC1,CO,is_trojan
g219,474,7,46462,131,0
g22,482,5,18326,133,0
g220,159,44,50,0,0
g221,808,9428,11,46,0
g222,167,44,50,0,0
g223,197,3,15,9445,0
g224,917,12,73446,98,0
g225,814,4,26,71222,0
g226,713,1450,4,8078,0
g227,610,5,2028,69220,0
g228,623,32749,6,88026,0
g229,166,44,50,0,0
g23,336,3,15,40,0
g230,602,237,6,71011,0
g231,135,44,50,0,0
g232,715,1486846,4,157,0
g233,829,4,262138,55242,0
g234,309,3,36723,107,0
g235,534,2973694,4,2973832,0
g236,925,11,18,43,0
g237,211,3,57,9403,0
g238,771,5,185862,149,0
g239,893,6,38,48,0
g24,139,43,49,0,0
g240,895,6,38,48,0
g241,835,8,3,55168,0
g242,727,5,14,73573,0
g243,461,3,17,96,1
g244,170,44,50,0,0
g245,210,3,50,9410,0
g246,694,36724,4,193,0
g247,767,33,5,36901,0
g248,568,371527,9,322,0
g249,996,6,4,129,1
g25,916,4,17,50,0
g250,946,18330,42,96,0
g251,645,9,4,46,0
g252,666,262132,11,55248,0
g253,970,30,16011,55212,0
g254,627,65517,9,55255,0
g255,212,3,21,40,0
g256,973,10,2973517,316,0
g257,684,116,11,71132,0
g258,486,4094,4,67151,0
g259,630,131053,9,55255,0
g26,756,3,26,9434,0
g260,633,262125,9,55255,0
g261,519,19,185856,232,0
g262,958,10,4083,67162,0
g263,725,36728,5,206,0
g264,481,12519,5,5940,0
g265,407,3,8,59,1
g266,682,4084,11,67161,0
g267,882,6,55113,80,0
g268,1024,5,5,62,1
g269,983,10,2725,6777,0
g27,301,3,8189,63056,0
g270,513,5,540,8963,0
g271,642,5,899866,1120540,0
g272,191,44,50,0,0
g273,954,10,243,71005,0
g274,548,5,5622,3883,0
g275,908,5,36801,116,0
g276,995,12,4,123,1
g277,459,3,5,86,1
g278,150,44,50,0,0
g279,1016,9,7,143,1
g28,294,3,61,71187,0
g280,174,44,50,0,0
g281,740,7,5798,3704,0
g282,575,5,2973510,326,0
g283,511,7,11614,244,0
g284,479,904,13,17555,0
g285,660,899871,10,1120535,0
g286,146,44,50,0,0
g287,399,3,8,59,1
g288,587,30,4,71218,0
g289,1027,17,2,133,1
g29,307,3,524282,55239,0
g290,718,30,4,9430,0
g291,457,3,17,74,1
g292,770,5,371718,149,0
g293,178,44,50,0,0
g294,134,44,50,0,0
g295,979,10,46285,316,0
g296,873,128542,9,46,0
g297,148,44,50,0,0
g298,543,1267,6,8238,0
g299,601,5,236,71012,0
g3,473,7,1450,17561,0
g30,612,2029,9,69216,0
g300,763,5,92934,149,0
g301,745,7,2973686,147,0
g302,841,5,18368,73754,0
g303,974,10,1486669,316,0
g304,980,10,23053,316,0
g305,663,131060,11,55248,0
g306,703,37,4,9423,0
g307,574,1486663,9,322,0
g308,966,46,9255,205,0
g309,1011,2,8,83,1
g31,584,510,4,70738,0
g310,839,3,1486842,138,0
g311,580,131070,4,186313,0
g312,591,16382,4,71625,0
g313,733,7,353,9155,0
g314,758,3,12,9448,0
g315,850,6,18391,55187,0
g316,862,7,1028411,991995,0
g317,904,3,75,18397,0
g318,913,4,17,50,0
g319,755,3,33,9427,0
g32,491,7,65534,55235,0
g320,674,65524,11,55248,0
g321,451,3,5,64,1
g322,871,1028412,13,991989,0
g323,621,16365,9,55255,0
g324,142,44,50,0,0
g325,590,262142,4,317379,0
g326,941,45,39,4,0
g327,468,11614,4,6845,0
g328,798,46455,13,141,0
g329,985,10,547,8963,0
g33,1003,5,2,67,1
g330,856,18371,4,18464,0
g331,647,2,2,50,0
g332,907,4,17,50,0
g333,690,385662,11,1634744,0
g334,919,8,18357,43,0
g335,997,5,2,94,1
g336,477,15,185855,123,0
g337,545,5,2718,6787,0
g338,802,5799,13,3698,0
g339,721,185854,4,157,0
g34,489,2046,4,69199,0
g340,899,6,38,48,0
g341,530,23230,4,23374,0
g342,906,7,7,18393,0
g343,614,4077,6,67171,0
g344,961,10,32755,55249,0
g345,378,3,185853,135,0
g346,781,5,1486854,149,0
g347,804,4,9,43,0
g348,790,175,12,73584,0
g349,883,3,128545,43,0
g35,751,3,6,43,0
g350,171,43,49,0,0
g351,526,2902,4,6603,0
g352,677,8180,11,63065,0
g353,950,47,5,9413,0
g354,784,171,10,9332,0
g355,854,3,371706,138,0
g356,316,3,128548,40,0
g357,672,1012,11,70233,0
g358,936,27,15,28,0
g359,797,92919,13,141,0
g36,947,16012,31,55211,0
g360,531,361,4,9144,0
g361,842,3,185850,138,0
g362,456,3,5,69,1
g363,700,23,4,9437,0
g364,160,44,50,0,0
g365,460,3,5,91,1
g366,423,3,8,59,1
g367,823,4,122,71126,0
g368,846,3,11610,251,0
g369,1006,2,8,67,1
g37,922,11,18,43,0
g370,497,14,11,71234,0
g371,859,5,514216,1506206,0
g372,969,8,128555,1891851,0
g373,518,542,13,8955,0
g374,553,11431,9,435,0
g375,209,3,43,9417,0
g376,692,18361,4,141,0
g377,769,5,1458,8070,0
g378,691,2726,11,6776,0
g379,296,3,253,70995,0
g38,476,7,185854,131,0
g380,867,18341,58,72,0
g381,851,3,174,9329,0
g382,788,55087,9,89,0
g383,768,5,743430,149,0
g384,144,44,50,0,0
g385,897,6,38,48,0
g386,924,11,18,43,0
g387,603,237,9,71011,0
g388,506,2902,4,6595,0
g389,161,44,50,0,0
g39,654,9,4,58,0
g390,646,18374,4,101,0
g391,953,10,115,71133,0
g392,151,44,50,0,0
g393,523,11614,4,11758,0
g394,730,3,13,43,0
g395,276,3,16,40,0
g396,1026,15,17,135,1
g397,726,5,36771,73754,0
g398,984,10,1273,8237,0
g399,1019,5,5,62,1
g4,778,385654,5,1634747,0
g40,607,5,1004,70244,0
g400,163,43,49,0,0
g401,508,178,4,9325,0
g402,719,2973694,4,157,0
g403,1020,5,5,62,1
g404,811,128539,6,89,0
g405,190,44,50,0,0
g406,944,44,4,9416,0
g407,766,5,2973702,149,0
g408,616,5,8172,63076,0
g409,723,10,7,73568,0
g41,827,4,16378,55242,0
g410,382,3,2973693,135,0
g411,597,45,9,71203,0
g412,881,3,1028415,991986,0
g413,157,44,50,0,0
g414,1018,5,5,62,1
g415,1008,2,14,99,1
g416,293,3,29,71219,0
g417,923,11,18,43,0
g418,762,5,369,9157,0
g419,965,9,524272,55249,0
g42,782,5,3,47,0
g420,369,3,360,9143,0
g421,662,524273,10,55248,0
g422,872,11,18369,73748,0
g423,990,12,4,101,1
g424,541,541,9,8969,0
g425,914,4,17,50,0
g426,538,178,7,9330,0
g427,549,5623,6,6246,0
g428,617,8173,6,63450,0
g429,840,3,743418,138,0
g43,1012,2,14,60,1
g430,853,3,9431,43,0
g431,688,20,9,71228,0
g432,480,23,185856,115,0
g433,524,1486846,4,1486990,0
g434,592,13,4,71235,0
g435,833,3,720,8785,0
g436,678,11438,11,428,0
g437,676,46286,11,315,0
g438,837,3,5947383,138,0
g439,747,7,1442,8068,0
g44,137,44,50,0,0
g440,708,5806,4,3714,0
g441,986,8,184,9324,0
g442,655,724,4,8804,0
g443,582,254,4,70994,0
g444,431,3,8,59,1
g445,374,3,11613,248,0
g446,572,5,1486662,326,0
g447,757,3,19,9441,0
g448,455,3,5,64,1
g449,825,4,32762,55242,0
g45,915,4,17,50,0
g450,453,3,17,64,1
g451,792,2973687,13,141,0
g452,589,32766,4,88009,0
g453,921,11,18,43,0
g454,716,16,4,9444,0
g455,738,7,371702,147,0
g456,571,743239,9,322,0
g457,1025,5,5,62,1
g458,847,3,5802,3695,0
g459,1023,5,5,62,1
g46,641,385655,9,1634751,0
g460,900,18349,76,51,0
g461,207,3,29,9431,0
g462,626,65517,6,120794,0
g463,552,11431,6,11941,0
g464,826,4,65530,55242,0
g465,546,2719,6,6786,0
g466,796,4,524279,55242,0
g467,911,4,17,50,0
g468,605,493,6,70755,0
g469,136,44,50,0,0
g47,712,46462,4,157,0
g470,415,3,8,59,1
g471,729,14,5,80,0
g472,858,5,257110,1763312,0
g473,776,3,73453,55222,0
g474,143,44,50,0,0
g475,493,7,262142,55235,0
g476,527,724,4,8781,0
g477,469,724,4,17742,0
g478,544,1267,9,8243,0
g479,488,126,4,71122,0
g48,624,32749,9,55255,0
g480,787,354,13,9149,0
g481,813,4,58,71190,0
g482,180,44,50,0,0
g483,844,3,46458,138,0
g484,628,5,131052,55259,0
g485,864,7,257096,1763310,0
g486,795,371703,13,141,0
g487,683,16372,11,55248,0
g488,992,6,4,85,1
g489,805,81,6,36853,0
g49,869,18373,5,129,0
g490,629,131053,6,186330,0
g491,133,44,50,0,0
g492,604,5,492,70756,0
g493,896,6,38,48,0
g494,749,5,55086,93,0
g495,722,8,9428,18456,0
g496,638,128549,7,1891857,0
g497,949,9424,7,36,0
g498,379,3,371709,135,0
g499,1001,5,2,89,1
g5,391,3,8,47,1
g50,773,5,11622,262,0
g500,499,5,141,71107,0
g501,586,2046,4,69202,0
g502,373,3,5805,3692,0
g503,940,15,21,28,0
g504,870,55107,5,86,0
g505,141,44,50,0,0
g506,535,185854,4,185998,0
g507,318,3,514209,1506192,0
g508,910,4,17,50,0
g509,761,5,732,8796,0
g51,368,3,177,9326,0
g510,799,23223,13,141,0
g511,179,43,49,0,0
g512,887,9,3,77,0
g513,772,5,46470,149,0
g514,743,7,5947379,147,0
g515,588,8190,4,63433,0
g516,186,44,50,0,0
g517,284,3,9,40,0
g518,168,44,50,0,0
g519,484,33,18328,105,0
g52,709,92926,4,157,0
g520,955,10,499,70746,0
g521,466,3,11,124,1
g522,195,43,49,0,0
g523,475,7,743422,131,0
g524,918,11,36720,110,0
g525,930,19,7,36,0
g526,502,12939,6,58306,0
g527,875,4,55096,80,0
g528,169,44,50,0,0
g529,302,3,16381,55239,0
g53,693,73450,4,182,0
g530,637,514210,4,1506196,0
g531,287,3,128545,83,0
g532,462,3,11,102,1
g533,635,257104,4,1763302,0
g534,886,64,18346,63,0
g535,620,16365,6,71642,0
g536,989,12,4,62,1
g537,785,1443,13,8062,0
g538,308,3,18360,40,0
g539,938,118,7,9342,0
g54,978,10,92749,316,0
g540,372,3,2901,6596,0
g541,447,3,8,59,1
g542,465,3,17,118,1
g543,639,5,385654,1634752,0
g544,448,3,5,52,1
g545,748,7,743414,147,0
g546,679,2,2,18500,0
g547,685,185,9,9323,0
g548,667,743246,11,315,0
g549,750,55087,6,16136,0
g55,636,128549,4,1891857,0
g550,165,44,50,0,0
g551,622,5,32748,55259,0
g552,183,44,50,0,0
g553,891,34,5,52,0
g554,516,15,11615,236,0
g555,599,109,6,71139,0
g556,268,3,21,40,0
g557,884,6,73638,121,0
g558,598,5,108,71140,0
g559,652,9,4,58,0
g56,951,8,19,71229,0
g560,695,10,4,46,0
g561,648,361,4,9165,0
g562,566,5,371526,326,0
g563,483,29,18327,109,0
g564,962,10,65523,55249,0
g565,377,3,92925,135,0
g566,943,58,4,9402,0
g567,890,4,33,53,0
g568,843,3,92922,138,0
g569,775,5,2910,6610,0
g57,463,3,5,108,1
g570,952,10,51,71197,0
g571,836,3,15,43,0
g572,878,23,14,63,0
g573,615,4077,9,67168,0
g574,454,3,11,64,1
g575,697,9,4,9451,0
g576,777,5,24,18459,0
g577,670,185678,11,315,0
g578,172,44,50,0,0
g579,505,361,4,9142,0
g58,570,743239,6,743749,0
g580,734,5,13,55188,0
g581,188,44,50,0,0
g582,292,3,12,40,0
g583,156,44,50,0,0
g584,371,3,1449,8056,0
g585,894,6,38,48,0
g586,737,7,185846,147,0
g587,517,15,185855,236,0
g588,902,6,73445,104,0
g589,539,5,540,8965,0
g59,994,12,4,79,1
g590,657,23054,11,315,0
g591,504,22,16010,55220,0
g592,939,32,23,20,0
g593,578,5,5947206,320,0
g594,177,44,50,0,0
g595,495,3069,5,68176,0
g596,579,1022,4,70226,0
g597,928,9256,47,204,0
g598,879,3,257100,1763301,0
g599,189,44,50,0,0
g6,988,6,4,107,1
g60,744,7,92918,147,0
g600,609,1005,9,70240,0
g601,184,44,50,0,0
g602,619,5,16364,55259,0
g603,494,7,13,71238,0
g604,576,2973511,6,2974015,0
g605,735,7,23222,147,0
g606,613,5,4076,67172,0
g607,957,10,2035,69210,0
g608,665,244,11,71004,0
g609,176,44,50,0,0
g61,701,1028419,4,991982,0
g610,945,16,4,9444,0
g611,935,110,5,9350,0
g612,889,72,18348,55,0
g613,1021,5,5,62,1
g614,439,3,8,59,1
g615,972,9,5947210,316,0
g616,877,59,18345,68,0
g617,780,5,3,18497,0
g618,720,371710,4,157,0
g619,1000,5,2,67,1
g62,1004,5,2,111,1
g620,803,2895,13,6602,0
g621,600,109,9,71139,0
g622,982,10,5629,3873,0
g623,857,73626,5,133,0
g624,793,1486839,13,141,0
g625,993,12,4,69,1
g626,618,8173,9,63072,0
g627,561,92743,6,93253,0
g628,300,3,4093,67152,0
g629,500,142,9,71103,0
g63,208,3,36,9424,0
g630,971,41,18329,97,0
g631,760,3,47,9413,0
g632,880,3,514206,1506195,0
g633,1005,5,2,55,1
g634,503,6,16009,55236,0
g635,304,3,65533,55239,0
g636,164,44,50,0,0
g637,860,5,1028425,991997,0
g638,1007,2,14,121,1
g639,375,3,23229,135,0
g64,540,541,6,8964,0
g640,956,10,1011,70234,0
g641,450,3,11,63,1
g642,817,4,2042,69203,0
g643,158,44,50,0,0
g644,514,8709,5,788,0
g645,521,22,9253,229,0
g646,739,7,11606,260,0
g647,555,23047,6,23557,0
g648,644,7,168,9513,0
g649,295,3,125,71123,0
g65,834,3,357,9146,0
g650,831,7,18,73,0
g651,220,3,21,40,0
g652,724,169,11,73590,0
g653,559,46279,9,322,0
g654,963,10,131059,55249,0
g655,818,4,1018,70227,0
g656,710,55100,4,93,0
g657,754,3,40,9420,0
g658,664,5630,11,3872,0
g659,303,3,32765,55239,0
g66,285,3,18373,91,0
g660,765,5,5947395,149,0
g661,932,16,7,36,0
g662,704,743422,4,157,0
g663,305,3,131069,55239,0
g664,987,6,4,69,1
g665,192,44,50,0,0
g666,999,5,2,72,1
g667,926,11,18,43,0
g668,138,44,50,0,0
g669,861,5,18400,75,0
g67,306,3,262141,55239,0
g670,182,44,50,0,0
g671,512,7,185854,244,0
g672,845,3,23226,138,0
g673,298,3,1021,70224,0
g674,852,51,18340,79,0
g675,661,371534,11,315,0
g676,554,5,23046,326,0
g677,876,55097,5,18452,0
g678,643,2,2,47,0
g679,1002,5,2,116,1
g68,565,185671,9,322,0
g680,937,114,6,9346,0
g681,742,7,1486838,147,0
g682,470,5806,4,12653,0
g683,892,6,38,48,0
g684,964,10,262131,55249,0
g685,547,2719,9,6783,0
g686,317,3,257103,1763298,0
g687,550,5623,9,3879,0
g688,991,6,4,68,1
g689,699,514210,4,1506191,0
g69,557,5,46278,326,0
g690,149,44,50,0,0
g691,573,1486663,6,1487173,0
g692,732,3,54,9406,0
g693,977,10,185677,316,0
g694,812,5,128538,50,0
g695,380,3,743421,135,0
g696,675,5947211,10,315,0
g697,320,3,9434,40,0
g698,640,385655,6,1634751,0
g699,1010,2,8,66,1
g7,783,12,7,46,0
g70,611,2029,6,69219,0
g700,868,514203,13,1506198,0
g701,832,3,1446,8059,0
g702,741,7,716,8794,0
g703,929,48,5,9412,0
g704,533,371710,4,371854,0
g705,673,52,11,71196,0
g706,791,5947380,13,141,0
g707,577,2973511,9,322,0
g708,905,76,4,36841,0
g709,671,1274,11,8236,0
g71,668,92750,11,315,0
g710,981,10,11437,429,0
g711,155,43,49,0,0
g712,187,43,49,0,0
g713,806,6,1928285,92116,0
g714,820,43,18339,87,0
g72,376,3,46461,135,0
g73,173,44,50,0,0
g74,490,1022,4,70223,0
g75,520,6,9252,245,0
g76,801,11607,13,254,0
g77,863,7,514202,1506204,0
g78,830,11,36729,18491,0
g79,874,19,13,67,0
g8,1015,2,8,105,1
g80,319,3,1028418,991983,0
g81,931,18364,7,36,0
g82,260,3,21,40,0
g83,650,9,4,58,0
g84,478,5,903,17563,0
g85,297,3,509,70736,0
g86,968,10,385661,1634745,0
g87,228,3,21,40,0
g88,594,13,7,71235,0
g89,960,10,16371,55249,0
g9,810,185847,13,141,0
g90,140,44,50,0,0
g91,774,5,5814,3706,0
g92,934,51,6,9409,0
g93,927,11,18,43,0
g94,809,18385,5,55193,0
g95,153,44,50,0,0
g96,510,7,743422,244,0
g97,152,44,50,0,0
g98,564,185671,6,186181,0
g99,705,23230,4,157,0
