gate,net_ID,CC0,CC1,CO,is_trojan
g181,201,2270,7,16,0
g182,138,5,143,2171,0
g183,112,6,6,3,1
g184,156,2234,11,10501,0
g185,284,2,5,16,1
g186,153,151,11,2163,0
g187,307,47,4,9,1
g188,215,8,5938,6797,0
g189,120,3,4,2285,0
g19,107,6,6,3,1
g190,183,5,140,2281,0
g191,238,7,382,1932,0
g192,285,3,18,13,1
g193,247,11,87,2288,0
g194,103,6,6,12,1
g195,228,10,755,1529,0
g196,220,5,36,2278,0
g197,81,3,9,0,0
g198,301,39,4,9,1
g199,288,3,22,9,1
g2,75,3,18,0,0
g20,271,2,2,54,1
g200,78,3,9,0,0
g201,144,2972,4,9763,0
g202,213,5,766,2280,0
g203,218,5,1492,11258,0
g204,186,5,743,1538,0
g205,147,2227,6,10508,0
g206,152,5,4,2373,0
g207,135,46,4,2268,0
g208,82,3,9,0,0
g209,167,177,4,2287,0
g21,168,5,4,2459,0
g210,219,37,6,2277,0
g211,93,3,47,2280,0
g212,251,13,92,2217,0
g213,80,3,9,0,0
g214,313,2,2,30,1
g215,205,5,5950,6800,0
g216,119,3,4,2285,0
g217,178,5,7,2281,0
g218,110,6,6,3,1
g219,290,2,5,7,1
g22,160,759,4,1525,0
g220,257,15,15,3,0
g221,137,46,7,2268,0
g222,150,719,4,1562,0
g223,83,3,9,0,0
g224,149,5,5200,7535,0
g225,248,13,42,2272,0
g226,188,7,759,1628,0
g227,117,3,5942,6788,0
g228,241,5,43,2289,0
g229,265,9,5204,7531,0
g23,286,19,4,12,1
g230,310,51,4,8,1
g231,166,46,4,3000,0
g232,268,5,679,1630,0
g233,197,5,1504,780,0
g234,162,91,4,2287,0
g235,245,11,173,2288,0
g236,77,3,9,0,0
g237,281,2,5,16,1
g238,165,5,4,2325,0
g239,193,6,731,1602,0
g24,321,3,10,18,1
g240,132,1485,4,11245,0
g25,295,31,4,9,1
g26,115,3,1484,11246,0
g27,181,5,54,2276,0
g28,200,680,18,1617,0
g29,269,2,2,27,1
g3,96,3,176,2285,0
g30,255,15,15,3,0
g31,111,6,6,3,1
g32,154,53,9,2261,0
g33,164,134,4,2287,0
g34,155,747,9,11988,0
g35,133,7429,5,5301,0
g36,299,2,5,7,1
g37,140,144,9,2170,0
g38,306,3,46,6,1
g39,189,719,7,1598,0
g4,287,2,5,16,1
g40,225,10,704,1593,0
g41,89,3,45,2269,0
g42,259,15,15,3,0
g43,289,23,4,9,1
g44,231,11,736,11999,0
g45,130,2972,4,9758,0
g46,106,6,6,3,1
g47,312,3,54,5,1
g48,223,8,2276,5,0
g49,242,7,189,2125,0
g5,283,15,4,16,1
g50,317,5,3,27,1
g51,170,194,4,2847,0
g52,121,3,4,2285,0
g53,192,732,7,1601,0
g54,318,4,8,24,1
g55,116,3,2971,9759,0
g56,131,5943,4,6787,0
g57,230,14,5939,6791,0
g58,254,705,19,1584,0
g59,308,2,5,7,1
g6,90,3,95,2214,0
g60,142,1485,4,11250,0
g61,159,1515,4,766,0
g62,315,2,3,30,1
g63,263,9,343,1971,0
g64,95,3,133,2285,0
g65,126,194,4,2115,0
g66,158,344,10,1970,0
g67,139,144,6,2170,0
g68,272,2,2,50,1
g69,172,1485,4,11265,0
g7,206,5,2979,9771,0
g70,217,8,1480,11255,0
g71,279,2,2,29,1
g72,226,14,1481,11249,0
g73,212,5,914,2127,0
g74,273,2,2,34,1
g75,195,719,11,1624,0
g76,88,3,1514,767,0
g77,190,8,720,2281,0
g78,198,2264,6,17,0
g79,256,20,714,1575,0
g8,214,5,1107,1934,0
g80,258,10,10,3,0
g81,294,3,30,6,1
g82,237,5,54,2289,0
g83,266,10,2233,10502,0
g84,233,5,1539,2276,0
g85,221,8,2276,10,0
g86,114,3,739,11996,0
g87,291,3,26,6,1
g88,244,5,172,2294,0
g89,176,5,7,2281,0
g9,85,3,22,2259,0
g90,229,8,730,1587,0
g91,129,484,5,1825,0
g92,303,3,42,6,1
g93,199,8,738,1595,0
g94,145,740,7,11995,0
g95,316,2,3,26,1
g96,187,744,6,1537,0
g97,194,12,720,1623,0
g98,298,35,4,9,1
g99,175,5,7,2281,0
