gate,net_ID,CC0,CC1,CO,is_trojan
g267,827,30,4,9456,0
g268,485,186183,9,319,0
g269,233,3,29,52979,0
g27,809,3,37,43,0
g270,588,1012,11,51993,0
g271,764,7,177,55337,0
g272,623,362,4,9190,0
g273,478,46407,6,46914,0
g274,767,3,2906,6617,0
g275,866,10,11469,429,0
g276,395,7,745470,128,0
g277,582,20,9,52988,0
g278,843,10,4083,48922,0
g279,730,4,122,52886,0
g28,516,45,6,52963,0
g280,725,5,73728,50,0
g281,846,10,32755,37009,0
g282,744,11,18438,18539,0
g283,592,52,11,52956,0
g284,801,15,30,50,0
g285,167,44,50,0,0
g286,155,44,50,0,0
g287,544,32749,9,37015,0
g288,537,8173,6,45210,0
g289,857,9,5963594,313,0
g29,661,5,36849,97,0
g290,580,46414,11,312,0
g291,424,22,16010,36980,0
g292,579,500,11,52505,0
g293,772,5,589945,589969,0
g294,378,3,186365,132,0
g295,399,907,13,17600,0
g296,139,44,50,0,0
g297,802,66,3,18470,0
g298,745,47,18391,80,0
g299,722,4,17,71,0
g3,237,3,509,52496,0
g30,627,726,4,8828,0
g300,810,6,36872,108,0
g301,151,44,50,0,0
g302,525,493,6,52515,0
g303,699,186359,13,138,0
g304,422,12939,6,40066,0
g305,142,44,50,0,0
g306,875,32,4,141,1
g307,585,73746,9,1106152,0
g308,420,142,9,52863,0
g309,763,3,73732,80,0
g31,374,3,11645,248,0
g310,449,46590,4,46731,0
g311,878,18,4,155,1
g312,756,3,1450,8081,0
g313,470,5639,9,3889,0
g314,672,3,12,9474,0
g315,611,294970,4,884923,0
g316,839,10,243,52765,0
g317,145,44,50,0,0
g318,455,186366,4,186507,0
g319,148,44,50,0,0
g32,440,6,9278,245,0
g320,573,516201,10,663697,0
g321,775,7,294962,884936,0
g322,689,5,24,18522,0
g323,853,10,221231,958667,0
g324,748,3,186362,135,0
g325,248,3,133,40,0
g326,411,7,65534,36995,0
g327,493,1490759,6,1491266,0
g328,468,5,5638,3893,0
g329,382,3,2981885,132,0
g33,559,5,221224,958674,0
g330,146,44,50,0,0
g331,192,44,50,0,0
g332,431,7,11646,244,0
g333,751,3,23290,135,0
g334,370,3,725,8806,0
g335,889,3,13,160,1
g336,518,5,108,52900,0
g337,528,1005,6,52003,0
g338,241,3,8189,44816,0
g339,687,5,1490950,146,0
g34,557,294970,4,884928,0
g340,662,36850,6,16133,0
g341,446,2910,4,6621,0
g342,792,3,147480,1032413,0
g343,757,3,722,8809,0
g344,694,5,2918,6628,0
g345,548,5,131052,37019,0
g346,390,5822,4,12685,0
g347,365,3,18427,72,0
g348,770,5,55284,18519,0
g349,677,5,23302,146,0
g35,381,3,1490941,132,0
g350,783,294963,13,884930,0
g351,430,7,745470,244,0
g352,134,44,50,0,0
g353,432,7,186366,244,0
g354,552,262125,6,299156,0
g355,149,44,50,0,0
g356,488,372551,9,319,0
g357,367,3,73735,77,0
g358,628,1454,4,8100,0
g359,427,5822,4,3701,0
g36,787,4,36859,84,0
g360,353,3,147483,1032410,0
g361,609,36863,4,80,0
g362,483,5,186182,323,0
g363,840,10,499,52506,0
g364,402,5,18377,130,0
g365,608,73739,4,55400,0
g366,773,5,147490,1032424,0
g367,204,3,8,9478,0
g368,739,4,131066,37002,0
g369,543,32749,6,69786,0
g37,396,7,186366,128,0
g370,659,7,372726,144,0
g371,825,27,33,16,0
g372,600,262132,11,37008,0
g373,639,5,18480,55509,0
g374,675,5,93190,146,0
g375,629,23294,4,154,0
g376,517,45,9,52963,0
g377,892,3,130,56,1
g378,657,7,745462,144,0
g379,781,14,3,18536,0
g38,721,5,18437,18545,0
g380,877,3,17,156,1
g381,482,92999,9,319,0
g382,160,44,50,0,0
g383,168,44,50,0,0
g384,376,3,46589,132,0
g385,713,9,18415,55505,0
g386,864,10,46413,313,0
g387,477,5,46406,323,0
g388,653,7,1490934,144,0
g389,489,5,745286,323,0
g39,890,3,31,142,1
g390,893,9,123,50,1
g391,549,131053,6,168090,0
g392,867,10,5645,3883,0
g393,752,3,11642,251,0
g394,202,3,50,9436,0
g395,818,16,7,36,0
g396,162,44,50,0,0
g397,836,8,19,52989,0
g398,887,28,4,145,1
g399,463,1271,6,8260,0
g4,527,5,1004,52004,0
g40,569,1490766,11,312,0
g400,193,44,50,0,0
g401,679,5,5830,3716,0
g402,393,7,1454,17606,0
g403,562,5,516196,663702,0
g404,680,33,5,18607,0
g405,530,5,2028,50980,0
g406,784,589932,13,589961,0
g407,438,544,13,8979,0
g408,845,10,16371,37009,0
g409,189,44,50,0,0
g41,487,372551,6,373058,0
g410,554,5,524268,37013,0
g411,780,18434,5,90,0
g412,741,4,524279,37002,0
g413,447,726,4,8805,0
g414,524,5,492,52516,0
g415,740,4,262138,37002,0
g416,647,6,3,82,0
g417,733,7,52863,120,0
g418,426,2910,4,6613,0
g419,646,3,54,9432,0
g42,408,126,4,52882,0
g420,833,167,6,9319,0
g421,457,745470,4,745611,0
g422,206,3,22,9464,0
g423,747,3,372730,135,0
g424,173,44,50,0,0
g425,806,18410,10,44,0
g426,778,55,18392,72,0
g427,712,18421,8,78,0
g428,532,2029,9,50976,0
g429,531,2029,6,50979,0
g43,631,1490942,4,154,0
g430,416,4605,5,48400,0
g431,570,116,11,52892,0
g432,501,126,4,52882,0
g433,874,2,2,171,1
g434,178,44,50,0,0
g435,879,18,7,155,1
g436,144,44,50,0,0
g437,796,6,36892,18452,0
g438,785,73732,9,46,0
g439,535,4077,9,48928,0
g44,132,44,50,0,0
g440,595,131060,11,37008,0
g441,706,5815,13,3708,0
g442,581,244,11,52764,0
g443,473,11463,9,435,0
g444,506,2046,4,50962,0
g445,161,44,50,0,0
g446,726,4,2042,50963,0
g447,397,15,186367,120,0
g448,212,3,136,40,0
g449,452,93182,4,93323,0
g45,673,3,47,9439,0
g450,834,9450,7,36,0
g451,716,1490935,13,138,0
g452,400,23,186368,112,0
g453,433,5,542,8987,0
g454,854,8,73745,1106153,0
g455,830,44,4,9442,0
g456,848,10,131059,37009,0
g457,742,4,32762,37002,0
g458,603,65524,11,37008,0
g459,823,114,6,9372,0
g46,789,3,294966,884927,0
g460,479,46407,9,319,0
g461,150,44,50,0,0
g462,621,2910,4,6636,0
g463,356,3,16,40,0
g464,565,127,4,46,0
g465,604,18415,4,121,0
g466,368,3,178,9351,0
g467,664,8,18416,18466,0
g468,897,3,126,47,1
g469,669,3,26,9460,0
g47,413,7,262142,36995,0
g470,670,3,5,9481,0
g471,859,10,1490765,313,0
g472,668,3,33,9453,0
g473,769,6,1124555,55338,0
g474,819,51,6,9435,0
g475,774,7,589931,589967,0
g476,451,362,4,9169,0
g477,461,543,9,8993,0
g478,799,63,18400,58,0
g479,534,4077,6,48931,0
g48,656,7,2981878,144,0
g480,612,147484,4,1032409,0
g481,561,221225,9,958673,0
g482,705,11639,13,254,0
g483,507,30,4,52978,0
g484,884,2,2,171,1
g485,526,493,9,52512,0
g486,435,9,543,8983,0
g487,738,4,65530,37002,0
g488,539,5,16364,37019,0
g489,817,44,7,36,0
g49,710,355,13,9174,0
g490,156,44,50,0,0
g491,372,3,2909,6614,0
g492,856,41,18380,94,0
g493,871,8,185,9349,0
g494,829,16,4,9470,0
g495,443,11646,4,11787,0
g496,651,7,46582,144,0
g497,714,5963764,13,138,0
g498,692,5,36873,70,0
g499,442,26,9280,225,0
g5,496,2981703,6,2982204,0
g50,891,3,65,108,1
g500,391,179,7,18335,0
g501,466,2727,6,6804,0
g502,514,13,7,52995,0
g503,707,2903,13,6620,0
g504,244,3,65533,36999,0
g505,626,44,4,9442,0
g506,686,5,5963779,146,0
g507,753,3,5818,3705,0
g508,546,65517,6,102554,0
g509,589,23118,11,312,0
g51,761,3,2981882,135,0
g510,425,362,4,9167,0
g511,403,29,18378,106,0
g512,743,8,18,67,0
g513,688,5,745478,146,0
g514,849,10,262131,37009,0
g515,674,5,372742,146,0
g516,598,2036,11,50969,0
g517,822,21,15,28,0
g518,137,44,50,0,0
g519,409,2046,4,50959,0
g52,625,46590,4,154,0
g520,750,3,46586,135,0
g521,379,3,372733,132,0
g522,568,18428,4,96,0
g523,181,44,50,0,0
g524,620,30,4,9456,0
g525,794,18393,62,65,0
g526,437,15,186367,236,0
g527,732,4,26,52982,0
g528,499,1022,4,51986,0
g529,171,44,50,0,0
g53,759,8,3,36935,0
g530,538,8173,9,44832,0
g531,243,3,32765,36999,0
g532,788,36860,5,120,0
g533,564,7,168,9361,0
g534,191,44,50,0,0
g535,865,10,23117,313,0
g536,147,44,50,0,0
g537,503,62,4,52946,0
g538,240,3,4093,48912,0
g539,723,719,13,8812,0
g54,492,5,1490758,323,0
g540,410,1022,4,51983,0
g541,238,3,1021,51984,0
g542,599,8180,11,44825,0
g543,727,4,1018,51987,0
g544,519,109,6,52899,0
g545,419,5,141,52867,0
g546,700,18420,11,55383,0
g547,513,65534,4,102537,0
g548,458,179,7,9355,0
g549,495,5,2981702,323,0
g55,247,3,524282,36999,0
g550,597,2734,11,6794,0
g551,555,147484,4,1032414,0
g552,665,3,6,43,0
g553,355,3,589938,589955,0
g554,406,4094,4,48911,0
g555,880,5,51,122,1
g556,169,44,50,0,0
g557,766,15,29,18509,0
g558,201,3,43,9443,0
g559,660,7,11638,260,0
g56,590,2,2,18548,0
g560,832,16012,31,36971,0
g561,200,3,36,9450,0
g562,584,4084,11,48921,0
g563,141,44,50,0,0
g564,640,3,13,43,0
g565,153,44,50,0,0
g566,729,4,250,52758,0
g567,510,262142,4,299139,0
g568,412,7,16382,36995,0
g569,520,109,9,52899,0
g57,649,7,1446,8090,0
g570,185,44,50,0,0
g571,540,16365,6,53402,0
g572,352,3,73738,40,0
g573,480,5,92998,323,0
g574,369,3,361,9168,0
g575,807,11,18411,43,0
g576,541,16365,9,37015,0
g577,405,510,4,52495,0
g578,614,23,4,9463,0
g579,245,3,131069,36999,0
g58,681,5,1462,8092,0
g580,344,3,18414,40,0
g581,654,7,5814,3714,0
g582,648,7,2902,6626,0
g583,187,44,50,0,0
g584,454,2981886,4,2982021,0
g585,594,16372,11,37008,0
g586,239,3,2045,50960,0
g587,870,10,549,8987,0
g588,373,3,5821,3702,0
g589,765,3,175,9354,0
g59,500,131070,4,168073,0
g590,735,4,4090,48915,0
g591,862,10,186189,313,0
g592,684,5,186374,146,0
g593,398,5,906,17608,0
g594,556,73739,4,1106159,0
g595,407,8190,4,44815,0
g596,797,10,18451,70,0
g597,676,5,46598,146,0
g598,486,5,372550,323,0
g599,133,44,50,0,0
g6,450,23294,4,23435,0
g60,542,5,32748,37019,0
g600,601,186190,11,312,0
g601,805,34,19,46,0
g602,490,745287,6,745794,0
g603,872,14,4,159,1
g604,234,3,61,52947,0
g605,701,93175,13,138,0
g606,868,10,2733,6795,0
g607,179,44,50,0,0
g608,755,3,133,43,0
g609,515,5,44,52964,0
g61,456,179,4,9352,0
g610,828,58,4,9428,0
g611,533,5,4076,48932,0
g612,754,3,9457,43,0
g613,882,52,9,121,1
g614,837,10,51,52957,0
g615,522,237,6,52771,0
g616,816,18418,7,36,0
g617,177,44,50,0,0
g618,790,3,73735,43,0
g619,460,543,6,8988,0
g62,158,44,50,0,0
g620,690,3,36880,36979,0
g621,462,5,1270,8261,0
g622,216,3,9460,40,0
g623,820,110,5,9376,0
g624,698,372727,13,138,0
g625,804,4,18486,50,0
g626,815,13,7,36,0
g627,345,3,18432,88,0
g628,417,14,11,52994,0
g629,509,32766,4,69769,0
g63,567,2981886,4,154,0
g630,605,18433,4,207,0
g631,188,44,50,0,0
g632,529,1005,9,52000,0
g64,883,5,119,54,1
g65,638,18437,5,203,0
g66,678,5,11654,262,0
g67,459,5,542,8989,0
g68,401,12554,5,5953,0
g69,246,3,262141,36999,0
g7,596,5963595,10,312,0
g70,176,44,50,0,0
g71,622,186366,4,154,0
g72,683,5,370,9182,0
g73,791,6,18450,74,0
g74,472,11463,6,11970,0
g75,711,36850,9,93,0
g76,762,3,1490938,135,0
g77,572,11470,11,428,0
g78,418,15,16383,36987,0
g79,814,48,5,9438,0
g8,636,5,18419,55389,0
g80,607,36877,4,18467,0
g81,838,10,115,52893,0
g82,624,5822,4,3724,0
g83,448,5822,4,6079,0
g84,808,8,18429,91,0
g85,165,44,50,0,0
g86,563,2,2,47,0
g87,885,127,4,59,1
g88,143,44,50,0,0
g89,803,5,18409,49,0
g9,583,5646,11,3882,0
g90,511,16382,4,53385,0
g91,682,5,734,8820,0
g92,536,5,8172,44836,0
g93,586,1278,11,8258,0
g94,831,18381,42,93,0
g95,476,23111,9,319,0
g96,467,2727,9,6801,0
g97,719,81,6,18559,0
g98,439,19,186368,232,0
g99,474,5,23110,323,0
