gate,net_ID,CC0,CC1,CO,is_trojan
g1066,1839,377,652,1414,1
g1067,2400,273,6,2374,1
g1068,687,5,3,298,0
g1069,1330,135,4,342,1
g107,650,336,4,1256,0
g1070,728,8,29,58,0
g1071,2817,17,284,488,1
g1072,469,5,72,362,0
g1073,2417,5,272,782,1
g1074,2993,34,838,2628,1
g1075,1585,50,181,1552,1
g1076,2528,273,11,1935,1
g1077,2172,361,92,529,1
g1078,2637,278,11,1659,1
g1079,3451,921,790,100,1
g108,1816,244,1033,1172,1
g1080,424,336,4,1236,0
g1081,1738,367,236,926,1
g1082,3572,6,422,125,1
g1083,103,2,2,0,0
g1084,3564,6,4024,216,1
g1085,1814,90,981,1072,1
g1086,1081,3,132,79,0
g1087,1526,304,34,341,1
g1088,2840,294,27,1303,1
g1089,1111,5,143,175,0
g109,2785,285,18,1937,1
g1090,1327,136,4,813,1
g1091,218,2,2,0,0
g1092,2158,59,598,1621,1
g1093,204,2,2,0,0
g1094,829,7,254,311,0
g1095,3391,3144,3013,3188,1
g1096,2793,285,18,674,1
g1097,3629,7,138,444,1
g1098,1506,315,49,1367,1
g1099,3194,70,1286,717,1
g11,3316,429,2295,798,1
g110,1371,272,11,200,1
g1100,2295,5,274,1396,1
g1101,2604,278,11,2524,1
g1102,107,2,2,0,0
g1103,3068,85,354,1245,1
g1104,2048,12,561,477,1
g1105,1264,16,265,25,0
g1106,501,2,2,209,0
g1107,1143,4,263,43,0
g1108,1247,9,133,170,0
g1109,2708,15,550,2452,1
g111,1705,110,373,1573,1
g1110,1640,198,137,1911,1
g1111,2881,285,34,1863,1
g1112,2254,136,4,751,1
g1113,1273,20,265,27,0
g1114,265,3,134,166,0
g1115,401,82,15,1482,0
g1116,2031,280,11,707,1
g1117,552,138,4,167,0
g1118,3601,7,1251,223,1
g1119,3518,275,5,350,1
g112,1830,330,592,1132,1
g1120,2519,273,11,1939,1
g1121,1354,5,272,677,1
g1122,2349,274,5,2452,1
g1123,1722,279,148,227,1
g1124,1869,739,1362,1052,1
g1125,1443,22,305,1009,1
g1126,3273,322,1507,3826,1
g1127,3510,184,1078,952,1
g1128,379,152,1257,70,1
g1129,1085,5,140,174,0
g113,2774,17,284,770,1
g1130,1313,149,17,344,1
g1131,85,2,2,0,0
g1132,297,3,135,166,0
g1133,425,81,7,1496,0
g1134,2369,275,6,1294,1
g1135,1660,127,258,555,1
g1136,2522,273,11,2804,1
g1137,1392,150,19,356,1
g1138,3557,6,7741,223,1
g1139,626,1548,4,296,0
g114,1706,376,113,777,1
g1140,2940,18,570,2517,1
g1141,1687,66,573,1536,1
g1142,498,1050,153,69,0
g1143,3063,34,1148,1636,1
g1144,2064,7,561,432,1
g1145,1919,142,11,681,1
g1146,1497,24,336,1578,1
g1147,1068,3,131,175,0
g1148,3521,897,6,577,1
g1149,3204,631,101,699,1
g115,1161,4,265,37,0
g1150,2491,273,6,1054,1
g1151,171,4,1323,0,0
g1152,938,11,297,132,0
g1153,1890,139,8,891,1
g1154,1095,5,140,174,0
g1155,2331,5,272,782,1
g1156,3571,6,728,224,1
g1157,1326,135,4,813,1
g1158,3266,863,208,1462,1
g1159,1924,415,6,823,1
g116,3305,1450,559,1111,1
g1160,1893,137,11,759,1
g1161,994,21,4,190,0
g1162,1879,137,4,711,1
g1163,544,138,4,173,0
g1164,1794,134,620,1413,1
g1165,2835,290,23,595,1
g1166,345,3,221,213,0
g1167,793,5,2708,144,0
g1168,2416,275,6,885,1
g1169,1204,9,132,176,0
g117,933,11,297,132,0
g1170,947,13,914,178,0
g1171,1598,57,188,1952,1
g1172,2991,45,573,1352,1
g1173,599,844,4,17,0
g1174,644,301,4,146,0
g1175,3562,138,414,92,1
g1176,792,5,488,11,0
g1177,636,1498,4,146,0
g1178,237,3,63,0,0
g1179,2990,572,44,743,1
g118,1733,398,133,1469,1
g1180,2321,5,274,1665,1
g1181,3335,5,274,294,1
g1182,3313,2308,1181,1023,1
g1183,806,5,344,1248,0
g1184,2657,7,549,1371,1
g1185,2005,12,282,1287,1
g1186,1991,280,11,890,1
g1187,307,3,300,129,0
g1188,3498,392,392,598,1
g1189,2414,275,6,1597,1
g119,516,688,161,69,0
g1190,447,1838,4,1967,0
g1191,2624,278,11,1659,1
g1192,904,13,218,216,0
g1193,1569,55,186,320,1
g1194,1578,47,178,878,1
g1195,2609,278,11,1216,1
g1196,1841,225,1035,665,1
g1197,753,5,1633,222,0
g1198,1171,4,263,37,0
g1199,3144,376,163,1597,1
g12,1500,315,43,1373,1
g120,1592,194,63,1445,1
g1200,1280,38,266,3,0
g1201,579,136,4,146,0
g1202,2081,17,286,422,1
g1203,918,13,218,216,0
g1204,354,3,1626,213,0
g1205,2014,7,696,724,1
g1206,712,46,6,22,0
g1207,3199,370,254,3814,1
g1208,2070,292,23,708,1
g1209,1795,374,357,1326,1
g121,3650,868,1135,359,1
g1210,674,3,2,208,0
g1211,2951,38,305,2166,1
g1212,3456,169,38,100,1
g1213,3042,19,602,1524,1
g1214,1054,3,131,176,0
g1215,1870,653,1117,674,1
g1216,600,301,4,144,0
g1217,1501,315,43,847,1
g1218,2523,273,11,2333,1
g1219,799,5,267,313,0
g122,1177,4,263,37,0
g1220,845,5,296,138,0
g1221,717,7,217,222,0
g1222,2822,285,18,2723,1
g1223,2223,1174,125,400,1
g1224,1017,128,4,173,0
g1225,3587,145,1556,84,1
g1226,3165,107,374,2333,1
g1227,3188,181,448,437,1
g1228,294,3,135,166,0
g1229,2681,7,549,2057,1
g123,2175,44,865,1697,1
g1230,2805,15,823,490,1
g1231,1957,5,279,616,1
g1232,936,11,297,132,0
g1233,3381,870,2385,3959,1
g1234,3106,1155,72,2463,1
g1235,3179,70,728,2073,1
g1236,2480,275,6,2331,1
g1237,3212,200,467,2616,1
g1238,2956,49,316,738,1
g1239,2797,284,17,2047,1
g124,591,1115,4,17,0
g1240,235,4,734,0,0
g1241,3274,219,1935,1111,1
g1242,266,3,134,166,0
g1243,3559,138,1455,92,1
g1244,2108,19,570,699,1
g1245,3625,6427,6362,493,1
g1246,83,3,269,0,0
g1247,2538,273,11,1296,1
g1248,484,136,4,172,0
g1249,1973,5,279,713,1
g125,871,7,600,9,0
g1250,1531,306,29,1084,1
g1251,341,3,221,213,0
g1252,1811,249,380,1078,1
g1253,787,5,837,11,0
g1254,553,137,4,69,0
g1255,2358,275,6,2802,1
g1256,2544,273,11,1337,1
g1257,3102,611,53,974,1
g1258,2194,308,83,1658,1
g1259,1319,135,4,270,1
g126,1537,38,169,337,1
g1260,700,143,9,296,0
g1261,1651,257,126,1036,1
g1262,3029,23,848,482,1
g1263,935,11,297,132,0
g1264,995,47,303,85,0
g1265,675,3,2,208,0
g1266,1467,24,334,1484,1
g1267,551,138,4,173,0
g1268,2381,5,272,1325,1
g1269,175,2,2,0,0
g127,2929,21,841,2435,1
g1270,1784,102,429,1448,1
g1271,208,2,2,0,0
g1272,2451,5,274,2059,1
g1273,890,10,77,1495,0
g1274,238,3,63,0,0
g1275,2334,275,6,1294,1
g1276,1829,239,1069,1363,1
g1277,1636,179,112,813,1
g1278,224,2,2,0,0
g1279,108,2,2,0,0
g128,3448,1136,869,358,1
g1280,413,7,228,1045,0
g1281,2685,7,549,1020,1
g1282,1790,237,336,2021,1
g1283,3627,3868,3747,493,1
g1284,2366,275,6,1597,1
g1285,2890,19,571,2045,1
g1286,2717,548,15,1315,1
g1287,2000,280,11,428,1
g1288,2327,5,274,2098,1
g1289,1014,128,4,179,0
g129,692,143,9,296,0
g1290,2898,26,829,1093,1
g1291,554,136,4,165,0
g1292,2241,136,4,636,1
g1293,1456,289,24,1138,1
g1294,1774,221,284,1812,1
g1295,1994,280,11,610,1
g1296,2497,5,274,1022,1
g1297,1873,139,8,648,1
g1298,3331,136,7,1190,1
g1299,492,136,4,166,0
g13,3648,1838,2105,366,1
g130,3175,72,990,2463,1
g1300,1523,309,34,648,1
g1301,1426,180,28,1024,1
g1302,1808,401,532,1015,1
g1303,2107,19,570,470,1
g1304,3332,136,7,1041,1
g1305,1623,23,494,1579,1
g1306,2484,5,274,1345,1
g1307,2694,16,551,1330,1
g1308,615,3678,4,137,0
g1309,2049,12,562,706,1
g131,3283,902,635,3363,1
g1310,1128,5,142,174,0
g1311,2392,275,6,1597,1
g1312,2915,292,25,762,1
g1313,2488,5,272,1325,1
g1314,3036,312,94,2472,1
g1315,1666,102,233,2156,1
g1316,808,5,230,224,0
g1317,940,11,297,132,0
g1318,2486,5,274,782,1
g1319,1187,9,132,170,0
g132,2613,278,11,2053,1
g1320,1285,17,976,106,0
g1321,1976,5,279,726,1
g1322,1043,3,132,182,0
g1323,1166,5,269,36,0
g1324,1921,142,11,440,1
g1325,2055,282,25,758,1
g1326,1179,5,265,42,0
g1327,2287,5,272,1325,1
g1328,3396,949,818,1663,1
g1329,630,924,4,212,0
g133,975,9,12,53,0
g1330,681,3,2,208,0
g1331,1525,306,26,864,1
g1332,2724,280,20,1155,1
g1333,1960,5,279,544,1
g1334,2154,62,331,669,1
g1335,92,2,2,0,0
g1336,2606,278,11,1016,1
g1337,1867,575,1524,910,1
g1338,3214,291,558,736,1
g1339,860,5,957,138,0
g134,2276,275,6,1054,1
g1340,1655,222,91,284,1
g1341,2777,285,18,1865,1
g1342,2740,549,14,1656,1
g1343,1496,18,323,480,1
g1344,1767,378,247,1153,1
g1345,633,1495,4,144,0
g1346,570,136,4,172,0
g1347,2045,12,561,719,1
g1348,1174,4,265,37,0
g1349,677,3,2,208,0
g135,2781,285,18,2179,1
g1350,1191,10,264,37,0
g1351,1771,103,653,395,1
g1352,595,270,4,46,0
g1353,925,11,1494,132,0
g1354,945,13,1834,123,0
g1355,386,182,451,367,1
g1356,944,13,3674,123,0
g1357,1126,5,142,174,0
g1358,3218,960,121,1067,1
g1359,1018,129,4,174,0
g136,2046,12,561,671,1
g1360,400,7,2702,129,0
g1361,2160,325,56,1079,1
g1362,402,5,1433,131,0
g1363,3135,123,390,2411,1
g1364,2084,12,563,537,1
g1365,1539,38,169,231,1
g1366,2134,318,49,500,1
g1367,2808,12,829,1658,1
g1368,896,13,789,300,0
g1369,2487,275,6,1294,1
g137,2174,864,43,597,1
g1370,1920,143,12,753,1
g1371,1178,5,269,36,0
g1372,2871,16,829,1654,1
g1373,2747,19,286,1008,1
g1374,2367,274,5,308,1
g1375,3452,1447,1316,100,1
g1376,2699,548,14,1656,1
g1377,1172,5,269,36,0
g1378,3675,16,148,1024,1
g1379,809,5,682,910,0
g138,433,1264,6,1578,0
g1380,1218,9,134,171,0
g1381,2058,282,25,1310,1
g1382,604,136,4,165,0
g1383,247,2,2,0,0
g1384,3444,1248,1235,92,1
g1385,2680,7,549,1663,1
g1386,1807,531,400,1016,1
g1387,3492,1547,1448,99,1
g1388,1562,30,161,1478,1
g1389,1311,155,23,508,1
g139,1259,21,267,20,0
g1390,472,36,4,29,0
g1391,2848,16,1101,2519,1
g1392,134,2,2,0,0
g1393,3633,7,138,685,1
g1394,2770,17,284,1842,1
g1395,3440,6817,6686,2733,1
g1396,3125,54,986,1276,1
g1397,112,3,375,0,0
g1398,901,13,218,216,0
g1399,495,2,2,298,0
g14,105,2,2,0,0
g140,2047,12,561,609,1
g1400,1099,5,139,173,0
g1401,2234,137,4,637,1
g1402,1452,14,300,197,1
g1403,181,4,245,0,0
g1404,843,5,296,138,0
g1405,455,399,9,706,0
g1406,3307,1667,770,1294,1
g1407,1730,195,178,1299,1
g1408,2700,15,549,2616,1
g1409,161,4,482,0,0
g141,407,11,167,2853,0
g1410,1714,332,201,1215,1
g1411,1668,30,667,981,1
g1412,1708,384,125,1422,1
g1413,1195,9,132,170,0
g1414,2905,302,35,470,1
g1415,3620,146,538,84,1
g1416,243,3,201,0,0
g1417,2028,12,281,1238,1
g1418,2554,7,549,2057,1
g1419,360,3,673,899,0
g142,1659,266,135,755,1
g1420,1992,280,11,538,1
g1421,3138,392,125,1303,1
g1422,1758,306,269,1208,1
g1423,1167,4,265,37,0
g1424,1842,477,410,1118,1
g1425,2619,280,11,1319,1
g1426,2714,550,15,1012,1
g1427,2466,275,6,2331,1
g1428,2843,564,29,2505,1
g1429,624,64,4,66,0
g143,3550,138,1201,92,1
g1430,502,311,161,69,0
g1431,2237,136,4,918,1
g1432,2729,550,15,1315,1
g1433,2970,572,41,986,1
g1434,2360,275,6,1597,1
g1435,2227,136,4,1160,1
g1436,1775,99,464,1228,1
g1437,2256,136,4,1206,1
g1438,2878,285,36,2331,1
g1439,2894,19,571,599,1
g144,828,7,268,311,0
g1440,2679,7,549,1323,1
g1441,2386,273,6,2331,1
g1442,2543,7,547,1659,1
g1443,641,318,4,17,0
g1444,141,2,2,0,0
g1445,1984,5,279,434,1
g1446,252,3,137,174,0
g1447,2792,17,284,296,1
g1448,3334,5,274,526,1
g1449,3484,7599,7500,499,1
g145,1176,5,267,36,0
g1450,1849,162,570,2367,1
g1451,686,3,2,271,0
g1452,3488,406,139,366,1
g1453,473,2,2,303,0
g1454,1424,24,314,866,1
g1455,1704,372,109,573,1
g1456,1136,4,263,43,0
g1457,2773,285,18,3345,1
g1458,2856,285,35,2991,1
g1459,3038,315,82,2672,1
g146,2159,55,324,434,1
g1460,528,367,4,17,0
g1461,857,7,1345,224,0
g1462,2932,24,576,763,1
g1463,3006,57,324,970,1
g1464,3676,8,145,1181,1
g1465,2481,274,5,2452,1
g1466,2508,273,11,887,1
g1467,882,7,453,652,0
g1468,774,5,7361,131,0
g1469,529,674,4,918,0
g147,1083,5,140,174,0
g1470,590,301,4,144,0
g1471,2395,5,274,782,1
g1472,336,3,792,297,0
g1473,719,7,217,222,0
g1474,1228,10,264,31,0
g1475,356,3,1207,213,0
g1476,1063,3,133,177,0
g1477,1213,9,134,171,0
g1478,2719,549,14,2170,1
g1479,1509,309,43,1465,1
g148,2283,5,274,1325,1
g1480,2145,9,874,480,1
g1481,3080,51,641,2678,1
g1482,805,5,816,313,0
g1483,3517,318,2065,1086,1
g1484,3565,6,2248,223,1
g1485,2823,17,284,1653,1
g1486,2013,280,11,720,1
g1487,1834,311,376,1174,1
g1488,1505,306,29,1134,1
g1489,928,11,921,132,0
g149,734,5,1714,138,0
g1490,1432,22,305,1323,1
g1491,1954,5,279,726,1
g1492,2089,562,20,711,1
g1493,187,4,734,0,0
g1494,3506,141,5,408,1
g1495,539,3626,11,176,0
g1496,2923,303,36,2313,1
g1497,2144,311,63,1247,1
g1498,2537,275,11,1054,1
g1499,3632,7,138,625,1
g15,3540,138,929,92,1
g150,350,3,923,213,0
g1500,3600,7,1277,223,1
g1501,1874,139,8,795,1
g1502,186,4,605,0,0
g1503,1325,136,4,506,1
g1504,1571,200,69,1093,1
g1505,1289,10,3625,177,0
g1506,3259,194,1586,2551,1
g1507,2936,19,582,1882,1
g1508,1616,52,203,959,1
g1509,3537,6,1070,224,1
g151,1770,85,336,926,1
g1510,875,7,254,9,0
g1511,1971,5,279,678,1
g1512,3109,55,677,1615,1
g1513,634,1337,4,296,0
g1514,740,5,1425,222,0
g1515,207,2,2,0,0
g1516,3103,54,612,1706,1
g1517,1825,495,396,1151,1
g1518,1961,5,280,616,1
g1519,1944,415,6,1005,1
g152,538,866,11,231,0
g1520,1773,91,546,1456,1
g1521,1175,5,265,36,0
g1522,362,3,2701,133,0
g1523,1409,15,305,875,1
g1524,760,5,1422,222,0
g1525,1678,19,642,250,1
g1526,888,3,62,238,0
g1527,3621,5,279,268,1
g1528,390,351,620,367,1
g1529,1065,3,133,177,0
g153,1900,277,5,440,1
g1530,378,152,1468,70,1
g1531,1019,128,3,174,0
g1532,2580,550,8,681,1
g1533,2155,306,37,681,1
g1534,2066,7,561,371,1
g1535,1152,5,267,36,0
g1536,748,5,1137,308,0
g1537,859,5,197,9,0
g1538,3429,2104,5209,2725,1
g1539,3037,44,628,1626,1
g154,963,13,478,3,0
g1540,3295,371,1931,1299,1
g1541,2100,24,293,1305,1
g1542,2036,12,281,296,1
g1543,1736,314,183,999,1
g1544,2106,12,568,427,1
g1545,2376,5,272,2059,1
g1546,2336,273,6,2333,1
g1547,2218,160,1349,558,1
g1548,3040,26,1403,761,1
g1549,3678,5380,5511,821,1
g155,3427,2758,6427,3964,1
g1550,1882,137,4,580,1
g1551,3596,7,1181,223,1
g1552,631,270,4,40,0
g1553,375,160,687,70,1
g1554,2977,44,311,2522,1
g1555,3545,6,548,224,1
g1556,1756,64,443,947,1
g1557,364,3,10810,133,0
g1558,1833,533,641,1995,1
g1559,2499,5,274,2059,1
g156,1974,5,279,484,1
g1560,900,11,868,216,0
g1561,2997,572,41,2415,1
g1562,3168,129,396,898,1
g1563,115,3,733,0,0
g1564,959,13,840,3,0
g1565,697,20,8,91,0
g1566,3553,112,250,92,1
g1567,3244,449,326,2802,1
g1568,3302,926,1193,1138,1
g1569,1940,415,6,958,1
g157,1234,11,266,30,0
g1570,1351,8,139,531,1
g1571,3421,3671,5305,4328,1
g1572,153,2,2,0,0
g1573,2690,16,551,3087,1
g1574,1740,102,295,1160,1
g1575,2574,7,549,1323,1
g1576,2632,12,279,1873,1
g1577,405,7,674,2857,0
g1578,151,2,2,0,0
g1579,3353,8,415,646,1
g158,1622,47,374,635,1
g1580,2630,278,11,494,1
g1581,3459,183,52,100,1
g1582,2571,7,549,1663,1
g1583,1817,234,340,1918,1
g1584,2825,17,284,2518,1
g1585,2267,5,274,308,1
g1586,2549,7,547,1020,1
g1587,2567,7,547,1070,1
g1588,861,7,1110,9,0
g1589,2511,273,11,276,1
g159,663,3,2,208,0
g1590,596,937,4,212,0
g1591,1138,5,267,42,0
g1592,2733,552,17,1653,1
g1593,2927,15,835,1884,1
g1594,1029,127,3,173,0
g1595,1237,9,132,169,0
g1596,251,3,137,174,0
g1597,1331,135,7,532,1
g1598,1372,7,282,363,1
g1599,2288,273,6,1937,1
g16,3527,819,6,499,1
g160,1414,24,314,1578,1
g1600,1688,70,231,1505,1
g1601,1498,306,29,1002,1
g1602,987,11,297,132,0
g1603,3249,441,708,586,1
g1604,850,7,2697,142,0
g1605,657,5,2,65,0
g1606,1956,5,279,484,1
g1607,3284,646,913,1889,1
g1608,1791,537,238,1178,1
g1609,2199,113,382,436,1
g161,2689,550,15,2049,1
g1610,3031,285,66,2075,1
g1611,1492,18,328,1145,1
g1612,2185,88,357,401,1
g1613,534,1271,11,298,0
g1614,3349,8,286,417,1
g1615,2008,280,11,428,1
g1616,2925,34,301,471,1
g1617,116,3,795,0,0
g1618,1545,170,39,172,1
g1619,3191,78,1299,1110,1
g162,1084,5,140,174,0
g1620,1499,304,43,1373,1
g1621,2662,7,549,1362,1
g1622,3439,967,836,1549,1
g1623,2593,548,8,888,1
g1624,335,3,766,297,0
g1625,1696,389,84,1332,1
g1626,854,7,331,1246,0
g1627,3369,1632,1365,6815,1
g1628,3092,106,373,2429,1
g1629,1003,57,4,154,0
g163,1123,5,141,179,0
g1630,1661,232,101,1427,1
g1631,1607,182,51,980,1
g1632,1899,277,5,657,1
g1633,2775,285,18,1294,1
g1634,1339,5,271,677,1
g1635,2142,569,22,417,1
g1636,3373,183,83,991,1
g1637,3539,6,1774,216,1
g1638,1292,10,405,700,0
g1639,781,5,1121,11,0
g164,1772,229,228,1210,1
g1640,3019,321,54,2598,1
g1641,1670,25,352,1577,1
g1642,589,1416,4,212,0
g1643,1075,3,132,176,0
g1644,3414,1754,3128,4337,1
g1645,1832,58,682,1470,1
g1646,977,19,4,192,0
g1647,1024,4,129,181,0
g1648,3202,508,241,1963,1
g1649,3181,910,125,2410,1
g165,2181,607,60,671,1
g1650,2683,7,824,1020,1
g1651,2495,273,6,1937,1
g1652,1241,9,132,169,0
g1653,429,5,587,985,0
g1654,3120,88,903,2069,1
g1655,1891,137,4,761,1
g1656,751,5,801,308,0
g1657,2827,17,284,601,1
g1658,223,2,2,0,0
g1659,2562,7,549,2177,1
g166,2418,273,6,1296,1
g1660,1037,3,130,144,0
g1661,2027,280,11,610,1
g1662,1624,172,63,1141,1
g1663,438,5,5319,227,0
g1664,1888,137,4,821,1
g1665,2017,280,11,629,1
g1666,771,5,281,313,0
g1667,988,31,929,101,0
g1668,3665,1392,1457,93,1
g1669,847,5,296,138,0
g167,1206,9,131,169,0
g1670,3308,771,2570,1764,1
g1671,2647,275,13,2802,1
g1672,2370,5,274,1637,1
g1673,3509,353,3751,1121,1
g1674,3318,231,2016,569,1
g1675,3380,1193,2365,6202,1
g1676,452,169,9,936,0
g1677,2703,549,14,1652,1
g1678,2608,278,11,1016,1
g1679,359,3,335,1237,0
g168,1626,30,509,1113,1
g1680,2314,275,6,885,1
g1681,3193,62,1494,2002,1
g1682,2215,960,163,520,1
g1683,2947,1100,33,2502,1
g1684,3300,457,1943,2288,1
g1685,3206,246,779,2798,1
g1686,667,7,1003,125,0
g1687,1634,40,354,229,1
g1688,3197,471,292,1865,1
g1689,443,54,4,1046,0
g169,1250,11,266,30,0
g1690,2110,29,298,349,1
g1691,1805,342,329,998,1
g1692,1278,44,266,3,0
g1693,2344,273,6,2331,1
g1694,863,7,1529,9,0
g1695,1343,273,6,372,1
g1696,3570,6,666,224,1
g1697,3090,368,101,686,1
g1698,1513,155,24,1392,1
g1699,1233,9,266,32,0
g17,1480,10,317,259,1
g170,3372,300,307,1847,1
g1700,3172,80,1266,1984,1
g1701,3581,13,595,217,1
g1702,1434,22,305,1525,1
g1703,445,458,4,642,0
g1704,190,4,831,0,0
g1705,1516,162,31,344,1
g1706,2090,21,563,1289,1
g1707,2209,421,152,531,1
g1708,1979,5,279,434,1
g1709,2447,5,272,2059,1
g171,1016,130,5,175,0
g1710,2578,7,551,1821,1
g1711,2088,9,848,540,1
g1712,3417,2366,3560,3835,1
g1713,761,5,175,1417,0
g1714,398,7,81,1490,0
g1715,1493,18,330,1013,1
g1716,1915,142,11,571,1
g1717,3268,1119,291,1773,1
g1718,1055,3,131,176,0
g1719,317,3,924,129,0
g172,840,5,296,138,0
g1720,2022,12,281,831,1
g1721,2816,285,18,1054,1
g1722,1748,371,102,273,1
g1723,1153,4,263,37,0
g1724,3167,181,448,2947,1
g1725,3358,8,155,1169,1
g1726,1848,569,161,1367,1
g1727,3189,66,1208,2077,1
g1728,3034,26,610,1001,1
g1729,3187,189,456,1875,1
g173,1889,137,4,650,1
g1730,3145,642,99,2630,1
g1731,807,5,852,222,0
g1732,173,2,2,0,0
g1733,1613,490,25,1580,1
g1734,3523,506,6,213,1
g1735,866,7,748,9,0
g1736,454,399,6,701,0
g1737,2988,836,31,1868,1
g1738,1993,12,281,1323,1
g1739,581,136,4,166,0
g174,343,3,221,213,0
g1740,1511,30,307,1293,1
g1741,3590,13,432,132,1
g1742,3613,146,309,84,1
g1743,2121,31,300,518,1
g1744,881,7,913,184,0
g1745,203,2,2,0,0
g1746,1150,4,265,37,0
g1747,1565,64,195,1352,1
g1748,3660,1061,1192,101,1
g1749,3554,6,1713,224,1
g175,3282,634,901,1430,1
g1750,488,136,4,171,0
g1751,601,1706,4,146,0
g1752,2231,135,4,1207,1
g1753,955,13,1322,3,0
g1754,3052,864,63,1607,1
g1755,3561,6,661,224,1
g1756,2999,571,38,1292,1
g1757,800,55,11,57,0
g1758,1709,100,231,1428,1
g1759,385,122,391,367,1
g176,245,2,2,0,0
g1760,3323,136,4,558,1
g1761,3655,168,299,101,1
g1762,1938,5,414,484,1
g1763,1040,3,133,183,0
g1764,2602,278,11,494,1
g1765,3443,1193,1062,100,1
g1766,1144,4,265,37,0
g1767,2179,58,876,1558,1
g1768,646,734,4,17,0
g1769,3224,991,193,2342,1
g177,80,3,269,0,0
g1770,3265,209,1639,1018,1
g1771,2404,273,6,1597,1
g1772,1316,135,4,813,1
g1773,2783,285,18,2434,1
g1774,1053,3,131,176,0
g1775,1244,9,132,169,0
g1776,2421,5,272,1325,1
g1777,867,7,826,9,0
g1778,1541,170,39,1123,1
g1779,423,2702,4,2844,0
g178,3148,893,69,549,1
g1780,3500,569,5540,661,1
g1781,1967,5,279,484,1
g1782,147,2,2,0,0
g1783,2471,273,6,2730,1
g1784,2814,16,1099,2519,1
g1785,122,3,1533,0,0
g1786,2212,69,1241,552,1
g1787,2128,562,32,457,1
g1788,465,5,7298,181,0
g1789,784,5,1540,11,0
g179,2153,337,68,615,1
g1790,1846,497,625,2032,1
g1791,3548,6,6639,216,1
g1792,1416,24,314,1523,1
g1793,672,8,17,60,0
g1794,1654,202,71,1253,1
g1795,2138,299,37,1171,1
g1796,3542,6,424,125,1
g1797,897,11,933,216,0
g1798,826,7,385,311,0
g1799,327,3,331,302,0
g18,820,7,1335,306,0
g180,3261,78,1291,1592,1
g1800,2645,275,13,1294,1
g1801,479,2,2,209,0
g1802,337,3,1339,297,0
g1803,2252,137,4,546,1
g1804,585,137,4,172,0
g1805,811,5,932,222,0
g1806,2772,17,284,2047,1
g1807,3246,495,228,999,1
g1808,3182,126,911,3870,1
g1809,3607,7,1007,223,1
g181,2335,5,272,1665,1
g1810,746,5,230,224,0
g1811,929,11,999,132,0
g1812,2272,273,6,1294,1
g1813,3528,800,6,480,1
g1814,3253,673,406,2259,1
g1815,2263,5,272,1665,1
g1816,1270,21,267,20,0
g1817,227,2,2,0,0
g1818,2743,549,14,604,1
g1819,2979,571,38,2026,1
g182,2907,302,35,752,1
g1820,2323,5,274,1325,1
g1821,3651,441,971,359,1
g1822,2496,274,5,1325,1
g1823,1563,162,31,1809,1
g1824,2413,5,274,1022,1
