gate,net_ID,CC0,CC1,CO,is_trojan
g1090,2152,5,71901,40292,0
g1091,2151,5,83848,40292,0
g1092,2150,5,95795,40292,0
g1093,2149,5,107742,40292,0
g1094,2148,5,119689,40292,0
g1095,2147,5,131636,40292,0
g1096,2146,5,227544,104584,0
g1097,2145,5,71933,48325,0
g1098,2144,5,83880,48319,0
g1099,2143,5,95827,48319,0
g11,53,2,2,0,0
g110,124,3,119608,24209,0
g1100,2142,5,107774,48319,0
g1101,2141,5,119721,48319,0
g1102,2140,5,131668,48319,0
g1103,2139,5,143615,48319,0
g1104,2138,5,83928,56368,0
g1105,2137,5,95875,56362,0
g1106,2136,5,107822,56362,0
g1107,2135,5,119769,56362,0
g1108,2134,5,131716,56362,0
g1109,2133,5,143663,56362,0
g111,125,3,7,32239,0
g1110,2132,5,203650,104584,0
g1111,2131,5,155610,56362,0
g1112,2130,5,227656,128682,0
g1113,2129,5,203762,128682,0
g1114,2128,5,215709,128682,0
g1115,2127,5,251550,128682,0
g1116,2126,5,263497,128682,0
g1117,2125,5,239603,128682,0
g1118,2124,5,191815,128688,0
g1119,2123,100,67842,3,0
g112,126,3,59905,32236,0
g1120,2122,100,91736,3,0
g1121,2121,4,11,31,0
g1122,2120,100,79789,3,0
g1123,2119,5,167724,88509,0
g1124,2118,100,103683,3,0
g1125,2117,100,32001,3,0
g1126,2116,100,43948,3,0
g1127,2115,100,55895,3,0
g1128,2114,8,7972,43,0
g1129,2113,8,3985,14,0
g113,127,3,71852,32236,0
g1130,2112,9,28,10,0
g1131,2111,3,4008,16201,0
g1132,2110,10,630,31,0
g1133,2109,32116,11,16204,0
g1134,2108,16055,11,16204,0
g1135,2107,8023,11,16204,0
g1136,2106,10,309,31,0
g1137,2105,10,66,31,0
g1138,2204,11981,6,32150,0
g1139,2203,4013,5,12188,0
g114,128,3,83799,32236,0
g1140,2202,27,3,8033,0
g1141,2201,9,3,128698,0
g1142,2200,9,3,40308,0
g1143,2199,9,3,48335,0
g1144,2198,9,3,56378,0
g1145,2197,9,3,64405,0
g1146,2196,10,3,16190,0
g1147,2195,9,3,24233,0
g1148,2194,12,3,8163,0
g1149,2193,9,3,88525,0
g115,129,3,95746,32236,0
g1150,2192,9,3,120670,0
g1151,2191,9,3,104600,0
g1152,2190,9,3,96552,0
g1153,2189,9,3,80482,0
g1154,2188,9,3,72455,0
g1155,2187,9,3,112627,0
g1156,2186,9,3,32260,0
g1157,2104,119879,7,80481,0
g1158,2102,131874,7,88524,0
g1159,2100,179827,7,120669,0
g116,130,3,107693,32236,0
g1160,2098,143853,7,96551,0
g1161,2096,155853,7,104599,0
g1162,2094,167832,7,112626,0
g1163,2092,95898,7,64404,0
g1164,2090,107900,7,72454,0
g1165,2088,11992,10,8162,0
g1166,2086,23971,8,16189,0
g1167,2084,35966,7,24232,0
g1168,2082,47945,7,32259,0
g1169,2079,191806,7,128697,0
g117,131,3,119640,32236,0
g1170,2078,4,4028,37,0
g1171,2077,5,16054,16210,0
g1172,2076,5,32115,16210,0
g1173,2075,4,4014,37,0
g1174,2074,4,4018,37,0
g1175,2073,4,4023,37,0
g1176,2072,5,8022,16210,0
g1177,2071,4,56,15,0
g1178,2070,4,8000,47,0
g1179,2069,4,27,15,0
g118,132,3,131587,32236,0
g1180,2068,16,16027,72,0
g1181,2103,6,119878,80482,0
g1182,2101,6,131873,88525,0
g1183,2099,6,179826,120670,0
g1184,2097,6,143852,96552,0
g1185,2095,6,155852,104600,0
g1186,2093,6,167831,112627,0
g1187,2091,6,95897,64405,0
g1188,2089,6,107899,72455,0
g1189,2087,9,11991,8163,0
g119,133,3,7,40287,0
g1190,2085,7,23970,16190,0
g1191,2083,6,35965,24233,0
g1192,2081,6,47944,32260,0
g1193,2080,6,191805,44125,0
g1194,2067,7990,25,37,0
g1195,2063,11,5,47,0
g1196,2059,71924,7,48334,0
g1197,2057,83919,7,56377,0
g1198,2055,59945,7,40307,0
g1199,2053,94,103682,9,0
g12,54,2,2,0,0
g120,134,3,71905,40284,0
g1200,2052,4005,7,16204,0
g1201,2051,10,32227,36192,0
g1202,2050,4,4014,18,0
g1203,2049,10,16112,4058,0
g1204,2048,7,7994,81,0
g1205,2047,91,3,15,0
g1206,2046,94,67841,9,0
g1207,2045,11,11979,20154,0
g1208,2044,10,4019,4058,0
g1209,2043,94,79788,9,0
g121,135,3,83852,40284,0
g1210,2042,94,91735,9,0
g1211,2041,10,8053,4058,0
g1212,2040,4009,4,20293,0
g1213,2039,94,32000,9,0
g1214,2038,94,43947,9,0
g1215,2037,94,55894,9,0
g1216,2066,24,7989,38,0
g1217,2065,4009,4,12192,0
g1218,2064,16049,4,12290,0
g1219,2062,4,10,38,0
g122,136,3,95799,40284,0
g1220,2061,10,4,16215,0
g1221,2060,64237,4,12744,0
g1222,2058,6,71923,48335,0
g1223,2056,6,83918,56378,0
g1224,2054,6,59944,40308,0
g1225,2034,5,8052,4063,0
g1226,2033,88,55893,15,0
g1227,2032,5,16066,16210,0
g1228,2031,5,32127,16210,0
g1229,2030,5,8034,16210,0
g123,137,3,107746,40284,0
g1230,2029,4,95919,20162,0
g1231,2028,4,47964,20162,0
g1232,2027,4,23985,20162,0
g1233,2026,4,11991,20161,0
g1234,2025,5,32226,36197,0
g1235,2024,3,24106,85,0
g1236,2023,3,7993,85,0
g1237,2022,5,16111,4063,0
g1238,2036,107891,5,72463,0
g1239,2035,119870,5,80490,0
g124,138,3,119693,40284,0
g1240,2016,88,79787,15,0
g1241,2015,88,36,18,0
g1242,2014,88,103681,15,0
g1243,2013,6,34,82,0
g1244,2012,88,91734,15,0
g1245,2011,88,31999,15,0
g1246,2010,88,43946,15,0
g1247,2009,7,3974,81,0
g1248,2008,5,4018,4063,0
g1249,2007,7,20087,81,0
g125,139,3,131640,40284,0
g1250,2006,11,8046,30,0
g1251,2005,11,8041,30,0
g1252,2004,88,67840,15,0
g1253,2003,3,20022,3,0
g1254,2002,15,3,27,0
g1255,2001,11,8036,30,0
g1256,2000,12,39,8015,0
g1257,1999,11,8032,30,0
g1258,2021,6,3,42,0
g1259,2020,23,3,48,0
g126,140,3,143587,40284,0
g1260,2019,23962,6,16198,0
g1261,2018,11983,8,8171,0
g1262,2017,4005,3,46,0
g1263,1997,4002,4,49,0
g1264,1996,65,8053,41,0
g1265,1995,3,28140,85,0
g1266,1994,3,12027,85,0
g1267,1993,3,3973,85,0
g1268,1992,4,32277,36198,0
g1269,1991,6,12014,35,0
g127,141,3,7,48314,0
g1270,1990,6,12095,35,0
g1271,1989,6,12257,35,0
g1272,1988,6,12578,35,0
g1273,1987,4,8103,4064,0
g1274,1986,4,4069,4064,0
g1275,1985,24103,5,88,0
g1276,1984,4,16162,4064,0
g1277,1983,65,55892,38,0
g1278,1982,65,103680,38,0
g1279,1981,65,67839,38,0
g128,142,3,83884,48311,0
g1280,1980,65,79786,38,0
g1281,1979,65,91733,38,0
g1282,1978,3,20086,85,0
g1283,1998,3,4001,45,0
g1284,1977,20,13,51,0
g1285,1975,11979,7,8175,0
g1286,1972,3,7971,48,0
g1287,1971,65,31998,38,0
g1288,1970,65,43945,38,0
g1289,1969,12,7986,3,0
g129,143,3,95831,48311,0
g1290,1968,12,4,20150,0
g1291,1967,62,6,3,0
g1292,1966,27,4,8054,0
g1293,1965,7990,6,88,0
g1294,1964,20019,9,6,0
g1295,1963,8,16026,80,0
g1296,1962,8,38,8019,0
g1297,1961,9,11951,20144,0
g1298,1960,9,23898,20144,0
g1299,1959,9,35845,20144,0
g13,55,2,2,0,0
g130,144,3,107778,48311,0
g1300,1958,9,47792,20144,0
g1301,1957,9,59739,20144,0
g1302,1956,9,71686,20144,0
g1303,1955,9,83633,20144,0
g1304,1954,20,3958,96,0
g1305,1976,12,19,30,0
g1306,1974,6,11978,8176,0
g1307,1973,7,3,32145,0
g1308,1952,11974,5,75,0
g1309,1950,4,16025,48272,0
g131,145,3,119725,48311,0
g1310,1949,4,83645,20149,0
g1311,1948,3970,11,88,0
g1312,1947,12024,6,88,0
g1313,1946,20083,6,88,0
g1314,1945,28137,6,88,0
g1315,1944,5,11966,8052,0
g1316,1943,5,20018,10,0
g1317,1942,4,16025,72366,0
g1318,1941,4,16025,84,0
g1319,1940,4,16025,36225,0
g132,146,3,131672,48311,0
g1320,1939,4,11949,84413,0
g1321,1938,4,16025,24178,0
g1322,1937,4,16025,60319,0
g1323,1936,4,16025,12131,0
g1324,1935,3,16043,85,0
g1325,1953,7986,5,92,0
g1326,1951,4,11973,76,0
g1327,1932,4,11963,20149,0
g1328,1931,4,11950,20149,0
g1329,1930,4,23897,20149,0
g133,147,3,143619,48311,0
g1330,1929,4,23910,20149,0
g1331,1928,4,35857,20149,0
g1332,1927,4,35844,20149,0
g1333,1926,4,47791,20149,0
g1334,1925,4,47804,20149,0
g1335,1924,4,59751,20149,0
g1336,1923,4,59738,20149,0
g1337,1922,4,71685,20149,0
g1338,1921,4,71698,20149,0
g1339,1920,4,83632,20149,0
g134,148,3,155566,48311,0
g1340,1919,7968,13,51,0
g1341,1918,3,3984,19,0
g1342,1917,53,55891,50,0
g1343,1916,53,67838,50,0
g1344,1915,53,79785,50,0
g1345,1914,53,91732,50,0
g1346,1913,56,5,9,0
g1347,1912,53,103679,50,0
g1348,1911,53,8052,53,0
g1349,1910,53,31997,50,0
g135,149,3,7,56357,0
g1350,1909,53,43944,50,0
g1351,1908,5,7967,44,0
g1352,1907,13,11,36,0
g1353,1906,6,3,20156,0
g1354,1905,3980,9,66,0
g1355,1904,8,7985,3,0
g1356,1903,7,11972,3,0
g1357,1902,8,7985,7,0
g1358,1901,11,3980,105,0
g1359,1934,45,3,8088,0
g136,150,3,95879,56354,0
g1360,1933,23,3,8058,0
g1361,1896,20,43,8061,0
g1362,1890,10,2042,1964,0
g1363,1889,10,1018,2988,0
g1364,1888,10,506,3500,0
g1365,1887,10,122,3892,0
g1366,1886,10,250,3756,0
g1367,1885,3976,8,70,0
g1368,1884,3981,12,22,0
g1369,1883,3976,21,4035,0
g137,151,3,107826,56354,0
g1370,1882,7,12,40,0
g1371,1881,3976,10,109,0
g1372,1880,10,4090,4006,0
g1373,1879,10,1048570,4006,0
g1374,1878,10,524282,4006,0
g1375,1877,10,2097143,4006,0
g1376,1876,10,262138,4006,0
g1377,1875,10,131066,4006,0
g1378,1874,10,65530,4006,0
g1379,1873,10,32762,4006,0
g138,152,3,119773,56354,0
g1380,1872,10,16378,4006,0
g1381,1871,10,8186,4006,0
g1382,1870,7,11953,57,0
g1383,1869,10,4001,55,0
g1384,1868,5,13,20157,0
g1385,1867,47,43943,56,0
g1386,1866,47,31996,56,0
g1387,1865,47,8051,59,0
g1388,1864,16040,6,88,0
g1389,1863,47,103678,56,0
g139,153,3,131720,56354,0
g1390,1862,47,91731,56,0
g1391,1861,47,79784,56,0
g1392,1860,47,67837,56,0
g1393,1859,11966,6,8062,0
g1394,1858,47,55890,56,0
g1395,1857,13,5,103,0
g1396,1856,5,21,60,0
g1397,1855,3,11941,20159,0
g1398,1900,12016,5,96,0
g1399,1899,4,7984,7,0
g14,44,2,2,0,0
g140,154,3,143667,56354,0
g1400,1898,3,11971,7,0
g1401,1897,3989,6,8060,0
g1402,1895,42,19,8062,0
g1403,1894,3962,10,96,0
g1404,1893,11941,3,20158,0
g1405,1892,7,3,32105,0
g1406,1891,11940,3,4169,0
g1407,1854,11949,6,61,0
g1408,1851,3985,5,8064,0
g1409,1848,11937,4,4172,0
g141,155,3,155614,56354,0
g1410,1847,3958,9,100,0
g1411,1845,11938,5,20161,0
g1412,1843,23,112093,80,0
g1413,1842,8,580,108503,0
g1414,1841,8,580,120550,0
g1415,1840,8,580,144644,0
g1416,1839,8,534,80391,0
g1417,1838,8,534,92438,0
g1418,1837,8,534,116532,0
g1419,1836,8,534,128579,0
g142,156,3,167561,56354,0
g1420,1835,4,8185,4012,0
g1421,1834,4,16377,4012,0
g1422,1833,4,32761,4012,0
g1423,1832,4,131065,4012,0
g1424,1831,4,524281,4012,0
g1425,1830,8,534,140626,0
g1426,1829,4,1048569,4012,0
g1427,1828,4,2097142,4012,0
g1428,1827,4,262137,4012,0
g1429,1826,4,65529,4012,0
g143,157,3,7,64384,0
g1430,1825,4,121,3898,0
g1431,1824,4,249,3762,0
g1432,1823,4,505,3506,0
g1433,1822,4,1017,2994,0
g1434,1821,4,2041,1970,0
g1435,1820,4,4089,4012,0
g1436,1819,8,506,64335,0
g1437,1818,22,55926,81,0
g1438,1817,23,135987,80,0
g1439,1816,23,55889,80,0
g144,158,3,107858,64381,0
g1440,1815,22,67873,81,0
g1441,1814,23,147934,80,0
g1442,1813,23,67836,80,0
g1443,1812,23,159881,80,0
g1444,1811,23,79783,80,0
g1445,1810,22,91767,81,0
g1446,1809,23,171828,80,0
g1447,1808,22,35,84,0
g1448,1807,23,91730,80,0
g1449,1806,8,506,88429,0
g145,159,3,119805,64381,0
g1450,1805,22,103714,81,0
g1451,1804,8,506,100476,0
g1452,1803,23,183775,80,0
g1453,1802,23,103677,80,0
g1454,1801,23,40195,83,0
g1455,1800,3,11977,19,0
g1456,1799,23,8050,83,0
g1457,1798,22,32032,81,0
g1458,1797,8,506,112523,0
g1459,1796,23,31995,80,0
g146,160,3,131752,64381,0
g1460,1795,22,43979,81,0
g1461,1794,23,124040,80,0
g1462,1793,22,79820,81,0
g1463,1792,23,43942,80,0
g1464,1791,5,7967,59,0
g1465,1790,8,506,76382,0
g1466,1789,5,8013,4051,0
g1467,1788,11,4,148662,0
g1468,1787,2,11960,76,0
g1469,1786,11,4,156689,0
g147,161,3,143699,64381,0
g1470,1785,11,4,132603,0
g1471,1784,11,4,152671,0
g1472,1783,8,506,136617,0
g1473,1782,11,4,100483,0
g1474,1781,11,4,104492,0
g1475,1780,11,4,108510,0
g1476,1779,11,4,112519,0
g1477,1778,11,4,116542,0
g1478,1777,11,4,120551,0
g1479,1776,11,4,124569,0
g148,162,3,155646,64381,0
g1480,1775,11,4,140630,0
g1481,1774,11,4,128578,0
g1482,1773,11,4,136612,0
g1483,1772,11,4,144639,0
g1484,1771,8,455,132594,0
g1485,1770,8,455,108500,0
g1486,1769,8,455,96453,0
g1487,1768,8,455,84406,0
g1488,1767,8,455,72359,0
g1489,1766,8,455,60312,0
g149,163,3,167593,64381,0
g1490,1853,5,11948,47,0
g1491,1852,3988,3,4003,0
g1492,1850,4,3984,115,0
g1493,1849,3,11936,113,0
g1494,1846,8,3957,101,0
g1495,1844,4,11937,20162,0
g1496,1765,3997,11,59,0
g1497,1763,8,198,104497,0
g1498,1762,8,506,124570,0
g1499,1761,8,381,112520,0
g15,45,2,2,0,0
g150,164,3,179540,64381,0
g1500,1760,8,272,64336,0
g1501,1759,8,455,120547,0
g1502,1758,8,580,84409,0
g1503,1757,8,580,96456,0
g1504,1756,8,427,56303,0
g1505,1755,10,16069,8149,0
g1506,1754,10,32144,8149,0
g1507,1753,10,64291,8149,0
g1508,1752,13,41,8068,0
g1509,1751,8,427,68350,0
g151,165,3,7,72434,0
g1510,1750,15,3975,4041,0
g1511,1749,3975,11,28,0
g1512,1748,8,534,68344,0
g1513,1747,8,45,88438,0
g1514,1746,8,45,76391,0
g1515,1745,8,45,64344,0
g1516,1744,8,45,52297,0
g1517,1743,8,45,40250,0
g1518,1742,8,45,28203,0
g1519,1741,8,45,16156,0
g152,166,3,119860,72431,0
g1520,1740,8,73,92447,0
g1521,1739,8,73,80400,0
g1522,1738,8,73,68353,0
g1523,1737,8,73,56306,0
g1524,1736,8,73,44259,0
g1525,1735,8,580,132597,0
g1526,1734,8,73,32212,0
g1527,1733,8,73,20165,0
g1528,1732,8,119,96465,0
g1529,1731,8,119,84418,0
g153,167,3,131807,72431,0
g1530,1730,8,119,72371,0
g1531,1729,8,119,60324,0
g1532,1728,8,119,48277,0
g1533,1727,8,427,104491,0
g1534,1726,8,119,36230,0
g1535,1725,8,119,24183,0
g1536,1724,8,147,100474,0
g1537,1723,8,147,88427,0
g1538,1722,8,147,76380,0
g1539,1721,8,147,64333,0
g154,168,3,143754,72431,0
g1540,1720,8,147,52286,0
g1541,1719,8,147,40239,0
g1542,1718,8,147,28192,0
g1543,1717,8,580,72362,0
g1544,1716,8,198,92450,0
g1545,1715,8,198,80403,0
g1546,1714,8,198,68356,0
g1547,1713,8,198,56309,0
g1548,1712,8,198,44262,0
g1549,1711,8,198,32215,0
g155,169,3,155701,72431,0
g1550,1710,8,226,108506,0
g1551,1709,8,226,96459,0
g1552,1708,8,226,84412,0
g1553,1707,8,226,72365,0
g1554,1706,8,226,60318,0
g1555,1705,8,226,48271,0
g1556,1704,8,226,36224,0
g1557,1703,8,272,112524,0
g1558,1702,8,272,100477,0
g1559,1701,8,272,88430,0
g156,170,3,167648,72431,0
g1560,1700,8,272,76383,0
g1561,1699,8,272,52289,0
g1562,1698,8,272,40242,0
g1563,1697,8,300,116533,0
g1564,1696,8,300,104486,0
g1565,1695,8,300,92439,0
g1566,1694,8,300,80392,0
g1567,1693,8,300,68345,0
g1568,1692,8,300,56298,0
g1569,1691,8,300,44251,0
g157,171,3,179595,72431,0
g1570,1690,8,353,120558,0
g1571,1689,8,353,108511,0
g1572,1688,8,353,96464,0
g1573,1687,8,353,84417,0
g1574,1686,8,353,72370,0
g1575,1685,8,353,60323,0
g1576,1684,8,353,48276,0
g1577,1683,8,534,104485,0
g1578,1682,8,381,76379,0
g1579,1681,8,381,124567,0
g158,172,3,191542,72431,0
g1580,1680,8,381,100473,0
g1581,1679,8,381,64332,0
g1582,1678,8,381,52285,0
g1583,1677,8,381,88426,0
g1584,1676,8,427,128585,0
g1585,1675,8,427,116538,0
g1586,1674,8,427,92444,0
g1587,1673,8,427,80397,0
g1588,1764,10,3996,60,0
g1589,1671,4,17,108517,0
g159,173,3,7,80461,0
g1590,1670,4,394,112524,0
g1591,1669,4,394,124571,0
g1592,1668,4,17,136619,0
g1593,1667,5,16068,8154,0
g1594,1666,5,32143,8154,0
g1595,1665,5,64290,8154,0
g1596,1664,4,366,48280,0
g1597,1663,4,468,132598,0
g1598,1662,4,468,108504,0
g1599,1661,4,468,96457,0
g16,46,2,2,0,0
g160,174,3,131839,80458,0
g1600,1660,4,468,84410,0
g1601,1659,4,468,72363,0
g1602,1658,4,17,148669,0
g1603,1657,4,519,136621,0
g1604,1656,4,519,112527,0
g1605,1655,4,519,76386,0
g1606,1654,4,519,100480,0
g1607,1653,4,519,88433,0
g1608,1652,4,519,64339,0
g1609,1651,4,17,152678,0
g161,175,3,143786,80458,0
g1610,1650,4,547,140630,0
g1611,1649,4,547,128583,0
g1612,1648,4,547,116536,0
g1613,1647,4,547,104489,0
g1614,1646,4,547,92442,0
g1615,1645,4,547,80395,0
g1616,1644,4,547,68348,0
g1617,1643,4,593,144648,0
g1618,1642,4,593,132601,0
g1619,1641,4,593,120554,0
g162,176,3,155733,80458,0
g1620,1640,4,593,108507,0
g1621,1639,4,593,96460,0
g1622,1638,4,593,84413,0
g1623,1637,4,593,72366,0
g1624,1636,4,519,124574,0
g1625,1635,4,17,132610,0
g1626,1634,4,17,116549,0
g1627,1633,4,468,60316,0
g1628,1632,4,468,120551,0
g1629,1631,4,17,144646,0
g163,177,3,167680,80458,0
g1630,1630,4,440,80401,0
g1631,1629,4,17,100490,0
g1632,1628,4,58,88442,0
g1633,1627,4,58,76395,0
g1634,1626,4,58,64348,0
g1635,1625,4,58,52301,0
g1636,1624,4,58,40254,0
g1637,1623,4,58,28207,0
g1638,1622,4,58,16160,0
g1639,1621,4,17,104499,0
g164,178,3,179627,80458,0
g1640,1620,4,86,92451,0
g1641,1619,4,86,80404,0
g1642,1618,4,86,68357,0
g1643,1617,4,86,56310,0
g1644,1616,4,86,44263,0
g1645,1615,4,86,32216,0
g1646,1614,4,86,20169,0
g1647,1613,4,366,60327,0
g1648,1612,4,132,96469,0
g1649,1611,4,132,84422,0
g165,179,3,191574,80458,0
g1650,1610,4,132,72375,0
g1651,1609,4,132,60328,0
g1652,1608,4,132,48281,0
g1653,1607,4,132,36234,0
g1654,1606,4,132,24187,0
g1655,1605,4,17,112526,0
g1656,1604,4,160,100478,0
g1657,1603,4,160,88431,0
g1658,1602,4,160,76384,0
g1659,1601,4,160,64337,0
g166,180,3,203521,80458,0
g1660,1600,4,160,52290,0
g1661,1599,4,160,40243,0
g1662,1598,4,160,28196,0
g1663,1597,4,17,156696,0
g1664,1596,4,211,104501,0
g1665,1595,4,211,92454,0
g1666,1594,4,211,80407,0
g1667,1593,4,211,68360,0
g1668,1592,4,211,56313,0
g1669,1591,4,211,44266,0
g167,181,3,7,88504,0
g1670,1590,4,211,32219,0
g1671,1589,4,17,120558,0
g1672,1588,4,239,108510,0
g1673,1587,4,239,96463,0
g1674,1586,4,239,84416,0
g1675,1585,4,239,72369,0
g1676,1584,4,239,60322,0
g1677,1583,4,239,48275,0
g1678,1582,4,239,36228,0
g1679,1581,4,17,124576,0
g168,182,3,143834,88501,0
g1680,1580,4,285,112528,0
g1681,1579,4,285,100481,0
g1682,1578,4,285,88434,0
g1683,1577,4,285,76387,0
g1684,1576,4,285,64340,0
g1685,1575,4,285,52293,0
g1686,1574,4,285,40246,0
g1687,1573,4,17,128585,0
g1688,1572,4,313,116537,0
g1689,1571,4,313,104490,0
g169,183,3,155781,88501,0
g1690,1570,4,313,92443,0
g1691,1569,4,313,80396,0
g1692,1568,4,313,68349,0
g1693,1567,4,313,56302,0
g1694,1566,4,313,44255,0
g1695,1565,4,394,76383,0
g1696,1564,4,366,120562,0
g1697,1563,4,366,108515,0
g1698,1562,4,366,96468,0
g1699,1561,4,366,84421,0
g17,47,2,2,0,0
g170,184,3,167728,88501,0
g1700,1560,4,366,72374,0
g1701,1672,3951,3,148,0
g1702,1557,3953,7,105,0
g1703,1555,3976,6,4050,0
g1704,1553,4,394,100477,0
g1705,1552,4,394,88430,0
g1706,1551,4,394,64336,0
g1707,1550,4,394,52289,0
g1708,1549,4,17,140637,0
g1709,1548,4,440,128589,0
g171,185,3,179675,88501,0
g1710,1547,4,440,116542,0
g1711,1546,4,440,104495,0
g1712,1545,4,440,92448,0
g1713,1544,4,440,68354,0
g1714,1543,4,440,56307,0
g1715,1542,11,83985,92,0
g1716,1541,3985,5,4006,0
g1717,1540,11958,6,78,0
g1718,1539,11955,4,41,0
g1719,1538,12,4,160699,0
g172,186,3,191622,88501,0
g1720,1537,11,124039,92,0
g1721,1536,11,31994,92,0
g1722,1535,7,3974,32,0
g1723,1534,5,4002,4051,0
g1724,1533,6,3,148667,0
g1725,1532,6,3,152676,0
g1726,1531,6,3,156694,0
g1727,1530,6,3,136617,0
g1728,1529,6,3,100488,0
g1729,1528,6,3,104497,0
g173,187,3,203569,88501,0
g1730,1527,6,3,108515,0
g1731,1526,6,3,112524,0
g1732,1525,6,3,116547,0
g1733,1524,6,3,120556,0
g1734,1523,6,3,124574,0
g1735,1522,6,3,128583,0
g1736,1521,6,3,132608,0
g1737,1520,6,3,140635,0
g1738,1519,6,3,144644,0
g1739,1518,11,256132,92,0
g174,188,3,215516,88501,0
g1740,1517,11,244185,92,0
g1741,1516,9,609,76372,0
g1742,1515,11,95932,92,0
g1743,1514,11,296186,92,0
g1744,1513,10,67872,93,0
g1745,1512,9,609,136607,0
g1746,1511,9,609,112513,0
g1747,1510,9,609,88419,0
g1748,1509,11,176030,92,0
g1749,1508,10,43978,93,0
g175,189,3,7,96531,0
g1750,1507,11,107879,92,0
g1751,1506,9,609,124560,0
g1752,1505,10,79819,93,0
g1753,1504,11,284239,92,0
g1754,1503,11,159880,92,0
g1755,1502,11,147933,92,0
g1756,1501,9,609,148654,0
g1757,1500,11,79782,92,0
g1758,1499,11,187977,92,0
g1759,1498,10,55925,93,0
g176,190,3,155813,96528,0
g1760,1497,11,164083,92,0
g1761,1496,11,199924,92,0
g1762,1495,11,268079,92,0
g1763,1494,11,67835,92,0
g1764,1493,11,308133,92,0
g1765,1492,9,609,100466,0
g1766,1491,11,135986,92,0
g1767,1490,11,291973,92,0
g1768,1489,11,332027,92,0
g1769,1488,11,119826,92,0
g177,191,3,167760,96528,0
g1770,1487,11,211871,92,0
g1771,1486,11,80368,95,0
g1772,1485,10,34,96,0
g1773,1484,11,171827,92,0
g1774,1483,11,131773,92,0
