gate,net_ID,CC0,CC1,CO,is_trojan
g1074,3255,9,100,212,0
g1075,3254,7,100,214,0
g1076,3253,9,99,212,0
g1077,3252,9,100,212,0
g1078,3251,7,99,214,0
g1079,3250,7,100,214,0
g108,553,3,103,506,0
g1080,3249,9,100,212,0
g1081,3248,7,99,214,0
g1082,3247,9,100,212,0
g1083,3246,7,99,214,0
g1084,3245,11,96,3,0
g1085,3244,9,99,215,0
g1086,3243,9,100,212,0
g1087,3242,7,100,214,0
g1088,3241,9,100,212,0
g1089,3240,7,99,214,0
g109,554,3,103,506,0
g1090,3239,9,99,212,0
g1091,3238,9,100,524,0
g1092,3367,13,66,168,0
g1093,3366,180,4,637,0
g1094,3365,6,184,13,0
g1095,3236,7,100,523,0
g1096,3235,9,100,521,0
g1097,3234,9,100,524,0
g1098,3233,7,99,526,0
g1099,3232,7,99,217,0
g11,4007,8,11,98,0
g110,555,3,104,506,0
g1100,3231,9,100,524,0
g1101,3230,7,99,523,0
g1102,3229,7,100,526,0
g1103,3228,9,100,521,0
g1104,3227,7,100,523,0
g1105,3226,9,100,521,0
g1106,3225,7,100,523,0
g1107,3224,9,100,521,0
g1108,3223,7,99,523,0
g1109,3222,9,100,524,0
g111,556,3,104,509,0
g1110,3221,7,99,526,0
g1111,3220,9,101,524,0
g1112,3219,7,99,526,0
g1113,3218,9,101,524,0
g1114,3217,7,99,526,0
g1115,3216,7,100,526,0
g1116,3215,9,99,524,0
g1117,3214,7,100,523,0
g1118,3213,9,99,521,0
g1119,3212,9,99,521,0
g112,557,3,104,509,0
g1120,3211,7,100,523,0
g1121,3210,9,100,215,0
g1122,3209,9,101,215,0
g1123,3208,7,100,217,0
g1124,3207,9,100,215,0
g1125,3206,9,100,215,0
g1126,3205,9,101,215,0
g1127,3204,7,99,217,0
g1128,3203,9,101,215,0
g1129,3202,7,99,217,0
g113,558,3,104,509,0
g1130,3201,9,101,215,0
g1131,3200,7,100,217,0
g1132,3199,7,99,217,0
g1133,3198,7,99,217,0
g1134,3197,9,100,215,0
g1135,3196,7,99,217,0
g1136,3195,11,96,21,0
g1137,3194,10,95,21,0
g1138,3193,7,99,217,0
g1139,3192,9,101,215,0
g114,559,3,104,509,0
g1140,3191,9,100,215,0
g1141,3190,10,95,3,0
g1142,3189,7,99,217,0
g1143,3188,9,101,215,0
g1144,3187,7,99,217,0
g1145,3186,9,100,215,0
g1146,3185,9,367,3,0
g1147,3184,7,100,217,0
g1148,3183,9,100,215,0
g1149,3182,9,100,215,0
g115,560,3,104,506,0
g1150,3181,9,367,3,0
g1151,3180,7,99,217,0
g1152,3179,9,8,21,0
g1153,3178,7,100,217,0
g1154,3177,9,100,215,0
g1155,3176,9,101,215,0
g1156,3175,7,99,217,0
g1157,3174,9,8,21,0
g1158,3173,7,100,217,0
g1159,3172,9,99,215,0
g116,561,3,103,506,0
g1160,3171,9,100,215,0
g1161,3170,7,99,217,0
g1162,3169,9,8,21,0
g1163,3168,9,100,215,0
g1164,3167,7,99,217,0
g1165,3166,9,100,215,0
g1166,3165,7,99,217,0
g1167,3164,9,8,21,0
g1168,3163,9,100,215,0
g1169,3162,7,99,217,0
g117,562,3,104,200,0
g1170,3161,9,100,215,0
g1171,3160,7,99,217,0
g1172,3159,9,100,215,0
g1173,3158,7,99,217,0
g1174,3157,9,367,21,0
g1175,3156,9,99,215,0
g1176,3155,7,100,217,0
g1177,3154,9,367,21,0
g1178,3153,9,100,215,0
g1179,3152,7,100,217,0
g118,563,3,103,200,0
g1180,3151,9,100,215,0
g1181,3150,7,99,217,0
g1182,3149,9,99,215,0
g1183,3148,7,100,217,0
g1184,3147,9,99,215,0
g1185,3146,7,100,217,0
g1186,3145,9,99,215,0
g1187,3144,7,100,217,0
g1188,3143,9,99,215,0
g1189,3142,7,100,217,0
g119,564,3,103,200,0
g1190,3141,9,99,215,0
g1191,3140,9,99,212,0
g1192,3139,7,100,217,0
g1193,3138,7,100,214,0
g1194,3137,7,99,211,0
g1195,3136,9,101,209,0
g1196,3135,7,99,217,0
g1197,3134,9,99,212,0
g1198,3133,7,100,211,0
g1199,3132,9,99,209,0
g12,4006,9,15,100,0
g120,565,3,103,200,0
g1200,3131,7,100,214,0
g1201,3130,9,100,212,0
g1202,3129,7,99,214,0
g1203,3128,9,100,212,0
g1204,3127,7,100,214,0
g1205,3126,9,99,212,0
g1206,3125,7,100,214,0
g1207,3124,7,100,214,0
g1208,3123,7,99,214,0
g1209,3122,9,99,212,0
g121,566,3,103,200,0
g1210,3121,9,99,212,0
g1211,3120,7,100,214,0
g1212,3119,9,99,212,0
g1213,3118,7,100,214,0
g1214,3117,7,100,214,0
g1215,3116,9,99,212,0
g1216,3115,9,100,212,0
g1217,3114,7,100,214,0
g1218,3113,7,100,214,0
g1219,3112,9,99,212,0
g122,567,3,103,200,0
g1220,3111,9,100,212,0
g1221,3110,7,99,214,0
g1222,3109,9,100,212,0
g1223,3108,7,100,526,0
g1224,3107,7,99,214,0
g1225,3106,9,100,212,0
g1226,3237,9,168,307,0
g1227,3105,3,99,218,0
g1228,3104,3,98,221,0
g1229,3103,3,99,221,0
g123,568,3,104,200,0
g1230,3102,3,99,221,0
g1231,3101,3,98,221,0
g1232,3100,3,99,221,0
g1233,3099,3,98,221,0
g1234,3098,3,99,221,0
g1235,3097,3,99,221,0
g1236,3096,3,99,221,0
g1237,3095,3,98,221,0
g1238,3094,3,99,221,0
g1239,3093,3,99,221,0
g124,569,3,103,200,0
g1240,3092,3,98,221,0
g1241,3091,3,99,221,0
g1242,3090,3,98,221,0
g1243,3089,3,99,221,0
g1244,3088,3,98,527,0
g1245,3087,3,99,221,0
g1246,3086,3,99,221,0
g1247,3085,3,98,221,0
g1248,3084,3,99,221,0
g1249,3083,3,99,221,0
g125,570,3,103,200,0
g1250,3082,3,99,221,0
g1251,3081,3,98,221,0
g1252,3080,3,99,221,0
g1253,3079,3,99,221,0
g1254,3078,3,98,221,0
g1255,3077,3,99,221,0
g1256,3076,247,5,14,0
g1257,3075,5,30,25,0
g1258,3074,5,29,25,0
g1259,3073,5,30,25,0
g126,571,3,104,200,0
g1260,3072,5,29,25,0
g1261,3071,4,107,27,0
g1262,3070,4,108,28,0
g1263,3069,4,108,10,0
g1264,3068,4,107,9,0
g1265,3067,4,379,8,0
g1266,3066,4,379,8,0
g1267,3065,4,379,26,0
g1268,3064,4,379,26,0
g1269,3063,3,99,218,0
g127,572,3,104,200,0
g1270,3062,3,99,218,0
g1271,3061,3,98,218,0
g1272,3060,3,99,218,0
g1273,3059,3,98,218,0
g1274,3058,3,99,218,0
g1275,3057,3,99,218,0
g1276,3056,3,99,218,0
g1277,3055,3,98,218,0
g1278,3054,3,99,218,0
g1279,3053,3,99,218,0
g128,573,3,103,200,0
g1280,3052,3,98,218,0
g1281,3051,3,99,218,0
g1282,3050,3,99,218,0
g1283,3049,3,99,218,0
g1284,3048,3,98,218,0
g1285,3047,3,99,218,0
g1286,3046,3,98,218,0
g1287,3045,3,99,218,0
g1288,3044,3,98,218,0
g1289,3043,3,99,218,0
g129,574,3,103,200,0
g1290,3042,3,99,218,0
g1291,3041,3,99,218,0
g1292,3040,3,98,218,0
g1293,3039,3,99,218,0
g1294,3038,3,99,218,0
g1295,3037,3,98,218,0
g1296,3036,3,99,218,0
g1297,3035,3,99,218,0
g1298,3034,3,98,218,0
g1299,3033,3,99,218,0
g13,3994,3,15,103,0
g130,575,3,103,200,0
g1300,3032,3,99,218,0
g1301,3031,3,98,218,0
g1302,3030,3,99,218,0
g1303,3029,3,98,218,0
g1304,3028,3,99,218,0
g1305,3027,3,99,218,0
g1306,3026,3,99,218,0
g1307,3025,3,99,221,0
g1308,3024,3,99,218,0
g1309,3023,3,98,218,0
g131,576,3,104,200,0
g1310,3022,3,99,218,0
g1311,3021,3,99,218,0
g1312,3020,3,98,218,0
g1313,3019,3,99,218,0
g1314,3018,3,98,221,0
g1315,3017,3,98,218,0
g1316,3016,3,99,218,0
g1317,3015,3,99,218,0
g1318,3014,3,98,218,0
g1319,3013,3,99,218,0
g132,577,3,103,200,0
g1320,3012,3,99,221,0
g1321,3011,3,99,218,0
g1322,3010,3,99,218,0
g1323,3009,3,98,218,0
g1324,3008,3,98,218,0
g1325,3007,3,98,221,0
g1326,3006,3,99,218,0
g1327,3005,3,99,530,0
g1328,3004,3,99,530,0
g1329,3003,3,99,530,0
g133,578,3,104,200,0
g1330,3002,3,98,530,0
g1331,3001,3,99,530,0
g1332,3000,3,99,530,0
g1333,2999,3,98,530,0
g1334,2998,3,99,221,0
g1335,2997,3,99,221,0
g1336,2996,3,99,530,0
g1337,2995,3,99,530,0
g1338,2994,3,98,530,0
g1339,2993,3,99,221,0
g134,579,3,104,200,0
g1340,2992,3,99,527,0
g1341,2991,3,99,530,0
g1342,2990,3,99,530,0
g1343,2989,3,98,530,0
g1344,2988,3,99,527,0
g1345,2987,3,98,527,0
g1346,2986,3,99,527,0
g1347,2985,3,99,527,0
g1348,2984,3,98,527,0
g1349,2983,3,99,527,0
g135,580,3,104,200,0
g1350,2982,3,99,527,0
g1351,2981,3,99,527,0
g1352,2980,3,98,527,0
g1353,2979,3,99,530,0
g1354,2978,3,99,530,0
g1355,2977,3,98,530,0
g1356,2976,3,99,530,0
g1357,2975,3,98,530,0
g1358,2974,3,99,530,0
g1359,2973,3,99,527,0
g136,581,3,104,200,0
g1360,2972,3,99,530,0
g1361,2971,3,99,530,0
g1362,2970,3,98,530,0
g1363,2969,3,99,530,0
g1364,2968,3,99,530,0
g1365,2967,3,98,530,0
g1366,2966,3,99,527,0
g1367,2965,3,99,527,0
g1368,2964,3,99,221,0
g1369,2963,3,98,527,0
g137,582,3,104,200,0
g1370,2962,3,99,527,0
g1371,2961,3,99,221,0
g1372,2960,3,99,221,0
g1373,2959,3,99,221,0
g1374,2958,3,99,221,0
g1375,2957,3,99,221,0
g1376,2956,3,98,221,0
g1377,2955,3,99,221,0
g1378,2954,3,98,221,0
g1379,2953,3,98,221,0
g138,583,3,104,200,0
g1380,2952,3,99,221,0
g1381,2951,3,98,221,0
g1382,2950,3,99,221,0
g1383,2949,3,98,527,0
g1384,2948,3,99,221,0
g1385,2947,3,98,221,0
g1386,2946,3,99,221,0
g1387,2945,3,99,221,0
g1388,2944,3,99,221,0
g1389,2943,3,98,221,0
g139,584,3,104,200,0
g1390,2942,3,98,530,0
g1391,2941,3,99,221,0
g1392,2940,3,99,221,0
g1393,2939,3,98,221,0
g1394,2938,3,98,221,0
g1395,2932,180,5,17,0
g1396,2931,5,112,216,0
g1397,2930,3,99,221,0
g1398,2929,3,99,221,0
g1399,2928,3,98,221,0
g14,3993,3,15,106,0
g140,585,3,104,200,0
g1400,2927,3,99,221,0
g1401,2926,3,98,221,0
g1402,2925,3,99,221,0
g1403,2924,3,99,221,0
g1404,2923,3,98,221,0
g1405,2922,3,99,221,0
g1406,2921,3,99,221,0
g1407,2920,3,98,221,0
g1408,2919,3,99,221,0
g1409,2918,3,98,221,0
g141,586,3,103,200,0
g1410,2917,3,99,221,0
g1411,2916,3,99,221,0
g1412,2915,3,99,221,0
g1413,2914,3,98,221,0
g1414,2913,3,99,221,0
g1415,2912,3,99,221,0
g1416,2911,3,98,221,0
g1417,2910,3,99,221,0
g1418,2909,3,98,221,0
g1419,2908,3,99,221,0
g142,587,3,103,200,0
g1420,2907,3,99,221,0
g1421,2906,3,98,221,0
g1422,2905,3,99,221,0
g1423,2904,3,99,221,0
g1424,2903,3,98,221,0
g1425,2902,3,99,221,0
g1426,2901,3,99,221,0
g1427,2900,3,98,221,0
g1428,2899,3,99,221,0
g1429,2898,3,99,221,0
g143,588,3,104,200,0
g1430,2897,3,98,221,0
g1431,2896,3,99,221,0
g1432,2895,3,99,221,0
g1433,2894,3,98,218,0
g1434,2893,3,99,218,0
g1435,2892,3,99,218,0
g1436,2891,3,98,215,0
g1437,2890,3,99,215,0
g1438,2889,3,99,215,0
g1439,2888,3,98,218,0
g144,589,3,103,200,0
g1440,2887,3,99,215,0
g1441,2886,3,99,215,0
g1442,2885,3,98,215,0
g1443,2884,3,99,218,0
g1444,2883,3,99,218,0
g1445,2882,3,99,527,0
g1446,2881,3,99,218,0
g1447,2880,3,99,218,0
g1448,2879,3,98,218,0
g1449,2878,3,99,218,0
g145,590,3,103,200,0
g1450,2877,3,98,218,0
g1451,2876,3,99,218,0
g1452,2875,3,98,218,0
g1453,2874,3,99,218,0
g1454,2873,3,99,218,0
g1455,2872,3,98,218,0
g1456,2871,3,99,218,0
g1457,2870,3,99,218,0
g1458,2869,3,99,527,0
g1459,2868,3,98,218,0
g146,591,3,103,200,0
g1460,2867,3,99,218,0
g1461,2866,3,99,527,0
g1462,2865,3,99,218,0
g1463,2864,3,98,218,0
g1464,2863,3,99,218,0
g1465,2862,3,99,218,0
g1466,2861,3,98,221,0
g1467,2860,3,98,218,0
g1468,2859,3,98,527,0
g1469,2858,3,99,218,0
g147,592,3,103,200,0
g1470,2857,3,99,218,0
g1471,2856,3,99,218,0
g1472,2855,3,99,530,0
g1473,2854,3,98,218,0
g1474,2853,3,99,218,0
g1475,2852,3,99,218,0
g1476,2851,3,99,218,0
g1477,2850,3,98,218,0
g1478,2849,3,99,218,0
g1479,2848,3,98,218,0
g148,593,3,103,200,0
g1480,2847,3,99,218,0
g1481,2846,3,99,218,0
g1482,2845,3,99,221,0
g1483,2844,3,99,218,0
g1484,2843,3,98,218,0
g1485,2842,3,99,218,0
g1486,2841,3,98,218,0
g1487,2840,5,112,216,0
g1488,2839,5,111,219,0
g1489,2838,5,111,216,0
g149,594,3,58,7,0
g1490,2837,5,111,219,0
g1491,2836,5,111,216,0
g1492,2835,5,111,216,0
g1493,2834,5,112,216,0
g1494,2833,3,99,221,0
g1495,2832,5,111,216,0
g1496,2831,5,112,216,0
g1497,2830,5,111,216,0
g1498,2829,5,112,216,0
g1499,2828,5,111,216,0
g15,3991,5,14,104,0
g150,595,3,94,73,0
g1500,2827,5,111,216,0
g1501,2826,5,112,216,0
g1502,2825,5,112,216,0
g1503,2824,5,112,216,0
g1504,2823,5,112,219,0
g1505,2822,5,112,219,0
g1506,2821,5,111,216,0
g1507,2820,5,112,216,0
g1508,2819,5,111,216,0
g1509,2818,5,111,219,0
g151,596,3,185,92,0
g1510,2817,5,111,219,0
g1511,2816,5,111,219,0
g1512,2815,5,111,219,0
g1513,2814,5,112,219,0
g1514,2813,5,112,219,0
g1515,2812,5,111,219,0
g1516,2811,5,111,219,0
g1517,2810,5,111,219,0
g1518,2809,5,111,219,0
g1519,2808,5,112,219,0
g152,597,3,103,194,0
g1520,2807,5,111,219,0
g1521,2806,5,112,219,0
g1522,2805,5,112,219,0
g1523,2804,5,112,219,0
g1524,2803,5,112,219,0
g1525,2802,5,112,219,0
g1526,2801,5,112,219,0
g1527,2800,5,112,219,0
g1528,2799,5,112,219,0
g1529,2798,5,111,219,0
g153,598,3,104,194,0
g1530,2797,5,111,219,0
g1531,2796,5,112,219,0
g1532,2795,5,111,219,0
g1533,2794,5,111,219,0
g1534,2793,5,111,219,0
g1535,2792,5,111,219,0
g1536,2791,5,111,216,0
g1537,2790,5,111,219,0
g1538,2789,5,111,213,0
g1539,2788,5,111,216,0
g154,473,3,281,0,0
g1540,2787,5,112,216,0
g1541,2786,5,111,216,0
g1542,2785,5,111,216,0
g1543,2784,5,111,216,0
g1544,2783,5,111,216,0
g1545,2782,5,111,216,0
g1546,2781,5,111,216,0
g1547,2780,5,111,216,0
g1548,2779,5,112,216,0
g1549,2778,5,112,216,0
g155,474,3,121106,0,0
g1550,2777,5,112,216,0
g1551,2776,5,112,216,0
g1552,2775,5,112,213,0
g1553,2774,47,112,473,0
g1554,2773,41,110,479,0
g1555,2772,59,110,463,0
g1556,2771,145,8,377,0
g1557,2770,53,110,456,0
g1558,2769,146,10,363,0
g1559,2768,47,110,476,0
g156,475,3,19,0,0
g1560,2767,47,110,476,0
g1561,2766,11,95,277,0
g1562,2765,5,111,528,0
g1563,2764,5,111,528,0
g1564,2763,5,111,525,0
g1565,2762,5,112,525,0
g1566,2761,5,111,525,0
g1567,2760,5,111,525,0
g1568,2759,5,112,525,0
g1569,2758,5,112,528,0
g157,476,3,106,0,0
g1570,2757,5,112,528,0
g1571,2756,5,112,528,0
g1572,2755,5,112,528,0
g1573,2754,5,111,525,0
g1574,2753,5,112,528,0
g1575,2752,5,112,525,0
g1576,2751,5,112,528,0
g1577,2750,5,111,528,0
g1578,2749,12,96,202,0
g1579,2748,69,44,103,0
g158,477,3,65,0,0
g1580,2747,11,96,205,0
g1581,2746,160,37,122,0
g1582,2745,3,12,69,0
g1583,2744,7,174,7,0
g1584,2743,3,7,27,0
g1585,2742,3,7,27,0
g1586,2741,3,7,27,0
g1587,2740,3,7,27,0
g1588,2937,120,3,355,0
g1589,2936,8,3,111,0
g159,454,3,122395,0,0
g1590,2935,8,3,110,0
g1591,2934,183,6,120,0
g1592,2933,4,179,18,0
g1593,2739,3,100,221,0
g1594,2738,3,100,221,0
g1595,2737,3,100,530,0
g1596,2736,3,100,221,0
g1597,2735,3,100,221,0
g1598,2734,3,100,221,0
g1599,2733,3,100,221,0
g16,4000,12,4,91,0
g160,455,3,122395,0,0
g1600,2732,3,100,221,0
g1601,2731,3,100,218,0
g1602,2730,3,100,221,0
g1603,2729,3,100,221,0
g1604,2728,3,100,221,0
g1605,2727,3,100,221,0
g1606,2726,3,100,221,0
g1607,2725,3,100,221,0
g1608,2724,3,100,527,0
g1609,2723,3,100,221,0
g161,456,3,121394,0,0
g1610,2722,3,100,527,0
g1611,2721,3,100,527,0
g1612,2720,3,100,530,0
g1613,2719,3,100,530,0
g1614,2718,3,100,530,0
g1615,2717,3,100,530,0
g1616,2716,3,100,527,0
g1617,2715,3,100,527,0
g1618,2714,3,100,527,0
g1619,2713,3,100,530,0
g162,457,3,123396,0,0
g1620,2712,3,100,221,0
g1621,2711,3,100,530,0
g1622,2710,3,100,530,0
g1623,2709,3,100,530,0
g1624,2708,3,100,218,0
g1625,2707,3,100,218,0
g1626,2706,3,100,218,0
g1627,2705,3,100,218,0
g1628,2704,3,100,218,0
g1629,2703,3,100,527,0
g163,458,3,307,0,0
g1630,2702,3,100,218,0
g1631,2701,3,100,221,0
g1632,2700,3,100,218,0
g1633,2699,3,100,218,0
g1634,2698,3,100,218,0
g1635,2697,3,100,218,0
g1636,2696,3,100,221,0
g1637,2695,3,100,218,0
g1638,2694,3,100,218,0
g1639,2693,3,100,218,0
g164,459,3,307,0,0
g1640,2692,3,100,218,0
g1641,2691,3,100,218,0
g1642,2690,3,100,218,0
g1643,2689,16,5,38,0
g1644,2687,17,5,38,0
g1645,2685,16,5,38,0
g1646,2683,67,14,194,0
g1647,2681,15,15,182,0
g1648,2679,17,5,38,0
g1649,2673,6,82,66,0
g165,460,3,307,0,0
g1650,1276,6,82,321,0
g1651,1275,6,82,318,0
g1652,1273,96,6,218,0
g1653,1272,96,6,221,0
g1654,1270,96,7,218,0
g1655,1269,96,7,218,0
g1656,1267,95,6,218,0
g1657,1266,95,6,218,0
g1658,2671,3,663,3,0
g1659,2670,3,100,221,0
g166,461,3,307,0,0
g1660,2669,3,100,221,0
g1661,2668,3,100,221,0
g1662,2667,3,100,221,0
g1663,2666,3,100,221,0
g1664,2665,3,100,221,0
g1665,2664,3,100,221,0
g1666,2663,3,100,221,0
g1667,2662,3,100,221,0
g1668,2661,3,100,221,0
g1669,2660,3,100,221,0
g167,462,3,569,0,0
g1670,2659,3,100,221,0
g1671,2658,3,100,218,0
g1672,2657,3,100,215,0
g1673,2656,3,100,215,0
g1674,2655,3,100,218,0
g1675,2654,3,100,218,0
g1676,2653,3,100,218,0
g1677,2652,3,100,218,0
g1678,2651,3,100,218,0
g1679,2650,3,100,218,0
g168,463,3,666,0,0
g1680,2649,3,100,218,0
g1681,2648,3,100,218,0
g1682,2647,3,100,218,0
g1683,2646,3,100,218,0
g1684,2645,3,100,218,0
g1685,2644,3,100,221,0
g1686,2643,3,100,218,0
g1687,2642,3,100,218,0
g1688,2641,3,100,218,0
g1689,2640,9,44,72,0
g169,464,3,666,0,0
g1690,2639,47,111,473,0
g1691,2638,35,111,485,0
g1692,2637,29,110,491,0
g1693,2636,47,111,475,0
g1694,2635,47,112,475,0
g1695,2634,136,7,386,0
g1696,2633,44,111,465,0
g1697,2632,44,111,465,0
g1698,2631,134,9,375,0
g1699,2630,35,112,488,0
g17,3990,3,11,92,0
g170,465,3,763,0,0
g1700,2629,35,111,488,0
g1701,2628,44,110,479,0
g1702,2627,3,100,221,0
g1703,2626,11,97,277,0
g1704,2625,31,172,128,0
g1705,2624,117,8,358,0
g1706,2623,38,68,109,0
g1707,2622,3,5562,3,0
g1708,2621,3,166,3,0
g1709,2620,3,1386,3,0
g171,412,3,290,0,0
g1710,2619,3,2778,3,0
g1711,2618,3,11130,3,0
g1712,2617,3,44538,3,0
g1713,2616,3,89082,3,0
g1714,2615,3,178170,3,0
g1715,2614,3,356346,3,0
g1716,2613,3,712698,3,0
g1717,2612,3,2850810,3,0
g1718,2611,3,690,3,0
g1719,2610,3,342,3,0
g172,413,3,290,0,0
g1720,2609,3,5701623,3,0
g1721,2608,3,1425402,3,0
g1722,2607,3,22266,3,0
g1723,2606,3,760,3,0
g1724,2605,3,122392,3,0
g1725,2604,3,122392,3,0
g1726,2603,3,121391,3,0
g1727,2602,3,123393,3,0
g1728,2601,3,304,3,0
g1729,2600,3,304,3,0
g173,414,3,291,0,0
g1730,2599,3,304,3,0
g1731,2598,3,304,3,0
g1732,2597,3,566,3,0
g1733,2596,3,663,3,0
g1734,2595,3,100,221,0
g1735,2688,4,15,30,0
g1736,2686,4,16,30,0
g1737,2684,4,15,30,0
g1738,2682,13,66,168,0
g1739,2680,14,14,183,0
g174,415,3,290,0,0
g1740,2678,4,16,30,0
g1741,2677,5,463,8,0
g1742,2676,5,269,8,0
g1743,2675,7,3,111,0
g1744,2674,7,3,109,0
g1745,2672,81,5,67,0
g1746,1274,5,95,8,0
g1747,1271,6,95,8,0
g1748,1268,5,94,8,0
g1749,2594,33,68,37,0
g175,416,3,290,0,0
g1750,2592,31,105,85,0
g1751,2588,168,5,135,0
g1752,1264,97,6,218,0
g1753,1263,97,6,221,0
g1754,2586,2850807,13,6,0
g1755,2585,5701620,13,6,0
g1756,2584,712695,13,6,0
g1757,2583,8,20,140,0
g1758,2582,5,105,283,0
g1759,2581,5,103,283,0
g176,417,3,290,0,0
g1760,2580,5,104,209,0
g1761,2579,35,111,485,0
g1762,2578,132,8,388,0
g1763,2577,35,110,487,0
g1764,2576,35,111,487,0
g1765,2575,32,110,477,0
g1766,2574,32,110,477,0
g1767,2573,32,109,491,0
g1768,2572,356343,13,6,0
g1769,2571,358,4,113,0
g177,418,3,290,0,0
g1770,2570,89079,13,6,0
g1771,2569,261,4,16,0
g1772,2568,7,330,39,0
g1773,2567,6,427,39,0
g1774,2566,7,427,39,0
g1775,2565,6,524,39,0
g1776,2564,5,104,211,0
g1777,2563,22263,13,6,0
g1778,2562,660,11,6,0
g1779,2561,23,110,497,0
g178,419,3,290,0,0
g1780,2560,20,110,500,0
g1781,2559,20,109,502,0
g1782,2558,23,110,499,0
g1783,2557,20,110,489,0
g1784,2556,125,8,384,0
g1785,2555,23,111,500,0
g1786,2554,124,8,399,0
g1787,2553,23,110,500,0
g1788,2552,5559,13,6,0
g1789,2551,1383,13,6,0
g179,420,3,290,0,0
g1790,2550,79,4,24,0
g1791,2549,85,5,18,0
g1792,2548,76,5,26,0
g1793,2547,12,8,104,0
g1794,2546,11,62455,59665,0
g1795,2545,11,15610,106510,0
g1796,2544,339,13,6,0
g1797,2593,67,32,38,0
g1798,2591,104,30,86,0
g1799,2590,4,366,8,0
g18,3989,2,2,116,0
g180,421,3,290,0,0
g1800,2589,4,366,8,0
g1801,2587,4,167,136,0
g1802,1265,5,96,8,0
g1803,2542,11,970,121153,0
g1804,2541,1425399,13,6,0
g1805,2540,11,115,122010,0
g1806,2539,11,238,121887,0
g1807,2538,11,482,121643,0
g1808,2537,11,970,121153,0
g1809,2536,11,1946,120179,0
g181,422,3,291,0,0
g1810,2535,11,3898,118222,0
g1811,2534,11,7802,114318,0
g1812,2533,11,15610,106510,0
g1813,2532,11,31226,90894,0
g1814,2531,11,62455,59665,0
g1815,2530,11,115,122010,0
g1816,2529,11,1946,120179,0
g1817,2528,11,31226,90894,0
g1818,2527,11,236,120888,0
g1819,2526,11,478,120646,0
g182,423,3,291,0,0
g1820,2525,11,962,120160,0
g1821,2524,11,3866,117253,0
g1822,2523,11,15482,105637,0
g1823,2522,11,61943,59176,0
g1824,2521,11,116,123010,0
g1825,2520,11,486,122640,0
g1826,2519,11,7866,115255,0
g1827,2518,11,15738,107383,0
g1828,2517,11,3898,118222,0
g1829,2516,11,7738,113381,0
g183,424,3,291,0,0
g1830,2515,11,482,121643,0
g1831,2514,687,13,6,0
g1832,2513,11,1930,119194,0
g1833,2512,11,238,121887,0
g1834,2511,11,114,121010,0
g1835,2510,11,7802,114318,0
g1836,2509,178167,13,6,0
g1837,2508,11,62967,60154,0
g1838,2507,11,31482,91639,0
g1839,2506,122389,11,6,0
