gate,net_ID,CC0,CC1,CO,is_trojan
g1074,1969,5,689,160,0
g1075,2103,5,148,546,0
g1076,2769,11,341,154,0
g1077,542,3,146,542,0
g1078,2054,5,205,451,0
g1079,1138,143,4,536,0
g108,1871,5,835,9,0
g1080,262,3,204,0,0
g1081,2193,5,372,315,0
g1082,2416,5,234,445,0
g1083,511,3,68,623,0
g1084,545,3,146,542,0
g1085,1084,25,4,673,0
g1086,1564,6,655,9,0
g1087,822,34,15,125,0
g1088,1666,6,140,551,0
g1089,792,4,114,45,0
g109,1126,511,4,168,0
g1090,1346,2,55,120,0
g1091,2190,5,251,446,0
g1092,2106,5,516,163,0
g1093,641,3,71,613,0
g1094,1813,5,64,645,0
g1095,2654,12,361,308,0
g1096,1540,6,141,179,0
g1097,990,2,2,692,0
g1098,713,3,238,436,0
g1099,2238,5,332,10,0
g11,1712,6,360,314,0
g110,289,2,2,0,0
g1100,1069,2,2,705,0
g1101,1009,2,2,709,0
g1102,1696,6,140,551,0
g1103,2568,12,68,626,0
g1104,1676,6,94,556,0
g1105,919,69,4,635,0
g1106,1471,79,9,622,0
g1107,2674,12,248,313,0
g1108,2127,5,183,164,0
g1109,2513,11,487,3,0
g111,1679,6,140,564,0
g1110,2623,11,65,631,0
g1111,195,3,659,0,0
g1112,2975,25,4,1076,1
g1113,958,205,4,15,0
g1114,572,3,98,542,0
g1115,477,3,681,151,0
g1116,1790,5,30,674,0
g1117,1185,143,4,536,0
g1118,1705,6,360,314,0
g1119,1244,239,4,435,0
g112,472,3,344,151,0
g1120,2182,5,30,144,0
g1121,844,23,4,681,0
g1122,2703,11,139,540,0
g1123,571,3,100,542,0
g1124,1348,31,3,165,0
g1125,2680,11,235,452,0
g1126,625,3,243,449,0
g1127,2756,11,139,540,0
g1128,1855,5,201,9,0
g1129,2746,11,139,540,0
g113,2687,11,235,452,0
g1130,1897,5,150,546,0
g1131,780,90,5,479,0
g1132,1102,23,4,673,0
g1133,2651,12,240,439,0
g1134,372,3,22,667,0
g1135,428,3,22,667,0
g1136,1683,6,140,551,0
g1137,2999,7,23,1094,1
g1138,2227,5,665,10,0
g1139,2916,12,319,3,0
g114,1067,2,2,692,0
g1140,1582,6,318,9,0
g1141,3037,155,7,946,1
g1142,1643,6,239,445,0
g1143,1844,6,150,9,0
g1144,1384,148,9,536,0
g1145,2320,3,18,676,0
g1146,1130,72,4,612,0
g1147,2954,23,4,1078,1
g1148,2635,12,361,308,0
g1149,1727,6,360,314,0
g115,702,3,240,436,0
g1150,1168,143,4,536,0
g1151,252,3,193,0,0
g1152,1592,6,142,551,0
g1153,2744,9,19,670,0
g1154,2169,5,30,684,0
g1155,2163,5,30,674,0
g1156,3031,55,6,1046,1
g1157,897,2,2,167,0
g1158,1175,511,4,170,0
g1159,2454,5,677,160,0
g116,2875,12,656,3,0
g1160,1437,514,7,150,0
g1161,2220,5,210,10,0
g1162,1552,6,169,163,0
g1163,1717,6,318,319,0
g1164,583,3,142,537,0
g1165,1352,74,9,617,0
g1166,2962,27,8,1074,1
g1167,1266,71,4,622,0
g1168,239,4,828,0,0
g1169,2278,5,486,9,0
g117,686,3,510,154,0
g1170,2666,12,317,313,0
g1171,694,3,123,441,0
g1172,2903,12,141,545,0
g1173,829,72,4,612,0
g1174,2128,5,689,160,0
g1175,2261,5,823,9,0
g1176,1995,5,251,446,0
g1177,1076,23,4,546,0
g1178,1772,5,79,633,0
g1179,1733,8,190,3,0
g118,2600,11,65,626,0
g1180,1270,69,4,622,0
g1181,2063,5,152,565,0
g1182,2001,5,251,446,0
g1183,2248,5,823,9,0
g1184,1326,155,4,15,0
g1185,672,3,510,154,0
g1186,876,143,4,536,0
g1187,1723,6,360,314,0
g1188,566,3,98,547,0
g1189,2548,12,146,550,0
g119,1215,145,4,541,0
g1190,2618,11,678,154,0
g1191,1792,5,32,674,0
g1192,1988,5,687,160,0
g1193,2004,5,81,638,0
g1194,1468,26,7,663,0
g1195,824,511,4,166,0
g1196,812,23,4,673,0
g1197,3022,35,6,1066,1
g1198,534,3,149,547,0
g1199,2986,23,31,1078,1
g12,1488,106,9,541,0
g120,257,3,195,0,0
g1200,2293,5,506,163,0
g1201,177,4,828,0,0
g1202,647,3,71,613,0
g1203,1439,244,9,430,0
g1204,1818,5,64,632,0
g1205,1843,6,150,9,0
g1206,1640,6,239,458,0
g1207,2192,5,192,10,0
g1208,1366,148,9,549,0
g1209,3005,29,5,1072,1
g121,2111,5,28,674,0
g1210,2039,5,209,451,0
g1211,2366,3,20,676,0
g1212,1992,5,251,446,0
g1213,736,3,364,305,0
g1214,1923,5,79,623,0
g1215,1234,145,4,541,0
g1216,1737,5,32,158,0
g1217,227,4,828,0,0
g1218,2951,26,7,1094,0
g1219,2107,5,150,546,0
g122,184,3,827,0,0
g1220,1150,23,4,681,0
g1221,1731,6,360,327,0
g1222,835,682,4,150,0
g1223,1317,194,4,16,0
g1224,2726,11,341,154,0
g1225,2649,12,361,308,0
g1226,2634,12,361,308,0
g1227,699,3,196,441,0
g1228,2472,12,321,3,0
g1229,2510,11,824,3,0
g123,883,69,4,627,0
g1230,2752,11,507,157,0
g1231,768,6,141,196,0
g1232,201,3,659,0,0
g1233,2546,12,68,616,0
g1234,398,3,22,547,0
g1235,2349,3,18,676,0
g1236,2424,5,138,546,0
g1237,1796,5,181,164,0
g1238,2503,12,141,545,0
g1239,2299,5,508,163,0
g124,2818,9,19,670,0
g1240,2849,12,141,558,0
g1241,2355,3,20,160,0
g1242,2213,5,667,10,0
g1243,2990,15,27,1086,1
g1244,2201,5,667,10,0
g1245,1775,5,79,638,0
g1246,846,511,4,170,0
g1247,1954,5,76,632,0
g1248,751,3,364,305,0
g1249,1144,72,4,612,0
g125,796,23,4,150,0
g1250,2774,9,19,670,0
g1251,376,3,22,667,0
g1252,729,3,320,310,0
g1253,1129,682,4,150,0
g1254,2508,12,143,545,0
g1255,956,660,4,17,0
g1256,2997,29,5,1072,1
g1257,2979,27,8,1074,1
g1258,1065,2,2,692,0
g1259,2139,5,79,623,0
g126,1495,39,20,150,0
g1260,2254,5,823,9,0
g1261,1519,28,9,617,0
g1262,3039,95,7,1006,1
g1263,2978,23,4,1078,1
g1264,2168,5,30,684,0
g1265,1433,514,7,150,0
g1266,1045,2,2,709,0
g1267,2697,11,139,553,0
g1268,3013,49,5,1052,1
g1269,776,15,5,149,0
g127,1716,6,316,319,0
g1270,2872,12,181,3,0
g1271,2784,9,21,670,0
g1272,2246,5,328,10,0
g1273,1455,74,9,622,0
g1274,2430,5,138,546,0
g1275,944,828,4,16,0
g1276,679,3,510,154,0
g1277,697,3,194,441,0
g1278,212,3,659,0,0
g1279,744,3,364,305,0
g128,2185,5,152,552,0
g1280,951,196,4,16,0
g1281,663,3,173,154,0
g1282,1294,155,4,15,0
g1283,3008,29,5,1072,1
g1284,2140,5,833,9,0
g1285,1325,828,4,16,0
g1286,1539,514,7,150,0
g1287,1308,660,4,17,0
g1288,1456,74,9,622,0
g1289,1771,5,77,633,0
g129,1068,2,2,702,0
g1290,2080,5,246,445,0
g1291,1777,5,28,674,0
g1292,2717,11,343,154,0
g1293,300,7,26,1075,0
g1294,1560,6,171,163,0
g1295,2580,12,70,631,0
g1296,268,4,205,0,0
g1297,2609,12,240,439,0
g1298,903,200,4,440,0
g1299,1445,244,9,430,0
g13,2282,5,506,176,0
g130,2926,12,195,154,0
g1300,2945,4,23,143,0
g1301,2067,5,246,445,0
g1302,2147,5,28,674,0
g1303,2670,12,317,313,0
g1304,2375,3,18,693,0
g1305,215,3,184,0,0
g1306,2677,12,246,313,0
g1307,2348,3,18,160,0
g1308,1647,6,239,445,0
g1309,676,3,510,154,0
g131,537,3,144,547,0
g1310,1136,682,4,150,0
g1311,2906,12,658,3,0
g1312,2706,11,235,439,0
g1313,211,3,659,0,0
g1314,2397,5,234,445,0
g1315,2857,9,19,140,0
g1316,2070,5,246,445,0
g1317,798,25,4,175,0
g1318,1014,2,2,162,0
g1319,483,3,681,151,0
g132,977,660,4,17,0
g1320,2771,11,507,157,0
g1321,1999,5,687,160,0
g1322,506,3,68,628,0
g1323,484,3,681,151,0
g1324,2823,9,21,670,0
g1325,2732,11,341,154,0
g1326,817,23,4,673,0
g1327,1398,104,9,541,0
g1328,2117,5,106,552,0
g1329,2003,5,76,637,0
g133,2963,23,4,1078,1
g1330,1900,5,498,9,0
g1331,1337,365,4,317,0
g1332,2173,5,30,691,0
g1333,407,3,22,677,0
g1334,1961,5,74,632,0
g1335,2398,5,234,445,0
g1336,1276,828,4,14,0
g1337,466,3,198,151,0
g1338,1627,6,119,450,0
g1339,2292,5,506,163,0
g134,1268,126,4,440,0
g1340,2730,12,122,444,0
g1341,1279,828,4,14,0
g1342,1726,6,360,314,0
g1343,2056,5,687,160,0
g1344,2911,12,141,545,0
g1345,2641,12,361,308,0
g1346,3043,251,8,850,1
g1347,2275,5,506,163,0
g1348,2287,5,506,163,0
g1349,1448,514,7,150,0
g135,1021,2,2,709,0
g1350,1038,2,2,692,0
g1351,2380,3,18,341,0
g1352,2461,5,342,160,0
g1353,2464,5,340,160,0
g1354,2611,12,240,439,0
g1355,2457,5,677,160,0
g1356,2113,5,518,163,0
g1357,2216,5,152,552,0
g1358,2944,4,48,118,0
g1359,2186,5,30,144,0
g136,563,3,144,555,0
g1360,970,185,4,17,0
g1361,687,3,510,154,0
g1362,2114,5,148,546,0
g1363,2861,9,19,335,0
g1364,1296,365,4,304,0
g1365,1443,514,7,150,0
g1366,600,3,199,441,0
g1367,668,3,173,154,0
g1368,1766,5,30,674,0
g1369,1131,511,4,170,0
g137,607,3,243,436,0
g1370,121,3,154,0,0
g1371,498,3,52,112,0
g1372,1691,6,140,551,0
g1373,2172,5,251,446,0
g1374,1944,5,74,645,0
g1375,2162,5,152,552,0
g1376,719,3,238,436,0
g1377,2042,5,85,638,0
g1378,213,3,659,0,0
g1379,594,3,142,550,0
g138,2289,5,506,163,0
g1380,1976,5,150,546,0
g1381,2763,9,19,670,0
g1382,1345,2,105,65,0
g1383,2785,12,172,157,0
g1384,2795,12,170,157,0
g1385,1005,2,2,702,0
g1386,650,3,71,613,0
g1387,714,3,238,436,0
g1388,1568,6,655,9,0
g1389,2910,12,319,3,0
g139,2757,11,507,157,0
g1390,2694,9,19,683,0
g1391,2976,23,4,1078,1
g1392,706,3,238,436,0
g1393,1299,365,4,304,0
g1394,1655,6,239,445,0
g1395,2306,3,18,556,0
g1396,1975,5,248,445,0
g1397,2243,5,330,10,0
g1398,1070,53,4,111,0
g1399,1341,365,4,304,0
g14,609,3,243,436,0
g140,1819,5,64,632,0
g1400,1877,5,835,9,0
g1401,2517,11,487,3,0
g1402,527,3,68,623,0
g1403,2646,12,242,439,0
g1404,204,3,659,0,0
g1405,1701,6,245,319,0
g1406,799,23,4,175,0
g1407,2308,3,18,689,0
g1408,169,4,828,0,0
g1409,1493,26,7,663,0
g141,272,4,194,0,0
g1410,1596,6,140,556,0
g1411,855,23,4,679,0
g1412,2955,23,4,1078,1
g1413,462,3,22,137,0
g1414,1369,514,7,150,0
g1415,2573,11,678,154,0
g1416,1885,5,687,160,0
g1417,2084,5,150,546,0
g1418,1822,5,66,632,0
g1419,2157,5,32,674,0
g142,2317,3,18,676,0
g1420,868,23,4,692,0
g1421,125,3,490,0,0
g1422,2046,5,246,445,0
g1423,1687,6,140,551,0
g1424,487,3,681,151,0
g1425,725,3,249,310,0
g1426,1189,23,4,679,0
g1427,1034,2,2,692,0
g1428,2458,5,679,160,0
g1429,610,3,243,436,0
g143,470,3,344,151,0
g1430,984,660,4,17,0
g1431,2387,5,234,445,0
g1432,642,3,71,613,0
g1433,468,3,344,151,0
g1434,1991,5,76,632,0
g1435,709,3,238,436,0
g1436,1159,682,4,150,0
g1437,3006,27,5,1074,1
g1438,2411,5,234,445,0
g1439,819,34,15,125,0
g144,1206,195,4,440,0
g1440,1804,5,30,684,0
g1441,715,3,238,436,0
g1442,122,3,154,0,0
g1443,1670,6,195,450,0
g1444,120,3,154,0,0
g1445,1837,5,64,637,0
g1446,608,3,243,436,0
g1447,2917,12,319,3,0
g1448,772,140,5,44,0
g1449,287,2,2,0,0
g145,1015,2,2,694,0
g1450,1241,244,4,435,0
g1451,2000,5,518,163,0
g1452,2342,3,18,676,0
g1453,2300,5,506,163,0
g1454,2981,27,8,1074,1
g1455,2013,5,372,328,0
g1456,380,3,22,667,0
g1457,1632,6,69,637,0
g1458,832,682,4,150,0
g1459,2025,5,81,638,0
g146,1710,6,360,314,0
g1460,2376,3,18,146,0
g1461,249,4,828,0,0
g1462,1255,239,4,435,0
g1463,1769,5,79,633,0
g1464,1098,72,4,622,0
g1465,422,3,22,667,0
g1466,2075,5,352,160,0
g1467,258,3,193,0,0
g1468,2648,11,678,154,0
g1469,1322,323,4,17,0
g147,360,3,22,684,0
g1470,562,3,144,555,0
g1471,2811,9,21,179,0
g1472,915,69,4,622,0
g1473,2835,9,21,154,0
g1474,2443,5,677,160,0
g1475,2868,12,141,545,0
g1476,1648,6,239,445,0
g1477,2493,11,824,3,0
g1478,614,3,243,436,0
g1479,1545,6,6,163,0
g148,1559,6,180,9,0
g1480,3029,75,6,1026,1
g1481,858,143,4,536,0
g1482,2691,11,235,439,0
g1483,882,145,4,554,0
g1484,2743,11,507,170,0
g1485,1994,5,76,632,0
g1486,533,3,149,547,0
g1487,2130,5,106,552,0
g1488,1485,39,20,150,0
g1489,2123,5,370,315,0
g149,493,3,681,151,0
g1490,1743,5,189,9,0
g1491,1160,682,4,150,0
g1492,1037,2,2,176,0
g1493,1752,5,191,9,0
g1494,1823,5,64,632,0
g1495,1211,239,4,435,0
g1496,955,828,4,16,0
g1497,165,4,828,0,0
g1498,183,3,827,0,0
g1499,2914,11,190,3,0
g15,218,3,184,0,0
g150,739,3,364,305,0
g1500,1152,23,4,681,0
g1501,682,3,510,154,0
g1502,864,72,4,612,0
g1503,1678,6,239,445,0
g1504,276,4,194,0,0
g1505,1974,5,251,459,0
g1506,2967,23,4,1078,1
g1507,2017,5,246,445,0
g1508,2324,3,18,676,0
g1509,1081,74,4,627,0
g151,277,4,196,0,0
g1510,384,3,22,667,0
g1511,1487,104,9,541,0
g1512,123,3,344,0,0
g1513,127,3,490,0,0
g1514,176,4,828,0,0
g1515,1759,5,28,691,0
g1516,1386,74,9,617,0
g1517,1365,244,9,430,0
g1518,2617,12,240,439,0
g1519,2394,5,234,458,0
g152,1808,6,175,9,0
g1520,1072,23,4,150,0
g1521,2852,9,19,680,0
g1522,134,3,827,0,0
g1523,1329,185,4,17,0
g1524,1785,5,30,687,0
g1525,821,23,4,686,0
g1526,465,3,198,151,0
g1527,1205,244,4,435,0
g1528,1373,148,9,536,0
g1529,894,202,4,440,0
g153,119,3,154,0,0
g1530,141,3,827,0,0
g1531,1463,74,9,622,0
g1532,2132,5,181,164,0
g1533,2989,7,23,1094,1
g1534,1892,5,152,552,0
g1535,1782,5,28,687,0
g1536,1557,6,169,163,0
g1537,962,345,4,150,0
g1538,1663,6,195,450,0
g1539,2432,5,138,546,0
g154,1418,104,9,541,0
g1540,2241,5,203,9,0
g1541,273,4,194,0,0
g1542,1886,5,835,9,0
g1543,2575,12,68,626,0
g1544,1078,23,4,331,0
g1545,1905,5,687,160,0
g1546,623,3,243,436,0
g1547,251,3,195,0,0
g1548,2230,5,212,10,0
g1549,1438,514,7,150,0
g155,2765,11,507,157,0
g1550,2893,12,656,3,0
g1551,1924,5,689,160,0
g1552,2385,5,138,546,0
g1553,2072,5,246,445,0
g1554,998,2,2,692,0
g1555,464,3,22,137,0
g1556,738,3,364,305,0
g1557,1213,244,4,435,0
g1558,1795,5,106,557,0
g1559,1363,244,9,430,0
g156,2777,11,509,157,0
g1560,1406,244,9,430,0
g1561,1690,6,96,551,0
g1562,2083,5,150,565,0
g1563,885,239,4,435,0
g1564,565,3,100,547,0
g1565,2524,11,341,3,0
g1566,1157,23,4,692,0
g1567,2572,12,68,626,0
g1568,2844,9,19,687,0
g1569,371,3,22,667,0
g157,2400,5,138,559,0
g1570,842,72,4,612,0
g1571,749,3,364,305,0
g1572,1854,5,150,552,0
g1573,1922,5,157,557,0
g1574,293,11,30,1090,0
g1575,2603,11,65,626,0
g1576,658,3,71,626,0
g1577,807,74,4,627,0
g1578,541,3,144,542,0
g1579,581,3,142,537,0
g158,2088,5,150,546,0
g1580,431,3,22,680,0
g1581,999,2,2,694,0
g1582,2005,3,90,74,0
g1583,1074,23,4,150,0
g1584,2672,12,196,444,0
g1585,1761,5,30,691,0
g1586,3024,39,28,1062,1
g1587,1978,5,204,450,0
g1588,2363,3,18,693,0
g1589,1274,124,4,440,0
g159,284,3,193,0,0
g1590,1282,662,4,15,0
g1591,973,194,4,16,0
g1592,1479,26,7,663,0
g1593,871,143,4,536,0
g1594,1106,25,4,673,0
g1595,1237,69,4,627,0
g1596,1053,2,2,692,0
g1597,2840,9,19,670,0
g1598,3035,135,7,966,1
g1599,667,3,175,154,0
g16,2015,5,687,160,0
g160,2859,9,19,687,0
g1600,2499,11,824,3,0
g1601,2133,5,179,164,0
g1602,1911,5,79,636,0
g1603,554,3,144,542,0
g1604,1248,145,4,546,0
g1605,1610,6,67,622,0
g1606,361,3,22,677,0
g1607,1821,5,64,632,0
g1608,771,140,5,33,0
g1609,2421,5,190,450,0
g161,490,3,681,151,0
g1610,1226,202,4,440,0
g1611,2577,12,70,631,0
g1612,1708,6,360,314,0
g1613,1396,106,9,541,0
g1614,941,194,4,16,0
g1615,2699,32,13,678,0
g1616,2542,12,68,616,0
g1617,148,3,827,0,0
g1618,1127,143,4,549,0
g1619,2845,9,19,670,0
g162,637,3,71,613,0
g1620,1243,321,4,309,0
g1621,1508,28,9,304,0
g1622,1859,5,187,10,0
g1623,2810,9,19,670,0
g1624,1188,174,4,169,0
g1625,1842,6,200,9,0
g1626,1882,5,835,9,0
g1627,250,4,828,0,0
g1628,830,2,2,162,0
g1629,492,3,681,151,0
g163,827,511,4,170,0
g1630,2619,12,240,439,0
g1631,164,4,830,0,0
g1632,2700,11,235,439,0
g1633,561,3,144,555,0
g1634,2544,11,678,154,0
g1635,2832,9,19,154,0
g1636,205,3,659,0,0
g1637,728,3,249,310,0
g1638,1109,682,4,150,0
g1639,178,4,828,0,0
g164,2138,5,206,161,0
g1640,1362,74,9,617,0
g1641,1767,5,30,674,0
g1642,2998,27,5,1074,1
g1643,2468,32,13,678,0
g1644,2049,5,328,320,0
g1645,1928,5,157,557,0
g1646,2839,9,19,670,0
g1647,845,74,4,612,0
g1648,2412,5,234,445,0
g1649,2557,12,68,616,0
g165,1183,23,4,681,0
g1650,3020,55,6,1046,1
g1651,382,3,24,667,0
g1652,2974,23,4,1078,1
g1653,2405,5,138,546,0
g1654,553,3,146,542,0
g1655,2867,11,167,3,0
g1656,1233,241,4,435,0
g1657,2521,12,141,550,0
g1658,2918,12,141,545,0
g1659,826,511,4,170,0
g166,2346,3,18,160,0
g1660,2484,12,176,3,0
g1661,834,143,4,536,0
g1662,1052,2,2,692,0
g1663,1933,5,518,176,0
g1664,1405,129,9,435,0
g1665,2882,12,141,545,0
g1666,555,3,144,542,0
g1667,924,78,4,627,0
g1668,2353,3,18,160,0
g1669,2863,12,141,558,0
g167,1607,6,67,622,0
g1670,2725,11,191,444,0
g1671,529,3,68,636,0
g1672,1242,244,4,435,0
g1673,1330,828,4,16,0
g1674,2108,5,516,163,0
g1675,875,511,4,170,0
g1676,505,3,68,628,0
g1677,2735,12,120,444,0
g1678,1278,323,4,17,0
g1679,2788,12,170,157,0
g168,390,3,22,151,0
g1680,1926,5,689,160,0
g1681,1533,177,7,150,0
g1682,1662,6,197,450,0
g1683,379,3,22,667,0
g1684,1331,365,4,304,0
g1685,2781,12,170,157,0
g1686,2191,5,192,10,0
g1687,873,23,4,691,0
g1688,1210,244,4,435,0
g1689,987,660,4,17,0
g169,256,3,193,0,0
g1690,1881,5,152,552,0
g1691,1887,5,835,9,0
g1692,190,3,322,0,0
g1693,1697,6,140,551,0
g1694,421,3,22,667,0
g1695,2512,11,824,3,0
g1696,750,3,364,305,0
g1697,953,660,4,17,0
g1698,1431,74,9,617,0
g1699,1680,6,241,445,0
g17,585,3,142,537,0
g170,1734,5,30,158,0
g1700,2528,12,68,629,0
g1701,726,3,249,310,0
g1702,1113,99,4,541,0
g1703,147,3,827,0,0
g1704,2856,9,19,687,0
g1705,1624,6,67,622,0
g1706,2410,5,234,445,0
g1707,2294,5,506,163,0
g1708,2794,11,341,154,0
g1709,707,3,238,436,0
g171,2938,12,74,631,0
g1710,368,3,22,667,0
g1711,1114,511,4,166,0
g1712,681,3,510,154,0
g1713,1903,5,498,9,0
g1714,2051,5,326,320,0
g1715,1472,26,7,663,0
g1716,1032,2,2,692,0
g1717,1970,5,251,459,0
g1718,1035,2,2,709,0
g1719,248,4,828,0,0
g172,1142,25,4,681,0
g1720,481,3,681,151,0
g1721,1395,244,9,430,0
g1722,1581,6,655,9,0
g1723,230,4,828,0,0
g1724,2629,12,361,321,0
g1725,1252,69,4,622,0
g1726,1245,244,4,435,0
g1727,2090,5,150,546,0
g1728,1948,5,76,645,0
g1729,2714,9,19,670,0
g173,2315,3,18,676,0
g1730,2478,11,824,3,0
g1731,1803,5,108,557,0
g1732,2074,5,150,546,0
g1733,2235,5,667,10,0
g1734,1267,239,4,435,0
g1735,3001,27,5,1074,1
g1736,1953,5,76,632,0
g1737,2722,11,193,444,0
g1738,1128,682,4,150,0
g1739,2985,23,31,1078,1
g174,1945,5,133,451,0
g1740,173,4,828,0,0
g1741,747,3,364,305,0
g1742,2179,5,176,9,0
g1743,2850,9,19,680,0
g1744,1194,511,4,170,0
g1745,2384,3,18,676,0
g1746,2319,3,18,676,0
g1747,1199,71,4,622,0
g1748,1499,28,9,678,0
g1749,2425,5,190,450,0
g175,2751,11,507,157,0
g1750,1841,6,200,9,0
g1751,2426,5,138,546,0
g1752,1893,5,833,9,0
g1753,326,11,30,1090,0
g1754,1442,514,7,150,0
g1755,2489,11,824,3,0
g1756,2446,5,677,160,0
g1757,2705,11,341,154,0
g1758,1122,143,4,536,0
g1759,259,3,204,0,0
g176,2115,5,518,163,0
g1760,1318,828,4,16,0
g1761,242,4,828,0,0
g1762,1654,6,239,445,0
g1763,2797,12,172,157,0
g1764,2122,5,370,315,0
g1765,2388,5,138,546,0
g1766,1033,2,2,692,0
g1767,1565,6,655,9,0
g1768,2417,5,234,445,0
g1769,154,3,179,0,0
g177,2892,12,141,545,0
g1770,3009,47,5,1054,1
g1771,2647,12,361,308,0
g1772,1602,6,140,556,0
g1773,1360,74,9,617,0
g1774,2827,9,19,154,0
g1775,1302,23,4,151,0
g1776,1429,76,9,617,0
g1777,3011,55,9,1046,1
g1778,1238,244,4,435,0
g1779,2266,5,823,9,0
g178,540,3,144,547,0
g1780,2627,12,240,439,0
g1781,2710,11,139,540,0
g1782,2534,12,141,550,0
g1783,912,200,4,440,0
g1784,1781,5,30,687,0
g1785,1909,5,152,557,0
g1786,2234,5,518,163,0
g1787,532,3,68,636,0
g1788,1231,145,4,541,0
g1789,2382,3,18,146,0
g179,544,3,144,542,0
g1790,2905,12,201,3,0
g1791,1968,5,251,459,0
g1792,1849,5,201,9,0
g1793,2052,5,205,451,0
g1794,2313,3,20,676,0
g1795,2907,12,141,545,0
g1796,704,3,238,436,0
g1797,1810,6,175,9,0
g1798,1575,6,655,9,0
g1799,1570,6,655,9,0
g18,2256,5,823,9,0
g180,683,3,510,154,0
g1800,2165,5,30,674,0
g1801,891,69,4,622,0
g1802,2456,5,677,160,0
g1803,934,145,4,541,0
g1804,712,3,238,436,0
g1805,2688,11,139,553,0
g1806,2418,5,138,546,0
g1807,363,3,22,677,0
g1808,1401,74,9,617,0
g1809,3027,77,6,1024,1
g181,1546,8,190,3,0
g1810,1514,28,9,541,0
g1811,874,25,4,679,0
g1812,678,3,510,154,0
g1813,1639,6,239,458,0
g1814,1104,23,4,673,0
g1815,1041,2,2,709,0
g1816,2008,5,251,446,0
g1817,1657,6,239,445,0
g1818,1300,180,4,17,0
g1819,616,3,243,436,0
g182,1677,6,96,556,0
g1820,167,4,828,0,0
g1821,639,3,71,613,0
g1822,1874,5,203,9,0
g1823,2469,12,319,3,0
g1824,216,3,184,0,0
g1825,2650,12,361,308,0
g1826,1749,5,30,183,0
g1827,1101,99,4,546,0
g1828,526,3,70,623,0
g1829,1832,5,64,632,0
g183,1254,69,4,622,0
g1830,2772,12,95,545,0
g1831,145,3,827,0,0
g1832,2065,5,246,458,0
g1833,2135,5,205,451,0
g1834,2022,5,370,315,0
g1835,1608,6,67,622,0
g1836,2036,5,370,315,0
g1837,950,345,4,150,0
g1838,1890,5,835,9,0
g1839,2329,3,18,686,0
g184,1153,143,4,536,0
g1840,2332,3,18,185,0
g1841,2048,5,85,638,0
g1842,1314,345,4,16,0
g1843,403,3,22,684,0
g1844,788,65,5,580,0
g1845,1077,23,4,683,0
g1846,1523,28,9,678,0
g1847,1846,6,150,9,0
g1848,2378,3,18,693,0
g1849,2336,3,18,689,0
g185,1046,2,2,705,0
g1850,862,682,4,150,0
g1851,2436,5,138,546,0
g1852,2889,12,141,545,0
g1853,2610,11,67,626,0
