gate,net_ID,CC0,CC1,CO,is_trojan
g1130,2686,4,103,20,0
g1131,2685,4,103,20,0
g1132,2684,4,105,18,0
g1133,2683,4,101,18,0
g1134,2682,4,103,20,0
g1135,2681,4,103,20,0
g1136,2680,4,101,18,0
g1137,2679,4,107,20,0
g1138,2678,4,103,20,0
g1139,2677,19,#INF,93,0
g114,133,14,74,0,0
g1140,2676,2,17,#INF,0
g1141,2675,2,44,#INF,0
g1142,2674,2,91,#INF,0
g1143,2772,24,2,#INF,0
g1144,2673,5,86,19,0
g1145,2672,5,82,19,0
g1146,2671,5,82,19,0
g1147,2670,5,82,19,0
g1148,2669,5,82,19,0
g1149,2668,5,86,19,0
g115,299,14,101,0,0
g1150,2667,5,82,19,0
g1151,2666,3,84,19,0
g1152,2665,5,82,19,0
g1153,2664,5,99,19,0
g1154,2663,5,82,19,0
g1155,2662,5,82,19,0
g1156,2661,5,82,19,0
g1157,2660,5,99,19,0
g1158,2659,5,82,19,0
g1159,2658,5,82,19,0
g116,298,14,101,0,0
g1160,2657,3,84,19,0
g1161,2656,3,80,19,0
g1162,2655,5,82,19,0
g1163,2654,3,80,19,0
g1164,2653,3,84,19,0
g1165,2652,5,82,19,0
g1166,2651,5,82,19,0
g1167,2650,3,80,19,0
g1168,2649,5,86,19,0
g1169,2648,3,84,19,0
g117,297,14,101,0,0
g1170,2647,3,84,19,0
g1171,2646,3,69,19,0
g1172,2645,3,50,19,0
g1173,2644,3,84,19,0
g1174,2643,3,50,19,0
g1175,2642,5,51,19,0
g1176,2641,5,86,19,0
g1177,2640,5,52,19,0
g1178,2639,3,84,19,0
g1179,2638,5,62,19,0
g118,296,14,101,0,0
g1180,2637,5,82,19,0
g1181,2636,3,84,19,0
g1182,2635,3,80,19,0
g1183,2634,5,82,19,0
g1184,2633,5,82,19,0
g1185,2632,5,82,19,0
g1186,2631,5,86,19,0
g1187,2630,5,82,19,0
g1188,2629,5,82,19,0
g1189,2628,5,86,19,0
g119,295,14,101,0,0
g1190,2627,5,82,19,0
g1191,2626,5,86,19,0
g1192,2625,3,80,19,0
g1193,2624,5,86,19,0
g1194,2623,5,82,19,0
g1195,2622,3,84,19,0
g1196,2621,3,80,19,0
g1197,2620,3,80,19,0
g1198,2619,3,80,19,0
g1199,2618,3,80,19,0
g12,3192,#INF,4,#INF,0
g120,294,14,101,0,0
g1200,2617,5,86,19,0
g1201,2616,5,82,19,0
g1202,2615,3,84,19,0
g1203,2614,5,82,19,0
g1204,2613,5,86,19,0
g1205,2612,5,86,19,0
g1206,2611,5,82,19,0
g1207,2610,5,82,19,0
g1208,2609,3,84,19,0
g1209,2608,5,82,19,0
g121,193,14,65,0,0
g1210,2607,5,82,19,0
g1211,2606,5,82,19,0
g1212,2605,5,86,19,0
g1213,2604,5,82,19,0
g1214,2603,5,86,19,0
g1215,2602,5,82,19,0
g1216,2601,5,86,19,0
g1217,2600,5,86,19,0
g1218,2599,5,82,19,0
g1219,2598,5,82,19,0
g122,177,14,97,0,0
g1220,2597,5,86,19,0
g1221,2596,5,82,19,0
g1222,2595,5,82,19,0
g1223,2594,5,86,19,0
g1224,2593,5,82,19,0
g1225,2592,5,86,19,0
g1226,2591,5,82,19,0
g1227,2590,5,82,19,0
g1228,2589,5,86,19,0
g1229,2588,5,82,19,0
g123,293,14,101,0,0
g1230,2587,5,86,19,0
g1231,2586,5,82,19,0
g1232,2585,5,82,19,0
g1233,2584,5,82,19,0
g1234,2583,5,86,19,0
g1235,2582,5,82,19,0
g1236,2581,5,86,19,0
g1237,2580,5,82,19,0
g1238,2579,5,82,19,0
g1239,2578,5,82,19,0
g124,178,14,97,0,0
g1240,2577,5,86,19,0
g1241,2576,5,82,19,0
g1242,2575,3,80,19,0
g1243,2574,5,86,19,0
g1244,2573,5,86,19,0
g1245,2572,5,82,19,0
g1246,2571,5,86,19,0
g1247,2570,5,62,19,0
g1248,2569,5,86,19,0
g1249,2568,5,82,19,0
g125,258,14,91,0,0
g1250,2567,25,23,#INF,0
g1251,2549,15,24,#INF,0
g1252,2548,5,82,19,0
g1253,2547,5,86,19,0
g1254,2546,5,82,19,0
g1255,2545,3,80,19,0
g1256,2544,5,82,19,0
g1257,2543,3,80,19,0
g1258,2542,3,84,19,0
g1259,2541,5,82,19,0
g126,290,14,99,0,0
g1260,2540,5,86,19,0
g1261,2539,5,82,19,0
g1262,2538,5,86,19,0
g1263,2537,5,82,19,0
g1264,2536,5,86,19,0
g1265,2535,5,82,19,0
g1266,2534,3,84,19,0
g1267,2533,5,82,19,0
g1268,2532,3,80,19,0
g1269,2531,5,86,19,0
g127,175,14,97,0,0
g1270,2530,5,82,19,0
g1271,2529,3,84,19,0
g1272,2528,5,82,19,0
g1273,2527,5,86,19,0
g1274,2526,5,86,19,0
g1275,2525,3,84,19,0
g1276,2524,3,84,19,0
g1277,2523,5,86,19,0
g1278,2522,5,49,19,0
g1279,2521,5,59,19,0
g128,257,14,97,0,0
g1280,2520,5,86,19,0
g1281,2519,5,71,19,0
g1282,2518,5,82,19,0
g1283,2517,5,82,19,0
g1284,2516,5,82,19,0
g1285,2515,5,82,19,0
g1286,2514,5,82,19,0
g1287,2513,5,82,19,0
g1288,2512,5,82,19,0
g1289,2511,5,82,19,0
g129,289,14,101,0,0
g1290,2510,5,82,19,0
g1291,2509,3,80,19,0
g1292,2508,5,82,19,0
g1293,2507,5,82,19,0
g1294,2506,5,82,19,0
g1295,2505,5,82,19,0
g1296,2504,5,55,19,0
g1297,2503,5,82,19,0
g1298,2502,5,72,19,0
g1299,2501,5,82,19,0
g13,3191,#INF,4,#INF,0
g130,288,14,101,0,0
g1300,2500,5,82,19,0
g1301,2499,5,66,19,0
g1302,2498,5,82,19,0
g1303,2497,3,80,19,0
g1304,2496,3,80,19,0
g1305,2495,5,82,19,0
g1306,2494,5,82,19,0
g1307,2493,5,82,19,0
g1308,2492,5,88,19,0
g1309,2491,5,82,19,0
g131,256,14,97,0,0
g1310,2490,5,82,19,0
g1311,2489,5,82,19,0
g1312,2488,5,88,19,0
g1313,2487,5,82,19,0
g1314,2486,5,82,19,0
g1315,2485,5,82,19,0
g1316,2484,5,99,19,0
g1317,2483,3,80,19,0
g1318,2482,5,82,19,0
g1319,2481,5,82,19,0
g132,287,14,101,0,0
g1320,2480,5,82,19,0
g1321,2479,3,80,19,0
g1322,2478,5,99,19,0
g1323,2477,5,82,19,0
g1324,2476,5,82,19,0
g1325,2475,5,99,19,0
g1326,2474,5,82,19,0
g1327,2473,5,82,19,0
g1328,2472,3,80,19,0
g1329,2471,3,84,19,0
g133,286,14,101,0,0
g1330,2470,5,82,19,0
g1331,2469,5,82,19,0
g1332,2468,5,82,19,0
g1333,2467,3,80,19,0
g1334,2466,5,86,19,0
g1335,2465,5,82,19,0
g1336,2464,5,76,19,0
g1337,2463,#INF,63,97,0
g1338,2462,42,16,#INF,0
g1339,2461,89,17,#INF,0
g134,255,14,97,0,0
g1340,2460,5,44,19,0
g1341,2566,22,24,#INF,0
g1342,2565,15,3,74,0
g1343,2564,15,3,77,0
g1344,2563,15,3,70,0
g1345,2562,15,3,81,0
g1346,2561,15,3,92,0
g1347,2560,15,3,108,0
g1348,2559,15,3,104,0
g1349,2558,15,3,104,0
g135,285,14,99,0,0
g1350,2557,15,3,104,0
g1351,2556,15,3,104,0
g1352,2555,15,3,104,0
g1353,2554,15,3,93,0
g1354,2553,15,3,104,0
g1355,2552,15,3,104,0
g1356,2551,15,3,104,0
g1357,2550,15,3,74,0
g1358,2458,32,4,38,0
g1359,1975,32,4,53,0
g136,284,14,99,0,0
g1360,1976,3,31,32,0
g1361,1973,32,4,31,0
g1362,1972,32,4,49,0
g1363,1974,32,4,39,0
g1364,2457,91,9,36,0
g1365,2456,11,88,#INF,0
g1366,2455,5,116,#INF,0
g1367,2454,5,69,#INF,0
g1368,2453,31,#INF,129,0
g1369,2452,31,#INF,129,0
g137,254,14,97,0,0
g1370,2451,10,41,#INF,0
g1371,2450,16,22,#INF,0
g1372,2449,104,9,36,0
g1373,2448,85,9,34,0
g1374,2447,87,9,36,0
g1375,2446,91,9,36,0
g1376,2445,91,9,36,0
g1377,2444,87,9,36,0
g1378,2443,87,9,36,0
g1379,2442,87,9,36,0
g138,283,14,101,0,0
g1380,2441,87,9,36,0
g1381,2440,89,9,34,0
g1382,2439,87,9,36,0
g1383,2438,91,9,36,0
g1384,2437,87,9,36,0
g1385,2436,85,9,34,0
g1386,2435,87,9,36,0
g1387,2434,104,9,36,0
g1388,2433,89,9,34,0
g1389,2432,89,9,34,0
g139,282,14,99,0,0
g1390,2431,87,9,36,0
g1391,2430,91,9,36,0
g1392,2429,87,9,36,0
g1393,2428,89,9,34,0
g1394,2427,87,9,36,0
g1395,2426,85,9,34,0
g1396,2425,74,9,34,0
g1397,2424,87,9,36,0
g1398,2423,89,9,34,0
g1399,2422,56,9,36,0
g14,305,14,101,0,0
g140,253,14,95,0,0
g1400,2421,87,9,36,0
g1401,2420,57,9,36,0
g1402,2419,67,9,36,0
g1403,2418,87,9,36,0
g1404,2417,77,9,36,0
g1405,2416,91,9,36,0
g1406,2415,87,9,36,0
g1407,2414,89,9,34,0
g1408,2413,87,9,36,0
g1409,2412,85,9,34,0
g141,281,14,101,0,0
g1410,2411,87,9,36,0
g1411,2410,91,9,36,0
g1412,2409,87,9,36,0
g1413,2408,87,9,36,0
g1414,2407,91,9,36,0
g1415,2406,87,9,36,0
g1416,2405,87,9,36,0
g1417,2404,87,9,36,0
g1418,2403,85,9,34,0
g1419,2402,87,9,36,0
g142,280,14,101,0,0
g1420,2401,87,9,36,0
g1421,2400,89,9,34,0
g1422,2399,85,9,34,0
g1423,2398,87,9,36,0
g1424,2397,87,9,36,0
g1425,2396,89,9,34,0
g1426,2395,87,9,36,0
g1427,2394,87,9,36,0
g1428,2393,91,9,36,0
g1429,2392,91,9,36,0
g143,252,14,97,0,0
g1430,2391,87,9,36,0
g1431,2390,91,9,36,0
g1432,2389,87,9,36,0
g1433,2388,89,9,34,0
g1434,2387,87,9,36,0
g1435,2386,87,9,36,0
g1436,2385,91,9,36,0
g1437,2384,87,9,36,0
g1438,2383,89,9,34,0
g1439,2382,87,9,36,0
g144,279,14,101,0,0
g1440,2381,87,9,36,0
g1441,2380,91,9,36,0
g1442,2379,91,9,36,0
g1443,2378,87,9,36,0
g1444,2377,87,9,36,0
g1445,2376,85,9,34,0
g1446,2375,89,9,34,0
g1447,2374,81,9,36,0
g1448,2373,87,9,36,0
g1449,2372,91,9,36,0
g145,278,14,101,0,0
g1450,2371,87,9,36,0
g1451,2370,91,9,36,0
g1452,2369,85,9,34,0
g1453,2368,87,9,36,0
g1454,2367,91,9,36,0
g1455,2366,87,9,36,0
g1456,2365,104,9,36,0
g1457,2364,91,9,36,0
g1458,2363,91,9,36,0
g1459,2362,85,9,34,0
g146,176,14,95,0,0
g1460,2361,85,9,34,0
g1461,2360,91,9,36,0
g1462,2459,8,2,77,0
g1463,1977,30,2,33,0
g1464,2359,87,9,36,0
g1465,2358,91,9,36,0
g1466,2357,85,9,34,0
g1467,2356,67,9,36,0
g1468,2355,89,9,34,0
g1469,2354,87,9,36,0
g147,173,14,97,0,0
g1470,2353,87,9,36,0
g1471,2352,104,9,36,0
g1472,2351,91,9,36,0
g1473,2350,87,9,36,0
g1474,2349,91,9,36,0
g1475,2348,91,9,36,0
g1476,2347,87,9,36,0
g1477,2346,87,9,36,0
g1478,2345,91,9,36,0
g1479,2344,87,9,36,0
g148,277,14,99,0,0
g1480,2343,87,9,36,0
g1481,2342,87,9,36,0
g1482,2341,91,9,36,0
g1483,2340,87,9,36,0
g1484,2339,87,9,36,0
g1485,2338,91,9,36,0
g1486,2337,87,9,36,0
g1487,2336,87,9,36,0
g1488,2335,85,9,34,0
g1489,2334,87,9,36,0
g149,251,14,97,0,0
g1490,2333,91,9,36,0
g1491,2332,91,9,36,0
g1492,2331,89,9,34,0
g1493,2330,87,9,36,0
g1494,2329,91,9,36,0
g1495,2328,87,9,36,0
g1496,2327,91,9,36,0
g1497,2326,91,9,36,0
g1498,2325,89,9,34,0
g1499,2324,89,9,34,0
g15,179,14,97,0,0
g150,174,14,95,0,0
g1500,2323,89,9,34,0
g1501,2322,85,9,34,0
g1502,2321,54,9,36,0
g1503,2320,87,9,36,0
g1504,2319,64,9,36,0
g1505,2318,76,9,36,0
g1506,2317,87,9,36,0
g1507,2316,87,9,36,0
g1508,2315,55,9,34,0
g1509,2314,87,9,36,0
g151,250,14,97,0,0
g1510,2313,87,9,36,0
g1511,2312,87,9,36,0
g1512,2311,87,9,36,0
g1513,2310,87,9,36,0
g1514,2309,87,9,36,0
g1515,2308,87,9,36,0
g1516,2307,87,9,36,0
g1517,2306,87,9,36,0
g1518,2305,85,9,34,0
g1519,2304,49,9,36,0
g152,274,14,99,0,0
g1520,2303,87,9,36,0
g1521,2302,87,9,36,0
g1522,2301,87,9,36,0
g1523,2300,87,9,36,0
g1524,2299,87,9,36,0
g1525,2298,87,9,36,0
g1526,2297,89,9,34,0
g1527,2296,87,9,36,0
g1528,2295,87,9,36,0
g1529,2294,60,9,36,0
g153,172,14,97,0,0
g1530,2293,87,9,36,0
g1531,2292,87,9,36,0
g1532,2291,87,9,36,0
g1533,2290,91,9,36,0
g1534,2289,87,9,36,0
g1535,2288,71,9,36,0
g1536,2287,91,9,36,0
g1537,2286,87,9,36,0
g1538,2285,93,9,36,0
g1539,2284,87,9,36,0
g154,249,14,97,0,0
g1540,2283,87,9,36,0
g1541,2282,87,9,36,0
g1542,2281,87,9,36,0
g1543,2280,93,9,36,0
g1544,2279,91,9,36,0
g1545,2278,87,9,36,0
g1546,2277,87,9,36,0
g1547,2276,104,9,36,0
g1548,2275,85,9,34,0
g1549,2274,85,9,34,0
g155,273,14,99,0,0
g1550,2273,91,9,36,0
g1551,2272,87,9,36,0
g1552,2271,87,9,36,0
g1553,2270,55,9,34,0
g1554,2269,87,9,36,0
g1555,2268,87,9,36,0
g1556,2267,87,9,36,0
g1557,2266,87,9,36,0
g1558,2265,85,9,34,0
g1559,2264,85,9,34,0
g156,272,14,114,0,0
g1560,2263,87,9,36,0
g1561,2262,87,9,36,0
g1562,2261,85,9,34,0
g1563,2260,85,9,34,0
g1564,2259,91,9,36,0
g1565,2242,15,#INF,145,0
g1566,2241,15,#INF,145,0
g1567,2240,15,#INF,145,0
g1568,2258,5,#INF,38,0
g1569,2257,5,#INF,38,0
g157,248,14,97,0,0
g1570,2256,5,#INF,38,0
g1571,2255,5,#INF,38,0
g1572,2254,5,#INF,38,0
g1573,2253,5,#INF,38,0
g1574,2252,5,#INF,38,0
g1575,2251,5,#INF,38,0
g1576,2250,5,#INF,38,0
g1577,2249,5,#INF,38,0
g1578,2248,5,#INF,40,0
g1579,2247,5,#INF,38,0
g158,271,14,99,0,0
g1580,2246,5,#INF,40,0
g1581,2245,5,#INF,38,0
g1582,2244,5,#INF,38,0
g1583,2243,5,#INF,38,0
g1584,2239,28,7,35,0
g1585,2236,12,21,#INF,0
g1586,2235,15,#INF,145,0
g1587,2234,11,9,52,0
g1588,2233,6,28,113,0
g1589,2232,6,28,79,0
g159,270,14,114,0,0
g1590,2231,6,28,113,0
g1591,2230,6,28,83,0
g1592,2229,6,28,102,0
g1593,2228,6,28,113,0
g1594,2227,6,28,86,0
g1595,2226,6,28,113,0
g1596,2225,6,28,83,0
g1597,2224,6,28,113,0
g1598,2223,6,28,113,0
g1599,2222,6,28,113,0
g16,148,14,97,0,0
g160,171,14,95,0,0
g1600,2221,6,28,113,0
g1601,2220,6,28,90,0
g1602,2219,6,28,101,0
g1603,2218,6,28,117,0
g1604,2238,6,27,36,0
g1605,2237,20,11,#INF,0
g1606,2216,7,21,#INF,0
g1607,2215,7,#INF,153,0
g1608,2214,7,#INF,153,0
g1609,2213,7,#INF,153,0
g161,247,14,97,0,0
g1610,2217,23,5,40,0
g1611,2211,7,#INF,153,0
g1612,2210,7,#INF,153,0
g1613,2209,7,#INF,153,0
g1614,2208,7,#INF,153,0
g1615,2207,7,#INF,153,0
g1616,2212,7,19,56,0
g1617,2206,95,4,#INF,0
g1618,2205,19,4,44,0
g1619,2204,48,4,#INF,0
g162,269,14,101,0,0
g1620,2203,#INF,4,62,0
g1621,2202,#INF,4,62,0
g1622,2201,#INF,4,62,0
g1623,2200,#INF,4,62,0
g1624,2199,#INF,4,62,0
g1625,2198,#INF,4,62,0
g1626,2197,#INF,4,64,0
g1627,2196,#INF,4,62,0
g1628,2195,#INF,4,62,0
g1629,2194,#INF,4,62,0
g163,268,14,99,0,0
g1630,2193,34,4,78,0
g1631,2192,#INF,4,62,0
g1632,2191,#INF,4,62,0
g1633,2190,#INF,4,64,0
g1634,2189,#INF,4,62,0
g1635,2188,#INF,4,62,0
g1636,2187,#INF,4,62,0
g1637,2186,53,53,52,0
g1638,2185,53,53,52,0
g1639,2184,49,49,52,0
g164,246,14,97,0,0
g1640,2183,53,53,52,0
g1641,2182,49,49,52,0
g1642,2181,49,49,52,0
g1643,2180,53,53,50,0
g1644,2179,53,53,52,0
g1645,2178,49,49,52,0
g1646,2177,49,49,52,0
g1647,2176,55,55,52,0
g1648,2175,16,14,52,0
g1649,2174,49,49,52,0
g165,267,14,114,0,0
g1650,2173,49,49,52,0
g1651,2172,49,49,52,0
g1652,2171,55,55,52,0
g1653,2170,49,49,52,0
g1654,2169,53,53,52,0
g1655,2168,49,49,52,0
g1656,2167,53,53,50,0
g1657,2166,19,19,50,0
g1658,2165,53,53,52,0
g1659,2164,49,49,52,0
g166,266,14,114,0,0
g1660,2163,53,53,50,0
g1661,2162,53,53,50,0
g1662,2161,49,49,52,0
g1663,2160,53,53,52,0
g1664,2159,53,53,50,0
g1665,2158,43,43,52,0
g1666,2157,49,49,50,0
g1667,2156,49,49,52,0
g1668,2155,39,39,52,0
g1669,2154,49,49,52,0
g167,186,14,95,0,0
g1670,2153,49,49,52,0
g1671,2152,49,49,52,0
g1672,2151,49,49,52,0
g1673,2150,49,49,52,0
g1674,2149,49,49,50,0
g1675,2148,53,53,50,0
g1676,2147,53,53,50,0
g1677,2146,49,49,52,0
g1678,2145,49,49,50,0
g1679,2144,49,49,52,0
g168,170,14,97,0,0
g1680,2143,49,49,52,0
g1681,2142,38,38,52,0
g1682,2141,49,49,50,0
g1683,2140,49,49,52,0
g1684,2139,49,49,52,0
g1685,2138,53,53,52,0
g1686,2137,49,49,52,0
g1687,2136,49,49,52,0
g1688,2135,49,49,52,0
g1689,2134,53,53,50,0
g169,265,14,114,0,0
g1690,2133,66,66,52,0
g1691,2132,49,49,50,0
g1692,2131,53,53,52,0
g1693,2130,49,49,52,0
g1694,2129,49,49,52,0
g1695,2128,49,49,50,0
g1696,2127,49,49,52,0
g1697,2126,49,49,52,0
g1698,2125,49,49,52,0
g1699,2124,49,49,52,0
g17,212,14,97,0,0
g170,264,14,103,0,0
g1700,2123,49,49,52,0
g1701,2122,49,49,52,0
g1702,2121,53,53,52,0
g1703,2120,49,49,52,0
g1704,2119,49,49,52,0
g1705,2118,49,49,52,0
g1706,2117,49,49,52,0
g1707,2116,53,53,52,0
g1708,2115,49,49,52,0
g1709,2114,49,49,52,0
g171,245,14,97,0,0
g1710,2113,53,53,52,0
g1711,2112,49,49,52,0
g1712,2111,49,49,52,0
g1713,2110,49,49,52,0
g1714,2109,53,53,52,0
g1715,2108,53,53,52,0
g1716,2107,49,49,52,0
g1717,2106,49,49,52,0
g1718,2105,49,49,52,0
g1719,2104,49,49,52,0
g172,263,14,103,0,0
g1720,2103,53,53,52,0
g1721,2102,49,49,52,0
g1722,2101,49,49,52,0
g1723,2100,53,53,50,0
g1724,2099,49,49,52,0
g1725,2098,49,49,52,0
g1726,2097,19,19,50,0
g1727,2096,33,33,52,0
g1728,2095,49,49,52,0
g1729,2094,49,49,52,0
g173,262,14,81,0,0
g1730,2093,49,49,50,0
g1731,2092,49,49,52,0
g1732,2091,66,66,52,0
g1733,2090,53,53,50,0
g1734,2089,49,49,52,0
g1735,2088,66,66,52,0
g1736,2087,49,49,52,0
g1737,2086,49,49,50,0
g1738,2085,49,49,52,0
g1739,2084,53,53,52,0
g174,185,14,97,0,0
g1740,2083,49,49,52,0
g1741,2082,49,49,50,0
g1742,2081,53,53,50,0
g1743,2080,49,49,50,0
g1744,2079,53,53,52,0
g1745,2078,49,49,52,0
g1746,2077,53,53,52,0
g1747,2076,49,49,50,0
g1748,2075,49,49,52,0
g1749,2074,53,53,52,0
g175,169,14,97,0,0
g1750,2073,49,49,52,0
g1751,2072,53,53,52,0
g1752,2071,49,49,52,0
g1753,2070,49,49,52,0
g1754,2069,29,29,52,0
g1755,2068,49,49,50,0
g1756,2067,49,49,50,0
g1757,2066,53,53,50,0
g1758,2065,49,49,52,0
g1759,2064,49,49,52,0
g176,261,14,70,0,0
g1760,2063,53,53,50,0
g1761,2062,49,49,52,0
g1762,2061,29,29,52,0
g1763,2060,53,53,52,0
g1764,2059,49,49,52,0
g1765,2058,53,53,52,0
g1766,2057,53,53,52,0
g1767,2056,49,49,50,0
g1768,2055,49,49,50,0
g1769,2054,49,49,50,0
g177,242,14,95,0,0
g1770,2053,49,49,52,0
g1771,2052,49,49,52,0
g1772,2051,49,49,52,0
g1773,2050,49,49,52,0
g1774,2049,53,53,52,0
g1775,2048,53,53,52,0
g1776,2047,53,53,52,0
g1777,2046,53,53,50,0
g1778,2045,53,53,52,0
g1779,2044,53,53,50,0
g178,168,14,95,0,0
g1780,2043,49,49,52,0
g1781,2042,49,49,52,0
g1782,2041,49,49,50,0
g1783,2040,49,49,52,0
g1784,2039,49,49,50,0
g1785,2038,49,49,52,0
g1786,2037,49,49,50,0
g1787,2036,53,53,52,0
g1788,2035,53,53,52,0
g1789,2034,49,49,52,0
g179,167,14,97,0,0
g1790,2033,53,53,52,0
g1791,2032,49,49,52,0
g1792,2031,66,66,52,0
g1793,2030,49,49,52,0
g1794,2029,53,53,52,0
g1795,2028,49,49,52,0
g1796,2027,75,10,#INF,0
g1797,2026,28,9,#INF,0
g1798,2025,49,49,52,0
g1799,2024,53,53,50,0
g18,211,14,97,0,0
g180,241,14,97,0,0
g1800,2023,49,49,52,0
g1801,2022,49,49,52,0
g1802,2021,53,53,52,0
g1803,2020,66,66,52,0
g1804,2019,53,53,50,0
g1805,2018,49,49,52,0
g1806,2017,53,53,52,0
g1807,2016,49,49,52,0
g1808,2015,49,49,52,0
g1809,2014,26,26,52,0
g181,240,14,97,0,0
g1810,2013,22,20,52,0
g1811,2012,18,18,52,0
g1812,2011,49,49,52,0
g1813,2010,49,49,52,0
g1814,2009,49,49,52,0
g1815,2008,49,49,52,0
g1816,2007,19,20,52,0
g1817,2006,49,49,52,0
g1818,2005,49,49,52,0
g1819,2004,38,38,50,0
g182,239,14,97,0,0
g1820,2003,49,49,52,0
g1821,2002,53,53,52,0
g1822,2001,49,49,52,0
g1823,2000,49,49,52,0
g1824,1999,53,53,52,0
g1825,1998,49,49,52,0
g1826,1997,53,53,52,0
g1827,1996,49,49,50,0
g1828,1995,53,53,52,0
g1829,1994,49,49,52,0
g183,238,14,97,0,0
g1830,1993,#INF,5,98,0
g1831,1992,#INF,5,98,0
g1832,1991,#INF,5,98,0
g1833,1990,#INF,5,98,0
g1834,1989,#INF,5,98,0
