gate,net_ID,CC0,CC1,CO,is_trojan
g1144,570,20,17,664,0
g1145,568,20,17,577,0
g1146,566,20,17,195,0
g1147,564,20,17,2764,0
g1148,562,20,17,2763,0
g1149,560,20,17,577,0
g115,41,3,30,0,0
g1150,558,20,17,2764,0
g1151,556,21,19,855,0
g1152,554,20,17,664,0
g1153,552,20,17,795,0
g1154,550,20,17,2762,0
g1155,548,20,17,471,0
g1156,546,20,17,471,0
g1157,544,20,17,758,0
g1158,542,21,19,662,0
g1159,540,21,19,2762,0
g116,42,3,30,0,0
g1160,538,20,17,2763,0
g1161,536,20,17,758,0
g1162,534,20,17,798,0
g1163,533,20,17,2763,0
g1164,531,21,19,2762,0
g1165,529,20,17,857,0
g1166,527,21,19,2760,0
g1167,524,18,21,771,0
g1168,522,18,21,771,0
g1169,509,18,21,793,0
g117,43,3,30,0,0
g1170,507,18,21,2821,0
g1171,505,18,21,905,0
g1172,503,18,21,905,0
g1173,501,18,21,799,0
g1174,498,18,21,431,0
g1175,496,18,21,431,0
g1176,494,20,22,896,0
g1177,492,13,16,703,0
g1178,490,20,22,797,0
g1179,488,13,16,357,0
g118,44,3,30,0,0
g1180,486,18,21,626,0
g1181,484,18,21,531,0
g1182,482,18,21,531,0
g1183,480,18,21,240,0
g1184,478,18,21,370,0
g1185,476,18,21,898,0
g1186,474,13,16,497,0
g1187,472,13,16,913,0
g1188,470,18,21,289,0
g1189,468,18,21,943,0
g119,45,3,25,0,0
g1190,465,18,21,812,0
g1191,464,15,11,272,0
g1192,523,20,17,772,0
g1193,521,20,17,772,0
g1194,520,21,19,2761,0
g1195,519,15,12,336,0
g1196,518,15,12,669,0
g1197,517,20,17,331,0
g1198,516,15,12,214,0
g1199,515,20,17,251,0
g12,1879,11,10,122,0
g120,46,3,4,82,0
g1200,514,20,17,664,0
g1201,513,20,17,392,0
g1202,512,20,17,780,0
g1203,511,20,17,867,0
g1204,510,21,19,756,0
g1205,508,20,17,664,0
g1206,506,20,17,758,0
g1207,504,20,17,754,0
g1208,502,20,17,754,0
g1209,500,20,17,779,0
g121,47,3,4,89,0
g1210,499,21,19,2762,0
g1211,497,20,17,331,0
g1212,495,20,17,331,0
g1213,493,21,19,865,0
g1214,491,15,12,582,0
g1215,489,21,19,778,0
g1216,487,15,12,256,0
g1217,485,20,17,471,0
g1218,483,20,17,392,0
g1219,481,20,17,392,0
g122,48,3,4,89,0
g1220,479,20,17,208,0
g1221,477,20,17,251,0
g1222,475,20,17,867,0
g1223,473,15,12,397,0
g1224,471,15,12,759,0
g1225,469,20,17,195,0
g1226,467,20,17,867,0
g1227,466,20,17,758,0
g1228,463,15,6,257,0
g1229,461,15,6,418,0
g123,49,3,4,89,0
g1230,459,16,7,784,0
g1231,457,15,6,608,0
g1232,454,8,26,2773,0
g1233,453,8,26,2772,0
g1234,452,8,26,673,0
g1235,451,6,18,260,0
g1236,450,8,26,272,0
g1237,449,6,14,281,0
g1238,448,8,26,876,0
g1239,447,8,26,763,0
g124,50,3,4,89,0
g1240,446,8,26,781,0
g1241,445,8,26,673,0
g1242,444,8,26,2773,0
g1243,443,8,26,804,0
g1244,442,9,28,2772,0
g1245,441,8,26,673,0
g1246,440,9,28,2770,0
g1247,439,8,26,807,0
g1248,438,8,26,480,0
g1249,437,8,26,586,0
g125,51,3,4,89,0
g1250,436,8,26,586,0
g1251,435,8,26,804,0
g1252,434,6,18,588,0
g1253,433,8,26,586,0
g1254,432,8,26,401,0
g1255,431,8,26,586,0
g1256,430,8,26,2772,0
g1257,429,9,28,865,0
g1258,428,8,26,781,0
g1259,427,8,26,866,0
g126,52,3,4,89,0
g1260,426,8,26,260,0
g1261,425,8,26,866,0
g1262,424,8,26,480,0
g1263,423,8,26,767,0
g1264,422,9,28,2772,0
g1265,462,5,14,258,0
g1266,460,5,14,343,0
g1267,458,6,15,675,0
g1268,456,5,14,483,0
g1269,455,5,14,207,0
g127,53,3,4,89,0
g1270,421,8,26,767,0
g1271,420,8,26,480,0
g1272,419,6,18,482,0
g1273,418,8,26,673,0
g1274,417,6,18,675,0
g1275,416,8,26,480,0
g1276,415,9,28,875,0
g1277,414,8,26,2772,0
g1278,413,8,26,876,0
g1279,412,6,18,403,0
g128,54,3,4,89,0
g1280,411,9,28,766,0
g1281,410,8,26,401,0
g1282,409,8,26,876,0
g1283,408,8,26,204,0
g1284,407,9,28,2772,0
g1285,406,8,26,401,0
g1286,405,6,18,342,0
g1287,404,8,26,767,0
g1288,403,8,26,763,0
g1289,402,8,26,788,0
g129,55,3,4,89,0
g1290,401,9,28,788,0
g1291,400,9,28,762,0
g1292,399,8,26,340,0
g1293,398,8,26,2771,0
g1294,397,8,26,340,0
g1295,396,8,26,340,0
g1296,395,8,26,789,0
g1297,394,6,18,262,0
g1298,393,6,18,220,0
g1299,392,8,26,260,0
g13,1862,12,11,134,0
g130,56,3,4,89,0
g1300,391,8,26,767,0
g1301,390,6,18,206,0
g1302,388,9,28,2771,0
g1303,387,9,28,2770,0
g1304,386,8,26,204,0
g1305,385,8,26,217,0
g1306,384,9,28,672,0
g1307,383,6,18,765,0
g1308,380,17,6,273,0
g1309,378,17,6,497,0
g131,57,3,4,78,0
g1310,376,17,6,695,0
g1311,374,17,6,357,0
g1312,371,17,6,241,0
g1313,364,5,14,343,0
g1314,363,8,19,2772,0
g1315,362,5,14,404,0
g1316,361,5,14,261,0
g1317,360,5,14,589,0
g1318,359,5,14,221,0
g1319,358,5,14,207,0
g132,58,3,4,82,0
g1320,357,5,14,483,0
g1321,355,5,14,263,0
g1322,354,5,14,282,0
g1323,353,8,19,340,0
g1324,352,9,20,2770,0
g1325,351,9,20,2771,0
g1326,350,8,19,804,0
g1327,349,8,19,586,0
g1328,348,8,19,586,0
g1329,347,9,20,788,0
g133,59,3,4,90,0
g1330,346,8,19,204,0
g1331,345,8,19,673,0
g1332,344,8,19,781,0
g1333,343,8,19,767,0
g1334,342,8,19,804,0
g1335,341,8,19,204,0
g1336,340,8,11,682,0
g1337,339,8,19,767,0
g1338,338,8,19,673,0
g1339,337,8,19,876,0
g134,60,3,4,91,0
g1340,382,5,14,676,0
g1341,381,9,20,2772,0
g1342,379,5,16,274,0
g1343,377,5,16,404,0
g1344,375,5,16,589,0
g1345,373,5,16,263,0
g1346,372,5,16,207,0
g1347,370,9,5,215,0
g1348,369,17,8,489,0
g1349,368,17,8,349,0
g135,61,3,4,91,0
g1350,367,17,8,213,0
g1351,366,17,8,213,0
g1352,365,18,9,682,0
g1353,332,8,11,264,0
g1354,331,8,19,586,0
g1355,330,9,20,865,0
g1356,329,8,19,673,0
g1357,328,8,19,789,0
g1358,327,8,19,866,0
g1359,326,8,19,763,0
g136,62,3,4,91,0
g1360,325,8,19,866,0
g1361,324,8,11,489,0
g1362,323,8,19,480,0
g1363,322,8,19,480,0
g1364,321,8,19,480,0
g1365,320,8,19,586,0
g1366,319,8,19,2772,0
g1367,318,8,19,340,0
g1368,317,9,20,766,0
g1369,316,8,19,781,0
g137,63,3,4,91,0
g1370,315,8,11,213,0
g1371,314,8,19,767,0
g1372,313,8,19,876,0
g1373,312,8,19,673,0
g1374,311,8,19,217,0
g1375,310,8,19,272,0
g1376,309,8,19,401,0
g1377,308,8,11,349,0
g1378,307,8,19,260,0
g1379,306,8,19,401,0
g138,64,3,4,91,0
g1380,305,9,20,672,0
g1381,304,8,19,401,0
g1382,303,8,19,763,0
g1383,302,9,20,2770,0
g1384,301,9,20,2772,0
g1385,300,8,19,480,0
g1386,299,9,20,762,0
g1387,298,9,20,875,0
g1388,297,8,19,260,0
g1389,296,8,19,340,0
g139,65,3,4,91,0
g1390,336,8,19,2772,0
g1391,335,8,19,2771,0
g1392,334,8,19,807,0
g1393,333,8,19,767,0
g1394,263,8,7,498,0
g1395,262,5,9,355,0
g1396,261,5,9,688,0
g1397,260,5,9,219,0
g1398,259,8,7,290,0
g1399,258,5,9,495,0
g14,1860,12,11,134,0
g140,66,3,4,91,0
g1400,257,8,7,358,0
g1401,256,8,7,222,0
g1402,255,9,8,691,0
g1403,253,5,9,270,0
g1404,295,8,7,491,0
g1405,294,8,7,597,0
g1406,292,8,7,595,0
g1407,291,8,7,412,0
g1408,290,8,7,213,0
g1409,289,8,7,597,0
g141,67,3,4,91,0
g1410,288,8,7,216,0
g1411,287,8,7,349,0
g1412,286,8,7,778,0
g1413,285,8,7,822,0
g1414,284,8,7,2783,0
g1415,283,8,7,684,0
g1416,282,8,7,597,0
g1417,281,8,7,785,0
g1418,280,8,7,597,0
g1419,279,8,7,778,0
g142,68,3,4,90,0
g1420,278,8,7,222,0
g1421,277,8,7,491,0
g1422,276,8,7,822,0
g1423,275,8,7,806,0
g1424,274,8,7,489,0
g1425,273,8,7,491,0
g1426,272,8,7,818,0
g1427,271,8,7,412,0
g1428,270,8,7,785,0
g1429,269,8,7,774,0
g143,1768,3,4,78,0
g1430,268,8,7,684,0
g1431,267,8,7,269,0
g1432,266,8,7,778,0
g1433,265,8,7,412,0
g1434,264,8,7,792,0
g1435,218,10,9,269,0
g1436,216,10,9,213,0
g1437,214,10,9,595,0
g1438,212,10,9,213,0
g1439,210,10,9,410,0
g144,70,3,4,66,0
g1440,208,9,8,691,0
g1441,207,8,7,498,0
g1442,206,8,7,222,0
g1443,205,8,7,358,0
g1444,204,8,7,222,0
g1445,252,9,8,777,0
g1446,251,8,7,684,0
g1447,250,8,7,235,0
g1448,249,8,7,410,0
g1449,248,8,7,351,0
g145,71,3,4,66,0
g1450,247,8,7,230,0
g1451,246,8,7,351,0
g1452,245,8,7,491,0
g1453,244,8,7,215,0
g1454,243,8,7,215,0
g1455,242,8,7,884,0
g1456,241,8,7,2783,0
g1457,240,8,7,774,0
g1458,239,8,7,351,0
g1459,238,8,7,271,0
g146,72,3,4,66,0
g1460,237,8,7,807,0
g1461,236,8,7,684,0
g1462,235,9,8,2783,0
g1463,234,9,8,2781,0
g1464,233,8,7,792,0
g1465,232,9,8,2782,0
g1466,231,9,8,884,0
g1467,230,9,8,773,0
g1468,229,9,8,2781,0
g1469,228,9,8,683,0
g147,73,3,168,224,0
g1470,227,9,8,807,0
g1471,226,9,8,2783,0
g1472,225,9,8,785,0
g1473,224,8,7,271,0
g1474,223,8,7,2783,0
g1475,222,8,7,2782,0
g1476,221,8,7,682,0
g1477,220,8,7,778,0
g1478,219,8,7,270,0
g1479,217,8,9,270,0
g148,74,3,223,277,0
g1480,215,8,9,214,0
g1481,213,8,9,596,0
g1482,211,8,9,214,0
g1483,209,8,9,411,0
g1484,203,5,11,499,0
g1485,202,5,11,359,0
g1486,201,5,11,692,0
g1487,200,5,11,223,0
g1488,199,5,11,274,0
g1489,197,5,7,270,0
g149,75,3,492,546,0
g1490,196,5,7,688,0
g1491,195,5,7,495,0
g1492,194,5,7,219,0
g1493,193,5,7,355,0
g1494,192,5,4,698,0
g1495,191,5,4,505,0
g1496,190,5,4,365,0
g1497,189,5,4,229,0
g1498,188,5,4,216,0
g1499,187,5,4,218,0
g15,1855,12,11,134,0
g150,76,3,633,687,0
g1500,186,5,4,492,0
g1501,185,5,4,218,0
g1502,184,5,4,280,0
g1503,183,6,5,684,0
g1504,182,5,4,216,0
g1505,181,5,4,218,0
g1506,180,5,4,352,0
g1507,162,15,13,73,0
g1508,174,17,18,68,0
g1509,1104,9,18,79,0
g151,77,3,773,827,0
g1510,1103,8,14,77,0
g1511,1931,21,20,80,0
g1512,1102,8,24,83,0
g1513,1101,15,13,92,0
g1514,1100,12,14,88,0
g1515,1930,21,20,80,0
g1516,1099,8,21,94,0
g1517,1098,12,14,88,0
g1518,1929,21,20,80,0
g1519,1097,8,21,94,0
g152,78,3,961,1012,0
g1520,1096,12,14,88,0
g1521,1928,21,20,80,0
g1522,1095,8,21,94,0
g1523,1094,12,14,88,0
g1524,1927,16,17,80,0
g1525,1093,8,24,94,0
g1526,1092,15,9,103,0
g1527,1091,8,14,88,0
g1528,1926,21,20,80,0
g1529,1090,8,24,94,0
g153,79,3,1150,1202,0
g1530,1089,15,13,103,0
g1531,1088,12,14,88,0
g1532,1925,16,17,80,0
g1533,1087,8,24,94,0
g1534,1086,15,9,103,0
g1535,1085,8,14,88,0
g1536,1924,16,17,80,0
g1537,1084,8,17,94,0
g1538,1083,8,14,88,0
g1539,1923,16,17,80,0
g154,80,3,1327,1379,0
g1540,1082,8,17,94,0
g1541,1081,8,14,88,0
g1542,1922,13,14,80,0
g1543,1080,8,14,94,0
g1544,1921,8,11,76,0
g1545,1079,8,7,93,0
g1546,1078,8,7,89,0
g1547,1077,8,7,93,0
g1548,1076,9,8,77,0
g1549,1075,8,7,93,0
g155,81,3,1530,1582,0
g1550,1074,8,7,89,0
g1551,1073,8,7,89,0
g1552,1072,8,7,86,0
g1553,1071,8,7,93,0
g1554,1070,8,7,93,0
g1555,1069,8,7,89,0
g1556,1067,5,11,97,0
g1557,1066,5,11,97,0
g1558,1065,5,11,97,0
g1559,1064,5,11,97,0
g156,82,3,1659,1711,0
g1560,1063,5,12,83,0
g1561,1068,5,11,82,0
g1562,1062,5,7,82,0
g1563,1061,5,7,97,0
g1564,1060,5,7,86,0
g1565,1059,5,7,97,0
g1566,1058,5,7,97,0
g1567,1057,5,11,97,0
g1568,1056,5,7,97,0
g1569,1055,5,4,88,0
g157,83,3,1633,1687,0
g1570,1054,5,4,103,0
g1571,1053,5,4,103,0
g1572,1052,5,4,88,0
g1573,1051,5,4,103,0
g1574,1050,5,4,103,0
g1575,1049,5,4,103,0
g1576,1048,5,4,103,0
g1577,1047,5,4,103,0
g1578,1046,5,4,90,0
g1579,1045,5,4,103,0
g158,84,3,1531,1578,0
g1580,1044,6,5,89,0
g1581,1043,5,4,103,0
g1582,1042,5,4,103,0
g1583,121,282,284,6091,0
g1584,120,427,427,5946,0
g1585,1187,3041,178,6195,0
g1586,119,606,604,5767,0
g1587,1186,166,4966,6207,0
g1588,1184,3040,262,6111,0
g1589,118,822,823,5551,0
g159,1255,3,602,6082,0
g1590,1183,4800,252,6373,0
g1591,1182,251,4799,6122,0
g1592,1180,3039,356,6015,0
g1593,117,1077,1076,5296,0
g1594,1179,4550,347,6371,0
g1595,1178,346,4549,6025,0
g1596,1176,3038,477,5896,0
g1597,116,1312,1313,5061,0
g1598,1175,4202,469,6372,0
g1599,1174,468,4201,5905,0
g16,1878,11,10,122,0
g160,33,3,49,0,0
g1600,1172,3037,610,5762,0
g1601,1171,3734,603,6372,0
g1602,1170,602,3733,5770,0
g1603,1168,3036,711,5662,0
g1604,115,1505,1504,77,0
g1605,1167,6,3035,6365,0
g1606,1166,3130,705,6373,0
g1607,1165,704,3129,5669,0
g1608,1164,800,2424,8600,0
g1609,1163,2423,799,782,0
g161,2038,3,4,3,0
g1610,1909,1608,1606,84,0
g1611,1162,793,3231,788,0
g1612,1161,2440,815,875,0
g1613,1908,1630,1632,84,0
g1614,1160,809,2439,881,0
g1615,1159,1614,808,1706,0
g1616,1158,807,1613,907,0
g1617,1907,1501,1503,84,0
g1618,1157,807,1503,1713,0
g1619,1156,694,1387,891,0
g162,32,3,7,0,0
g1620,1906,1298,1300,84,0
g1621,1155,694,1300,1584,0
g1622,1154,604,1207,778,0
g1623,1905,1121,1123,84,0
g1624,1153,604,1123,1381,0
g1625,1152,517,1034,688,0
g1626,1904,931,934,84,0
g1627,1151,517,934,1205,0
g1628,1150,414,822,601,0
g1629,1903,749,746,84,0
g163,1767,29,46,3,0
g1630,1149,414,746,1009,0
g1631,1148,335,664,495,0
g1632,1902,609,606,84,0
g1633,1147,335,606,824,0
g1634,1146,274,542,416,0
g1635,1901,468,465,84,0
g1636,1145,274,465,684,0
g1637,1144,194,382,355,0
g1638,1900,199,196,84,0
g1639,1143,194,196,543,0
g164,1766,70,27,3,0
g1640,1899,142,141,80,0
g1641,1138,704,705,877,0
g1642,1142,790,792,900,0
g1643,1141,824,822,892,0
g1644,1140,331,334,359,0
g1645,1139,270,273,279,0
g1646,1137,190,193,90,0
g1647,1136,695,693,689,0
g1648,1135,605,603,602,0
g1649,1134,808,806,779,0
g165,1765,70,27,3,0
g1650,1133,519,516,499,0
g1651,1132,410,413,420,0
g1652,1130,187,193,550,0
g1653,1129,5,2422,1576,0
g1654,1128,5,2482,1685,0
g1655,1127,2234,5,7166,0
g1656,1126,705,703,8093,0
g1657,1125,516,516,1206,0
g1658,1131,5,305,216,0
g1659,1124,135,141,86,0
g166,1764,70,27,3,0
g1660,1123,407,413,1016,0
g1661,1122,602,603,1383,0
g1662,1121,328,334,831,0
g1663,1120,267,273,691,0
g1664,1119,805,806,1715,0
g1665,1118,692,693,1586,0
g1666,1117,787,789,3211,0
g1667,1116,1634,4,2364,0
g1668,1115,701,702,8097,0
g1669,1114,135,138,386,0
g167,1763,70,27,3,0
g1670,1113,1532,4,7868,0
g1671,1112,821,819,3346,0
g1672,1111,346,345,10228,0
g1673,1110,466,467,9640,0
g1674,1109,602,601,8901,0
g1675,1108,1660,4,2507,0
g1676,1107,169,4,352,0
g1677,1106,165,165,11008,0
g1678,1105,248,250,10673,0
g1679,1854,48,35,88,0
g168,1762,70,27,3,0
g1680,1254,26,47,97,0
g1681,1253,26,50,118,0
g1682,1252,26,52,142,0
g1683,1251,26,50,168,0
g1684,1250,26,52,192,0
g1685,1249,26,50,218,0
g1686,1248,26,52,242,0
g1687,1247,26,50,268,0
g1688,1246,26,45,292,0
g1689,1245,19,34,318,0
g169,1761,70,27,3,0
g1690,1244,23,25,245,0
g1691,1243,25,25,169,0
g1692,1242,23,25,329,0
g1693,1241,25,25,269,0
g1694,1240,23,25,195,0
g1695,1239,23,25,295,0
g1696,1238,23,25,145,0
g1697,1237,25,25,312,0
g1698,1236,20,25,124,0
g1699,1235,25,25,219,0
g17,1877,11,10,122,0
g170,1760,13,229,19,0
g1700,1234,10,18,342,0
g1701,1233,11,24,341,0
g1702,1232,11,24,341,0
g1703,1231,5,9,355,0
g1704,1230,12,24,232,0
g1705,1229,12,24,132,0
g1706,1228,11,24,157,0
g1707,1227,11,24,257,0
g1708,1226,12,24,182,0
g1709,1225,11,24,257,0
g171,1759,70,27,3,0
g1710,1224,12,24,182,0
g1711,1223,12,24,282,0
g1712,1222,11,24,157,0
g1713,1221,8,68,115,0
g1714,1220,11,24,307,0
g1715,1219,12,24,348,0
g1716,1218,11,24,307,0
g1717,1217,11,24,207,0
g1718,1216,12,24,282,0
g1719,1215,11,24,207,0
g172,1758,70,27,3,0
g1720,1214,12,24,325,0
g1721,1213,12,24,325,0
g1722,1212,7,68,137,0
g1723,1211,12,24,232,0
g1724,1210,5,4,359,0
g1725,1209,12,13,219,0
g1726,1208,11,12,295,0
g1727,1207,11,12,195,0
g1728,1206,12,13,353,0
g1729,1205,62,7,121,0
g173,1757,66,27,3,0
g1730,1204,12,13,219,0
g1731,1203,12,13,169,0
g1732,1202,11,12,145,0
g1733,1201,12,13,319,0
g1734,1200,11,12,245,0
g1735,1199,11,12,361,0
g1736,1198,61,6,144,0
g1737,1197,12,13,269,0
g1738,1196,12,13,169,0
g1739,1195,12,13,269,0
g174,1756,70,27,3,0
g1740,1194,12,13,319,0
g1741,1193,11,12,245,0
g1742,1192,11,12,338,0
g1743,1191,11,12,295,0
g1744,1190,11,12,195,0
g1745,1189,11,12,338,0
g1746,1188,12,13,353,0
g1747,1897,10,9,135,0
g1748,1274,5,52,123,0
g1749,1896,10,9,135,0
g175,1755,12,599,6085,0
g1750,1273,48,6,127,0
g1751,1272,5,47,128,0
g1752,1895,10,9,135,0
g1753,1271,43,6,132,0
g1754,1270,5,42,133,0
g1755,1894,10,9,135,0
g1756,1269,38,6,137,0
g1757,1268,5,37,138,0
g1758,1893,10,9,135,0
g1759,1267,33,6,142,0
g176,1754,70,27,3,0
g1760,1266,5,32,139,0
g1761,1892,10,9,135,0
g1762,1265,28,6,143,0
g1763,1264,5,27,139,0
g1764,1891,10,9,135,0
g1765,1263,23,6,143,0
g1766,1262,5,22,139,0
g1767,1890,10,9,135,0
g1768,1261,18,6,143,0
g1769,1260,5,17,139,0
g177,1753,62,26,11,0
g1770,1889,10,9,135,0
g1771,1259,13,6,143,0
g1772,1258,5,12,139,0
g1773,1888,7,8,135,0
g1774,1257,8,6,143,0
g1775,1256,5,7,139,0
g1776,1875,10,9,148,0
g1777,1293,5,52,131,0
g1778,1874,10,9,148,0
g1779,1292,48,6,135,0
g178,1752,60,26,9,0
g1780,1291,5,47,136,0
g1781,1873,10,9,148,0
g1782,1290,43,6,140,0
g1783,1289,5,42,141,0
g1784,1872,10,9,148,0
g1785,1288,38,6,145,0
g1786,1287,5,37,146,0
g1787,1871,10,9,148,0
g1788,1286,33,6,150,0
g1789,1285,5,32,151,0
g179,1751,62,26,11,0
g1790,1870,10,9,148,0
g1791,1284,28,6,155,0
g1792,1283,5,27,152,0
g1793,1869,10,9,148,0
g1794,1282,23,6,156,0
g1795,1281,5,22,152,0
g1796,1868,10,9,148,0
g1797,1280,18,6,156,0
g1798,1279,5,17,152,0
g1799,1867,10,9,148,0
g18,1859,12,11,134,0
g180,1750,62,26,11,0
g1800,1278,13,6,156,0
g1801,1277,5,12,152,0
g1802,1866,7,8,148,0
g1803,1276,8,6,156,0
g1804,1275,5,7,152,0
g1805,136,17,11,74,0
g1806,148,20,19,66,0
g1807,2011,11,20,80,0
g1808,2010,10,16,75,0
g1809,1920,19,18,82,0
g181,1749,62,26,11,0
g1810,2009,10,19,81,0
g1811,2008,10,16,90,0
g1812,1919,19,18,82,0
g1813,2007,10,19,96,0
g1814,2006,10,16,90,0
g1815,1918,19,18,82,0
g1816,2005,10,19,96,0
g1817,2004,10,16,90,0
g1818,1917,19,18,82,0
g1819,2003,10,19,96,0
g182,1748,62,26,11,0
g1820,2002,10,16,90,0
g1821,1916,19,18,82,0
g1822,2001,10,19,96,0
g1823,2000,10,16,90,0
g1824,1915,19,18,82,0
g1825,1999,10,19,96,0
g1826,1998,10,16,90,0
g1827,1914,19,18,82,0
g1828,1997,10,19,96,0
g1829,1996,10,16,90,0
g183,1747,62,26,11,0
g1830,1913,19,18,82,0
g1831,1995,10,19,96,0
g1832,1994,10,16,90,0
g1833,1912,19,18,82,0
g1834,1993,10,19,96,0
g1835,1992,10,13,90,0
g1836,1911,13,14,82,0
g1837,1991,7,19,96,0
g1838,1990,8,9,107,0
g1839,1988,8,9,107,0
g184,1746,6,592,26,0
g1840,1986,8,9,107,0
g1841,1984,8,9,107,0
g1842,1982,8,9,107,0
g1843,1910,7,8,78,0
g1844,1989,8,7,93,0
g1845,1987,8,7,93,0
g1846,1985,8,7,88,0
g1847,1983,8,7,93,0
g1848,1981,8,7,93,0
g1849,1980,8,9,107,0
g185,1745,62,26,11,0
g1850,1978,8,9,92,0
g1851,1976,9,10,91,0
g1852,1974,8,9,107,0
g1853,1972,8,9,107,0
g1854,1970,8,9,107,0
g1855,1979,8,7,93,0
g1856,1977,8,7,93,0
g1857,1975,9,8,77,0
g1858,1973,8,7,93,0
g1859,1971,8,7,93,0
g186,1744,62,26,11,0
g1860,1969,8,7,93,0
g1861,1968,5,9,101,0
g1862,1967,5,9,101,0
