gate,net_ID,CC0,CC1,CO,is_trojan
g315,675,5,75,27,0
g316,674,5,51,23,0
g317,673,5,76,28,0
g318,672,5,90,28,0
g319,671,5,90,28,0
g32,34,16,16,0,0
g320,670,5,90,28,0
g321,669,43,41,110,0
g322,668,6,38,23,0
g323,667,11,76,22,0
g324,706,27,2,25,0
g325,665,2,91,52,0
g326,664,11,76,22,0
g327,663,11,76,22,0
g328,662,11,86,22,0
g329,661,8,65,22,0
g33,68,16,16,0,0
g330,660,11,76,22,0
g331,659,11,71,22,0
g332,658,11,73,22,0
g333,657,11,70,22,0
g334,656,11,58,21,0
g335,655,11,76,22,0
g336,654,8,63,22,0
g337,653,11,62,22,0
g338,652,11,84,22,0
g339,651,11,72,22,0
g34,67,16,16,0,0
g340,650,11,86,22,0
g341,649,11,86,22,0
g342,648,11,72,22,0
g343,647,11,88,22,0
g344,646,11,90,22,0
g345,645,11,88,22,0
g346,644,11,72,22,0
g347,643,11,86,22,0
g348,642,11,84,21,0
g349,641,11,76,22,0
g35,66,16,16,0,0
g350,640,11,72,22,0
g351,639,11,72,22,0
g352,638,11,72,22,0
g353,637,11,72,22,0
g354,636,2,17,52,0
g355,635,2,44,52,0
g356,634,11,71,22,0
g357,633,11,61,21,0
g358,632,11,37,17,0
g359,631,11,44,17,0
g36,33,16,16,0,0
g360,630,11,90,22,0
g361,629,8,67,22,0
g362,628,11,62,22,0
g363,627,11,76,22,0
g364,626,11,76,22,0
g365,666,24,2,58,0
g366,613,5,85,28,0
g367,612,5,83,27,0
g368,611,5,71,28,0
g369,610,5,85,28,0
g37,65,16,16,0,0
g370,609,5,87,28,0
g371,608,5,89,28,0
g372,607,5,75,28,0
g373,606,5,85,28,0
g374,605,5,85,28,0
g375,604,5,71,28,0
g376,603,5,89,28,0
g377,602,5,71,28,0
g378,601,5,75,28,0
g379,600,5,75,28,0
g38,64,16,16,0,0
g380,599,5,51,25,0
g381,598,5,75,28,0
g382,597,5,61,28,0
g383,596,5,70,28,0
g384,595,5,83,28,0
g385,594,5,57,27,0
g386,593,5,69,28,0
g387,592,5,49,25,0
g388,591,5,87,28,0
g389,590,5,75,28,0
g39,63,16,16,0,0
g390,625,5,119,28,0
g391,624,5,117,27,0
g392,623,5,119,28,0
g393,622,5,119,28,0
g394,621,5,119,28,0
g395,620,5,119,28,0
g396,619,5,109,23,0
g397,618,5,119,28,0
g398,617,5,119,28,0
g399,616,5,119,28,0
g4,842,40,4,19,0
g40,62,16,16,0,0
g400,615,5,119,28,0
g401,614,5,119,28,0
g402,589,25,23,27,0
g403,574,15,26,54,0
g404,573,5,71,28,0
g405,572,5,71,28,0
g406,571,5,70,28,0
g407,570,5,72,28,0
g408,569,5,60,27,0
g409,568,5,36,23,0
g41,32,16,16,0,0
g410,567,5,53,25,0
g411,566,5,43,23,0
g412,565,5,61,28,0
g413,564,5,75,28,0
g414,563,5,75,28,0
g415,562,5,75,28,0
g416,561,5,71,28,0
g417,560,27,40,126,0
g418,559,34,5,27,0
g419,558,56,8,31,0
g42,61,16,16,0,0
g420,557,5,71,28,0
g421,556,54,8,31,0
g422,555,89,17,54,0
g423,554,58,8,31,0
g424,553,42,16,54,0
g425,588,22,24,28,0
g426,587,8,7,106,0
g427,586,8,7,106,0
g428,585,8,7,106,0
g429,584,8,7,106,0
g43,60,16,16,0,0
g430,583,8,7,105,0
g431,582,8,7,106,0
g432,581,8,7,105,0
g433,580,8,7,96,0
g434,579,8,7,91,0
g435,578,8,7,110,0
g436,577,8,7,77,0
g437,576,8,6,66,0
g438,575,8,7,106,0
g439,552,78,5,69,0
g44,59,16,16,0,0
g440,550,78,5,69,0
g441,548,78,5,69,0
g442,546,78,5,69,0
g443,544,78,5,69,0
g444,542,78,5,69,0
g445,539,10,41,60,0
g446,538,11,88,60,0
g447,537,4,77,80,0
g448,551,4,77,70,0
g449,549,4,77,70,0
g45,58,16,16,0,0
g450,547,4,77,70,0
g451,545,4,77,70,0
g452,543,4,77,70,0
g453,541,4,77,70,0
g454,540,4,110,35,0
g455,536,78,5,69,0
g456,534,77,5,67,0
g457,532,78,5,69,0
g458,530,78,5,69,0
g459,528,73,4,59,0
g46,31,11,11,0,0
g460,526,78,5,69,0
g461,523,19,39,134,0
g462,522,5,71,65,0
g463,521,5,118,66,0
g464,520,16,24,36,0
g465,535,4,77,70,0
g466,533,4,76,68,0
g467,531,4,77,70,0
g468,529,4,77,70,0
g469,527,3,72,60,0
g47,56,15,15,0,0
g470,525,4,77,70,0
g471,524,31,4,28,0
g472,518,15,41,138,0
g473,517,15,41,138,0
g474,519,69,3,63,0
g475,515,12,23,40,0
g476,513,26,11,62,0
g477,512,27,3,32,0
g478,516,22,11,41,0
g479,514,2,7,70,0
g48,44,11,11,0,0
g480,509,45,6,74,0
g481,507,3,10,58,0
g482,506,7,40,146,0
g483,505,7,40,146,0
g484,511,5,25,68,0
g485,510,23,2,36,0
g486,508,5,44,68,0
g487,503,7,40,146,0
g488,502,2,6,59,0
g489,501,7,21,45,0
g49,69,15,15,0,0
g490,500,7,35,146,0
g491,499,7,40,146,0
g492,498,7,40,146,0
g493,504,7,21,45,0
g494,497,81,4,37,0
g495,496,81,4,37,0
g496,495,77,4,37,0
g497,494,81,4,37,0
g498,493,91,4,37,0
g499,492,81,4,37,0
g5,841,40,4,19,0
g50,43,15,15,0,0
g500,491,67,4,37,0
g501,490,89,4,36,0
g502,489,95,4,37,0
g503,488,93,4,37,0
g504,487,49,4,32,0
g505,486,44,4,33,0
g506,485,81,4,37,0
g507,484,77,4,37,0
g508,483,75,4,37,0
g509,482,76,4,37,0
g51,57,11,11,0,0
g510,481,81,4,37,0
g511,480,67,4,37,0
g512,479,42,4,32,0
g513,478,95,4,37,0
g514,477,81,4,37,0
g515,476,77,4,37,0
g516,475,77,4,37,0
g517,474,77,4,37,0
g518,473,76,4,37,0
g519,472,89,4,37,0
g52,833,12,12,4,0
g520,471,63,4,36,0
g521,470,93,4,37,0
g522,469,77,4,37,0
g523,468,66,4,36,0
g524,467,91,4,37,0
g525,466,91,4,37,0
g526,465,81,4,37,0
g527,464,91,4,37,0
g528,463,77,4,37,0
g529,462,40,4,72,0
g53,832,12,12,4,0
g530,461,95,4,89,0
g531,460,48,4,88,0
g532,459,40,4,52,0
g533,458,40,4,52,0
g534,457,35,4,47,0
g535,456,40,4,52,0
g536,455,40,4,52,0
g537,454,40,4,51,0
g538,453,40,4,47,0
g539,452,40,4,52,0
g54,831,12,12,4,0
g540,451,40,4,52,0
g541,450,40,4,52,0
g542,449,40,4,52,0
g543,448,21,4,38,0
g544,447,40,4,52,0
g545,446,39,4,51,0
g546,445,55,55,60,0
g547,444,39,39,60,0
g548,443,25,25,59,0
g549,442,39,39,60,0
g55,830,12,12,4,0
g550,441,43,43,60,0
g551,440,37,37,60,0
g552,439,55,55,60,0
g553,438,39,39,60,0
g554,437,43,43,60,0
g555,436,28,9,73,0
g556,435,28,28,59,0
g557,434,75,10,73,0
g558,433,53,53,60,0
g559,432,43,43,60,0
g56,829,12,12,4,0
g560,431,43,43,60,0
g561,430,4,10,55,0
g562,429,53,53,60,0
g563,428,53,53,60,0
g564,427,57,57,60,0
g565,426,39,39,60,0
g566,425,38,38,60,0
g567,424,51,51,60,0
g568,423,43,43,60,0
g569,422,21,21,57,0
g57,828,12,12,4,0
g570,421,43,43,60,0
g571,420,43,43,60,0
g572,419,39,39,60,0
g573,418,40,40,60,0
g574,417,19,19,57,0
g575,416,39,39,60,0
g576,415,39,39,60,0
g577,414,38,38,60,0
g578,413,29,29,60,0
g579,412,51,51,59,0
g58,827,12,12,4,0
g580,411,53,53,60,0
g581,410,17,23,57,0
g582,409,11,12,55,0
g583,408,43,43,60,0
g584,407,29,29,60,0
g585,406,57,57,60,0
g586,405,6,6,54,0
g587,404,7,7,55,0
g588,403,78,4,37,0
g589,402,7,7,50,0
g59,826,12,12,4,0
g590,401,7,7,54,0
g591,400,7,7,55,0
g592,399,7,7,55,0
g593,398,7,7,55,0
g594,397,7,7,55,0
g595,396,7,5,61,0
g596,395,7,7,55,0
g597,394,7,7,55,0
g598,393,7,7,55,0
g599,392,7,7,55,0
g6,840,40,4,19,0
g60,825,12,12,4,0
g600,391,2,2,50,0
g601,920,27,27,60,0
g602,221,19,28,68,0
g603,919,37,37,61,0
g604,220,17,37,79,0
g605,219,20,29,78,0
g606,918,38,38,61,0
g607,218,18,38,89,0
g608,217,20,29,79,0
g609,917,38,38,61,0
g61,824,12,12,4,0
g610,216,18,38,90,0
g611,215,20,29,79,0
g612,916,38,38,61,0
g613,214,18,38,90,0
g614,213,20,29,79,0
g615,915,38,38,61,0
g616,212,18,38,90,0
g617,211,20,29,79,0
g618,914,38,38,61,0
g619,210,18,38,90,0
g62,823,12,12,4,0
g620,209,20,29,79,0
g621,913,38,38,61,0
g622,208,18,38,90,0
g623,207,20,29,79,0
g624,912,38,38,61,0
g625,206,18,38,90,0
g626,205,20,29,79,0
g627,911,42,42,61,0
g628,204,18,47,90,0
g629,203,29,25,108,0
g63,822,11,11,4,0
g630,202,24,28,79,0
g631,910,36,36,61,0
g632,201,18,37,89,0
g633,200,19,18,79,0
g634,909,18,18,58,0
g635,199,13,18,84,0
g636,908,11,10,56,0
g637,198,17,17,86,0
g638,197,17,17,82,0
g639,196,16,16,82,0
g64,821,7,7,4,0
g640,195,17,17,82,0
g641,194,17,17,82,0
g642,193,17,17,82,0
g643,192,17,17,82,0
g644,191,17,17,82,0
g645,190,17,17,82,0
g646,189,17,17,80,0
g647,188,12,12,64,0
g648,186,10,19,98,0
g649,185,10,19,98,0
g65,904,8,8,95,0
g650,184,10,19,98,0
g651,183,10,19,98,0
g652,182,10,18,86,0
g653,187,5,12,61,0
g654,181,4,10,62,0
g655,180,10,19,98,0
g656,179,10,19,97,0
g657,178,10,19,98,0
g658,177,9,23,98,0
g659,176,4,18,93,0
g66,903,8,8,95,0
g660,175,10,19,98,0
g661,174,9,15,107,0
g662,173,9,15,108,0
g663,172,9,9,108,0
g664,171,9,9,107,0
g665,170,9,9,108,0
g666,169,9,9,108,0
g667,168,9,15,108,0
g668,167,9,9,95,0
g669,166,9,15,108,0
g67,902,8,8,95,0
g670,165,9,15,108,0
g671,164,9,15,108,0
g672,163,9,9,108,0
g673,162,9,15,108,0
g674,161,9,9,108,0
g675,160,9,15,108,0
g676,159,8,14,96,0
g677,158,9,9,108,0
g678,157,4,4,69,0
g679,156,9,9,108,0
g68,901,8,8,95,0
g680,155,7,7,66,0
g681,895,24,24,60,0
g682,269,16,24,68,0
g683,894,39,39,61,0
g684,268,16,39,76,0
g685,267,23,26,77,0
g686,893,37,37,61,0
g687,266,17,47,86,0
g688,265,30,21,103,0
g689,264,20,29,78,0
g69,899,8,8,95,0
g690,892,42,42,61,0
g691,263,18,47,89,0
g692,262,29,25,107,0
g693,261,24,28,79,0
g694,891,42,42,61,0
g695,260,18,42,89,0
g696,259,24,28,79,0
g697,890,42,42,61,0
g698,258,18,42,89,0
g699,257,24,28,79,0
g7,839,40,4,14,0
g70,898,8,8,95,0
g700,889,42,42,61,0
g701,256,18,42,89,0
g702,255,24,28,79,0
g703,888,42,42,61,0
g704,254,18,42,89,0
g705,253,24,28,79,0
g706,887,42,42,61,0
g707,252,18,42,89,0
g708,251,24,28,79,0
g709,886,42,42,61,0
g71,897,8,8,81,0
g710,250,18,42,89,0
g711,249,24,28,79,0
g712,885,28,28,61,0
g713,248,18,28,89,0
g714,884,20,20,58,0
g715,247,16,16,82,0
g716,246,17,17,86,0
g717,245,15,15,85,0
g718,244,17,17,86,0
g719,243,17,17,72,0
g72,896,8,8,79,0
g720,242,17,17,86,0
g721,241,17,17,86,0
g722,240,17,17,86,0
g723,239,17,17,86,0
g724,238,17,17,86,0
g725,236,9,23,69,0
g726,235,9,23,98,0
g727,234,10,19,97,0
g728,233,7,15,85,0
g729,232,9,23,98,0
g73,929,8,8,91,0
g730,237,10,19,68,0
g731,231,9,23,98,0
g732,230,9,23,98,0
g733,229,9,23,98,0
g734,228,9,23,98,0
g735,227,8,22,95,0
g736,226,9,23,98,0
g737,225,9,15,107,0
g738,224,9,15,78,0
g739,223,9,9,107,0
g74,928,8,8,91,0
g740,222,9,9,78,0
g741,883,8,8,102,0
g742,324,4,7,106,0
g743,881,8,8,105,0
g744,323,4,8,109,0
g745,322,4,7,109,0
g746,879,8,8,105,0
g747,321,4,8,112,0
g748,320,4,7,109,0
g749,877,8,8,107,0
g75,880,15,15,98,0
g750,319,4,8,112,0
g751,318,4,7,111,0
g752,875,10,10,107,0
g753,317,4,13,114,0
g754,316,9,7,118,0
g755,315,6,8,111,0
g756,873,10,10,105,0
g757,314,4,10,115,0
g758,313,6,8,109,0
g759,871,8,8,105,0
g76,878,15,15,98,0
g760,312,4,12,113,0
g761,311,8,5,117,0
g762,310,4,7,109,0
g763,869,8,8,105,0
g764,309,4,8,112,0
g765,308,4,7,109,0
g766,867,8,8,109,0
g767,307,4,8,112,0
g768,306,4,7,113,0
g769,865,8,8,103,0
g77,876,15,15,100,0
g770,305,4,8,116,0
g771,304,4,7,107,0
g772,863,8,8,81,0
g773,303,4,8,110,0
g774,302,4,7,85,0
g775,861,7,7,81,0
g776,301,4,7,88,0
g777,847,4,6,61,0
g778,300,3,3,110,0
g779,299,3,3,112,0
g78,820,5,48,11,0
g780,298,3,3,114,0
g781,297,3,3,108,0
g782,296,3,3,86,0
g783,289,3,3,107,0
g784,295,3,3,110,0
g785,294,3,3,110,0
g786,293,3,3,110,0
g787,292,3,3,112,0
g788,291,3,3,114,0
g789,290,3,3,85,0
g79,819,5,48,11,0
g790,287,3,5,116,0
g791,286,2,3,90,0
g792,285,3,5,114,0
g793,284,2,3,118,0
g794,283,2,3,114,0
g795,288,3,5,64,0
g796,282,2,3,65,0
g797,281,2,3,114,0
g798,280,2,3,116,0
g799,279,2,3,114,0
g8,838,40,4,19,0
g80,818,5,48,11,0
g800,278,2,3,114,0
g801,277,2,3,111,0
g802,276,2,3,112,0
g803,275,2,2,119,0
g804,274,2,2,119,0
g805,273,2,2,67,0
g806,272,2,2,117,0
g807,271,2,2,117,0
g808,270,2,2,67,0
g809,859,50,50,60,0
g81,817,5,48,11,0
g810,386,27,42,83,0
g811,858,52,52,61,0
g812,385,25,52,100,0
g813,384,27,42,86,0
g814,857,52,52,61,0
g815,383,25,52,103,0
g816,382,27,42,86,0
g817,856,54,54,61,0
g818,381,25,54,103,0
g819,380,29,44,86,0
g82,816,5,48,11,0
g820,855,56,56,61,0
g821,379,27,56,103,0
g822,378,29,44,88,0
g823,854,54,54,61,0
g824,377,27,54,105,0
g825,376,27,42,88,0
g826,853,52,52,61,0
g827,375,25,52,105,0
g828,374,27,42,86,0
g829,852,52,52,61,0
g83,815,5,48,11,0
g830,373,25,52,103,0
g831,372,27,42,86,0
g832,851,56,56,61,0
g833,371,25,61,103,0
g834,370,36,32,128,0
g835,369,31,35,86,0
g836,850,50,50,61,0
g837,368,25,51,96,0
g838,367,26,25,86,0
g839,849,28,28,61,0
g84,814,5,48,11,0
g840,366,20,28,91,0
g841,848,22,16,58,0
g842,365,26,26,89,0
g843,364,24,24,89,0
g844,363,24,24,89,0
g845,362,26,26,91,0
g846,361,24,24,89,0
g847,360,24,24,91,0
g848,359,24,24,89,0
g849,358,24,24,93,0
g85,813,5,48,11,0
g850,357,24,24,87,0
g851,356,19,19,70,0
g852,355,22,22,88,0
g853,353,16,26,112,0
g854,352,16,28,116,0
g855,351,16,26,112,0
g856,350,16,26,109,0
g857,349,16,26,112,0
g858,354,8,23,66,0
g859,348,7,21,67,0
g86,812,5,43,11,0
g860,347,16,26,112,0
g861,346,16,28,114,0
g862,345,9,30,112,0
g863,344,4,25,107,0
g864,343,16,26,114,0
g865,342,9,15,129,0
g866,341,16,16,122,0
g867,340,16,16,122,0
g868,339,16,16,119,0
g869,338,18,18,126,0
g87,811,5,47,11,0
g870,337,9,15,129,0
g871,336,9,15,131,0
g872,335,18,18,124,0
g873,334,9,15,135,0
g874,333,9,15,133,0
g875,332,16,16,124,0
g876,331,15,15,74,0
g877,330,16,16,122,0
g878,329,7,7,82,0
g879,328,9,15,129,0
g88,810,5,48,11,0
g880,327,16,16,122,0
g881,326,9,15,129,0
g882,325,9,15,126,0
g883,934,9,74,74,0
g884,935,8,27,74,0
g885,390,5,70,78,0
g886,389,21,7,80,0
g887,388,48,4,100,0
g888,387,21,4,127,0
g889,987,2,2,24,1
g89,874,17,17,100,0
g890,988,3,10,16,1
g891,986,7,4,19,1
g892,985,4,8,22,1
g893,984,5,3,25,1
g894,983,2,3,24,1
g895,982,2,3,28,1
g896,981,2,2,28,1
g897,980,2,2,28,1
g898,134,5,5,10,1
g899,133,6,6,10,1
g9,837,35,4,14,0
g90,872,17,17,98,0
g900,979,3,54,12,1
g901,978,2,5,14,1
g902,132,6,6,10,1
g903,977,51,4,15,1
g904,976,3,50,13,1
g905,975,2,5,14,1
g906,131,6,6,10,1
g907,974,47,4,16,1
g908,973,3,46,13,1
g909,972,2,5,14,1
g91,870,15,15,98,0
g910,130,6,6,10,1
g911,971,43,4,16,1
g912,970,3,42,13,1
g913,969,2,5,14,1
g914,129,6,6,10,1
g915,968,39,4,16,1
g916,967,3,38,13,1
g917,966,2,5,14,1
g918,128,6,6,10,1
g919,965,35,4,16,1
g92,868,15,15,98,0
g920,964,3,34,13,1
g921,963,2,5,14,1
g922,127,6,6,10,1
g923,962,31,4,16,1
g924,961,3,30,13,1
g925,960,2,5,14,1
g926,126,6,6,10,1
g927,959,27,4,16,1
g928,958,3,26,13,1
g929,957,2,5,14,1
g93,866,15,15,102,0
g930,125,6,6,10,1
g931,956,23,4,16,1
g932,955,3,22,13,1
g933,954,2,5,14,1
g934,124,6,6,10,1
g935,953,19,4,16,1
g936,952,3,18,13,1
g937,951,2,5,14,1
g938,123,6,6,10,1
g939,950,15,4,16,1
g94,864,15,15,96,0
g940,949,3,14,13,1
g941,948,2,5,14,1
g942,947,2,2,29,1
g943,946,2,2,33,1
g944,945,2,2,64,1
g945,944,11,4,16,1
g946,943,2,2,53,1
g947,942,2,2,45,1
g948,941,2,2,37,1
g949,940,2,2,41,1
g95,862,15,15,74,0
g950,939,2,2,57,1
g951,938,2,2,61,1
g952,937,2,2,49,1
g953,936,2,2,25,1
g96,860,14,14,74,0
g97,932,8,8,90,0
g98,931,8,8,91,0
g99,930,8,8,91,0
