gate,net_ID,CC0,CC1,CO,is_trojan
g368,614,10,131059,221,0
g369,86,3,50,202,0
g37,201,4,11,51,1
g370,634,8,8,55,1
g371,57,3,25,1745,0
g372,644,7,7,55,1
g373,462,42,9,100,0
g374,505,5,5476,265,0
g375,566,3,25,30,0
g376,339,5,236,32757,0
g377,645,16,#INF,62,1
g378,320,254,4,32739,0
g379,527,3,1362,421,0
g38,624,8,173,1623,0
g380,535,13,133,63,0
g381,464,4,9,30,0
g382,179,3,65533,211,0
g383,359,16365,9,16628,0
g384,264,3,#INF,59,1
g385,543,22,28,33,0
g386,204,4,12,51,1
g387,344,493,9,32500,0
g388,161,3,15,187,0
g389,428,30,4,172,0
g39,352,4077,6,28916,0
g390,510,21876,13,257,0
g391,608,10,2035,30958,0
g392,544,22,28,33,0
g393,596,68,4,1702,0
g394,405,76,4,78,0
g395,199,4,12,51,1
g396,48,30,35,0,0
g397,369,5,262124,231,0
g398,524,3,10938,254,0
g399,520,77,5,125,0
g4,465,52,7,200,0
g40,533,6,182,70,0
g400,165,3,75,62,0
g401,330,13,4,32980,0
g402,143,3,3,59,0
g403,309,2561,9,428,0
g404,620,10,5303,422,0
g405,523,3,21879,254,0
g406,269,3,#INF,59,1
g407,584,72,5,1698,0
g408,623,10,515,1281,0
g409,501,7,21875,263,0
g41,607,10,1011,31982,0
g410,468,4,262138,214,0
g411,85,3,43,209,0
g412,357,5,16364,16629,0
g413,549,22,28,33,0
g414,562,3,25,30,0
g415,176,3,8189,24804,0
g416,497,5,688,1124,0
g417,376,33,4,1737,0
g418,565,3,25,30,0
g419,275,7,131070,207,0
g42,190,3,21882,251,0
g420,342,5,492,32501,0
g421,135,3,3,59,0
g422,514,2727,13,257,0
g423,300,167,7,1629,0
g424,483,18,11,136,0
g425,528,3,678,1113,0
g426,181,3,262141,211,0
g427,306,1193,9,595,0
g428,643,7,7,55,1
g429,160,3,8,27,0
g43,364,65517,6,65766,0
g430,489,10,11,54,0
g431,403,37,4,95,0
g432,298,5470,4,5730,0
g433,128,3,3,59,0
g434,277,15,2047,33004,0
g435,66,3,28,27,0
g436,467,54,6,148,0
g437,569,3,25,30,0
g438,290,5,1534,249,0
g439,574,5,179,60,0
g44,438,3,54,252,0
g440,133,3,3,59,0
g441,326,8190,4,24803,0
g442,383,524273,10,220,0
g443,356,8173,9,24820,0
g444,329,16382,4,16611,0
g445,60,3,46,1724,0
g446,187,3,2733,251,0
g447,400,2036,11,30957,0
g448,568,3,25,30,0
g449,508,7,674,1122,0
g45,594,31,26,4,0
g450,335,45,9,32948,0
g451,557,3,25,30,0
g452,271,32766,4,224,0
g453,516,675,13,1116,0
g454,597,54,4,1716,0
g455,478,4,26,32967,0
g456,507,7,332,1464,0
g457,366,5,131052,231,0
g458,167,3,12,27,0
g459,54,30,35,0,0
g46,525,3,5466,254,0
g460,555,3,25,30,0
g461,558,3,25,30,0
g462,532,92,6,160,0
g463,476,4,122,32871,0
g464,459,3,33,219,0
g465,598,26,4,1744,0
g466,365,65517,9,227,0
g467,496,7,1358,430,0
g468,341,237,9,32756,0
g469,61,3,53,1717,0
g47,426,10942,4,271,0
g470,289,167,11,1616,0
g471,65,3,28,27,0
g472,601,13,5,189,0
g473,393,500,11,32493,0
g474,273,7,8190,33012,0
g475,323,4094,4,28899,0
g476,296,1366,4,1626,0
g477,394,65524,11,220,0
g478,174,3,2045,30948,0
g479,87,3,57,249,0
g48,639,8,8,55,1
g480,197,4,12,51,1
g481,519,64,9,188,0
g482,198,4,11,51,1
g483,444,114,5,84,0
g484,288,7,5470,247,0
g485,42,30,35,0,0
g486,621,10,2567,422,0
g487,141,3,3,60,0
g488,415,40,4,1730,0
g489,189,3,10941,251,0
g49,343,493,6,32500,0
g490,387,5304,11,421,0
g491,314,10769,6,11369,0
g492,626,1746,6,24,0
g493,285,13,32783,201,0
g494,84,3,36,216,0
g495,578,30,36,33,0
g496,276,7,126,33012,0
g497,531,6,132,70,0
g498,585,58,5,1712,0
g499,50,30,35,0,0
g5,71,3,28,27,0
g50,130,3,3,59,0
g500,82,3,22,230,0
g501,554,3,25,30,0
g502,559,3,25,30,0
g51,551,22,28,33,0
g52,522,15,20,61,0
g53,178,3,32765,225,0
g54,138,3,3,59,0
g55,337,109,6,32884,0
g56,258,3,#INF,59,1
g57,515,1359,13,424,0
g58,471,4,65530,214,0
g59,311,5297,6,5903,0
g6,283,5,32781,209,0
g60,171,3,253,32740,0
g61,530,3,163,30,0
g62,413,2734,4,271,0
g63,280,31,127,32988,0
g64,419,26,4,1744,0
g65,58,3,32,1738,0
g66,263,4,#INF,59,1
g67,49,30,35,0,0
g68,636,#INF,8,70,1
g69,460,5,47,142,0
g7,295,2734,4,2994,0
g70,512,5463,13,257,0
g71,488,10,11,73,0
g72,600,32785,22,192,0
g73,267,3,#INF,59,1
g74,301,5,508,1283,0
g75,552,30,22,102,0
g76,617,21,1537,233,0
g77,134,3,3,60,0
g78,371,262125,9,227,0
g79,63,3,67,1703,0
g8,377,7,1747,232,0
g80,191,4,11,51,1
g81,412,44,4,208,0
g82,195,4,12,51,1
g83,409,47,4,1723,0
g84,55,30,35,0,0
g85,567,3,25,30,0
g86,595,40,4,1730,0
g87,170,3,125,32868,0
g88,451,3,57,1713,0
g89,573,5,68,64,0
g9,173,3,1021,31972,0
g90,473,4,4090,28903,0
g91,347,1005,9,31988,0
g92,609,10,4083,28910,0
g93,449,3,64,1706,0
g94,53,30,35,0,0
g95,615,10,262131,221,0
g96,511,12,16,48,0
g97,308,2561,6,3167,0
g98,325,30,4,32963,0
g99,593,19,24,11,0
