gate,net_ID,CC0,CC1,CO,is_trojan
g261,778,141,6,2977,1
g262,361,25,6,62,0
g263,368,1230,4,745,0
g264,101,31,36,0,0
g265,734,10,5,3113,1
g266,254,9,65551,184,0
g267,627,10,65523,215,0
g268,199,3,32765,32976,0
g269,790,10,10,54,1
g27,169,3,4925,267,0
g270,317,1005,6,64736,0
g271,537,8,122,59,0
g272,282,4770,6,5358,0
g273,85,30,35,0,0
g274,796,14,14,56,1
g275,465,4,262138,193,0
g276,602,12,7,23,0
g277,331,5,32748,32993,0
g278,762,9,3,#INF,1
g279,697,10,5,3108,1
g28,276,1074,6,1662,0
g280,226,5,18,46,1
g281,420,23,4,207,0
g282,271,150,7,1812,0
g283,806,10,17,3101,1
g284,793,14,14,56,1
g285,654,4,4,3189,1
g286,232,4,9,3109,1
g287,467,4,65530,208,0
g288,795,14,14,56,1
g289,545,5,165,62,0
g29,339,131053,9,206,0
g290,613,30,4,1911,0
g291,794,14,14,56,1
g292,719,6,1521,1597,1
g293,689,5,3134,59,1
g294,421,58,4,1883,0
g295,528,3,146,30,0
g296,668,7,3088,63,1
g297,562,5,14,37,0
g298,239,4,1530,1588,1
g299,90,30,35,0,0
g3,577,5,14,37,0
g30,589,12,15,30,0
g300,214,3,129,47,0
g301,718,754,11,2364,1
g302,79,30,35,0,0
g303,531,4,24,33,0
g304,684,3123,6,64,1
g305,291,254,4,65487,0
g306,679,4,9,60,1
g307,357,65,4,1876,0
g308,642,6,6,3137,1
g309,667,6,13,64,1
g31,222,5,24,46,1
g310,287,5,19553,425,0
g311,717,754,7,2364,1
g312,720,6,6,#INF,1
g313,619,10,243,65498,0
g314,584,12,15,30,0
g315,580,12,15,30,0
g316,481,140,6,62,0
g317,374,1012,11,64729,0
g318,289,131070,4,131264,0
g319,634,10,4776,421,0
g32,306,45,9,65696,0
g320,624,10,8179,57562,0
g321,551,6,51,36,0
g322,499,5,150,52,0
g323,126,3,18,27,0
g324,314,493,6,65248,0
g325,198,3,16381,49360,0
g326,444,3,19,258,0
g327,470,4,2042,63699,0
g328,105,31,36,0,0
g329,272,5,457,1505,0
g33,170,3,9853,267,0
g330,422,58,4,219,0
g331,335,65517,6,65745,0
g332,392,465,11,1502,0
g333,781,1707,6,1411,1
g334,780,175,7,2943,1
g335,771,190,5,2928,1
g336,258,7,4926,263,0
g337,332,32749,6,32992,0
g338,792,12,10,54,1
g339,751,8,3,75,1
g34,298,32766,4,32975,0
g340,483,7,65655,73,0
g341,614,65553,18,175,0
g342,417,4926,4,287,0
g343,777,33,6,3085,1
g344,309,109,9,65632,0
g345,523,3,1226,728,0
g346,632,9,19557,421,0
g347,250,31,256,65739,0
g348,459,4,9,30,0
g349,193,3,509,65232,0
g35,660,7,3064,62,1
g350,715,370,11,2748,1
g351,759,7,3,#INF,1
g352,554,6,51,36,0
g353,729,6,6,#INF,1
g354,433,3,33,244,0
g355,633,10,9704,421,0
g356,409,306,4,1672,0
g357,399,130,4,46,0
g358,216,5,15,46,1
g359,723,4,4,#INF,1
g36,698,190,5,2928,1
g360,640,1917,6,24,0
g361,129,3,18,27,0
g362,407,9854,4,287,0
g363,728,6,6,#INF,1
g364,217,5,24,46,1
g365,393,1081,11,878,0
g366,300,16382,4,49359,0
g367,775,382,5,2736,1
g368,546,3,7,30,0
g369,387,4777,11,420,0
g37,237,4,381,2737,1
g370,664,6,13,64,1
g371,233,4,21,3097,1
g372,341,262125,6,262347,0
g373,308,109,6,65632,0
g374,334,5,65516,225,0
g375,244,7,4094,65763,0
g376,669,3089,8,70,1
g377,408,30,4,1911,0
g378,219,5,23,46,1
g379,788,10,10,54,1
g38,595,3,63,77,0
g380,737,6,3,69,1
g381,692,5,3140,59,1
g382,92,31,36,0,0
g383,576,5,14,37,0
g384,418,44,4,233,0
g385,674,7,3104,63,1
g386,460,7,105,62,0
g387,622,10,2035,63706,0
g388,600,76,5,1865,0
g389,324,4077,9,61664,0
g39,665,7,3080,63,1
g390,526,15,27,42,0
g391,270,614,4,1348,0
g392,544,6,45,36,0
g393,638,8,156,1806,0
g394,150,5,5,72,0
g395,626,10,32755,32986,0
g396,252,15,47,65723,0
g397,474,4,58,65683,0
g398,171,3,19706,267,0
g399,678,3111,6,64,1
g4,157,3,3,66,0
g40,769,46,5,3072,1
g400,98,31,36,0,0
g401,742,6,3,69,1
g402,266,2462,4,2738,0
g403,236,4,189,2929,1
g404,327,8173,9,57568,0
g405,592,12,15,30,0
g406,256,150,4,1807,0
g407,416,614,4,1369,0
g408,429,3,54,223,0
g409,449,3,54,1887,0
g41,652,4,4,3177,1
g410,385,19558,10,420,0
g411,502,7,4918,279,0
g412,765,9,3,#INF,1
g413,425,20,5,257,0
g414,496,5,2468,281,0
g415,242,7,13,65763,0
g416,322,5,4076,61665,0
g417,191,3,125,65616,0
g418,510,19700,13,273,0
g419,353,2,2,33,0
g42,651,4,4,3165,1
g420,224,5,18,46,1
g421,539,6,45,36,0
g422,656,6,13,64,1
g423,593,12,15,30,0
g424,482,5,139,37,0
g425,439,36,5,71,0
g426,88,30,35,0,0
g427,690,3135,6,64,1
g428,564,5,14,37,0
g429,739,6,3,69,1
g43,603,12,7,23,0
g430,315,493,9,65248,0
g431,390,131060,11,199,0
g432,683,5,3122,59,1
g433,461,105,7,76,0
g434,556,6,51,36,0
g435,346,3,3,74,0
g436,568,5,14,37,0
g437,400,9,4,193,0
g438,427,48,5,229,0
g439,663,3073,8,70,1
g44,445,3,5,30,0
g440,162,3,3,66,0
g441,571,5,14,37,0
g442,391,2036,11,63705,0
g443,804,12,89,3029,1
g444,121,3,18,27,0
g445,639,17,65552,176,0
g446,570,5,14,37,0
g447,264,9854,4,10124,0
g448,212,3,31,27,0
g449,515,7,204,73,0
g45,349,3,3,74,0
g450,463,111,6,166,0
g451,536,33,24,39,0
g452,437,32,7,113,0
g453,167,3,1229,725,0
g454,705,34,7,3084,1
g455,500,7,19699,279,0
g456,359,25,6,62,0
g457,153,5,5,72,0
g458,658,3057,8,69,1
g459,767,9,3,#INF,1
g46,311,237,6,65504,0
g460,741,6,3,69,1
g461,318,1005,9,64736,0
g462,290,126,4,65615,0
g463,93,31,36,0,0
g464,630,9,524272,200,0
g465,410,23,4,1918,0
g466,350,3,3,74,0
g467,594,3,126,50,0
g468,588,3,28,30,0
g469,451,3,19,1922,0
g47,760,7,3,#INF,1
g470,713,6,369,2749,1
g471,435,5,100,67,0
g472,279,2306,6,2894,0
g473,617,10,51,65690,0
g474,398,32,4,75,0
g475,452,3,68,1873,0
g476,454,3,47,1894,0
g477,676,4,11,60,1
g478,473,4,250,65491,0
g479,97,31,36,0,0
g48,111,3,43,1898,0
g480,746,8,3,75,1
g481,598,1697,23,244,0
g482,779,1149,6,1969,1
g483,574,5,14,37,0
g484,493,5,9860,281,0
g485,547,8,4,43,0
g486,152,5,5,72,0
g487,381,16372,11,49369,0
g488,618,10,115,65626,0
g489,321,2029,9,63712,0
g49,636,10,1080,879,0
g490,76,30,35,0,0
g491,376,262132,11,199,0
g492,605,1837,6,104,0
g493,475,4,26,65715,0
g494,801,12,761,2357,1
g495,438,8,33,168,0
g496,268,306,4,1656,0
g497,173,3,15,262,0
g498,687,3129,6,64,1
g499,281,5,4769,431,0
g5,476,4,16378,49363,0
g50,659,6,13,64,1
g500,389,500,11,65241,0
g501,364,25,6,62,0
g502,80,30,35,0,0
g503,520,3,9850,270,0
g504,434,5,3,34,0
g505,351,2,2,33,0
g506,96,31,36,0,0
g507,294,4094,4,61647,0
g508,188,3,12,27,0
g509,772,94,5,3024,1
g51,189,3,29,65712,0
g510,342,262125,9,206,0
g511,477,4,8186,57555,0
g512,675,3105,8,64,1
g513,384,524273,10,199,0
g514,304,5,44,65697,0
g515,455,91,5,139,0
g516,677,5,3110,59,1
g517,192,3,253,65488,0
g518,611,58,4,1883,0
g519,753,7,3,#INF,1
g52,529,18,3,39,0
g520,604,1760,6,181,0
g521,241,7,254,65763,0
g522,245,7,62,65763,0
g523,699,94,5,3024,1
g524,414,37,4,1904,0
g525,344,3,3,66,0
g526,102,31,36,0,0
g527,176,3,36,241,0
g528,131,3,18,27,0
g529,202,3,262141,190,0
g53,159,3,3,66,0
g530,661,3065,8,77,1
g531,492,5,4932,281,0
g532,197,3,8189,57552,0
g533,297,8190,4,57551,0
g534,504,5,19713,281,0
g535,230,5,18,46,1
g536,693,3141,6,63,1
g537,303,13,7,65728,0
g538,743,6,3,69,1
g539,583,12,15,30,0
g54,345,3,3,74,0
g540,405,16,4,214,0
g541,694,4,9,60,1
g542,235,4,93,3025,1
g543,791,10,10,54,1
g544,534,16,33,47,0
g545,82,30,35,0,0
g546,702,46,5,3072,1
g547,621,10,1011,64730,0
g548,383,116,11,65625,0
g549,430,3,47,230,0
g55,207,3,29,201,0
g550,106,31,36,0,0
g551,378,157,9,1805,0
g552,803,12,185,2933,1
g553,740,6,3,69,1
g554,354,19,6,62,0
g555,115,3,71,1870,0
g556,569,5,14,37,0
g557,120,3,18,27,0
g558,560,123,14,53,0
g559,360,25,6,62,0
g56,623,10,4083,61658,0
g560,561,25,39,33,0
g561,114,3,64,1877,0
g562,253,5,65550,188,0
g563,123,3,18,27,0
g564,512,4919,13,273,0
g565,722,4,4,#INF,1
g566,750,8,3,75,1
g567,761,9,3,#INF,1
g568,773,766,5,2352,1
g569,757,7,3,#INF,1
g57,514,1223,13,731,0
g570,305,45,6,65696,0
g571,703,10,9,3108,1
g572,103,31,36,0,0
g573,257,1230,4,724,0
g574,649,6,6,3136,1
g575,745,8,3,75,1
g576,227,5,18,46,1
g577,119,3,18,27,0
g578,733,4,4,#INF,1
g579,248,15,255,65755,0
g58,596,12,15,30,0
g580,440,7,32,56,0
g581,151,5,5,64,0
g582,337,5,131052,210,0
g583,488,42,9,103,0
g584,466,4,131066,193,0
g585,431,3,5,30,0
g586,591,12,15,30,0
g587,158,3,3,66,0
g588,313,5,492,65249,0
g589,486,14,45,55,0
g59,203,3,524282,190,0
g590,708,82,7,3036,1
g591,109,3,29,1912,0
g592,756,7,3,#INF,1
g593,177,3,43,234,0
g594,283,4770,9,427,0
g595,83,30,35,0,0
g596,116,3,18,27,0
g597,286,9698,9,427,0
g598,288,1022,4,64719,0
g599,117,3,18,27,0
g6,738,6,3,69,1
g60,716,6,753,2365,1
g600,458,36,8,109,0
g601,371,19,6,62,0
g602,507,143,9,33,0
g603,579,12,15,30,0
g604,251,39,14,65731,0
g605,206,3,22,208,0
g606,369,37,4,240,0
g607,730,6,6,#INF,1
g608,247,7,16382,65763,0
g609,213,3,66,74,0
g61,635,10,2312,421,0
g610,118,3,18,27,0
g611,160,3,3,66,0
g612,196,3,4093,61648,0
g613,471,4,1018,64723,0
g614,800,11,1526,1592,1
g615,655,6,6,3113,1
g616,700,22,5,3096,1
g617,124,3,18,27,0
g618,166,3,613,1349,0
g619,330,16365,9,49376,0
g62,293,510,4,65231,0
g620,443,3,19,211,0
g621,274,458,9,1509,0
g622,707,6,81,3037,1
g623,323,4077,6,61664,0
g624,269,4926,4,5202,0
g625,372,25,6,62,0
g626,776,1531,5,1587,1
g627,748,8,3,75,1
g628,646,6,6,3145,1
g629,228,5,18,46,1
g63,316,5,1004,64737,0
g630,644,4,4,3195,1
g631,582,12,15,30,0
g632,373,8180,11,57561,0
g633,155,5,5,72,0
g634,367,19,6,62,0
g635,538,5,102,91,0
g636,629,10,262131,200,0
g637,296,30,4,65711,0
g638,724,6,6,#INF,1
g639,758,7,3,#INF,1
g64,478,4,32762,32979,0
g640,673,6,13,64,1
g641,125,3,18,27,0
g642,469,4,4090,61651,0
g643,388,65524,11,214,0
g644,581,12,15,30,0
g645,553,6,51,36,0
g646,319,5,2028,63713,0
g647,457,3,26,251,0
g648,763,9,3,#INF,1
g649,382,244,11,65497,0
g65,643,6,6,3153,1
g650,362,19,6,62,0
g651,402,13,4,137,0
g652,513,2455,13,273,0
g653,542,6,44,36,0
g654,310,5,236,65505,0
g655,686,5,3128,59,1
g656,522,3,2458,270,0
g657,648,4,4,3200,1
g658,419,19707,4,287,0
g659,672,3097,8,70,1
g66,338,131053,6,131281,0
g660,415,30,4,247,0
g661,625,10,16371,49370,0
g662,557,6,45,36,0
g663,680,5,3116,59,1
g664,755,7,3,#INF,1
g665,501,7,9846,279,0
g666,267,1230,4,1506,0
g667,220,5,24,46,1
g668,597,48,5,1893,0
g669,786,10,10,54,1
g67,277,1074,9,885,0
g670,358,18,6,62,0
g671,240,65534,4,204,0
g672,599,62,5,1879,0
g673,749,8,3,74,1
g674,301,13,4,65728,0
g675,573,5,14,37,0
g676,328,5,16364,49377,0
g677,616,8,19,65722,0
g678,543,6,45,36,0
g679,302,65534,4,65728,0
g68,641,6,6,3120,1
g680,394,30,4,200,0
g681,411,2462,4,287,0
g682,495,7,1222,737,0
g683,77,30,35,0,0
g684,525,3,302,1655,0
g685,456,5,81,69,0
g686,447,3,33,1908,0
g687,558,6,51,36,0
g688,113,3,57,1884,0
g689,498,5,312,1666,0
g69,657,7,3056,63,1
g690,107,30,35,0,0
g691,379,2313,11,420,0
g692,797,13,13,56,1
g693,662,7,3072,70,1
g694,462,55,6,222,0
g695,428,3,26,204,0
g696,484,108,5,122,0
g697,578,12,15,30,0
g698,631,21,1692,249,0
g699,333,32749,9,32992,0
g7,377,2,2,33,0
g70,516,299,13,1658,0
g700,709,82,11,3036,1
g701,453,3,61,1880,0
g702,172,3,8,27,0
g71,154,5,5,72,0
g72,527,11,15,69,0
g73,175,3,29,248,0
g74,370,7,1918,100,0
g75,255,306,4,1651,0
g76,559,60,16,80,0
g77,329,16365,6,49376,0
g78,178,3,50,227,0
g79,348,3,3,74,0
g8,701,382,5,2736,1
g80,190,3,61,65680,0
g81,744,6,3,68,1
g82,548,6,45,36,0
g83,787,10,10,54,1
g84,532,25,5,53,0
g85,262,9,1690,261,0
g86,401,9,4,268,0
g87,229,5,18,46,1
g88,637,10,464,1503,0
g89,89,30,35,0,0
g9,764,9,3,#INF,1
g90,727,4,4,#INF,1
g91,506,7,606,1361,0
g92,423,34,5,243,0
g93,784,7,3048,70,1
g94,201,3,131069,190,0
g95,365,19,6,62,0
g96,726,4,4,#INF,1
g97,299,262142,4,262330,0
g98,234,4,45,3073,1
g99,448,3,12,265,0
