gate,CC0,CC1,CO,is_trojan
g172,9,79,54,0
g173,49,53,1206,1
g174,11,10,4559,1
g175,8,4,0,0
g176,24,12,1443,1
g177,48,97,3904,1
g178,19,19,4764,1
g179,31,27,377,1
g180,9,12,15,0
g181,171,153,1436,1
g182,10,19,686,1
g183,407,1367,5828,1
g184,13,11,144,0
g185,2442,49,686,1
g186,19,19,5969,1
g187,59,59,7734,1
g188,113,113,397,1
g189,55,94,329,1
g190,108,303,857,1
g191,11,23,696,1
g192,891,891,15597,1
g193,24,25,707,1
g194,9,9,2873,1
g195,10,10,4531,1
g196,7,3,99,0
g197,29,29,4211,1
g198,9,9,147,1
g199,45,48,933,1
g200,4,8,297,0
g201,150,149,2625,1
g202,12,197,80,1
g203,5,85,87,1
g204,68,64,219,1
g205,13,17,317,1
g206,102,102,3896,1
g207,6,27,216,0
g208,9,9,213,0
g209,86,4131,1273,1
g210,10,32,273,1
g211,42,67,856,1
g212,1188,1188,7568,1
g213,10,20,4679,1
g214,1207,29,3581,1
g215,58,15453,20865,1
g216,9,9,5979,1
g217,9,10,1958,1
g218,123,11193,1248,1
g219,86,122,1229,1
g220,4477,5686,5690,1
g221,9,10,579,1
g222,23,23,6019,1
g223,4374,4374,5653,1
g224,20,19,4221,1
g225,686,685,317,0
g226,230,229,772,0
g227,11,19,2094,1
g228,18,12,141,0
g229,61,62,4691,1
g230,9,10,467,1
g231,11,23,980,1
g232,31,72,2736,1
g233,118,370,1628,1
g234,115,688,620,1
g235,15454,29,36486,1
g236,24,23,569,1
g237,121,350,1005,0
g238,11,10,1903,1
g239,45,47,1083,1
g240,379,891,7704,1
g241,44,44,4503,1
g242,10992,5647,16087,1
g243,11,10,992,1
g244,1300,122,2629,1
g245,352,352,1551,1
g246,62,63,5926,1
g247,13,24947,1375,1
g248,29,9,946,1
g249,35,21,796,1
g250,4,8,777,1
g251,3616,3616,105,1
g252,901,2376,35501,1
g253,28,1206,707,1
g254,7,3,185,0
g255,111,275,1164,1
g256,23,50,1412,1
g257,9,10,253,0
g258,15,11,247,0
g259,6,10081,86,1
g260,31,30,707,1
g261,4,8,351,0
g262,31,30,992,1
g263,102,101,2415,1
g264,116,116,4584,1
g265,6395,6395,8369,1
g266,28,7052,1138,1
g267,159,147,1405,1
g268,40,40,741,1
g269,6396,6396,8369,1
g270,358,358,1211,1
g271,4,8,230,0
g272,234,234,251,1
g273,60,59,639,1
g274,463,1080,6590,1
g275,13,9,191,0
g276,65,66,5923,1
g277,9,10,3734,1
g278,83,83,877,1
g279,9,10,1426,1
g280,4,8,274,0
g281,58,54,582,1
g282,40,40,104,1
g283,5,25,257,0
g284,4072,57,1109,1
g285,30,30,8101,1
g286,4,8,385,1
g287,91,181,8003,1
g288,26,82,3728,1
g289,79,117,1548,1
g290,1734,5472,6342,1
g291,56,42,960,1
g292,211,211,7872,1
g293,11,10,4241,1
g294,24,27,928,1
g295,194,2888,3736,1
g296,26,50,1493,1
g297,11,23,663,1
g298,11,3613,82,1
g299,16454,18100,11927,1
g300,7,3,83,0
g301,13,43,372,1
g302,6,36,168,0
g303,11,23,1181,1
g304,11,22,4230,1
g305,6,34,158,0
g306,3,26,351,0
g307,604,31,3367,1
g308,20,15449,1351,1
g309,28,19430,1430,1
g310,9,9,4533,1
g311,29,30,321,0
g312,24,16,176,1
g313,5,16796,87,1
g314,24,12,917,0
g315,10,19,4241,1
g316,48,48,518,1
g317,10,19,2883,1
g318,53,53,632,1
g319,35,35,4545,1
g320,10,10,384,1
g321,20,24950,1368,1
g322,46,46,112,1
g323,16,10,106,0
g324,63,6,143,0
g325,5,925,87,1
g326,891,891,111,1
g327,19,19,666,1
g328,115,255,2614,1
g329,126,130,655,1
g330,20,19,305,1
g331,26,44,908,1
g332,29,29,4742,1
g333,333,326,1420,1
g334,84,83,2433,1
g335,184,186,5804,1
g336,234,234,3487,1
g337,15309,15309,1490,1
g338,44,36,7415,1
g339,11,23,465,1
g340,2778,7152,2875,1
g341,57,120,8083,1
g342,32,42,1618,1
g343,11,10,624,0
g344,30,70,8092,1
g345,4,8,121,0
g346,43,38,1865,1
g347,31,30,1114,1
g348,31,61,1873,1
g349,53,722,2081,1
g350,38,74,4575,1
g351,47,49,4193,1
g352,227,226,1135,0
g353,49,37,965,0
g354,404,404,7679,1
g355,10063,10063,104,1
g356,69,131,959,1
g357,9,10,297,0
g358,28,4073,1138,1
g359,5,45,292,0
g360,443,444,224,0
g361,102,106,908,1
g362,1645,1644,110,1
g363,6,34,158,0
g364,50,48,4306,1
g365,79,162,1114,1
g366,23,22,4532,1
g367,30746,49,1323,1
g368,139,138,404,0
g369,29,29,656,1
g370,9,9,135,0
g371,48,110,1191,1
g372,68,255,846,0
g373,60,59,265,1
g374,9,10,689,1
g375,162,553,2295,1
g376,38,94,953,1
g377,6,28,185,0
g378,2,2,375,0
g379,98,319,3634,1
g380,26,54,1114,1
g381,84,83,143,1
g382,9,10,689,1
g383,93347,730,642,1
g384,7,3,240,0
g385,5,30456,88,1
g386,10,22,5978,1
g387,31,32,1936,1
g388,21,25,342,1
g389,11,10,593,1
g390,31,30,501,1
g391,17,13,122,0
g392,31,57,1162,1
g393,9,10,1183,1
g394,3,26,241,0
g395,22,22,3699,1
g396,353,115,105,1
g397,17,11,282,0
g398,45,41,444,1
g399,40,40,243,1
g400,51,53,1377,1
g401,722,1885,19956,1
g402,23,47,7406,1
g403,38,44,8150,1
g404,17,13,44,0
g405,31055,334,1125,1
g406,280,351,265,1
g407,26,73,990,1
g408,13,9,763,1
g409,7148,122,12460,1
g410,9,10,166,0
g411,9,10,4231,1
g412,11,19,3789,1
g413,10,19,1905,1
g414,19,19,4764,1
g415,30,59,7550,1
g416,7,23,17,0
g417,12,139,80,1
g418,9,10,375,1
g419,6064,6064,106,1
g420,16,478,76,1
g421,115,37222,1276,1
g422,26,23,569,1
g423,20,19,585,0
g424,11,10,1140,1
g425,4,8,239,0
g426,17,13,7,0
g427,53,54,2463,1
g428,302,301,1134,1
g429,23,47,4667,1
g430,10,19,1193,1
g431,156,388,176,1
g432,9,10,1958,1
g433,53,57,256,1
g434,4,8,600,1
g435,9,30,977,1
g436,62,75,3763,1
g437,10,10,3964,1
g438,4,8,241,0
g439,56,122,7689,1
g440,10,19,1193,1
g441,5,148,202,0
g442,201,274,1122,1
g443,574,1663,14597,1
g444,13,11,231,0
g445,60365,708,683,1
g446,10,10,1193,1
g447,9,10,348,0
g448,89,89,4151,1
g449,9,10,345,0
g450,523,523,113,1
g451,824,827,113,1
g452,105,555,1150,1
g453,22,32,910,0
g454,21,22,5967,1
g455,39,39,5949,1
g456,26,41,961,1
g457,93,87,7996,1
g458,9,9,375,1
g459,29,30,962,1
g460,11,19,1436,1
g461,3500,5127,8359,1
g462,6,34,158,0
g463,10,19,7416,1
g464,18,12,115,0
g465,55,54,325,1
g466,32,118,1513,1
g467,2409,18055,29257,1
g468,28,2443,926,1
g469,9,10,4560,1
g470,9,10,96,0
g471,10,9,4231,1
g472,11464,57,1314,1
g473,11,21,2081,1
g474,365,19767,45658,1
g475,11,22,1892,1
g476,29,30,575,0
g477,524,524,12286,1
g478,9,10,3963,1
g479,82,78,856,1
g480,167,166,825,1
g481,11,10,4532,1
g482,768,768,2114,1
g483,5,34,248,0
g484,9,10,1426,1
g485,2027,5587,11206,1
g486,4,21,65,0
g487,1163,1164,112,1
g488,9,10,246,0
g489,64,112,2465,1
g490,16453,16453,18537,1
g491,11,23,1080,1
g492,11,10,593,1
g493,5,25,257,0
g494,4,8,150,0
g495,134,134,8209,1
g496,55,59,957,1
g497,13,17,249,1
g498,489,486,705,1
g499,87,83,698,1
g500,10,19,3788,1
g501,44,47,7356,1
g502,126,240,1053,1
g503,20,19,7561,1
g504,28,312,707,1
g505,7,3,0,0
g506,311,771,4208,1
g507,44,116,940,1
g508,4,17,175,0
g509,10,9,1426,1
g510,11,10,3963,1
g511,20,19,5969,1
g512,5,477,87,1
g513,11,10,2094,1
g514,26,23,457,1
g515,720,718,115,1
g516,121,7147,1250,1
g517,2,2,272,0
g518,57,99,1457,1
g519,155,156,543,1
g520,7,3,151,0
g521,524,524,112,1
g522,9,10,233,0
g523,48,97,7501,1
g524,9,10,4670,1
g525,7845,7841,7331,1
g526,1830,1830,2273,1
g527,11,22,2871,1
g528,3,26,158,0
g529,9,10,2873,1
g530,12,1407,80,1
g531,44,43,607,1
g532,44,111,942,1
g533,23,24,583,0
g534,89,89,1103,1
g535,7,3,151,0
g536,29,29,3934,1
g537,1576,5432,11910,1
g538,63,153,1927,1
g539,17586,17586,109,1
g540,7,3,110,0
g541,4,8,44,0
g542,502,768,1126,1
g543,67,68,2045,1
g544,978,978,6217,1
g545,319,318,1117,1
g546,148,146,1076,1
g547,82,82,920,1
g548,6,83,34,0
g549,4,8,140,1
g550,5,31,86,0
g551,85,91,668,0
g552,9,9,141,0
g553,4,8,777,1
g554,11,22,1181,1
g555,268,268,4398,1
g556,50,15451,12472,1
g557,207,332,1539,1
g558,48,111,3847,1
g559,144,101,1392,1
g560,6745,6744,27948,1
g561,79,74,365,0
g562,23,46,3744,1
g563,24,12,1068,1
g564,209,206,985,1
g565,21,22,3941,1
g566,11,19,2049,1
g567,23,23,4532,1
g568,2,2,263,0
g569,9,10,4231,1
g570,30,30,4627,1
g571,9,12,17,0
g572,163,350,572,1
g573,11,23,411,0
g574,4,8,380,1
g575,9,10,324,0
g576,31,61,5967,1
g577,127,131,645,1
g578,9,10,292,0
g579,4,8,172,0
g580,11,10,685,1
g581,17,40,1476,1
g582,74,145,1587,1
g583,27,78,1103,1
g584,72,73,1989,1
g585,88,46,702,1
g586,10752,169,1202,1
g587,126,126,1674,1
g588,30,12415,63,1
g589,1150,1150,817,1
g590,42,38,1351,1
g591,23,23,4671,1
g592,11,10,543,0
g593,7,3,222,0
g594,9,10,4231,1
g595,142,138,756,1
g596,1397,2009,6686,1
g597,29,29,1163,1
g598,9,9,2873,1
g599,9,11,142,0
g600,11,19,4558,1
g601,86,7112,1285,1
g602,10,10,5990,1
g603,15,11,192,0
g604,4319,19842,17415,1
g605,6,27,144,0
g606,2382,2381,40445,1
g607,7,19,20,0
g608,11,10,1140,1
g609,11,10,1968,1
g610,15,11,286,0
g611,7,3,133,0
g612,50,147,5995,1
g613,7,3,151,0
g614,9,9,3989,1
g615,5,161,296,0
g616,39,47,1262,1
g617,297,297,10167,1
g618,7,3,0,0
g619,11,10,477,1
g620,4,8,151,0
g621,13,19,939,1
g622,2193,2193,6409,1
g623,731,731,847,1
g624,46,38,1397,1
g625,86,1264,868,1
g626,37124,3083,1369,1
g627,11,23,373,1
g628,48,94,4552,1
g629,7,3,0,0
g630,5,35,100,0
g631,18,12,115,0
g632,77,77,4240,1
g633,127,159,1148,1
g634,29,180,1464,1
g635,4,8,239,0
g636,29,12740,63,1
g637,30,34,350,1
g638,30,59,5989,1
g639,5,45,292,0
g640,11,23,805,0
g641,11,22,4229,1
g642,829,829,2661,1
g643,17,20456,76,1
g644,1146,1146,109,1
g645,4,8,681,1
g646,4,8,25,0
g647,5639,5640,23839,1
g648,4,21,63,0
g649,35,21,975,1
g650,1416,1416,8612,1
g651,102,102,4296,1
g652,19,19,4221,1
g653,533,533,2780,1
g654,2651,2652,33751,1
g655,16,14,165,0
g656,9,10,2050,1
g657,4063,14,1924,1
g658,130,62,960,1
g659,4362,4363,29966,1
g660,9,12,15,0
g661,13,9,145,0
g662,56,56,1905,1
g663,5,9,343,0
g664,74,70,942,1
g665,4,8,23,0
g666,20,19,890,0
g667,11,23,581,1
g668,646,781,847,1
g669,177,379,5811,1
g670,46,47,4600,1
g671,69,69,8157,1
g672,35,74746,1337,1
g673,7,3,334,0
g674,3,28,158,0
g675,18,14,130,0
g676,64,109,1429,1
g677,436,436,266,1
g678,11,36,2069,1
g679,9,12,54,0
g680,13,45,2503,1
g681,6488,23046,10155,1
g682,2654,2655,17541,1
g683,11,23,4547,1
g684,17,5,127,1
g685,10,21,3971,1
g686,33,109,634,0
g687,40,86,199,1
g688,4,8,140,1
g689,82,263,1370,1
g690,2363,2364,36592,1
g691,70,71,1365,1
g692,11,10,2065,1
g693,1020,1020,310,1
g694,10,10,4689,1
g695,9,10,150,1
g696,9,10,982,1
g697,11,10,830,0
g698,2,2,265,0
g699,110,110,1793,1
g700,19,19,1884,1
g701,71,73,1648,1
g702,24,49,1195,1
g703,30147,195,1263,1
g704,53,105,513,1
g705,6,27,144,0
g706,28,30749,1363,1
g707,11,10,1081,1
g708,9,12,15,0
g709,119,120,882,0
g710,2382,7409,33015,1
g711,8,4,335,0
g712,11,12413,82,1
g713,79,475,1094,1
g714,23,49,462,1
g715,151,150,5838,1
g716,23,41,613,1
g717,149,107,578,1
g718,36,25,148,1
g719,62,63,4678,1
g720,9,9,135,0
g721,40,157,982,1
g722,154,453,1154,1
g723,221,221,9946,1
g724,11,10,3789,1
g725,76,77,224,0
g726,40,40,340,1
g727,1025,1039,4963,1
g728,90,90,2915,1
g729,14512,7509,19638,1
g730,15426,15426,1169,1
g731,22,22,4647,1
g732,29,29,1163,1
g733,10,620,82,1
g734,74,73,1320,1
g735,69,141,943,1
g736,33,89,726,0
g737,5,14831,88,1
g738,27,133,754,1
g739,87,83,691,1
g740,39,39,963,1
g741,59,63,38,0
g742,72,69,364,1
g743,30,30,4242,1
g744,31,75,1005,1
g745,172,172,1453,1
g746,109,108,1003,0
g747,5,36,100,0
g748,11,19,1145,1
g749,9,10,1146,1
g750,10,19,535,1
g751,11,22,1893,1
g752,9,11,124,0
g753,9,10,345,0
g754,2383,7642,30630,1
g755,9,768,17,0
g756,20,19,457,1
g757,30,30,7548,1
g758,13,19,391,1
g759,24,156,521,1
g760,196,197,1352,1
g761,10,22,1069,1
g762,22,22,7389,1
g763,4,8,239,0
g764,60,59,1376,1
g765,62,63,1841,1
g766,10,10,3790,1
g767,30,30,3838,1
g768,283,698,1398,1
g769,131,406,1058,1
g770,11,10,1436,1
g771,4,8,230,0
g772,3,26,241,0
g773,11,19,236,1
g774,46,46,1857,1
g775,4,8,385,1
g776,3,26,248,0
g777,9,80,17,0
g778,12,12674,80,1
g779,20,19,982,0
g780,90,200,2883,1
g781,27,78,988,1
g782,14157,14156,20537,1
g783,9,9,2873,1
g784,15,40397,1373,1
g785,22,22,4668,1
g786,129,128,1775,1
g787,10,19,5989,1
g788,33,87,7527,1
g789,85,116,1446,1
g790,31,54,392,1
g791,198,198,7522,1
g792,50,11463,7846,1
g793,23,23,1880,1
g794,10820,10820,110,1
g795,11820,11820,16561,1
g796,11,19,412,0
g797,373,373,2790,1
g798,13,9,225,0
g799,10,10,4240,1
g800,11,10,699,1
g801,9,12,15,0
g802,11,10,132,1
g803,330,25258,61494,1
g804,7,3,224,0
g805,23,46,7369,1
g806,7,3,126,0
g807,28,53,1227,1
g808,4,8,204,0
g809,23,48,2001,1
g810,29,30,1938,1
g811,19,19,365,1
g812,1406,1406,8620,1
g813,5,9,341,0
g814,9,9,149,1
g815,30,30,3838,1
g816,133,133,251,1
g817,165,764,1816,1
g818,7,3,151,0
g819,3279,2382,34993,1
g820,241,574,4012,1
g821,7027,7027,738,1
g822,31,27,776,1
g823,7,33,110,0
g824,2058,2058,8266,1
g825,15,11,286,0
g826,20,19,3944,1
g827,962,962,6803,1
g828,2276,3301,12827,1
g829,10,34,807,1
g830,9,10,533,0
g831,9,9,225,1
g832,4,15,799,1
g833,59,59,4559,1
g834,635,635,3897,1
g835,157,135,4472,1
g836,90,90,290,1
g837,10,21,4230,1
g838,1327,10991,20407,1
g839,7,3,185,0
g840,7,3,0,0
g841,12,17609,80,1
g842,11,23,2037,1
g843,3835,3835,2153,1
g844,9,10,1426,1
g845,9,10,900,0
g846,24,32,1059,1
g847,15955,530,928,1
g848,3,26,353,0
g849,18,5,30,0
g850,3279,6746,27583,1
g851,28,10,132,0
g852,13,69,553,1
g853,9,10,235,0
g854,6,28,56,0
g855,12652,12652,108,1
g856,66,64,1064,1
g857,1392,515,439,1
g858,20,19,246,0
g859,7,3,132,0
g860,249,250,1749,1
g861,19,19,1884,1
g862,9,9,141,0
g863,24,48,5989,1
g864,77,8149,1282,1
g865,21,22,5967,1
g866,145,146,769,0
g867,10,10,4240,1
g868,76,78,609,1
g869,47,46,1921,1
g870,489,719,445,1
g871,11,22,1892,1
g872,20,306,200,1
g873,902,902,110,1
g874,29,29,5959,1
g875,3012,3012,567,1
g876,29,29,3839,1
g877,1327,1328,9029,1
g878,23,23,662,1
g879,7,80,17,0
g880,44,64,529,0
g881,137,415,904,1
g882,22,22,3767,1
g883,29,29,7551,1
g884,9,9,155,0
g885,22,22,4509,1
g886,64,64,421,1
g887,24,52,351,0
g888,29,29,3964,1
g889,11,10,1081,1
g890,30823,269,76046,1
g891,218,218,174,1
g892,11,22,5977,1
g893,47,85,922,1
g894,28,4071,1138,1
g895,7,3,0,0
g896,70,58,612,0
g897,9,9,4231,1
g898,136,25064,1255,1
g899,5,9,2878,1
g900,9,9,5979,1
g901,5,34,257,0
g902,15,11,90,0
g903,17,12414,76,1
g904,162,456,1005,1
g905,2409,2410,13719,1
g906,20,24952,1438,1
g907,1341,486,3030,1
g908,4,8,36,0
g909,41,41,595,1
g910,11,10,2089,1
g911,101,40596,1271,1
g912,28,24954,1344,1
g913,39,47,2004,1
g914,16,132,76,1
g915,7,3,0,0
g916,23,24,7416,1
g917,11,10,325,1
g918,8,4,0,0
g919,24,56,652,1
g920,35,8254,1131,1
g921,29,30,638,0
g922,9,12,52,0
g923,20,32,338,0
g924,9,9,375,1
g925,90,179,7272,1
g926,33,80,1936,1
g927,10,21,4548,1
g928,13,11,238,0
g929,299,483,7787,1
g930,9,10,709,1
g931,24,51,1089,1
g932,134,156,2748,1
g933,11,22,1892,1
g934,19,67,1370,1
g935,81,80,841,1
g936,10,54,1415,1
g937,9,10,162,0
g938,5,21,101,0
g939,20,23,224,0
g940,11,22,674,1
g941,9,10,676,1
g942,23,22,969,1
g943,249,273,3991,1
g944,2406,3650,1315,1
g945,59,58,736,1
g946,40,39,261,0
g947,1147,1147,12573,1
g948,1181,234,335,1
g949,107,136,591,1
g950,11,23,687,1
g951,3680,3680,28417,1
g952,58,132,954,1
g953,13,9,191,0
g954,824,824,5164,1
g955,7,81,17,0
g956,31,91,614,1
g957,838,957,2044,1
g958,31,61,4210,1
g959,24,12,378,0
g960,10,10,4240,1
g961,9,10,375,1
g962,755,570,1789,1
g963,69,69,2813,1
g964,533,106664,839,1
g965,40,85,497,1
g966,71,74,1322,1
g967,42,46,739,1
g968,192,192,7891,1
g969,10,10,4559,1
g970,4,8,150,0
g971,8,4,136,0
g972,19,13,7,0
g973,9,9,3735,1
g974,7,3,0,0
g975,13,11,158,0
g976,285,285,717,1
g977,6771,15987,4737,1
g978,4,16,588,1
g979,7,3,141,0
g980,9,10,625,0
g981,59,156,1442,1
g982,2010,4902,9366,1
g983,28,51,1468,1
g984,129,129,7954,1
g985,6,27,216,0
g986,20,19,1416,1
g987,57,58,647,1
g988,12010,573,815,1
g989,33,21,939,1
g990,777,980,809,1
g991,4,8,204,0
g992,9,10,253,0
g993,4,8,1188,1
g994,188,192,645,1
g995,28,80,1469,1
g996,7,3,231,0
g997,4,8,415,0
g998,923,872,5710,1
g999,157,335,4365,1
g1000,23,22,4218,1
g1001,148,453,1111,1
g1002,20,37143,1371,1
g1003,22,36,4240,1
g1004,29,30,2064,1
g1005,17,650,76,1
g1006,51,53,1442,1
g1007,257,372,496,0
g1008,37143,49,45798,1
g1009,54,55,5934,1
g1010,78,77,1436,1
g1011,65,69,381,1
g1012,429,618,2453,1
g1013,1859,1859,108,1
g1014,10,19,4025,1
g1015,10,19,4689,1
g1016,7,3,275,0
g1017,267,267,1226,1
g1018,11,22,2871,1
g1019,7,3,151,0
g1020,77,38158,1381,1
g1021,11,23,396,0
g1022,9,9,113,0
g1023,199,199,7697,1
g1024,65,65,108,1
g1025,112,85,1043,1
g1026,111,110,5878,1
g1027,4,8,36,0
g1028,50,30747,36231,1
g1029,28,11463,1331,1
g1030,3299,3299,22999,1
g1031,7051,49,1117,1
g1032,9,11,124,0
g1033,11,22,4677,1
g1034,45,45,4195,1
g1035,15,11,282,0
g1036,3,26,354,0
g1037,11,10,1968,1
g1038,18521,66,1322,1
g1039,3010,3010,7314,1
g1040,10,22,466,1
g1041,13,7045,941,1
g1042,9,9,5979,1
g1043,19,19,1173,1
g1044,6,11121,86,1
g1045,1576,5431,10283,1
g1046,26,73,1233,1
g1047,9,12,52,0
g1048,13,17,391,1
g1049,5,9,341,0
g1050,22,101,576,1
g1051,7,3,83,0
g1052,6,191,86,1
g1053,19,19,4752,1
g1054,31,61,2851,1
g1055,10,22,429,0
g1056,11,19,662,1
g1057,12,8,583,1
g1058,1598,3802,8824,1
g1059,4065,34,701,1
g1060,82,17985,1289,1
g1061,179,179,1724,1
g1062,24,25,4273,1
g1063,18,65,1007,1
g1064,174,175,7295,1
g1065,4,8,25,0
g1066,13,11,148,0
g1067,24,23,399,0
g1068,24,46,4216,1
g1069,9,9,545,1
g1070,198,294,1254,1
g1071,163,163,4308,1
g1072,19,44,962,1
g1073,9,10,244,0
g1074,12,916,80,1
g1075,111,355,1289,1
g1076,4,8,354,0
g1077,11,22,4660,1
g1078,462,462,6754,1
g1079,42,41,2475,1
g1080,59,59,4181,1
g1081,59,105,881,1
g1082,8292,1266,105,1
g1083,11,23,4520,1
g1084,70,162,2466,1
g1085,176,175,7452,1
g1086,154,277,1436,1
g1087,44,45,816,0
g1088,71,148,1185,1
g1089,414,406,9761,1
g1090,4,8,146,0
g1091,1200,49,773,1
g1092,212,212,10321,1
g1093,15,11,286,0
g1094,8,4,156,0
g1095,35,54562,1356,1
g1096,282,886,1831,1
g1097,457,457,9943,1
g1098,29,30,1406,1
g1099,53,52,711,1
g1100,224,133,1368,1
g1101,3549,3550,11388,1
g1102,5,45,292,0
g1103,29,14857,63,1
g1104,29,30,638,0
g1105,11,19,910,0
g1106,17,13,7,0
g1107,116,108,461,1
g1108,9,10,217,1
g1109,46,46,1857,1
g1110,5,743,90,1
g1111,81,162,9997,1
g1112,11,10,3981,1
g1113,31,30,2746,1
g1114,9,10,1894,1
g1115,11,34,651,1
g1116,12,7989,81,1
g1117,69,73,703,1
g1118,9,10,150,1
g1119,54,55,1339,1
g1120,9,10,5979,1
g1121,29,29,4742,1
g1122,13,9,225,0
g1123,16,10,134,0
g1124,11,10,1092,1
g1125,161,161,7922,1
g1126,7,24,55,0
g1127,583,403,1837,1
g1128,30,30,7671,1
g1129,334,334,1244,1
g1130,3,26,351,0
g1131,11,19,2050,1
g1132,10,10,687,1
g1133,4,8,154,1
g1134,30,70,1193,1
g1135,57,70,895,0
g1136,9,25,17,0
g1137,10,9,5979,1
g1138,11,23,691,1
g1139,10,19,229,1
g1140,134,191,630,1
g1141,4,8,23,0
g1142,873,1520,9153,1
g1143,21,21,760,1
g1144,4,8,150,0
g1145,22,36,686,1
g1146,7,3,99,0
g1147,283,283,6933,1
g1148,9,9,4671,1
g1149,2887,2887,3695,1
g1150,22,10,151,0
g1151,10,19,4670,1
g1152,322,322,2560,1
g1153,2030,2030,104,1
g1154,19,19,3968,1
g1155,4,8,102,0
g1156,5,9,381,1
g1157,11,19,680,0
g1158,12,28,50,0
g1159,719,721,114,1
g1160,31,32,2851,1
g1161,17,5,260,1
g1162,59,59,1133,1
g1163,60,5593,1106,1
g1164,7,3,141,0
g1165,53,119,624,1
g1166,4,15,171,1
g1167,65,77,1437,1
g1168,243,243,1250,1
g1169,67,66,8121,1
g1170,11,22,2871,1
g1171,26,48,990,1
g1172,22,22,4642,1
g1173,121,19523,1251,1
g1174,35,36,966,0
