gate,CC0,CC1,CO,is_trojan
g199,4,8,10,0
g200,4,8,10,0
g201,4,8,10,0
g202,4,8,207,0
g203,4,8,10,0
g204,4,8,10,0
g205,4,8,10,0
g206,15,19,118,0
g207,15,19,111,0
g208,15,11,188,0
g209,15,19,111,0
g210,15,19,111,0
g211,14,18,111,0
g212,15,17,188,0
g213,15,19,111,0
g214,15,19,118,0
g215,2,2,58,0
g216,4,8,131,0
g217,4,8,131,0
g218,2,2,10,0
g219,2,2,57,0
g220,2,2,86,0
g221,4,8,10,0
g222,2,2,10,0
g223,2,2,57,0
g224,4,8,10,0
g225,4,8,131,0
g226,2,2,10,0
g227,2,2,10,0
g228,2,2,54,0
g229,30,11,38,0
g230,2,2,10,0
g231,15,4,15,0
g232,9,9,16,0
g233,12,4,16,0
g234,12,4,15,0
g235,7,24,32,0
g236,25,22,45,0
g237,10,29,39,0
g238,19,9,49,0
g239,14,10,54,0
g240,9,9,59,0
g241,9,9,59,0
g242,4,15,64,0
g243,4,8,64,0
g244,4,8,64,0
g245,4,8,64,0
g246,4,8,64,0
g247,4,8,64,0
g248,17,13,112,0
g249,18,14,112,0
g250,9,51,116,0
g251,4,17,122,0
g252,18,14,112,0
g253,46,10,121,0
g254,9,45,117,0
g255,4,17,122,0
g256,18,14,112,0
g257,40,10,122,0
g258,9,39,117,0
g259,4,17,122,0
g260,18,14,112,0
g261,34,10,122,0
g262,9,33,117,0
g263,4,17,122,0
g264,18,14,119,0
g265,28,10,122,0
g266,9,27,123,0
g267,4,17,129,0
g268,18,14,119,0
g269,22,10,128,0
g270,9,21,124,0
g271,4,17,129,0
g272,16,14,189,0
g273,16,10,129,0
g274,9,15,130,0
g275,4,17,199,0
g276,10,14,189,0
g277,10,10,135,0
g278,9,9,136,0
g279,4,15,199,0
g280,4,8,141,0
g281,4,8,146,0
g282,4,8,163,0
g283,4,8,141,0
g284,4,8,141,0
g285,4,8,152,0
g286,4,8,158,0
g287,4,8,141,0
g288,4,8,146,0
