gate,CC0,CC1,CO,is_trojan
g535,14,9,49,1
g536,132,6,69,1
g537,4,15,224,0
g538,6,3,80,1
g539,12,24,33,0
g540,4,8,117,0
g541,4,9,66,1
g542,8,3,110,1
g543,10,10,60,1
g544,14,34,48,0
g545,29,33,0,0
g546,4,9,134,1
g547,18,14,214,0
g548,15,19,213,0
g549,3,7,140,0
g550,30,34,0,0
g551,15,11,171,0
g552,20,15,118,1
g553,6,3,80,1
g554,10,15,58,0
g555,7,3,79,0
g556,5,23,40,0
g557,7,3,26,0
g558,34,15,68,0
g559,12,17,58,0
g560,31,15,36,0
g561,7,3,75,0
g562,9,10,107,0
g563,7,3,26,0
g564,12,18,121,0
g565,4,4,63,1
g566,8,3,86,1
g567,9,3,62,1
g568,4,9,109,1
g569,7,3,60,1
g570,10,10,198,0
g571,4,17,129,1
g572,30,34,0,0
g573,4,8,114,0
g574,6,6,131,1
g575,8,3,86,1
g576,14,9,49,1
g577,7,3,26,0
g578,4,4,63,1
g579,31,5,176,0
g580,15,4,61,0
g581,5,5,66,0
g582,9,75,133,0
g583,22,5,89,0
g584,4,21,116,0
g585,3,5,33,0
g586,12,26,33,0
g587,3,3,64,0
g588,9,27,181,0
g589,10,19,62,0
g590,16,11,128,1
g591,7,3,79,0
g592,7,3,60,1
g593,7,3,137,0
g594,4,17,165,0
g595,29,33,0,0
g596,7,3,26,0
g597,4,17,165,0
g598,4,8,204,0
g599,7,3,26,0
g600,12,4,99,0
g601,10,15,58,0
g602,10,14,36,0
g603,12,24,33,0
g604,79,5,128,0
g605,7,3,118,0
g606,4,8,147,0
g607,6,6,65,1
g608,15,4,192,0
g609,7,3,54,0
g610,7,3,26,0
g611,3,3,64,0
g612,7,3,200,0
g613,4,21,207,0
g614,19,14,118,1
g615,6,6,108,1
g616,4,9,128,1
g617,7,3,26,0
g618,7,3,124,0
g619,4,17,224,0
g620,3,7,125,0
g621,4,17,178,0
g622,10,15,123,1
g623,46,10,162,0
g624,4,8,189,0
g625,12,17,58,0
g626,4,9,109,1
g627,8,3,86,1
g628,6,6,140,1
g629,14,9,49,1
g630,4,4,192,1
g631,12,24,33,0
g632,15,19,213,0
g633,5,5,66,0
g634,10,15,58,0
g635,9,40,71,0
g636,18,14,123,0
g637,4,8,204,0
g638,6,6,65,1
g639,7,3,60,1
g640,6,13,68,1
g641,7,3,26,0
g642,4,21,207,0
g643,15,19,127,0
g644,12,24,33,0
g645,6,31,39,0
g646,9,39,169,0
g647,3,7,144,0
g648,9,3,62,1
g649,15,19,213,0
g650,10,15,58,0
g651,4,8,84,0
g652,12,18,121,0
g653,6,29,39,0
g654,9,21,187,0
g655,5,119,65,1
g656,3,15,118,0
g657,4,4,197,1
g658,4,8,137,0
g659,88,8,74,1
g660,4,8,136,0
g661,18,14,214,0
g662,6,29,39,0
g663,5,107,65,1
g664,7,3,60,1
g665,8,38,131,0
g666,4,8,181,0
g667,16,11,49,1
g668,12,4,70,0
g669,10,10,60,1
g670,10,15,58,0
g671,4,8,113,0
g672,12,4,70,0
g673,8,3,85,1
g674,4,8,204,0
g675,5,25,40,0
g676,9,57,151,0
g677,10,14,214,0
g678,6,29,39,0
g679,4,8,204,0
g680,4,8,117,0
g681,4,8,137,0
g682,8,38,135,0
g683,29,33,0,0
g684,3,15,135,0
g685,9,9,79,0
g686,3,7,82,0
g687,6,31,39,0
g688,7,3,79,0
g689,9,11,147,0
g690,29,33,0,0
g691,15,19,154,0
g692,13,13,60,1
g693,7,63,74,1
g694,25,5,115,0
g695,3,7,125,0
g696,14,9,107,0
g697,12,24,33,0
g698,41,5,77,0
g699,4,17,224,0
g700,4,19,129,1
g701,3,7,82,0
g702,7,3,26,0
