gate,CC0,CC1,CO,is_trojan
U88,3,33,52,0
U89,3,33,52,0
U90,3,33,52,0
U91,3,33,52,0
U92,3,33,52,0
U93,3,33,52,0
U94,3,33,52,0
U95,3,33,52,0
U96,3,28,52,0
U97,89,14,50,0
U98,55,9,96,0
U99,61,12,93,0
U100,31,6,114,0
U101,43,6,114,0
U102,99,14,58,0
U103,55,9,114,0
U104,56,12,111,0
U105,41,6,122,0
U106,43,6,122,0
U107,95,23,64,0
U108,64,9,115,0
U109,56,12,112,0
U110,47,10,134,0
U111,36,11,133,0
U112,95,23,64,0
U113,64,9,115,0
U114,56,12,112,0
U115,57,10,134,0
U116,36,11,133,0
U117,100,23,72,0
U118,64,9,128,0
U119,56,12,125,0
U120,67,10,142,0
U121,41,11,141,0
U122,95,23,64,0
U123,64,9,115,0
U124,56,12,112,0
U125,77,10,134,0
U126,36,11,133,0
U127,95,23,64,0
U128,64,9,115,0
U129,56,12,112,0
U130,87,10,134,0
U131,36,11,133,0
U132,95,23,64,0
U133,64,9,115,0
U134,56,12,112,0
U135,97,10,134,0
U136,36,11,133,0
U137,95,23,64,0
U138,64,9,115,0
U139,56,12,112,0
U140,107,10,134,0
U141,36,11,133,0
U142,95,23,64,0
U143,64,9,115,0
U144,56,12,112,0
U145,117,10,134,0
U146,36,11,133,0
U147,95,23,64,0
U148,64,9,115,0
U149,56,12,112,0
U150,127,10,134,0
U151,36,11,133,0
U152,100,23,72,0
U153,64,9,128,0
U154,56,12,125,0
U155,137,10,142,0
U156,41,11,141,0
U157,95,23,64,0
U158,64,9,115,0
U159,56,12,112,0
U160,136,10,134,0
U161,36,11,133,0
U162,95,23,64,0
U163,64,9,115,0
U164,56,12,112,0
U165,131,10,134,0
U166,36,11,133,0
U167,95,23,64,0
U168,64,9,115,0
U169,56,12,112,0
U170,126,10,134,0
U171,36,11,133,0
U172,95,23,64,0
U173,64,9,115,0
U174,56,12,112,0
U175,121,10,134,0
U176,36,11,133,0
U177,92,23,72,0
U178,48,9,128,0
U179,48,12,125,0
U180,116,10,134,0
U181,41,11,133,0
U182,87,23,64,0
U183,48,9,115,0
U184,48,12,112,0
U185,111,10,126,0
U186,36,11,125,0
U187,87,23,64,0
U188,48,9,115,0
U189,48,12,112,0
U190,106,10,126,0
U191,36,11,125,0
U192,87,23,64,0
U193,48,9,115,0
U194,48,12,112,0
U195,101,10,126,0
U196,36,11,125,0
U197,87,23,64,0
U198,48,9,115,0
U199,48,12,112,0
U200,96,10,126,0
U201,36,11,125,0
U202,87,23,64,0
U203,48,9,115,0
U204,48,12,112,0
U205,91,10,126,0
U206,36,11,125,0
U207,87,23,64,0
U208,48,9,115,0
U209,48,12,112,0
U210,86,10,126,0
U211,36,11,125,0
U212,87,23,64,0
U213,48,9,115,0
U214,48,12,112,0
U215,81,10,126,0
U216,36,11,125,0
U217,87,23,64,0
U218,48,9,115,0
U219,48,12,112,0
U220,76,10,126,0
U221,36,11,125,0
U222,87,23,64,0
U223,48,9,115,0
U224,48,12,112,0
U225,71,10,126,0
U226,36,11,125,0
U227,87,23,64,0
U228,48,9,115,0
U229,48,12,112,0
U230,66,10,126,0
U231,36,11,125,0
U232,87,23,64,0
U233,48,9,115,0
U234,48,12,112,0
U235,61,10,126,0
U236,36,11,125,0
U237,87,23,64,0
U238,48,9,115,0
U239,48,12,112,0
U240,56,10,126,0
U241,36,11,125,0
U242,87,23,64,0
U243,48,9,115,0
U244,48,12,112,0
U245,51,10,126,0
U246,36,11,125,0
U247,87,23,64,0
U248,48,9,115,0
U249,48,12,112,0
U250,46,10,126,0
U251,36,11,125,0
U252,80,21,64,0
U253,48,9,113,0
U254,41,10,112,0
U255,48,12,119,0
U256,36,11,120,0
U257,3,13,72,0
U258,3,23,80,0
U259,3,33,88,0
U260,3,43,96,0
U261,3,53,104,0
U262,3,63,112,0
U263,3,73,120,0
U264,3,83,128,0
U265,3,93,136,0
U266,3,103,144,0
U267,3,113,150,0
U268,3,123,158,0
U269,3,133,150,0
U270,3,132,150,0
U271,3,127,150,0
U272,3,122,150,0
U273,3,117,150,0
U274,3,112,142,0
U275,3,107,142,0
U276,3,102,142,0
U277,3,97,142,0
U278,3,92,142,0
U279,3,87,142,0
U280,3,82,142,0
U281,3,77,142,0
U282,3,72,142,0
U283,3,67,142,0
U284,3,62,133,0
U285,3,57,121,0
U286,3,52,109,0
U287,3,47,97,0
U288,3,42,85,0
U289,3,22,8,0
U290,19,39,11,0
U291,3,22,8,0
U292,19,39,11,0
U293,3,22,8,0
U294,19,39,11,0
U295,3,22,8,0
U296,19,39,11,0
U297,3,22,8,0
U298,19,39,11,0
U299,3,22,8,0
U300,19,39,11,0
U301,3,22,8,0
U302,19,39,11,0
U303,3,22,8,0
U304,19,39,11,0
U305,3,22,8,0
U306,19,39,11,0
U307,3,22,8,0
U308,19,39,11,0
U309,3,22,8,0
U310,19,39,11,0
U311,3,22,8,0
U312,19,39,11,0
U313,3,22,8,0
U314,19,39,11,0
U315,3,22,8,0
U316,19,39,11,0
U317,3,22,8,0
U318,19,44,11,0
U319,3,32,8,0
U320,29,49,11,0
U321,19,39,21,0
U322,3,22,8,0
U323,19,39,11,0
U324,3,22,8,0
U325,19,39,11,0
U326,3,22,8,0
U327,19,39,11,0
U328,3,22,8,0
U329,19,44,11,0
U330,3,32,8,0
U331,29,49,11,0
U332,19,39,21,0
U333,3,22,8,0
U334,19,39,11,0
U335,3,22,8,0
U336,19,39,11,0
U337,3,22,8,0
U338,19,39,11,0
U339,3,22,8,0
U340,19,39,11,0
U341,3,22,8,0
U342,19,39,11,0
U343,3,22,8,0
U344,19,44,11,0
U345,3,32,8,0
U346,29,49,11,0
U347,19,39,21,0
U348,3,22,8,0
U349,19,39,11,0
U350,3,22,8,0
U351,19,39,11,0
U352,3,22,8,0
U353,19,39,11,0
U354,3,22,8,0
U355,19,39,11,0
U356,3,52,16,0
U357,3,52,24,0
U358,3,52,30,0
U359,3,52,30,0
U360,3,52,38,0
U361,3,52,30,0
U362,3,52,30,0
U363,3,52,30,0
U364,3,52,30,0
U365,3,52,30,0
U366,3,52,30,0
U367,3,52,38,0
U368,3,52,30,0
U369,3,52,30,0
U370,3,52,30,0
U371,3,52,30,0
U372,3,52,38,0
U373,3,51,16,0
U374,3,51,24,0
U375,3,51,30,0
U376,3,51,30,0
U377,3,51,38,0
U378,3,51,30,0
U379,3,51,30,0
U380,3,51,30,0
U381,3,51,30,0
U382,3,52,30,0
U383,3,51,30,0
U384,3,51,30,0
U385,3,51,38,0
U386,3,51,30,0
U387,3,51,30,0
U388,3,51,30,0
U389,3,51,30,0
U390,3,51,38,0
U391,3,51,30,0
U392,3,51,30,0
U393,3,52,30,0
U394,3,51,30,0
U395,3,51,30,0
U396,3,51,30,0
U397,3,51,30,0
U398,3,51,30,0
U399,3,51,30,0
U400,3,51,30,0
U401,3,51,30,0
U402,3,51,30,0
U403,3,51,30,0
U404,3,52,30,0
U405,3,51,30,0
U406,3,51,30,0
U407,3,46,30,0
U408,3,41,28,0
U409,3,41,36,0
U410,3,41,42,0
U411,3,41,42,0
U412,3,41,50,0
U413,3,41,42,0
U414,3,41,42,0
U415,3,52,30,0
U416,3,41,42,0
U417,3,41,42,0
U418,3,41,42,0
U419,3,41,42,0
U420,3,41,50,0
U421,3,41,42,0
U422,3,41,42,0
U423,3,41,42,0
U424,3,41,42,0
U425,2,41,50,0
U426,3,52,30,0
U427,2,41,42,0
U428,2,41,42,0
U429,2,41,42,0
U430,2,41,42,0
U431,2,41,42,0
U432,2,41,42,0
U433,2,41,42,0
U434,2,41,42,0
U435,2,41,42,0
U436,2,41,42,0
U437,3,52,30,0
U438,2,41,42,0
U439,2,41,42,0
U440,2,41,42,0
U441,2,41,42,0
U442,2,36,42,0
U443,2,31,40,0
U444,2,31,48,0
U445,2,31,54,0
U446,2,31,54,0
U447,2,31,62,0
U448,3,52,30,0
U449,2,31,54,0
U450,2,31,54,0
U451,2,31,54,0
U452,2,31,54,0
U453,2,31,54,0
U454,2,31,54,0
U455,2,31,62,0
U456,2,31,54,0
U457,2,31,54,0
U458,2,31,54,0
U459,3,52,30,0
U460,2,31,54,0
U461,3,33,60,0
U462,3,33,52,0
U463,3,33,52,0
U464,3,33,52,0
U465,3,33,52,0
U466,3,33,52,0
U467,3,33,52,0
U468,3,33,52,0
U469,3,33,52,0
U470,3,52,30,0
U471,3,33,52,0
U472,3,33,52,0
U473,3,33,52,0
U474,3,33,52,0
U475,3,33,52,0
U476,3,33,52,0
U477,3,28,52,0
U478,85,23,50,0
U479,55,12,89,0
U480,38,50,94,0
U481,30,18,114,0
U482,49,19,113,0
U483,64,9,92,0
U484,27,10,119,0
U485,36,11,118,0
U486,94,23,58,0
U487,55,12,106,0
U488,38,50,111,0
U489,30,18,131,0
U490,49,19,130,0
U491,64,9,109,0
U492,37,10,127,0
U493,36,11,126,0
U494,103,23,64,0
U495,64,12,112,0
U496,38,59,117,0
U497,39,18,137,0
U498,58,19,136,0
U499,64,9,115,0
U500,47,10,142,0
U501,36,11,141,0
U502,3,52,30,0
U503,103,23,64,0
U504,64,12,112,0
U505,38,59,117,0
U506,39,18,137,0
U507,58,19,136,0
U508,64,9,115,0
U509,57,10,142,0
U510,36,11,141,0
U511,108,23,72,0
U512,64,12,125,0
U513,38,59,130,0
U514,39,18,150,0
U515,58,19,149,0
U516,64,9,128,0
U517,67,10,150,0
U518,41,11,149,0
U519,103,23,64,0
U520,64,12,112,0
U521,38,59,117,0
U522,39,18,137,0
U523,58,19,136,0
U524,64,9,115,0
U525,77,10,142,0
U526,36,11,141,0
U527,103,23,64,0
U528,64,12,112,0
U529,38,59,117,0
U530,39,18,137,0
U531,58,19,136,0
U532,64,9,115,0
U533,87,10,142,0
U534,36,11,141,0
U535,103,23,64,0
U536,64,12,112,0
U537,38,59,117,0
U538,39,18,137,0
U539,58,19,136,0
U540,64,9,115,0
U541,97,10,142,0
U542,36,11,141,0
U543,103,23,64,0
U544,64,12,112,0
U545,38,59,117,0
U546,39,18,137,0
U547,58,19,136,0
U548,64,9,115,0
U549,107,10,142,0
U550,36,11,141,0
U551,103,23,64,0
U552,64,12,112,0
U553,38,59,117,0
U554,39,18,137,0
U555,58,19,136,0
U556,64,9,115,0
U557,117,10,142,0
U558,36,11,141,0
U559,103,23,64,0
U560,64,12,112,0
U561,38,59,117,0
U562,39,18,137,0
U563,58,19,136,0
U564,64,9,115,0
U565,127,10,142,0
U566,36,11,141,0
U567,108,23,72,0
U568,64,12,125,0
U569,38,59,130,0
U570,39,18,150,0
U571,58,19,149,0
U572,64,9,128,0
U573,137,10,150,0
U574,41,11,149,0
U575,103,23,64,0
U576,64,12,112,0
U577,38,59,117,0
U578,39,18,137,0
U579,58,19,136,0
U580,64,9,115,0
U581,136,10,142,0
U582,36,11,141,0
U583,3,52,30,0
U584,103,23,64,0
U585,64,12,112,0
U586,38,59,117,0
U587,39,18,137,0
U588,58,19,136,0
U589,64,9,115,0
U590,131,10,142,0
U591,36,11,141,0
U592,103,23,64,0
U593,64,12,112,0
U594,38,59,117,0
U595,39,18,137,0
U596,58,19,136,0
U597,64,9,115,0
U598,126,10,142,0
U599,36,11,141,0
U600,103,23,64,0
U601,64,12,112,0
U602,38,59,117,0
U603,39,18,137,0
U604,58,19,136,0
U605,64,9,115,0
U606,121,10,142,0
U607,36,11,141,0
U608,92,23,72,0
U609,48,12,125,0
U610,43,43,130,0
U611,28,49,145,0
U612,39,18,155,0
U613,14,14,159,0
U614,48,9,128,0
U615,116,10,134,0
U616,41,11,133,0
U617,87,23,64,0
U618,48,12,112,0
U619,43,43,117,0
U620,28,49,132,0
U621,39,18,142,0
U622,14,14,146,0
U623,48,9,115,0
U624,111,10,126,0
U625,36,11,125,0
U626,87,23,64,0
U627,48,12,112,0
U628,43,43,117,0
U629,28,49,132,0
U630,39,18,142,0
U631,14,14,146,0
U632,48,9,115,0
U633,106,10,126,0
U634,36,11,125,0
U635,87,23,64,0
U636,48,12,112,0
U637,43,43,117,0
U638,28,49,132,0
U639,39,18,142,0
U640,14,14,146,0
U641,48,9,115,0
U642,101,10,126,0
U643,36,11,125,0
U644,87,23,64,0
U645,48,12,112,0
U646,43,43,117,0
U647,28,49,132,0
U648,39,18,142,0
U649,14,14,146,0
U650,48,9,115,0
U651,96,10,126,0
U652,36,11,125,0
U653,87,23,64,0
U654,48,12,112,0
U655,43,43,117,0
U656,28,49,132,0
U657,39,18,142,0
U658,14,14,146,0
U659,48,9,115,0
U660,91,10,126,0
U661,36,11,125,0
U662,87,23,64,0
U663,48,12,112,0
U664,43,43,117,0
U665,28,49,132,0
U666,39,18,142,0
U667,14,14,146,0
U668,48,9,115,0
U669,86,10,126,0
U670,36,11,125,0
U671,3,52,30,0
U672,87,23,64,0
U673,48,12,112,0
U674,43,43,117,0
U675,28,49,132,0
U676,39,18,142,0
U677,14,14,146,0
U678,48,9,115,0
U679,81,10,126,0
U680,36,11,125,0
U681,87,23,64,0
U682,48,12,112,0
U683,43,43,117,0
U684,28,49,132,0
U685,39,18,142,0
U686,14,14,146,0
U687,48,9,115,0
U688,76,10,126,0
U689,36,11,125,0
U690,87,23,64,0
U691,48,12,112,0
U692,43,43,117,0
U693,28,49,132,0
U694,39,18,142,0
U695,14,14,146,0
U696,48,9,115,0
U697,71,10,126,0
U698,36,11,125,0
U699,87,23,64,0
U700,48,12,112,0
U701,43,43,117,0
U702,28,49,132,0
U703,39,18,142,0
U704,14,14,146,0
U705,48,9,115,0
U706,66,10,126,0
U707,36,11,125,0
U708,87,23,64,0
U709,48,12,112,0
U710,43,43,117,0
U711,28,49,132,0
U712,39,18,142,0
U713,14,14,146,0
U714,48,9,115,0
U715,61,10,126,0
U716,36,11,125,0
U717,87,23,64,0
U718,48,12,112,0
U719,43,43,117,0
U720,28,49,132,0
U721,39,18,142,0
U722,14,14,146,0
U723,48,9,115,0
U724,56,10,126,0
U725,36,11,125,0
U726,87,23,64,0
U727,48,12,112,0
U728,43,43,117,0
U729,28,49,132,0
U730,39,18,142,0
U731,14,14,146,0
U732,48,9,115,0
U733,51,10,126,0
U734,36,11,125,0
U735,87,23,64,0
U736,48,12,112,0
U737,43,43,117,0
U738,28,49,132,0
U739,39,18,142,0
U740,14,14,146,0
U741,48,9,115,0
U742,46,10,126,0
U743,36,11,125,0
U744,87,23,64,0
U745,48,12,112,0
U746,43,43,117,0
U747,28,44,132,0
U748,34,18,142,0
U749,14,14,146,0
U750,48,9,115,0
U751,41,10,126,0
U752,36,11,125,0
U753,3,52,30,0
U754,3,52,30,0
U755,3,47,30,0
U756,3,42,28,0
U757,3,42,36,0
U758,3,13,72,0
U759,3,23,80,0
U760,3,33,88,0
U761,3,42,42,0
U762,3,43,96,0
U763,3,53,104,0
U764,3,63,112,0
U765,3,73,120,0
U766,3,83,128,0
U767,3,93,136,0
U768,3,103,144,0
U769,3,113,152,0
U770,3,123,160,0
U771,3,133,158,0
U772,3,42,42,0
U773,3,132,158,0
U774,3,127,158,0
U775,3,122,158,0
U776,3,117,150,0
U777,3,112,142,0
U778,3,107,142,0
U779,3,102,142,0
U780,3,97,142,0
U781,3,92,142,0
U782,3,87,142,0
U783,3,42,47,0
U784,3,82,142,0
U785,3,77,142,0
U786,3,72,142,0
U787,3,67,142,0
U788,3,62,133,0
U789,3,57,121,0
U790,3,52,109,0
U791,3,47,97,0
U792,3,42,85,0
U793,3,42,42,0
U794,3,42,42,0
U795,3,42,42,0
U796,3,42,42,0
U797,3,42,42,0
U798,3,42,42,0
U799,3,42,47,0
U800,3,42,42,0
U801,3,42,42,0
U802,3,42,42,0
U803,3,42,42,0
U804,3,42,49,0
U805,3,42,42,0
U806,3,42,42,0
U807,3,42,42,0
U808,3,42,42,0
U809,3,42,42,0
U810,3,42,42,0
U811,3,42,42,0
U812,3,42,42,0
U813,3,42,42,0
U814,3,42,42,0
U815,3,42,42,0
U816,3,22,8,0
U817,19,39,11,0
U818,3,22,8,0
U819,19,39,11,0
U820,3,22,8,0
U821,19,39,11,0
U822,3,22,8,0
U823,19,39,11,0
U824,3,22,8,0
U825,19,39,11,0
U826,3,22,8,0
U827,19,39,11,0
U828,3,42,42,0
U829,3,22,8,0
U830,19,39,11,0
U831,3,22,8,0
U832,19,39,11,0
U833,3,22,8,0
U834,19,39,11,0
U835,3,22,8,0
U836,19,39,11,0
U837,3,22,8,0
U838,19,39,11,0
U839,3,22,8,0
U840,19,39,11,0
U841,3,22,8,0
U842,19,39,11,0
U843,3,22,8,0
U844,19,39,11,0
U845,3,22,8,0
U846,19,44,11,0
U847,3,32,8,0
U848,29,49,11,0
U849,19,39,21,0
U850,3,42,42,0
U851,3,22,8,0
U852,19,39,11,0
U853,3,22,8,0
U854,19,39,11,0
U855,3,22,8,0
U856,19,39,11,0
U857,3,22,8,0
U858,19,44,11,0
U859,3,32,8,0
U860,29,49,11,0
U861,19,39,21,0
U862,3,22,8,0
U863,19,39,11,0
U864,3,22,8,0
U865,19,39,11,0
U866,3,22,8,0
U867,19,39,11,0
U868,3,22,8,0
U869,19,39,11,0
U870,3,22,8,0
U871,19,39,11,0
U872,3,42,42,0
U873,3,22,8,0
U874,19,44,11,0
U875,3,32,8,0
U876,29,49,11,0
U877,19,39,21,0
U878,3,22,8,0
U879,19,39,11,0
U880,3,22,8,0
U881,19,39,11,0
U882,3,22,8,0
U883,19,39,11,0
U884,3,22,8,0
U885,19,39,11,0
U886,3,37,42,0
U887,3,32,40,0
U888,3,32,47,0
U889,3,32,47,0
U890,3,32,47,0
U891,3,32,47,0
U892,3,32,47,0
U893,3,32,47,0
U894,3,32,47,0
U895,3,32,47,0
U896,3,32,47,0
U897,3,32,47,0
U898,3,32,47,0
U899,3,32,47,0
U900,3,32,47,0
U901,3,32,47,0
U902,3,32,47,0
U903,3,32,49,0
U904,3,51,16,0
U905,3,51,24,0
U906,3,32,49,0
U907,3,51,30,0
U908,3,51,30,0
U909,3,51,38,0
U910,3,51,30,0
U911,3,51,30,0
U912,3,51,30,0
U913,3,51,30,0
U914,3,51,30,0
U915,3,51,30,0
U916,3,51,38,0
U917,3,32,49,0
U918,3,51,30,0
U919,3,51,30,0
U920,3,51,30,0
U921,3,51,30,0
U922,3,51,38,0
U923,3,51,30,0
U924,3,51,30,0
U925,3,51,30,0
U926,3,51,30,0
U927,3,51,30,0
U928,3,32,49,0
U929,3,51,30,0
U930,3,51,30,0
U931,3,51,30,0
U932,3,51,30,0
U933,3,51,30,0
U934,3,51,30,0
U935,3,51,30,0
U936,3,51,30,0
U937,3,51,30,0
U938,3,46,30,0
U939,3,32,49,0
U940,3,41,28,0
U941,3,41,36,0
U942,3,41,42,0
U943,3,41,42,0
U944,3,41,50,0
U945,3,41,42,0
U946,3,41,42,0
U947,3,41,42,0
U948,3,41,42,0
U949,3,41,42,0
U950,3,32,49,0
U951,3,41,42,0
U952,3,41,50,0
U953,3,41,42,0
U954,3,41,42,0
U955,3,41,42,0
U956,3,41,42,0
U957,2,41,50,0
U958,2,41,42,0
U959,2,41,42,0
U960,2,41,42,0
U961,3,32,49,0
U962,2,41,42,0
U963,2,41,42,0
U964,2,41,42,0
U965,2,41,42,0
U966,2,41,42,0
U967,2,41,42,0
U968,2,41,42,0
U969,2,41,42,0
U970,2,41,42,0
U971,2,41,42,0
U972,3,32,49,0
U973,2,41,42,0
U974,2,36,42,0
U975,2,31,40,0
U976,2,31,48,0
U977,2,31,54,0
U978,2,31,54,0
U979,2,31,62,0
U980,2,31,54,0
U981,2,31,54,0
U982,2,31,54,0
U983,3,32,49,0
U984,2,31,54,0
U985,2,31,54,0
U986,2,31,54,0
U987,2,31,62,0
U988,2,31,54,0
U989,2,31,54,0
U990,2,31,54,0
U991,2,31,54,0
U992,3,33,60,0
U993,3,33,52,0
U994,3,32,49,0
U995,3,33,52,0
U996,3,33,52,0
U997,3,33,52,0
U998,3,33,52,0
U999,3,33,52,0
U1000,3,33,52,0
U1001,3,33,52,0
U1002,3,33,52,0
U1003,3,33,52,0
U1004,3,33,52,0
U1005,3,32,49,0
U1006,3,33,52,0
U1007,3,33,52,0
U1008,3,33,52,0
U1009,3,28,52,0
U1010,94,23,50,0
U1011,64,12,89,0
U1012,38,59,94,0
U1013,39,18,114,0
U1014,58,19,113,0
U1015,64,9,92,0
U1016,27,10,128,0
U1017,36,11,127,0
U1018,103,23,58,0
U1019,64,12,106,0
U1020,38,59,111,0
U1021,39,18,131,0
U1022,58,19,130,0
U1023,64,9,109,0
U1024,37,10,136,0
U1025,36,11,135,0
U1026,103,23,64,0
U1027,64,12,112,0
U1028,38,59,117,0
U1029,39,18,137,0
U1030,58,19,136,0
U1031,64,9,115,0
U1032,47,10,142,0
U1033,36,11,141,0
U1034,103,23,64,0
U1035,64,12,112,0
U1036,38,59,117,0
U1037,39,18,137,0
U1038,58,19,136,0
U1039,64,9,115,0
U1040,57,10,142,0
U1041,36,11,141,0
U1042,108,23,72,0
U1043,64,12,125,0
U1044,38,59,130,0
U1045,39,18,150,0
U1046,58,19,149,0
U1047,64,9,128,0
U1048,67,10,150,0
U1049,41,11,149,0
U1050,103,23,64,0
U1051,64,12,112,0
U1052,38,59,117,0
U1053,39,18,137,0
U1054,58,19,136,0
U1055,64,9,115,0
U1056,77,10,142,0
U1057,36,11,141,0
U1058,3,32,49,0
U1059,103,23,64,0
U1060,64,12,112,0
U1061,38,59,117,0
U1062,39,18,137,0
U1063,58,19,136,0
U1064,64,9,115,0
U1065,87,10,142,0
U1066,36,11,141,0
U1067,103,23,64,0
U1068,64,12,112,0
U1069,38,59,117,0
U1070,39,18,137,0
U1071,58,19,136,0
U1072,64,9,115,0
U1073,97,10,142,0
U1074,36,11,141,0
U1075,103,23,64,0
U1076,64,12,112,0
U1077,38,59,117,0
U1078,39,18,137,0
U1079,58,19,136,0
U1080,64,9,115,0
U1081,107,10,142,0
U1082,36,11,141,0
U1083,103,23,64,0
U1084,64,12,112,0
U1085,38,59,117,0
U1086,39,18,137,0
U1087,58,19,136,0
U1088,64,9,115,0
U1089,117,10,142,0
U1090,36,11,141,0
U1091,103,23,64,0
U1092,64,12,112,0
U1093,38,59,117,0
U1094,39,18,137,0
U1095,58,19,136,0
U1096,64,9,115,0
U1097,127,10,142,0
U1098,36,11,141,0
U1099,108,23,72,0
U1100,64,12,125,0
U1101,38,59,130,0
U1102,39,18,150,0
U1103,58,19,149,0
U1104,64,9,128,0
U1105,137,10,150,0
U1106,41,11,149,0
U1107,103,23,64,0
U1108,64,12,112,0
U1109,38,59,117,0
U1110,39,18,137,0
U1111,58,19,136,0
U1112,64,9,115,0
U1113,136,10,142,0
U1114,36,11,141,0
U1115,103,23,64,0
U1116,64,12,112,0
U1117,38,59,117,0
U1118,39,18,137,0
U1119,58,19,136,0
U1120,64,9,115,0
U1121,131,10,142,0
U1122,36,11,141,0
U1123,103,23,64,0
U1124,64,12,112,0
U1125,38,59,117,0
U1126,39,18,137,0
U1127,58,19,136,0
U1128,64,9,115,0
U1129,126,10,142,0
U1130,36,11,141,0
U1131,103,23,64,0
U1132,64,12,112,0
U1133,38,59,117,0
U1134,39,18,137,0
U1135,58,19,136,0
U1136,64,9,115,0
U1137,121,10,142,0
U1138,36,11,141,0
U1139,3,32,49,0
U1140,92,23,72,0
U1141,48,12,125,0
U1142,43,43,130,0
U1143,28,49,145,0
U1144,39,18,155,0
U1145,14,14,159,0
U1146,48,9,128,0
U1147,116,10,134,0
U1148,41,11,133,0
U1149,87,23,64,0
U1150,48,12,112,0
U1151,43,43,117,0
U1152,28,49,132,0
U1153,39,18,142,0
U1154,14,14,146,0
U1155,48,9,115,0
U1156,111,10,126,0
U1157,36,11,125,0
U1158,87,23,64,0
U1159,48,12,112,0
U1160,43,43,117,0
U1161,28,49,132,0
U1162,39,18,142,0
U1163,14,14,146,0
U1164,48,9,115,0
U1165,106,10,126,0
U1166,36,11,125,0
U1167,87,23,64,0
U1168,48,12,112,0
U1169,43,43,117,0
U1170,28,49,132,0
U1171,39,18,142,0
U1172,14,14,146,0
U1173,48,9,115,0
U1174,101,10,126,0
U1175,36,11,125,0
U1176,87,23,64,0
U1177,48,12,112,0
U1178,43,43,117,0
U1179,28,49,132,0
U1180,39,18,142,0
U1181,14,14,146,0
U1182,48,9,115,0
U1183,96,10,126,0
U1184,36,11,125,0
U1185,87,23,64,0
U1186,48,12,112,0
U1187,43,43,117,0
U1188,28,49,132,0
U1189,39,18,142,0
U1190,14,14,146,0
U1191,48,9,115,0
U1192,91,10,126,0
U1193,36,11,125,0
U1194,87,23,64,0
U1195,48,12,112,0
