gate,CC0,CC1,CO,is_trojan
g584,6,6,0,0
g585,6,6,0,0
g586,6,6,0,0
g587,6,6,0,0
g588,6,6,0,0
g589,6,6,0,0
g590,7,7,0,0
g591,6,6,0,0
g592,6,6,0,0
g593,6,6,0,0
g594,6,6,0,0
g595,7,7,0,0
g596,11,11,152,0
g597,6,6,0,0
g598,6,6,0,0
g599,6,6,0,0
g600,6,6,0,0
g601,6,6,0,0
g602,6,6,0,0
g603,6,6,0,0
g604,6,6,0,0
g605,6,6,0,0
g606,6,6,0,0
g607,7,7,0,0
g608,6,6,0,0
g609,7,7,0,0
g610,6,6,0,0
g611,7,7,0,0
g612,6,6,0,0
g613,6,6,0,0
g614,7,7,0,0
g615,6,6,0,0
g616,6,6,0,0
g617,6,6,0,0
g618,6,6,0,0
g619,6,6,0,0
g620,6,6,0,0
g621,6,6,0,0
g622,6,6,0,0
g623,6,6,0,0
g624,6,6,0,0
g625,6,6,0,0
g626,6,6,0,0
g627,6,6,0,0
g628,6,6,0,0
g629,6,6,0,0
g630,6,6,0,0
g631,6,6,0,0
g632,6,6,0,0
g633,13,13,42,0
g634,7,7,52,0
g635,7,7,56,0
g636,7,7,58,0
g637,7,7,56,0
g638,7,7,58,0
g639,7,7,41,0
g640,7,7,41,0
g641,7,7,43,0
g642,7,7,48,0
g643,7,7,46,0
g644,7,7,43,0
g645,15,15,56,0
g646,15,15,38,0
g647,13,13,45,0
g648,11,11,47,0
g649,11,11,45,0
g650,11,11,42,0
g651,11,11,40,0
g652,11,11,40,0
g653,7,7,56,0
g654,3,8,210,0
g655,3,66,4,0
g656,3,60,4,0
g657,2,8,211,0
g658,3,8,210,0
g659,3,8,210,0
g660,3,8,210,0
g661,3,10,210,0
g662,3,10,210,0
g663,3,8,210,0
g664,3,8,210,0
g665,3,8,210,0
g666,3,13,160,0
g667,2,8,211,0
g668,3,11,160,0
g669,4,130,30,0
g670,1791,196,1049,0
g671,42,4,105,0
g672,35,65,112,0
g673,17,6,125,0
g674,12,9,130,0
g675,12,9,248,0
g676,15,9,245,0
g677,12,9,248,0
g678,13,9,247,0
g679,13,9,247,0
g680,13,9,247,0
g681,12,9,248,0
g682,12,9,248,0
g683,14,9,246,0
g684,13,9,247,0
g685,12,9,248,0
g686,15,9,245,0
g687,13,9,247,0
g688,3,16,40,0
g689,3,8,210,0
g690,3,8,210,0
g691,3,64,4,0
g692,3,8,210,0
g693,3,8,210,0
g694,3,8,210,0
g695,3,8,210,0
g696,3,93,3,0
g697,3,10,210,0
g698,3,8,210,0
g699,5,20,13,0
g700,5,20,13,0
g701,5,20,44,0
g702,5,20,13,0
g703,5,20,42,0
g704,5,20,13,0
g705,5,20,29,0
g706,5,20,44,0
g707,5,20,42,0
g708,5,20,44,0
g709,5,20,27,0
g710,5,20,38,0
g711,5,20,29,0
g712,5,20,27,0
g713,5,20,13,0
g714,5,20,29,0
g715,5,20,32,0
g716,5,20,34,0
g717,5,20,13,0
g718,5,20,32,0
g719,5,20,38,0
g720,5,20,13,0
g721,5,20,42,0
g722,5,20,13,0
g723,3,8,210,0
g724,3,8,210,0
g725,3,8,210,0
g726,12,2,20,0
g727,13,3,55,0
g728,3,9,12,0
g729,2,8,211,0
g730,2,8,211,0
g731,2,8,211,0
g732,2,8,211,0
g733,2,8,211,0
g734,2,8,211,0
g735,2,8,211,0
g736,2,8,211,0
g737,2,8,211,0
g738,2,8,211,0
g739,2,8,211,0
g740,2,8,211,0
g741,2,8,211,0
g742,2,8,211,0
g743,2,8,211,0
g744,2,8,211,0
g745,2,8,211,0
g746,14,8,246,0
g747,2,8,211,0
g748,3,19,4,0
g749,3,19,4,0
g750,4,22,45,0
g751,4,22,39,0
g752,4,20,30,0
g753,4,20,33,0
g754,8,17,4,0
g755,8,17,10,0
g756,8,15,41,0
g757,11,20,38,0
g758,8,17,41,0
g759,8,16,10,0
g760,8,17,10,0
g761,8,17,39,0
g762,9,15,38,0
g763,11,20,38,0
g764,8,17,41,0
g765,10,18,24,0
g766,10,73,37,0
g767,8,15,39,0
g768,8,17,41,0
g769,9,15,40,0
g770,10,18,33,0
g771,8,15,35,0
g772,8,17,26,0
g773,8,17,24,0
g774,10,18,24,0
g775,8,17,4,0
g776,8,17,24,0
g777,8,17,4,0
g778,8,17,4,0
g779,15,8,127,0
g780,8,17,4,0
g781,8,17,29,0
g782,15,8,127,0
g783,8,17,4,0
g784,8,17,29,0
g785,13,6,247,0
g786,13,6,247,0
g787,8,17,4,0
g788,9,18,30,0
g789,9,17,30,0
g790,8,17,4,0
g791,8,16,10,0
g792,2,11,161,0
g793,8,17,29,0
g794,8,17,10,0
g795,8,17,29,0
g796,2,9,161,0
g797,9,18,34,0
g798,8,17,10,0
g799,7,15,36,0
g800,8,17,10,0
g801,9,15,38,0
g802,8,17,39,0
g803,8,17,10,0
g804,5,377,44,0
g805,5,992,42,0
g806,5,1001,44,0
g807,5,915,42,0
g808,5,552,44,0
g809,5,206,38,0
g810,5,535,42,0
g811,4,221,45,0
g812,4,173,43,0
g813,4,123,45,0
g814,4,72,43,0
g815,4,40,45,0
g816,4,29,39,0
g817,4,239,39,0
g818,4,66,33,0
g819,4,163,35,0
g820,4,224,33,0
g821,4,238,43,0
g822,5,19,44,0
g823,5,19,44,0
g824,11,5,131,0
g825,906,195,1934,0
g826,991,3,1849,0
g827,3,16,46,0
g828,3,16,44,0
g829,3,16,46,0
g830,3,16,44,0
g831,3,16,44,0
g832,3,16,44,0
g833,3,16,44,0
g834,3,16,40,0
g835,3,16,44,0
g836,3,16,46,0
g837,3,16,34,0
g838,3,16,29,0
g839,3,16,29,0
g840,3,16,34,0
g841,3,14,46,0
g842,3,14,44,0
g843,3,14,46,0
g844,3,16,15,0
g845,3,16,15,0
g846,3,16,15,0
g847,3,16,34,0
g848,3,16,15,0
g849,3,16,34,0
g850,3,16,9,0
g851,3,16,15,0
g852,3,16,9,0
g853,3,16,36,0
g854,3,16,9,0
g855,3,16,9,0
g856,3,16,9,0
g857,3,16,9,0
g858,3,16,9,0
g859,3,16,29,0
g860,3,16,9,0
g861,3,16,31,0
g862,3,16,31,0
g863,3,16,29,0
g864,3,16,31,0
g865,3,16,15,0
g866,3,16,15,0
g867,3,16,15,0
g868,3,14,44,0
g869,3,14,40,0
g870,3,14,40,0
g871,3,14,44,0
g872,3,14,46,0
g873,20,6,129,0
g874,29,64,118,0
g875,27,21,120,0
g876,12,3,135,0
g877,4,20,2,0
g878,4,18,2,0
g879,4,17,2,0
g880,5,19,2,0
g881,4,19,2,0
g882,4,20,2,0
g883,4,18,2,0
g884,4,20,2,0
g885,4,21,2,0
g886,4,21,2,0
g887,4,21,2,0
g888,4,20,2,0
g889,4,17,2,0
g890,4,17,2,0
g891,4,21,2,0
g892,4,18,2,0
g893,4,21,2,0
g894,5,22,2,0
g895,4,20,2,0
g896,4,21,2,0
g897,4,18,2,0
g898,5,19,2,0
g899,4,21,2,0
g900,4,17,2,0
g901,4,22,2,0
g902,4,22,2,0
g903,4,18,2,0
g904,4,16,2,0
g905,4,21,2,0
g906,4,17,2,0
g907,4,15,2,0
g908,4,20,2,0
g909,4,16,2,0
g910,4,22,2,0
g911,4,19,2,0
g912,4,19,2,0
g913,4,18,2,0
g914,4,20,2,0
g915,4,16,2,0
g916,4,17,2,0
g917,4,19,2,0
g918,4,20,2,0
g919,4,18,2,0
g920,4,20,2,0
g921,4,19,2,0
g922,4,21,2,0
g923,4,16,2,0
g924,5,23,2,0
g925,4,17,2,0
g926,5,21,2,0
g927,4,20,2,0
g928,4,19,2,0
g929,4,20,2,0
g930,4,21,2,0
g931,4,17,2,0
g932,4,20,2,0
g933,4,17,2,0
g934,5,22,2,0
g935,4,21,2,0
g936,4,21,2,0
g937,4,22,2,0
g938,4,20,2,0
g939,4,18,2,0
g940,4,16,2,0
g941,10,3,22,0
g942,11,2,12,0
g943,7,7,0,0
g944,6,6,27,0
g945,6,6,46,0
g946,6,6,48,0
g947,7,7,213,0
g948,6,6,43,0
g949,6,6,58,0
g950,7,7,213,0
g951,6,6,41,0
g952,6,6,43,0
g953,6,6,41,0
g954,6,6,27,0
g955,6,6,27,0
g956,6,6,56,0
g957,6,6,27,0
g958,6,6,58,0
g959,6,6,56,0
g960,8,8,163,0
g961,10,10,163,0
g962,6,6,43,0
g963,6,6,27,0
g964,7,7,213,0
g965,6,6,27,0
g966,6,6,56,0
g967,6,6,27,0
g968,6,6,52,0
g969,5,19,29,0
g970,5,19,44,0
g971,5,19,29,0
g972,5,19,29,0
g973,5,19,34,0
g974,5,19,38,0
g975,4,17,14,0
g976,4,17,45,0
g977,4,15,14,0
g978,4,17,14,0
g979,4,17,43,0
g980,4,17,43,0
g981,4,17,45,0
g982,4,17,30,0
g983,4,17,45,0
g984,4,17,39,0
g985,4,17,28,0
g986,4,17,8,0
g987,4,17,33,0
g988,4,17,39,0
g989,4,17,30,0
g990,4,17,28,0
g991,4,17,8,0
g992,4,17,33,0
g993,4,17,8,0
g994,4,17,8,0
g995,4,17,8,0
g996,4,17,8,0
g997,4,17,30,0
g998,4,17,8,0
g999,4,17,35,0
g1000,4,17,8,0
g1001,4,15,14,0
g1002,4,17,14,0
g1003,4,17,14,0
g1004,4,17,14,0
g1005,4,17,43,0
g1006,4,17,14,0
g1007,6,8,254,0
g1008,6,8,254,0
g1009,5,8,255,0
g1010,13,7,43,0
g1011,5,8,255,0
g1012,56,81,104,0
g1013,5,5,255,0
g1014,6,8,254,0
g1015,6,8,136,0
g1016,7,8,135,0
g1017,5,8,137,0
g1018,6,8,136,0
g1019,5,8,255,0
g1020,6,8,254,0
g1021,7,8,253,0
g1022,7,8,253,0
g1023,6,8,254,0
g1024,6,8,254,0
g1025,6,8,254,0
g1026,7,8,253,0
g1027,5,8,255,0
g1028,6,8,254,0
g1029,5,8,255,0
g1030,6,8,254,0
g1031,7,8,253,0
g1032,6,8,254,0
g1033,6,8,254,0
g1034,6,8,254,0
g1035,7,8,253,0
g1036,6,8,254,0
g1037,6,8,254,0
g1038,7,8,253,0
g1039,6,8,254,0
g1040,5,8,255,0
g1041,5,5,255,0
g1042,7,7,253,0
g1043,7,7,135,0
g1044,7,7,135,0
g1045,7,7,253,0
g1046,7,7,135,0
g1047,7,7,253,0
g1048,7,7,135,0
g1049,11,11,65,0
g1050,11,11,65,0
g1051,11,11,71,0
g1052,7,7,64,0
g1053,7,7,67,0
g1054,7,7,67,0
g1055,6,6,1,0
g1056,11,11,71,0
g1057,11,11,71,0
g1058,7,7,48,0
g1059,11,11,69,0
g1060,7,7,51,0
g1061,7,7,46,0
g1062,7,7,46,0
g1063,7,7,64,0
g1064,5,5,67,0
g1065,11,11,71,0
g1066,11,11,69,0
g1067,5,5,67,0
g1068,5,5,28,0
g1069,5,5,47,0
g1070,5,5,49,0
g1071,6,6,27,0
g1072,5,5,44,0
g1073,5,5,59,0
g1074,6,6,52,0
g1075,5,5,42,0
g1076,6,6,46,0
g1077,5,5,44,0
g1078,5,5,42,0
g1079,5,5,28,0
g1080,9,9,58,0
g1081,5,5,28,0
g1082,5,5,57,0
g1083,5,5,28,0
g1084,5,5,59,0
g1085,5,5,57,0
g1086,7,7,46,0
g1087,9,9,52,0
g1088,5,5,44,0
g1089,7,7,43,0
g1090,5,5,28,0
g1091,6,6,58,0
g1092,5,5,28,0
g1093,5,5,57,0
g1094,5,5,28,0
g1095,5,5,53,0
g1096,5,5,46,0
g1097,5,5,48,0
g1098,5,5,50,0
g1099,5,5,51,0
g1100,5,5,48,0
g1101,5,5,48,0
g1102,5,5,43,0
g1103,5,5,43,0
g1104,5,5,46,0
g1105,5,5,53,0
g1106,5,5,45,0
g1107,5,5,45,0
g1108,13,4,32,0
g1109,7,133,153,0
g1110,3,7,257,0
g1111,3,7,257,0
g1112,3,7,257,0
g1113,3,7,257,0
g1114,3,7,257,0
g1115,3,7,257,0
g1116,3,7,257,0
g1117,3,7,257,0
g1118,3,7,257,0
g1119,3,7,257,0
g1120,3,7,257,0
g1121,3,7,257,0
g1122,3,7,257,0
g1123,9,3,14,0
g1124,3,7,257,0
g1125,3,7,257,0
g1126,3,7,257,0
g1127,3,7,257,0
g1128,3,7,257,0
g1129,3,7,257,0
g1130,3,7,139,0
g1131,3,7,139,0
g1132,3,7,257,0
g1133,3,7,139,0
g1134,9,5,140,0
g1135,13,6,129,0
g1136,14,72,133,0
g1137,11,6,131,0
g1138,10,5,139,0
g1139,14,19,2826,0
g1140,11,6,138,0
g1141,13,118,134,0
g1142,13,20,134,0
g1143,14,63,133,0
g1144,10,5,139,0
g1145,13,4,231,0
g1146,8,3,9,0
g1147,9,3,9,0
g1148,11,4,9,0
g1149,10,3,9,0
g1150,10,3,9,0
g1151,10,3,9,0
g1152,9,3,9,0
g1153,9,3,9,0
g1154,12,3,56,0
g1155,11,3,40,0
g1156,3,12,33,0
g1157,6,3,26,0
g1158,13,4,12,0
g1159,2,7,258,0
g1160,3,7,257,0
g1161,3,7,257,0
g1162,3,7,257,0
g1163,3,7,257,0
g1164,3,7,257,0
g1165,3,7,139,0
g1166,3,7,257,0
g1167,3,7,257,0
g1168,2,7,258,0
g1169,2,7,258,0
g1170,2,7,258,0
g1171,8,5,134,0
g1172,988,2,1852,0
g1173,903,541,1937,0
g1174,8,2,139,0
g1175,73,3,87,0
g1176,2,7,140,0
g1177,2,7,140,0
g1178,2,7,258,0
g1179,2,7,258,0
g1180,2,7,258,0
g1181,2,7,258,0
g1182,2,7,258,0
g1183,2,7,258,0
g1184,2,7,258,0
g1185,2,7,258,0
g1186,2,7,258,0
g1187,2,7,258,0
g1188,2,7,140,0
g1189,2,7,258,0
g1190,2,7,258,0
g1191,2,7,258,0
g1192,2,7,140,0
g1193,2,7,258,0
g1194,2,7,258,0
g1195,2,7,258,0
g1196,2,7,258,0
g1197,2,7,258,0
g1198,2,7,258,0
g1199,2,7,258,0
g1200,2,7,258,0
g1201,2,7,258,0
g1202,2,7,258,0
g1203,2,5,5,0
g1204,12,3,36,0
g1205,13,4,20,0
g1206,3,12,13,0
g1207,11,3,14,0
g1208,5,5,42,0
g1209,5,5,26,0
g1210,81,49,15,0
g1211,7,4,26,0
g1212,5,5,26,0
g1213,5,5,26,0
g1214,5,5,52,0
g1215,5,5,43,0
g1216,5,5,43,0
g1217,5,5,57,0
g1218,5,5,55,0
g1219,5,5,43,0
g1220,5,5,51,0
g1221,5,5,137,0
g1222,7,5,135,0
g1223,3,6,7,0
g1224,6,3,141,0
g1225,6,153,141,0
g1226,6,524,2834,0
g1227,6,117,141,0
g1228,5,56,142,0
g1229,7,19,140,0
g1230,5,113,142,0
g1231,6,62,141,0
g1232,7,197,140,0
g1233,7,71,140,0
g1234,5,5,137,0
g1235,7,40,16,0
g1236,6,137,141,0
g1237,5,5,137,0
g1238,5,5,144,0
g1239,5,5,144,0
g1240,5,5,144,0
g1241,5,5,137,0
g1242,7,18,2833,0
g1243,5,5,137,0
g1244,5,5,144,0
