gate,CC0,CC1,CO,is_trojan
g63,63,5,154,0
g64,4,8,85,0
g65,7,3,75,0
g66,8,3,61,1
g67,29,33,0,0
g68,12,8,79,1
g69,9,9,71,0
g70,11,17,121,0
g71,14,17,78,0
g72,6,42,92,0
g73,8,4,61,1
g74,9,9,175,0
g75,38,14,47,0
g76,41,5,77,0
g77,3,3,61,0
g78,4,17,151,0
g79,7,3,79,0
g80,8,3,49,1
g81,4,8,151,0
g82,8,3,49,1
g83,4,8,89,0
g84,29,33,0,0
g85,3,19,33,0
g86,4,8,78,0
g87,7,3,210,0
g88,3,7,82,0
g89,9,43,42,0
g90,4,21,217,0
g91,4,17,234,0
g92,18,14,224,0
g93,3,7,86,0
g94,29,33,0,0
g95,18,14,141,0
g96,16,14,56,0
g97,22,10,164,0
g98,4,8,216,0
g99,23,19,10,0
g100,4,8,228,0
g101,4,24,48,0
g102,7,7,57,1
g103,15,19,223,0
g104,4,17,151,0
g105,8,8,57,1
g106,11,7,22,0
g107,34,10,186,0
g108,4,21,217,0
g109,4,22,70,0
g110,5,35,73,0
g111,3,7,148,0
g112,4,17,234,0
g113,9,21,163,0
g114,7,3,26,0
g115,7,26,45,0
g116,7,3,210,0
g117,29,33,0,0
g118,4,21,134,0
g119,8,8,57,1
g120,15,4,129,0
g121,4,20,134,0
g122,7,37,131,0
g123,15,4,122,0
g124,10,16,82,0
g125,4,8,180,0
g126,52,10,168,0
g127,10,14,224,0
g128,9,9,135,0
g129,9,15,169,0
g130,8,4,61,1
g131,8,3,49,1
g132,3,3,62,0
g133,4,8,124,0
g134,9,33,159,0
g135,4,8,151,0
g136,16,21,36,0
g137,29,33,0,0
g138,3,33,33,0
g139,15,17,172,0
g140,2,2,67,1
g141,8,3,49,1
g142,3,7,144,0
g143,4,8,135,0
g144,8,3,61,1
g145,12,4,70,0
g146,29,33,0,0
g147,9,9,211,0
g148,10,10,174,0
g149,7,3,26,0
g150,40,5,42,0
g151,13,9,78,1
g152,4,8,180,0
g153,29,33,0,0
g154,4,8,140,0
g155,4,21,139,0
g156,15,19,223,0
g157,9,10,129,0
g158,14,18,153,0
g159,4,8,180,0
g160,4,8,135,0
g161,5,31,77,0
g162,3,3,62,0
g163,4,8,216,0
g164,4,8,154,0
g165,7,3,26,0
g166,16,21,36,0
g167,3,7,86,0
g168,14,4,68,0
g169,9,69,151,0
g170,7,3,26,0
g171,8,3,61,1
g172,16,21,36,0
g173,7,28,67,0
g174,4,8,216,0
g175,7,3,130,0
g176,8,8,57,1
g177,17,13,154,0
g178,8,8,57,1
g179,21,4,87,0
g180,9,45,175,0
g181,17,4,91,0
g182,9,13,36,0
g183,4,21,217,0
g184,4,17,164,0
g185,8,4,61,1
g186,15,19,140,0
g187,7,3,57,0
g188,16,14,224,0
g189,4,8,140,0
g190,8,3,61,1
g191,39,4,178,0
g192,7,37,131,0
g193,15,19,153,0
g194,58,10,162,0
g195,12,4,132,0
g196,4,8,216,0
g197,15,19,223,0
g198,15,19,153,0
g199,8,4,61,1
g200,7,3,79,0
g201,8,8,57,1
g202,2,2,36,0
g203,18,14,224,0
g204,3,39,60,0
g205,29,33,0,0
g206,4,17,234,0
g207,15,4,45,0
g208,3,3,62,0
g209,7,3,210,0
g210,4,8,151,0
g211,11,17,140,0
g212,7,3,26,0
g213,7,3,137,0
g214,8,3,49,1
g215,16,21,36,0
g216,5,20,40,0
g217,4,17,183,0
g218,7,3,137,0
g219,9,27,159,0
g220,4,8,223,0
g221,13,37,48,0
g222,15,11,172,0
g223,3,7,132,0
g224,3,3,62,0
g225,7,3,115,0
g226,9,10,148,0
g227,16,21,36,0
g228,3,18,89,0
g229,15,4,60,0
g230,16,21,36,0
g231,8,3,49,1
g232,18,14,224,0
g233,3,7,82,0
g234,7,3,26,0
g235,15,4,202,0
g236,8,4,61,1
g237,3,7,86,0
g238,9,87,145,0
g239,4,12,76,0
g240,7,3,26,0
g241,7,3,125,0
g242,15,11,223,0
g243,15,17,223,0
g244,15,19,140,0
g245,9,10,129,0
g246,4,21,217,0
g247,3,7,148,0
g248,4,17,234,0
g249,8,3,49,1
g250,8,4,61,1
g251,3,14,137,0
g252,8,3,49,1
g253,8,4,61,1
g254,3,19,33,0
g255,47,4,170,0
g256,9,15,61,0
g257,17,4,101,0
g258,4,8,216,0
g259,8,8,57,1
g260,16,10,168,0
g261,10,10,134,0
g262,3,19,33,0
g263,2,2,36,0
g264,36,15,63,0
g265,4,8,193,0
g266,27,5,55,0
g267,4,21,217,0
g268,8,8,57,1
g269,22,10,198,0
g270,71,4,146,0
g271,3,7,144,0
g272,7,3,26,0
g273,29,33,0,0
g274,3,19,33,0
g275,4,8,89,0
g276,7,3,26,0
g277,3,5,33,0
g278,18,14,141,0
g279,8,3,61,1
g280,4,8,154,0
g281,3,7,144,0
g282,7,3,127,0
g283,2,2,36,0
g284,29,33,0,0
g285,21,6,50,0
g286,7,3,26,0
g287,9,9,119,0
g288,15,19,223,0
g289,3,7,82,0
g290,17,13,141,0
g291,4,8,140,0
g292,7,3,26,0
g293,3,19,33,0
g294,82,10,150,0
g295,26,4,118,0
g296,7,7,57,1
g297,3,3,61,0
g298,3,5,33,0
g299,9,15,205,0
g300,4,8,67,0
g301,16,21,36,0
g302,4,8,84,0
g303,4,17,164,0
g304,40,10,180,0
g305,7,3,26,0
g306,7,3,210,0
g307,11,17,121,0
g308,9,39,158,0
g309,15,19,223,0
g310,8,8,57,1
g311,7,3,26,0
g312,3,3,61,0
g313,4,9,85,0
g314,7,3,26,0
g315,6,63,78,0
g316,32,15,67,0
g317,3,10,81,0
g318,4,8,76,0
g319,10,10,210,0
g320,9,51,169,0
g321,11,7,22,0
g322,7,3,111,0
g323,8,3,49,1
g324,18,14,158,0
g325,29,33,0,0
g326,4,8,217,0
g327,18,14,224,0
g328,12,25,40,0
g329,41,5,93,0
g330,3,19,33,0
g331,7,3,210,0
g332,4,8,114,0
g333,5,87,130,0
g334,4,8,216,0
g335,64,10,156,0
g336,45,6,37,0
g337,4,21,217,0
g338,3,3,62,0
g339,7,3,26,0
g340,16,21,36,0
g341,7,7,57,1
g342,9,33,187,0
g343,7,3,75,0
g344,5,3,41,0
g345,8,3,49,1
g346,6,42,76,0
g347,4,8,89,0
g348,15,11,18,0
g349,76,10,151,0
g350,3,7,86,0
g351,3,14,118,0
g352,9,43,69,0
g353,25,4,93,0
g354,9,10,133,0
g355,4,8,56,0
g356,16,21,36,0
g357,7,3,130,0
g358,4,8,124,0
g359,7,3,127,0
g360,15,19,157,0
g361,7,3,210,0
g362,16,21,36,0
g363,4,8,216,0
g364,16,21,36,0
g365,17,4,117,0
g366,3,7,82,0
g367,4,15,234,0
g368,18,14,141,0
g369,7,3,141,0
g370,7,7,57,1
g371,7,3,79,0
g372,8,8,57,1
g373,13,9,95,0
g374,9,10,129,0
g375,3,19,33,0
g376,9,21,199,0
g377,18,22,69,1
g378,4,8,216,0
g379,3,14,122,0
g380,13,50,72,0
g381,4,13,33,0
g382,7,3,127,0
g383,4,17,234,0
g384,8,4,61,1
g385,16,21,36,0
g386,8,3,49,1
g387,4,17,234,0
g388,7,3,125,0
g389,4,8,124,0
g390,11,17,121,0
g391,18,14,224,0
g392,16,21,36,0
g393,4,8,78,0
g394,4,8,72,0
g395,8,3,49,1
g396,29,33,0,0
g397,9,81,146,0
g398,3,14,118,0
g399,26,5,102,0
g400,7,3,53,0
g401,4,8,216,0
g402,3,3,62,0
g403,4,17,164,0
g404,18,14,154,0
g405,3,14,118,0
g406,8,4,61,1
g407,12,4,70,0
g408,16,14,173,0
g409,7,36,131,0
g410,4,21,134,0
g411,7,3,137,0
g412,9,57,163,0
g413,16,21,36,0
g414,3,19,33,0
g415,7,3,210,0
g416,9,10,148,0
g417,4,8,89,0
g418,3,19,33,0
g419,15,4,119,0
g420,9,27,193,0
g421,3,3,62,0
g422,11,17,121,0
g423,4,15,183,0
g424,10,14,66,0
g425,3,14,137,0
g426,7,3,127,0
g427,4,17,168,0
g428,8,8,57,1
g429,7,3,26,0
g430,4,19,66,0
g431,4,8,76,0
g432,4,8,188,0
g433,3,3,62,0
g434,31,5,186,0
g435,7,3,26,0
g436,22,5,106,0
g437,3,19,33,0
g438,9,9,109,0
g439,9,43,73,0
g440,3,3,62,0
g441,4,8,216,0
g442,14,18,140,0
g443,4,17,234,0
g444,4,8,216,0
g445,7,3,75,0
g446,7,3,111,0
g447,15,19,223,0
g448,3,19,33,0
g449,7,37,150,0
g450,4,17,234,0
g451,3,19,33,0
g452,4,8,131,0
g453,11,17,140,0
g454,4,8,78,0
g455,4,21,217,0
g456,7,37,150,0
g457,9,75,146,0
g458,7,3,26,0
g459,29,33,0,0
g460,3,19,33,0
g461,3,19,33,0
g462,55,5,89,0
g463,4,21,217,0
g464,3,7,148,0
g465,4,8,78,0
g466,4,17,151,0
g467,7,37,135,0
g468,4,17,234,0
g469,7,3,79,0
g470,4,23,114,0
g471,7,3,26,0
g472,12,4,116,0
g473,15,19,223,0
g474,15,4,202,0
g475,4,8,216,0
g476,4,8,180,0
g477,15,19,140,0
g478,7,3,210,0
g479,7,3,137,0
g480,8,3,49,1
g481,42,5,102,0
g482,8,3,49,1
g483,9,9,89,0
g484,15,4,103,0
g485,29,33,0,0
g486,18,14,154,0
g487,3,3,61,0
g488,4,8,85,0
g489,7,3,111,0
g490,15,19,153,0
g491,34,10,163,0
g492,58,5,24,0
g493,25,4,109,0
g494,7,3,141,0
g495,30,15,36,0
g496,15,4,202,0
g497,6,49,79,0
g498,12,4,70,0
g499,29,33,0,0
g500,7,3,141,0
g501,3,19,33,0
g502,3,19,33,0
