gate,CC0,CC1,CO,is_trojan
U199,1,1,13,0
U200,1,1,4,0
U201,20,2,15,0
U202,11,5,20,0
U203,9,5,26,0
U204,8,8,17,0
U205,1,1,19,0
U206,7,3,38,0
U207,1,1,35,0
U208,2,3,57,0
U209,2,3,43,0
U210,4,6,43,0
U211,1,1,35,0
U212,1,1,35,0
U213,1,1,51,0
U214,1,1,35,0
U215,14,8,30,0
U216,3,2,48,0
U217,1,1,13,0
U218,14,8,43,0
U219,9,5,39,0
U220,1,1,50,0
U221,14,8,38,0
U222,9,5,29,0
U223,1,1,50,0
U224,14,8,29,0
U225,8,8,46,0
U226,8,8,30,0
U227,20,2,34,0
U228,11,5,19,0
U229,11,5,27,0
U230,6,4,15,0
U231,3,29,6,0
U232,19,11,36,0
U233,3,2,19,0
U234,9,5,25,0
U235,8,8,19,0
U236,15,2,17,0
U237,9,22,33,0
U238,3,18,18,0
U239,24,2,32,0
U240,2,7,8,0
U241,4,2,13,0
U242,14,3,29,0
U243,18,3,29,0
U244,11,5,30,0
U245,8,3,29,0
U246,3,22,32,0
U247,17,13,17,0
U248,3,2,17,0
U249,7,3,45,0
U250,2,3,47,0
U251,7,3,44,0
U252,2,5,50,0
U253,7,2,48,0
U254,7,3,48,0
U255,7,2,48,0
U256,7,3,48,0
U257,2,3,49,0
U258,7,3,45,0
U259,4,5,44,0
U260,1,1,50,0
U261,1,1,47,0
U262,1,1,56,0
U263,1,1,51,0
U264,1,1,56,0
U265,3,6,35,0
U266,2,3,30,0
U267,3,7,23,0
U268,2,3,41,0
U269,2,3,41,0
U270,2,13,17,0
U271,4,2,#INF,0
U272,7,7,12,0
U273,3,2,2,0
U274,6,9,17,0
U275,1,1,51,0
U276,1,1,51,0
U277,2,7,34,0
U278,4,6,32,0
U279,2,3,34,0
U280,8,3,20,0
U281,7,3,38,0
U282,2,3,18,0
U283,5,2,12,0
U284,4,2,13,0
U285,11,11,#INF,0
U286,11,11,37,0
U287,3,2,4,0
U288,2,4,16,0
U289,2,8,12,0
U290,2,7,11,0
U291,2,11,25,0
U292,2,14,12,0
U293,2,5,17,0
U294,5,2,12,0
U295,4,2,23,0
U296,5,2,11,0
U297,10,2,41,0
U298,2,4,11,0
U299,5,2,22,0
U300,2,4,4,0
U301,2,4,20,0
U302,5,11,13,0
U303,5,2,0,0
U304,4,2,0,0
U305,4,2,0,0
U306,9,7,45,0
U307,2,3,48,0
U308,5,6,43,0
U309,2,5,57,0
U310,5,6,52,0
U311,3,7,31,0
U312,16,35,31,0
U313,9,7,#INF,0
U314,2,3,55,0
U315,5,6,50,0
U316,9,7,26,0
U317,5,4,17,0
U318,5,7,12,0
U319,6,4,26,0
U320,5,7,37,0
U321,2,4,37,0
U322,6,7,31,0
U323,5,4,32,0
U324,2,4,32,0
U325,6,7,26,0
U326,2,5,19,0
U327,5,4,14,0
U328,2,4,10,0
U329,2,8,10,0
U330,6,7,4,0
U331,11,11,4,0
U332,2,4,38,0
U333,4,5,37,0
U334,2,4,50,0
U335,5,7,39,0
U336,8,8,36,0
U337,11,5,39,0
U338,2,3,42,0
U339,2,3,42,0
U340,5,6,38,0
U341,7,8,35,0
U342,11,5,38,0
U343,2,4,52,0
U344,4,5,51,0
U345,2,4,44,0
U346,6,8,40,0
U347,5,6,47,0
U348,7,8,44,0
U349,11,5,47,0
U350,2,4,48,0
U351,11,5,52,0
U352,7,8,49,0
U353,8,18,36,0
U354,2,4,37,0
U355,4,5,36,0
U356,5,6,39,0
U357,7,8,36,0
U358,11,5,39,0
U359,10,6,35,0
U360,3,2,42,0
U361,15,7,27,0
U362,2,8,26,0
U363,17,15,49,0
U364,17,15,49,0
U365,3,2,35,0
U366,3,2,35,0
U367,10,8,#INF,0
U368,2,4,85,0
U369,4,5,84,0
U370,5,7,47,0
U371,8,8,44,0
U372,11,5,47,0
U373,5,9,34,0
U374,2,13,34,0
U375,2,3,34,0
U376,7,15,25,0
U377,7,9,25,0
U378,2,4,51,0
U379,6,8,47,0
U380,5,7,49,0
U381,8,8,46,0
U382,11,5,49,0
U383,5,7,49,0
U384,8,8,46,0
U385,11,5,49,0
U386,2,4,40,0
U387,8,18,17,0
U388,10,6,68,0
U389,13,12,43,0
U390,2,3,17,0
U391,15,2,39,0
U392,6,2,48,0
U393,18,9,25,0
U394,12,7,27,0
U395,2,3,49,0
U396,2,3,49,0
U397,2,3,48,0
U398,3,2,52,0
U399,2,3,52,0
U400,2,3,52,0
U401,5,4,45,0
U402,5,4,45,0
U403,5,11,39,0
U404,5,4,45,0
U405,5,4,45,0
U406,5,11,39,0
U407,4,2,41,0
U408,5,4,40,0
U409,3,10,35,0
U410,5,4,40,0
U411,4,5,#INF,0
U412,2,7,38,0
U413,6,5,12,0
U414,2,4,13,0
U415,5,4,45,0
U416,4,8,42,0
U417,10,5,45,0
U418,14,5,36,0
U419,2,4,46,0
U420,2,4,46,0
U421,9,3,41,0
U422,4,2,44,0
U423,3,7,41,0
U424,10,5,43,0
U425,13,4,35,0
U426,10,5,43,0
U427,6,3,#INF,0
U428,7,2,41,0
U429,22,8,22,0
U430,11,4,19,0
U431,11,4,19,0
U432,8,8,4,0
U433,2,3,25,0
U434,5,4,50,0
U435,5,8,47,0
U436,10,5,50,0
U437,14,6,41,0
U438,10,5,50,0
U439,2,4,51,0
U440,10,3,45,0
U441,5,4,45,0
U442,5,8,42,0
U443,10,5,45,0
U444,14,6,36,0
U445,10,5,#INF,0
U446,9,3,#INF,0
U447,4,2,46,0
U448,20,8,26,0
U449,14,10,20,0
U450,10,4,24,0
U451,5,8,6,0
U452,16,3,35,0
U453,6,6,21,0
U454,11,5,22,0
U455,2,4,40,0
U456,7,3,37,0
U457,5,4,39,0
U458,4,13,31,0
U459,5,4,39,0
U460,6,3,38,0
U461,4,12,32,0
U462,4,5,40,0
U463,8,4,37,0
U464,5,4,40,0
U465,5,14,31,0
U466,5,4,40,0
U467,6,3,39,0
U468,4,12,33,0
U469,11,27,12,0
U470,7,14,9,0
U471,2,4,19,0
U472,4,5,45,0
U473,8,4,42,0
U474,5,4,45,0
U475,5,14,36,0
U476,5,4,45,0
U477,6,3,44,0
U478,4,12,38,0
U479,2,4,45,0
U480,7,3,42,0
U481,5,4,44,0
U482,4,13,36,0
U483,5,4,44,0
U484,6,3,43,0
U485,4,12,37,0
U486,2,3,42,0
U487,2,3,42,0
U488,3,2,46,0
U489,3,2,46,0
U490,5,4,8,0
U491,5,4,#INF,0
U492,11,27,17,0
U493,11,14,14,0
U494,2,4,24,0
U495,2,4,7,0
U496,4,5,40,0
U497,8,4,37,0
U498,5,4,40,0
U499,5,14,31,0
U500,5,4,40,0
U501,6,3,39,0
U502,4,12,33,0
U503,2,4,40,0
U504,7,3,37,0
U505,5,4,39,0
U506,4,13,31,0
U507,5,4,39,0
U508,6,3,38,0
U509,4,12,32,0
U510,4,5,15,0
U511,11,27,12,0
U512,11,14,9,0
U513,2,4,19,0
U514,5,9,24,0
U515,5,11,#INF,0
U516,10,5,47,0
U517,8,8,44,0
U518,5,4,47,0
U519,5,14,38,0
U520,5,4,47,0
U521,6,3,46,0
U522,4,12,40,0
U523,10,5,47,0
U524,8,4,44,0
U525,5,4,47,0
U526,5,14,38,0
U527,4,2,48,0
U528,6,3,46,0
U529,3,11,41,0
U530,10,27,20,0
U531,6,13,17,0
U532,2,4,26,0
U533,10,5,40,0
U534,8,8,37,0
U535,5,4,40,0
U536,5,14,31,0
U537,5,4,40,0
U538,6,3,39,0
U539,4,12,33,0
U540,10,5,40,0
U541,8,4,37,0
U542,5,4,40,0
U543,5,14,31,0
U544,4,2,41,0
U545,6,3,39,0
U546,3,11,34,0
U547,10,27,13,0
U548,6,13,10,0
U549,2,4,19,0
U550,5,9,5,0
U551,2,7,7,0
U552,6,4,5,0
U553,3,2,12,0
U554,3,2,12,0
U555,3,7,8,0
U556,3,2,12,0
U557,3,2,12,0
U558,3,7,8,0
U559,3,2,6,0
U560,2,4,2,0
U561,3,2,21,0
U562,2,6,9,0
U563,12,2,17,0
U564,3,29,25,0
U565,4,5,30,0
U566,4,5,30,0
U567,11,5,24,0
U568,4,5,30,0
U569,4,5,30,0
U570,11,5,24,0
U571,3,2,4,0
U572,2,5,43,0
U573,11,4,35,0
U574,2,3,33,0
U575,2,13,33,0
U576,4,5,30,0
U577,14,9,30,0
U578,2,3,28,0
U579,2,16,28,0
U580,4,5,25,0
U581,2,16,29,0
U582,2,3,29,0
U583,4,5,26,0
U584,2,5,23,0
U585,11,4,34,0
U586,2,3,46,0
U587,2,13,46,0
U588,4,5,43,0
U589,2,3,41,0
U590,2,16,41,0
U591,4,5,38,0
U592,2,16,42,0
U593,2,3,42,0
U594,4,5,39,0
U595,2,3,36,0
U596,2,13,36,0
U597,4,5,33,0
U598,2,3,57,0
U599,2,16,57,0
U600,4,5,54,0
U601,2,16,36,0
U602,2,3,36,0
U603,4,5,33,0
U604,2,3,47,0
U605,2,13,47,0
U606,4,5,44,0
U607,9,5,40,0
U608,2,3,32,0
U609,2,13,32,0
U610,4,5,29,0
U611,2,3,30,0
U612,2,16,30,0
U613,4,5,27,0
U614,2,16,28,0
U615,2,3,28,0
U616,4,5,25,0
U617,2,3,80,0
U618,2,13,80,0
U619,4,5,77,0
U620,14,9,38,0
U621,9,5,73,0
U622,2,5,20,0
U623,2,5,16,0
U624,2,3,43,0
U625,2,13,43,0
U626,4,5,40,0
U627,14,9,40,0
U628,2,3,38,0
U629,2,16,38,0
U630,4,5,35,0
U631,2,16,39,0
U632,2,3,39,0
U633,4,5,36,0
U634,2,9,36,0
U635,10,15,17,0
U636,14,9,40,0
U637,2,3,38,0
U638,2,13,38,0
U639,4,5,35,0
U640,9,5,31,0
U641,7,2,29,0
U642,2,19,15,0
U643,3,27,29,0
U644,7,2,27,0
U645,2,5,22,0
U646,7,2,51,0
U647,2,4,15,0
U648,3,2,22,0
U649,3,9,16,0
U650,10,4,#INF,0
U651,2,5,14,0
U652,2,3,#INF,0
U653,2,3,#INF,0
U654,4,5,#INF,0
U655,2,3,#INF,0
U656,2,3,#INF,0
U657,4,5,#INF,0
U658,2,4,41,0
U659,2,3,41,0
U660,4,5,38,0
U661,2,5,33,0
U662,12,7,15,0
U663,3,18,9,0
U664,10,6,#INF,0
U665,2,5,7,0
U666,2,3,51,0
U667,2,3,51,0
U668,4,5,48,0
U669,2,3,51,0
U670,2,3,51,0
U671,4,5,48,0
U672,9,2,12,0
U673,2,11,10,0
U674,5,6,7,0
U675,7,8,4,0
U676,2,3,19,0
U677,2,3,19,0
U678,4,5,16,0
U679,2,3,19,0
U680,2,3,19,0
U681,4,5,16,0
U682,9,2,15,0
U683,2,11,13,0
U684,8,6,7,0
U685,7,11,4,0
U686,2,9,10,0
U687,2,4,10,0
U688,5,5,7,0
U689,2,8,3,0
U690,2,7,3,0
U691,8,5,0,0
U692,2,4,15,0
U693,5,6,12,0
U694,43,4,50,0
U695,4,2,17,0
U696,5,4,9,0
U697,6,2,12,0
U698,2,7,7,0
U699,3,12,6,0
U700,8,6,3,0
U701,3,2,8,0
U702,2,5,6,0
U703,2,3,6,0
U704,4,5,3,0
U705,16,3,18,0
U706,1,1,27,0
U707,1,1,19,0
U708,1,1,10,0
U709,1,1,13,0
U710,6,2,42,0
U711,5,2,41,0
U712,1,1,41,0
U713,1,1,49,0
U714,1,1,26,0
U715,1,1,19,0
U716,2,3,39,0
U717,1,1,18,0
U718,5,2,15,0
U719,1,1,11,0
U720,1,1,16,0
U721,5,2,43,0
U722,1,1,41,0
U723,6,2,42,0
U724,7,3,37,0
U725,1,1,38,0
U726,2,3,49,0
U727,2,3,46,0
U728,8,2,52,0
U729,1,1,40,0
U730,1,1,44,0
U731,3,2,43,0
U732,1,1,45,0
U733,2,9,50,0
U734,1,1,44,0
U735,1,1,44,0
U736,3,2,43,0
U737,1,1,44,0
U738,3,2,43,0
U739,1,1,44,0
U740,3,2,43,0
U741,1,1,44,0
U742,3,2,43,0
U743,1,1,44,0
U744,2,9,48,0
U745,2,4,47,0
U746,1,1,44,0
U747,2,3,42,0
U748,3,2,48,0
U749,3,2,48,0
U750,7,2,48,0
U751,3,2,48,0
U752,3,2,48,0
U753,3,2,48,0
U754,3,2,48,0
U755,3,2,48,0
U756,10,3,7,0
U757,8,2,52,0
U758,1,1,40,0
U759,13,3,42,0
U760,1,1,39,0
U761,1,1,65,0
U762,7,2,33,0
U763,10,3,79,0
U764,1,1,24,0
U765,8,2,50,0
U766,1,1,38,0
U767,10,3,32,0
U768,1,1,27,0
U769,8,2,42,0
U770,1,1,30,0
U771,7,2,23,0
U772,6,2,50,0
U773,7,3,45,0
U774,3,2,43,0
U775,1,1,37,0
U776,1,1,45,0
U777,1,1,37,0
U778,11,5,33,0
U779,1,1,33,0
U780,7,2,36,0
U781,1,1,44,0
U782,8,2,50,0
U783,1,1,37,0
U784,13,3,35,0
U785,1,1,58,0
U786,10,3,31,0
U787,1,1,26,0
U788,8,2,42,0
U789,1,1,30,0
U790,7,2,52,0
U791,10,3,46,0
U792,1,1,27,0
U793,8,2,41,0
U794,1,1,29,0
U795,7,2,25,0
U796,24,2,#INF,0
U797,10,6,29,0
U798,1,1,5,0
U799,2,8,53,0
U800,2,17,#INF,0
U801,16,2,19,0
U802,4,2,17,0
U803,10,3,9,0
U804,5,2,7,0
U805,5,6,4,0
U806,1,1,8,0
U807,3,2,46,0
U808,2,9,43,0
U809,1,1,47,0
U810,2,9,43,0
U811,7,2,53,0
U812,3,2,48,0
U813,3,2,48,0
U814,3,2,28,0
U815,15,3,27,0
U816,17,3,9,0
U817,1,1,8,0
U818,3,2,50,0
U819,3,2,50,0
U820,3,2,50,0
U821,3,2,50,0
U822,2,3,48,0
U823,1,1,51,0
U824,3,2,50,0
U825,7,2,50,0
U826,3,2,50,0
U827,3,2,50,0
U828,3,2,50,0
U829,3,2,50,0
U830,3,2,50,0
U831,27,5,25,0
U832,26,4,26,0
U833,18,3,12,0
U834,1,1,14,0
U835,3,2,43,0
U836,3,2,43,0
U837,3,2,43,0
U838,3,2,43,0
U839,2,3,43,0
U840,1,1,44,0
U841,3,2,43,0
U842,7,2,43,0
U843,3,2,43,0
U844,3,2,43,0
U845,3,2,43,0
U846,3,2,43,0
U847,3,2,43,0
U848,27,5,18,0
U849,26,4,19,0
U850,18,3,5,0
U851,8,4,4,0
U852,1,1,14,0
U853,15,2,21,0
U854,1,1,3,0
U855,1,1,4,0
U856,3,2,48,0
U857,7,2,48,0
U858,3,2,43,0
U859,1,1,32,0
U860,10,5,#INF,0
U861,10,5,#INF,0
U862,1,1,14,0
U863,7,2,36,0
U864,9,5,29,0
U865,5,2,32,0
U866,10,5,9,0
U867,1,1,14,0
U868,3,2,43,0
U869,3,2,43,0
U870,3,2,43,0
U871,3,2,43,0
U872,3,2,43,0
U873,3,2,43,0
U874,3,2,42,0
U875,3,2,42,0
U876,3,2,42,0
U877,3,2,42,0
U878,3,2,42,0
U879,3,2,42,0
U880,10,5,43,0
U881,10,5,43,0
U882,26,5,18,0
U883,27,5,18,0
U884,19,3,4,0
U885,9,2,22,0
U886,4,2,20,0
U887,10,3,12,0
U888,5,2,10,0
U889,8,3,4,0
U890,1,1,14,0
U891,1,1,10,0
U892,7,2,47,0
U893,3,2,47,0
U894,3,2,47,0
U895,3,2,47,0
U896,3,2,47,0
U897,3,2,47,0
U898,3,2,48,0
U899,3,2,48,0
U900,3,2,48,0
U901,3,2,48,0
U902,3,2,48,0
U903,27,5,23,0
U904,26,5,23,0
U905,19,3,9,0
U906,1,1,14,0
U907,3,2,2,0
U908,10,5,10,0
U909,11,5,10,0
U910,1,1,14,0
U911,7,2,42,0
U912,3,2,42,0
U913,3,2,42,0
U914,3,2,42,0
U915,3,2,42,0
U916,3,2,42,0
U917,3,2,43,0
U918,3,2,43,0
U919,3,2,43,0
U920,3,2,43,0
U921,3,2,43,0
U922,27,5,18,0
U923,26,5,18,0
U924,19,3,4,0
U925,3,2,9,0
U926,7,3,4,0
U927,1,1,14,0
U928,5,2,15,0
U929,8,2,15,0
U930,2,3,17,0
U931,1,1,5,0
U932,3,2,12,0
U933,8,2,7,0
U934,33,4,2,0
U935,23,6,27,0
U936,18,3,27,0
U937,1,1,13,0
U938,1,1,21,0
U939,9,2,6,0
U940,6,11,14,0
U941,14,3,#INF,0
U942,1,1,18,0
U943,7,2,55,0
U944,5,2,55,0
U945,5,2,46,0
U946,5,2,46,0
U947,10,2,27,0
U948,3,2,27,0
U949,5,4,24,0
U950,3,2,57,0
U951,10,2,57,0
U952,5,4,54,0
U953,6,2,52,0
U954,37,2,29,0
U955,9,2,29,0
U956,5,10,26,0
U957,32,4,22,0
U958,12,2,24,0
U959,7,13,19,0
U960,11,2,36,0
U961,3,2,36,0
U962,5,4,33,0
U963,3,2,#INF,0
U964,11,2,#INF,0
U965,5,4,#INF,0
U966,6,2,#INF,0
U967,1,1,21,0
U968,7,2,#INF,0
U969,2,4,18,0
U970,10,3,#INF,0
U971,5,5,13,0
U972,1,1,23,0
U973,5,2,53,0
U974,5,2,53,0
U975,9,11,27,0
U976,18,3,#INF,0
U977,1,1,53,0
U978,27,3,#INF,0
U979,12,13,14,0
U980,11,2,38,0
U981,3,2,38,0
U982,5,4,35,0
U983,3,2,38,0
U984,11,2,38,0
U985,5,4,35,0
U986,6,2,33,0
U987,3,17,19,0
U988,10,8,#INF,0
U989,25,3,9,0
U990,6,5,#INF,0
U991,5,2,7,0
U992,8,2,25,0
U993,5,2,25,0
U994,5,6,22,0
U995,8,2,20,0
U996,3,2,20,0
U997,42,3,14,0
U998,15,6,#INF,0
U999,11,2,8,0
U1000,8,2,8,0
U1001,4,2,25,0
U1002,2,9,#INF,0
U1003,1,1,24,0
U1004,6,11,#INF,0
U1005,14,3,13,0
U1006,3,17,#INF,0
U1007,10,8,43,0
U1008,1,1,4,0
U1009,3,2,22,0
U1010,5,4,20,0
U1011,7,4,17,0
U1012,11,2,15,0
U1013,6,2,15,0
U1014,6,2,#INF,0
U1015,2,4,13,0
U1016,1,1,20,0
U1017,3,2,#INF,0
U1018,3,2,#INF,0
U1019,5,4,#INF,0
U1020,3,2,#INF,0
U1021,3,2,#INF,0
U1022,5,4,#INF,0
U1023,6,11,#INF,0
U1024,14,3,24,0
U1025,3,2,52,0
U1026,3,2,52,0
U1027,5,4,49,0
U1028,3,2,52,0
U1029,3,2,52,0
U1030,5,4,49,0
U1031,3,2,30,0
U1032,19,3,29,0
U1033,11,2,27,0
U1034,8,2,27,0
U1035,3,2,11,0
U1036,3,2,11,0
U1037,3,2,#INF,0
U1038,3,2,#INF,0
U1039,6,2,#INF,0
U1040,2,7,6,0
U1041,6,2,40,0
U1042,9,2,40,0
U1043,6,2,35,0
U1044,7,3,34,0
U1045,3,2,19,0
U1046,3,2,19,0
U1047,5,4,16,0
U1048,13,2,35,0
U1049,3,2,35,0
U1050,6,2,30,0
U1051,6,3,29,0
U1052,10,2,#INF,0
U1053,10,2,#INF,0
U1054,11,2,#INF,0
U1055,2,7,22,0
U1056,1,1,11,0
U1057,11,2,16,0
U1058,10,2,16,0
U1059,1,1,11,0
U1060,11,3,#INF,0
U1061,5,8,9,0
U1062,3,2,9,0
U1063,16,3,8,0
U1064,5,9,#INF,0
U1065,12,3,2,0
U1066,7,2,17,0
U1067,3,2,17,0
U1068,27,4,27,0
U1069,5,47,#INF,0
U1070,12,2,19,0
U1071,14,27,#INF,0
U1072,36,10,19,0
U1073,3,17,#INF,0
U1074,5,5,14,0
U1075,7,2,12,0
U1076,3,2,17,0
U1077,3,2,17,0
U1078,5,4,14,0
U1079,13,2,2,0
U1080,2,13,#INF,0
U1081,6,2,2,0
U1082,2,4,#INF,0
U1083,11,3,7,0
U1084,6,2,8,0
U1085,1,1,15,0
U1086,1,1,18,0
U1087,1,1,44,0
U1088,1,1,13,0
U1089,1,1,4,0
U1090,1,1,30,0
U1091,1,1,43,0
U1092,1,1,49,0
U1093,1,1,47,0
U1094,1,1,18,0
U1095,1,1,34,0
U1096,1,1,40,0
U1097,1,1,11,0
U1098,1,1,2,0
U1099,1,1,20,0
U1100,1,1,8,0
U1101,1,1,21,0
U1102,1,1,11,0
U1103,1,1,16,0
U1104,1,1,28,0
U1105,1,1,12,0
U1106,1,1,27,0
U1107,1,1,28,0
U1108,1,1,33,0
U1109,1,1,17,0
U1110,1,1,10,0
U1111,1,1,28,0
U1112,1,1,7,0
U1113,1,1,19,0
U1114,1,1,19,0
U1115,1,1,17,0
U1116,1,1,55,0
U1117,1,1,50,0
U1118,1,1,14,0
U1119,1,1,7,0
U1120,1,1,48,0
U1121,1,1,43,0
U1122,1,1,26,0
U1123,1,1,24,0
U1124,1,1,26,0
U1125,1,1,23,0
U1126,1,1,35,0
U1127,1,1,25,0
U1128,1,1,49,0
U1129,1,1,30,0
U1130,1,1,9,0
U1131,1,1,22,0
U1132,1,1,2,0
U1133,1,1,3,0
U1134,1,1,3,0
troj45_0U1,5,57,26,1
troj45_0U2,29,8,75,1
troj45_0U3,36,17,84,1
troj45_0U4,7,15,68,1
troj45_0U5,3,9,74,1
troj45_0U6,4,22,61,1
trojan45_0,33,10,21,1
